group,CD3,CD45RA,CD7,CD194,CD25,CD45RO,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD184,CD2,CD18,CD28,CD38,CD71,CD52,CD49f,CD11a,TCR-A-B,CD226,CD29,CD26,CD1a,LOX-1,CD99,CD150,CD82,CD224
critical,-0.251014080319288,-0.0576141477954446,-0.614511564940809,-0.344907808389627,-0.557115701059795,-0.117953211986076,0.128145404205787,0.102685401592808,0.719458795290342,-0.734702306813779,-0.109209728579347,0.518398818633144,0.26229592194859,-0.56992840359101,0.25516322945002,0.234250715758072,-0.668412055873873,-0.195589198626143,-0.325534680708974,-0.560363597761041,-0.121762412003959,0.314940100131123,-0.223715267868875,0.249230462479575,0.246545565099007,-0.598747589917674,-0.121878318197361,-0.0936544806649122,0.329787050803362,-0.160766433065,-0.362615940168879,-0.144799622166167
critical,-0.473613480797017,-0.19243149588066,-0.436970489094579,0.216969396579959,-0.0221528682747042,0.123207341274574,0.416161887282426,-0.508849836014995,0.332090553809723,-0.431743645985549,0.599471075970661,0.127180497929349,0.371542879416167,-0.364283672161027,0.547333447193359,0.528713060053527,-0.102270154995574,-0.4673326777853,0.0490568540266834,-0.0548046191473427,0.404815154288926,0.580323123006143,-0.484010257735613,0.571151940114025,0.530314082442531,-0.204919161098947,-0.0727576001564634,-0.321701122847423,0.196870341322022,0.152437189381232,0.111381047935304,0.387239328955867
critical,-0.740165749639384,-0.59334452183432,-0.384915041445535,0.392756922829047,0.243422161661356,0.752777858707886,0.17560569513312,-0.258025082149652,0.165460556387481,-0.244682541112296,0.773467083771086,0.134191670459796,0.213211429389207,-0.164958010825852,0.626391305783623,0.513658433581699,0.461991467570122,-0.282638253475229,0.239193820064166,0.214537292630303,0.623457851582699,0.634013559048633,-0.713825165017628,0.640875306604631,0.523274141121852,0.292364586084941,0.305164576635753,0.148622753809334,0.729717732401729,0.507435950745001,0.602961973306184,0.512123627685084
critical,-0.384382794742028,0.160032503264369,-0.193254249856186,0.0140513338864278,-0.0834604123121416,0.0506500482917488,0.0643435373536519,-0.0172919493798541,0.198378783791554,-0.0370459380158622,0.0774028449109811,0.0251439756756154,0.131319460445489,0.191983778998705,0.219345586818909,0.219147793155396,0.112672324001706,-0.0059902995412134,-0.0718356760636442,-0.0028584888528522,0.177066949887628,0.178607705992172,-0.251875144579186,0.258190172164873,0.194985477839275,0.332681100481286,0.0988590727882603,0.119412244085677,0.308371396978473,0.238955723394378,0.321028618907422,0.209774055659044
critical,-0.124434308728746,0.0358590533395915,-0.157501648131897,0.0112310845071968,-0.150678485909075,0.0223816114008883,0.564984176323894,-0.0326402141302692,0.68570563404092,-0.55687924910446,0.18128107503185,0.171186054347479,0.202418105088078,-0.042375335802792,0.238634539700485,0.45132385077914,-0.181065765424024,0.0192722442965438,-0.0551306638570299,-0.415702507090796,-0.116212949399925,0.501462189158299,-0.0574151527574005,0.172652746083563,0.0300521797443081,-0.0789353837781537,0.0629465801575613,0.0570582322895173,0.287740327235623,0.257046789981609,-0.0560991495121261,0.0998292808966117
critical,-0.19002952357666,0.0082276619590664,0.25495579990164,0.168688046261872,0.209680160880614,0.317912003804519,0.21558516901308,-0.0817292116839763,0.18504804035101,0.16524616608558,0.218863938255322,0.108036931514285,0.120132497814693,-0.145240965669411,0.271633974528772,0.333957889006625,-0.0175926228829369,0.334009035118399,0.33940730980603,-0.0084549839682128,-0.217940533108731,0.105611934774832,-0.129182045798488,0.138529283307429,0.166144975876055,-0.0651444332905525,-0.0436396198125664,-0.0617527196038282,0.149527448160773,0.210435952742691,0.0474917346467882,0.136487653372688
critical,-0.17634479032149,0.124972237277298,-0.231082780087001,-0.348938023164187,-0.19606405403642,-0.252285338811438,0.488340546549256,-0.195563745331155,0.782075209352769,-0.528671043656768,-0.209774255757634,0.540198087952708,0.266067905344984,-0.0642163925036152,0.304849467337254,0.299631942760421,-0.575812733998617,-0.077063683350631,-0.0422602498478565,-0.385880614127663,-0.0495113341043693,0.469150740487705,-0.0592283044093956,0.317383681278941,0.0762253410767721,-0.232331700980613,0.0498655281933334,0.0757866282254942,0.282714448257469,0.0708183112324885,-0.204226675892043,-0.131465200192283
critical,-0.303899831979272,-0.460763450583428,-0.349050042379724,0.0835113596289312,0.0285383906965328,0.42169337719236,0.127998957744622,-0.146881225799906,-0.0221374009082482,-0.110342808801509,0.526047434751544,-0.0714739161050498,0.052674230202964,-0.198520467680133,0.213159278034282,0.292040947294806,0.341138902496366,-0.0872101441216904,0.204131901189279,0.0256829914417169,0.284026130642117,0.31003869170064,-0.30353218986529,0.1709672573159,0.298888897220023,-0.101749360379329,-0.139096501424395,-0.0329563051603536,0.325328917560247,0.330142172957229,0.168242560351114,0.103046700937518
critical,0.397271749497887,-0.55955418359407,-0.518589963280473,0.42188073193014,0.46302360189259,0.445155963185487,0.309075204820607,-0.0399620563648133,-0.333887524943657,-0.321247406439767,0.722433029560642,-0.192909656834919,-0.408465761363635,-0.351502754529175,0.0294117680152876,0.0809503001584177,-0.244321922954986,-0.576332548167006,0.26325707593775,-0.0929625937566753,0.347815779165912,0.158132754082576,0.304079730609667,-0.459941950106522,-0.0358593957530992,-0.157314089127325,-0.627065443994789,-0.614089969739733,-0.461894410613378,-0.0974337352000647,0.0275174997981378,0.201081210410224
critical,-0.451762010441322,-0.620804312284567,-0.437704979188361,0.390480209268782,0.116956905695574,0.578799720755654,0.156898986607089,-0.193555117772283,-0.0668346007846225,-0.400657367655718,0.531644548195932,-0.0887133226221749,-0.0592398058406503,-0.271189636571853,0.0240645575371955,0.202240637184503,0.24360774584509,-0.14974110463361,0.230351058768126,-0.0696807075405423,0.204212480708297,0.223787484193404,-0.506518379181029,0.0881166613416721,0.157844297534181,-0.315969816256191,-0.036864458641605,-0.0362304391554143,0.182639594820916,0.146058559076523,0.0381195246281091,0.261814076239179
