group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD28,CD127,CD71,CD47,CD52,CD49f,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD49d,CD99,CD150,CD82,CD224
critical,-0.38168716301213,-0.0668701045874061,-0.309054559363705,0.17795831797488,-0.342141068542203,0.174235052944939,0.223465210425797,-0.240113123154909,0.254938277008589,-0.373990803481731,0.31481465710232,0.199386193263905,0.12371908701687,0.40469521799756,0.103532881161572,-0.129649270048059,-0.533434973509454,0.173901464706253,-0.442264778830627,-0.236143290364517,-0.123726321874991,0.105758795206812,0.312492017974683,-0.37717037244565,0.132013407382372,0.22826555389907,-0.471840187601456,0.206914472708662,0.118022653095547,0.175986454438931,0.121920512322418,0.0503209988857822
critical,-0.379528136966786,-0.368678312950347,-0.563037191116652,-0.0186011063948526,-0.0306786367104451,0.25358353013812,0.244640607241144,-0.296345542872822,-0.0201036825041872,-0.363654132561987,0.362354765395009,-0.173651962826147,-0.0861687761864912,0.142182994653091,0.17178783610616,-0.0465160056118548,-0.366612960814715,-0.0643010034946274,-0.225349278361828,-0.0933427301590488,0.224413191644899,0.369155150504138,0.26365273388177,-0.39987571860728,0.134908507373795,0.24462179603705,-0.150075021291634,0.0915508668457962,0.0485238710166414,0.080805456487849,-0.0719573912826223,0.120356704459578
critical,0.557012038043146,0.552200457075952,0.393140993671272,-0.108443155466177,-0.003564555640981,-0.550447541983179,-0.19078171304819,0.386026081792021,-0.247094336620653,0.293669418066927,-0.601390369128272,0.0295161313035857,-0.238644690186585,-0.23318032217703,-0.355248268660439,-0.272096301423841,-0.174273336517506,-0.225252725092795,0.120663110450757,-0.0206972643702096,-0.26318488600969,-0.441311583928376,-0.382651371327515,0.516085021161544,-0.415854037170923,-0.314069082807389,-0.124242863204465,-0.228615584985402,-0.495374987111544,-0.357397461779209,-0.337606473850284,-0.416931255868959
critical,-0.0087658461579425,-0.30993142009604,-0.339158719186544,0.191849192760096,-0.142290397688682,0.340278114647068,0.0568791129190596,-0.113813527769159,-0.255200077991132,-0.142993949022055,0.3371580002316,-0.200578325068409,0.369866664413114,-0.118969415521475,-0.227843044780651,0.0575234901696529,-0.530911709053019,0.34442632224353,-0.274100375769179,-0.0750515675473955,-0.0802994666384982,-0.0809407937462534,-0.152198758639314,-0.0728115213251401,-0.0476253897908195,0.125780266780852,-0.535386388729602,-0.0798281877998384,0.0820696259403764,-0.0573296366767954,-0.0430526658623158,-0.0353587036030557
critical,-0.0859805618294613,-0.0034573202697397,-0.193684574618514,-0.179277898501695,-0.081408712442669,-0.243115890747496,0.224222127316133,0.0360405915292189,0.468751610313417,-0.114416898942323,-0.129707826579565,-0.0652068429028368,0.132108944378567,0.0158994457253152,-0.0878328377166995,-0.233646705110506,-0.516653912128709,0.0120012911390866,-0.360663021340683,-0.422717721022205,-0.5119856315308,0.135734190473976,0.16899937560501,-0.141533639335868,-0.253892584152467,-0.247161229142821,-0.297086867238822,-0.0875170350490898,0.0126499845055512,0.0650624132383195,-0.259887722857543,-0.149795011048549
critical,0.357770108791757,0.0719788285519615,0.164318369342431,-0.0416982677707777,-0.066617646489456,-0.164385615176091,-0.232097774003233,-0.175201986931038,-0.0703340010913944,0.235241305606557,-0.185557024748094,-0.0324507179534144,0.0017179559374065,-0.221092566398093,-0.294893987716324,0.0139014316020403,-0.27652801699002,0.0198394640307649,-0.0148764702963671,0.0332826920998712,-0.187973599730856,-0.308599768287643,-0.178246145245827,0.263861574825391,-0.313703216827331,-0.105943291068842,-0.36200748365679,0.0238837820235639,-0.355092456712617,-0.335701534329251,-0.211523658060477,-0.0138355898628048
critical,0.0527623197251296,-0.0348320172858295,-0.14737871613912,0.29897127183687,-0.0009134105272172,0.0762100626933581,0.14545489710396,-0.0373237197003628,0.125550299710304,-0.223698730726658,0.21002390141886,0.208130375807241,0.316205653400075,0.0431010011198296,0.125967484070884,-0.211950202642413,-0.65472362122797,0.0838477130564819,-0.278077155458252,0.0116324983773552,-0.141628092530671,0.236477773201422,0.0375266077106383,0.0238437563245921,-0.0370164213288326,0.074614034529638,-0.445700400526053,0.0294330544660949,0.0148752226713152,-0.0956052079193744,-0.0859796218225551,-0.0713477733910879
critical,0.0624935338378529,-0.147368655663421,-0.25053820879554,0.206464203565494,-0.173404633706921,0.162098158713155,0.16566910385974,-0.304662969811274,-0.206726679296641,-0.318870323607968,0.26936362699288,-0.0151306981229957,-0.0318869949198292,0.0664742075420133,0.0070260571592472,-0.0195581428782631,-0.319602861738696,0.210978399920048,-0.258721424946039,-0.0010061698652863,0.0696542693560797,-0.0340936037309736,0.0621843904923417,0.0511991521390168,-0.0679312074608019,0.0697027374972312,-0.343639166686404,-0.0504288147878795,-0.135191924483991,0.0132594893909226,0.015054209646382,4.58609670986107e-05
critical,-0.0147093750187334,-0.573190278341541,-0.654354582618444,0.330084811679275,0.0073511977404824,0.751215510596713,0.456774860221606,0.248547389141391,-0.268724264654262,-0.481871109659651,0.642162692942793,-0.0483756238405944,0.614271491715242,-0.285783379021589,0.241342531899638,0.297337408178714,-0.507059137956401,0.657666637265826,-0.597568981209374,-0.213434526482163,0.367375971245794,0.378995856892124,0.274172594248302,-0.0944022876619714,-0.0380715229458983,0.339413350500264,-0.195159635455844,-0.0462606112324646,-0.223711571242124,0.0645201441629697,0.233187088806633,0.167825014949584
critical,-0.289020073272792,-0.317037168822448,-0.25466218463516,0.483506564727049,-0.0207107657269624,0.475872153964103,0.358027057129898,-0.0956460997064595,0.118038487668266,-0.272262142915409,0.569960103485969,0.136169204375592,0.653059341516923,0.103919973239216,-0.0282532688732189,0.285059718732292,-0.481487579529479,0.435488093408926,-0.298891816144549,0.0705226158016821,0.0114038814080885,0.204571915400393,0.190923190199032,-0.236829863138677,0.200451630605316,0.13248223910643,-0.468102053328722,0.111652399588294,0.169571191128382,0.277032964817843,0.154939513872301,0.200057701487305
