group,CD3,CD45RA,CD7,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD2,CD18,CD28,CD38,CD127,CD71,CD47,CD49f,CD272,CD58,CD96,CD11a,integrin,CD54,TCR-A-B,CD226,CD29,CD26,CD305,CD99,CD150,CD82,CD224
critical,0.163707520343213,0.0866325851213373,0.0635038783605536,-0.253360751742526,-0.400828601873724,-0.244812460840038,0.0352356186301135,0.344366367899042,-0.17731848780325,0.245946104106481,-0.341844064925708,-0.348965242402527,-0.25062195459995,-0.237860320064126,-0.257907366654457,-0.325384552645625,-0.229396729203479,-0.137525384319354,0.0702979318765001,-0.472106076052065,0.718734365265235,-0.205323354838654,0.483181780397506,0.151177026215822,-0.055627305102995,-0.304126467883039,-0.223859206947553,-0.189926786023704,0.0117751967861534,-0.457372276082527,0.207070992917937,-0.180163203777023,-0.205878072870188,0.519506512684585,-0.023683582093431,-0.370915756866806,-0.262952969156912,-0.150107526770594,-0.12579808850595
critical,0.511074189123892,0.29924315073005,0.364604890107894,-0.167094852774398,-0.230738958623724,-0.150469357829412,0.513589977342523,0.493219113223114,-0.315198830654891,0.471180303137251,-0.487311412013468,-0.0625823822354586,-0.0035191421870223,-0.071816953671792,0.0177639065541828,-0.261921760474176,-0.237592145191751,-0.387105933631448,0.0976004829481373,0.182458439956556,0.498030840801635,-0.118359046682004,0.492306503982446,-0.260620755020924,0.176815709587966,-0.167296653860231,-0.273344977579992,-0.421279851968511,0.249027417133531,-0.234591842192829,0.440458005968331,-0.234845284487337,-0.294625390411347,0.472142479440444,0.226598995713763,-0.0838310391160173,-0.0248587651976228,0.0208794279136153,-0.327071820323693
critical,-0.435541175953037,-0.41431655494334,-0.186527132180137,0.604863137048742,0.243109703384303,0.0599808807717986,-0.163946261139546,-0.155968003593789,0.12162911843125,-0.258459484333789,0.511689665013401,0.127011486884915,0.19249565270804,-0.04089901296914,-0.0081503074755981,0.187697937977624,0.57685499085434,0.440814647671899,0.327161743393664,-0.398678401982842,0.434366436358365,0.0478238067004625,0.167123821573471,0.510508436739789,0.0715706675387692,0.273803819942005,0.480167766873913,0.472062645094909,-0.0014119341256864,0.456744205627394,-0.42323862416857,0.598815992037566,0.451718909052886,0.320375394108836,-0.0925590816510862,0.541036877899535,0.375298625252924,0.626553503285835,0.257044125785394
critical,0.07292091027115,0.303134596344222,0.469375021492862,-0.42430449533916,-0.276516855032277,-0.156610491775742,0.0589408194352789,0.293956657265883,0.0342703637202004,0.249046637584284,-0.511595348854129,-0.315505840116323,0.125959837520803,-0.4441507392938,-0.27311505079334,0.123874358789948,0.0753246814372878,-0.102274266922608,-0.140666186473887,-0.0600894681736863,0.496829561992168,-0.479773164430792,0.385889948744739,-0.0233713316876182,0.0140764607546911,-0.125712936451569,0.1565302168996,-0.0731413690976845,0.207408167533225,-0.0322505197009675,0.0369573964625927,-0.0857001658116202,-0.224919696991672,0.54618770886435,0.240314999221804,-0.29167262857508,-0.0909187769544452,-0.107145669616588,-0.0717853798822742
critical,-0.108859729613573,-0.0584678841675695,0.0209187882355343,0.173297862942747,-0.365616605194584,-0.010861145591451,-0.243080111654743,-0.0589067295720723,-0.312748251458837,-0.113043964801722,-0.0573792826953445,0.146964700194576,-0.0728096253433948,-0.419600087974637,0.0222725633902911,-0.112461165669147,0.0869387564796415,-0.13294916975066,0.154762522882884,-0.164910350709248,0.542196697125432,-0.282325455485069,0.392475960727504,0.440420859658168,0.15743732323666,0.0017199833964108,0.256724667385702,-0.0683571872905048,-0.0339698348777552,-0.114659589477465,0.125636157942553,0.140601190982502,0.0835580515302491,0.462501238508585,-0.0501208135636231,-0.0575378501164338,-0.087116169178881,0.0918373320790766,0.0484841287466144
critical,0.070996357108925,-0.143411495389295,0.126305142069277,-0.0019639963666899,-0.279473771955247,-0.0538608574786129,0.28311414753436,0.0054534328820339,0.0131096704335865,0.110995070955467,0.0640951127725026,-0.0714042814618849,-0.122113002982677,-0.226083001362699,-0.141731331985118,-0.0697452333418537,-0.142871614512863,0.0127123615131215,-0.0333088167853703,-0.177786972277715,0.172305816117332,-0.193651962355701,-0.0309331934167207,0.0262507870700685,0.0417884009663985,-0.107401769161244,0.042668481885116,0.146183019046408,0.0095789504837505,0.188226095607795,0.0470722001433076,-0.0937736687004132,-0.20308671782401,0.0907441253990509,-0.0319208218599411,0.0594375129705993,-0.103080564076472,0.0572614125772812,-0.103070738239086
critical,0.109408974456256,0.0611720672244514,0.380040891190302,0.167810349228305,0.0772776155062142,-0.308086836974022,0.265219225248546,0.382920016980446,-0.458465506600066,0.566633001764219,0.091714597430962,-0.234179409888734,-0.307622313455448,-0.0916881906824735,-0.0327273596858502,-0.0348710944505612,-0.161389954027698,-0.0675308231848508,0.536003064416492,0.0912583220678981,0.567811186764055,-0.033083777268317,0.397153122744892,0.224521924628799,0.0911130791885667,0.0712977422174812,0.0962027503639129,-0.297113441323109,0.242785178319723,-0.111642265876804,0.0850125353551359,-0.0141567952081549,-0.0499249920117344,0.494968418512548,-0.162803833514626,0.0478352267019298,0.0841073190379156,0.285359317764582,0.228398165049475
critical,-0.45341637873561,-0.581376813355126,-0.403044975773607,0.656757840886616,0.389386340015,0.154699297564589,-0.161427631875288,-0.345932116343281,-0.048967374835914,-0.0778694848492677,0.680717890714321,0.174907450999249,-0.0200890069711358,0.27344096995891,0.357662715689245,0.0916489911254528,0.252095728898495,0.378263388990436,0.348729861975433,-0.194606970901328,-0.0670458255528995,0.229904770487877,-0.116988725459456,0.4101478062291,-0.0365839605349921,0.384045509072488,0.274860681521037,0.306359087572406,-0.177382322612715,0.278242895938401,-0.471071464267291,0.243720157060078,0.419617735901208,-0.159975126839783,-0.31257061064687,0.332301695075994,0.349263311751973,0.19013598910289,0.245417597374942
critical,0.0889679940649195,0.363787292915153,0.356218804369707,-0.464010464556423,-0.169690512338421,-0.424666239482258,-0.248073062062877,0.390791205451639,0.364985474298523,0.221377746406679,-0.483874806111436,-0.632583284630311,0.184491349745012,-0.566107292094464,-0.503779941236342,0.146101403002302,0.0750711659422461,-0.0092991508282129,-0.162248733302146,-0.0372900103285472,0.675525206252631,-0.769300966935631,0.713193064694022,-0.244206034451867,0.455653903437273,-0.0642827583697099,-0.0147102481600406,-0.1929433453269,0.47547872605906,-0.157551365279855,0.0560958317388348,-0.130107354117291,-0.315824777878625,0.395302070114817,0.181548594271074,0.0910978190423919,-0.100285454279091,0.0859921868691806,-0.216521586874092
critical,0.464463465408365,0.483726397608879,0.388889426570559,-0.445817154193607,-0.427709543667479,-0.395770994591068,0.494558757443206,0.186316631301785,-0.144854000570128,0.451563702084691,-0.520136598740546,-0.43244776310798,-0.0892433231786362,-0.584988742174334,-0.153141077392677,-0.129760496742881,0.127947122380481,-0.12019382176065,-0.229239077455332,-0.254273933487993,0.461308312490185,-0.458323849511277,0.371289283585174,0.0618523298033038,-0.0901972464667115,-0.371066511038256,-0.273687450917792,-0.148206278981173,-0.211983658961715,-0.194263002583189,0.401063603691116,-0.194547158974951,-0.122330998663151,0.371569181399206,0.0945191605868618,-0.0263559074798551,-0.322251868680278,-0.0555690693599724,-0.204255934369471
