group,CD275,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD71,CD52,CD49f,CD58,CD11a,CD54,CD62P,TCR-A-B,CD226,CD29,CD26,CD99,CD150,CD82,CD224
critical,0.12018676053178,0.283651469440208,-0.265463658972499,0.610720025410812,0.404188837956594,0.647066854585194,0.639316298337826,0.369464615175737,-0.0306173826497212,0.274908296552146,0.30632282218766,-0.811545292086505,0.699134334765099,0.320028540918366,-0.564007276515471,0.614621550870646,-0.503385877986153,-0.146802983455934,-0.107133327574862,0.793284309989502,0.135783447802406,0.358002194934896,0.414331903521972,0.193748955886525,0.0384540881846204,-0.393298233825533,-0.0461507681173671,0.0826129767646274,0.283146519612693,-0.249732481574965,-0.0602310877503015,0.492525573958286,-0.0267292554395184,0.32092477031367,0.298109177813425,0.190297493946548
critical,0.156135337650973,0.397846596767833,0.193999386640474,0.28816072633371,0.0043801435721212,0.127476021545545,-0.0097155319141688,-0.215296680817181,-0.0232755692731553,0.386314292368323,0.300235731118183,-0.213689340586969,0.394939483601421,-0.345793114203804,-0.0764094650627807,0.106095034549469,-0.391032204936311,-0.278544596277634,-0.243880149708106,0.170406886758953,0.336211826914738,0.010512703745947,0.0777988567695532,-0.0464607129331154,-0.0925595406077404,-0.354861726955206,-0.310766384569117,0.25122246918469,0.355882669203063,-0.282230533877158,-0.112462695553522,0.23775191225287,0.0742563363465386,0.0233177532688994,0.0049595871013643,-0.285439634547808
critical,-0.0324439725931517,0.699558037817021,0.519957489620862,0.272469622672653,-0.167591972301098,-0.232441830451236,-0.0394443338796977,-0.682584081011691,-0.2952258974489,0.0878433515529445,0.250460382375677,-0.0526581917686792,0.161946423657516,-0.559778060921374,0.0689482480347394,-0.136425608489795,-0.185832916675608,-0.404797705213031,-0.480071382726845,-0.313174994259471,-0.271339292985193,-0.292221891627718,-0.0681715051720386,-0.511761510656128,-0.304043676468969,-0.5429239765951,-0.48668032848106,-0.121134024928048,0.676567620048881,-0.538589730397465,-0.495421591710737,-0.2249833350455,-0.610390207066776,-0.320542640071866,-0.562629337220074,-0.316304445598392
critical,-0.163759652950695,0.197465118164753,0.165194522469467,0.187643386778151,0.0989285833607141,0.16731319447593,-0.0220966239442498,-0.207160216420346,-0.21219084252001,0.0744778110084676,0.06086775506932,-0.0563486831015986,0.203943833360635,-0.225698035640918,0.039395127147497,-0.0108407334193142,-0.032320565009232,-0.109323318940173,-0.230873547458493,0.0696158523449886,0.108660583017245,-0.19964776383801,0.20850238155832,0.0007715599280879,-0.128644480623225,-0.0554389451107871,-0.0821661016422928,-0.103702280299576,0.264655257814441,-0.215763301313295,0.0584503621023268,0.165246327634249,-0.0910573759260148,-0.0825856479469789,0.0715298836746476,-0.200838317267564
critical,-0.194312056172022,-0.0756345303931062,-0.0862967576688246,0.0279999133671218,-0.219947778451155,0.0263303511016601,-0.139265136848461,0.105642227414843,-0.298481303458183,-0.324399412759451,-0.19533352264463,-0.0122736620636286,-0.334995930306606,0.0020346659590782,-0.116178688895693,-0.4202049200001,-0.0342574803100945,0.132622050163606,0.009039109576653,-0.0112825498112694,0.453316319598503,-0.355744615746495,-0.0088371262873811,0.180950678684017,-0.0294440722019246,0.13906681643789,-0.0648687053395911,-0.0939928022380131,0.0390869942197217,0.0095771578987233,-0.124243027520837,0.585208255120682,-0.168663622482157,0.0543379332347787,-0.0244416795672422,0.101958018547938
critical,0.0217616682616751,-0.144851627926934,-0.36569050418279,-0.0930799413350525,0.0876800608293589,-0.189039129833331,0.0050763545575072,0.239695628322126,0.0974713889770161,0.0027486810440229,-0.344826111474651,-0.237725562234956,-0.168004246854782,0.392197272906105,-0.232880586659167,0.276115164278246,-0.128578968941474,-0.0350441470932489,0.156205681914534,0.0167116703099306,-0.360346277269204,0.422328823007001,-0.166387038674455,-0.234099605323952,-0.125441531585768,0.0440049728228467,0.0004231781072212,-0.0698341705118436,-0.0744274652462404,-0.0922236907053651,-0.0382860428280338,-0.513456178333082,-0.0048797246866793,-0.187986513093031,0.018605554363572,0.0337870391936264
critical,0.105931652484521,0.0874456631910042,-0.0561095200725401,0.355743952508944,0.322778517773247,0.247565080733105,0.26918178206824,0.25672146133191,0.05793878084099,0.316155756742077,0.341846632142451,-0.713233285603899,0.589135999387127,0.203304626956038,-0.408099806241934,0.0609914875409856,-0.101999494665909,-0.314943752410658,-0.218031388667021,0.627473974455454,0.402311592848686,0.10924259796624,0.295685256521686,0.150083704979608,0.0766265587101299,-0.446704358796249,-0.206319421961318,0.0112337257811919,0.0348621081206375,-0.141153792748655,-0.0869012468058451,0.419962944591381,-0.110423435158819,0.0744369688665297,0.321678769623948,0.20073230964078
critical,0.0232456608826865,0.339442212424875,0.574176116190644,0.33793647480019,-0.326450080592333,-0.0155392330665955,-0.144480483316913,-0.475829849976822,-0.249825862363211,0.307582459127158,0.416238667671449,0.0377642958413396,0.173352359640336,-0.562154156802601,0.180948554473537,-0.192276764773714,0.00522227723025,-0.175503244049026,-0.189312624005859,-0.290391769543814,0.183611998814374,-0.194925998355695,-0.0542240666536503,-0.353068570933983,-0.23641617411735,-0.224785938416301,-0.087568800837605,0.109610159225316,0.334355579596885,-0.0869766305448506,-0.343095201834384,0.309288226813199,-0.207848285458757,-0.233381995131749,-0.0820092453051186,-0.0979357509375283
critical,0.184766091345502,0.119810232007425,-0.145254052744805,-0.478798933115801,0.0203330341488314,-0.146786819398666,-0.0373966771396552,0.4859480919377,0.373176829020972,0.32017077799702,-0.0396368850959148,0.12522265866177,-0.496732666212194,0.191368276663528,0.0154138017139149,0.296458952838237,-0.0656208091596993,0.115630942802038,-0.0487609319069114,0.192611069358688,-0.236445685996047,0.679208016445181,-0.0959269621800387,-0.0957856678820916,0.199608638996719,0.169181849596986,0.18282127552429,0.523157983922884,0.0320208764682566,0.109944865329744,0.19490355964143,-0.0826907391566709,0.0405669975423152,0.0081986923522005,0.146246022634068,0.276263966576598
critical,0.146556627595684,0.223968836552521,0.479350729594387,0.357560237219006,-0.288675641749713,0.0203824715983488,-0.0593083590870364,-0.578183264812549,0.0574058517959389,0.365542725828707,0.511743972550592,0.133258567206049,0.203359639757646,-0.527150802268642,0.180472578115154,-0.180971790040002,0.132451805781008,-0.21825813307403,-0.260589291822416,-0.248909469928302,0.331186855143446,0.0103983072502871,-0.211332445424135,-0.247644277761034,-0.0223331371108717,-0.294772151937962,0.0016215599606829,0.0169994381700258,0.353658737930607,-0.0251690765168011,-0.250328188721933,0.271728664731977,-0.189569183748272,0.0525898843480724,0.022076465966872,-0.299342603705059
