group,HLA-ABC,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD52,CD49f,CD96,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD49d,CD99,CD150,CD82,CD224
critical,-0.119456699917709,0.379767239565143,-0.0861913928040005,-0.122728040577785,-0.198933561679408,-0.208632353233826,-0.531414709876643,-0.256713621710155,-0.201596216940123,0.291944718159806,0.125425121353825,-0.0794897666731783,-0.479994371578582,0.0887775369592078,-0.437576638440622,0.0101972115612097,-0.132999186571719,-0.0227276650319906,-0.2729421206559,-0.267831869689093,0.379548827819806,0.166108051355571,-0.197961903481141,0.0379395682708705,-0.0783410300311224,-0.0486476352076683,-0.258255607067169,0.0196136347489608,-0.0756551584104725,-0.224025299485138,0.129905284396918,-0.272236880305502,-0.178588415750429,-0.401783887919819,-0.127973803640297,-0.18155061627094
critical,-0.0519946851686663,-0.060071169479661,0.0312400707127492,-0.0694731381141083,0.0428677229399601,0.0788741085286609,0.0519452383765406,0.0259717765212569,-0.140273580267303,0.230922921562704,-0.0728333484894412,0.0293055409249774,-0.153643276299561,-0.300940853225323,-0.102516116592403,-0.176120928279027,0.0206894066452943,-0.248431262951565,0.162874691289248,-0.0232631616616564,0.42610003812981,0.105230451986793,-0.0430328991327038,0.0377682965009944,-0.0517025841454817,-0.237353292971201,-0.0257193954320241,-0.175386876164542,-0.181730162763553,-0.168152973209602,0.514199050601502,-0.112501152073143,0.0278136082714896,0.215857426785877,-0.0518732324377389,-0.143489712704557
critical,-0.432159797849585,0.294820963898186,0.236423364342688,-0.306120915565905,-0.261927047449609,-0.184083838098448,-0.64415660697351,-0.366594622391073,-0.166424028442615,0.0238505066398979,-0.167699559216054,0.17462620449561,-0.521660784172197,-0.181956364270578,-0.368572590547882,-0.351479720435275,-0.349369781417937,-0.41269055087175,-0.308084727566435,0.0097676745171209,-0.214718943412193,-0.128522125330655,-0.211097225338002,-0.33702658558927,-0.464772263572156,-0.533205387820527,-0.46016091161369,0.473823057800847,-0.506822176144075,-0.382602835157201,-0.158610516844716,0.0144566574057258,-0.483048179086453,-0.208105128142172,-0.546537840274006,-0.437380408942098
critical,-0.0756620008995119,0.309692529465307,0.380656415783515,-0.249526184064973,0.120911783006672,-0.142511506198776,-0.260419923204418,-0.0991887206491353,-0.10523171350143,-0.0317808105691372,0.105146605211226,0.0149854185483991,-0.300585835678649,0.194582648690303,-0.463258839550312,0.203090240404903,0.162068097187413,0.0419174198153059,-0.0124457533131983,-0.0235441170768857,0.486787785872324,0.308086484264718,0.143541929067894,-0.0059666567334735,0.211530741823495,0.0788184863326982,0.140842647199084,-0.126834393365678,0.0155988588623609,-0.214369165868486,0.367947212572277,-0.0617254471234774,-0.0814422664630541,0.0076612801184159,0.0102581829452308,0.016845342211638
critical,-0.0500639837190562,-0.0201222852152588,0.1173809668978,-0.167712963159299,-0.109450153286144,-0.0901586027145456,-0.0080962010050379,-0.507712848227983,-0.147537665310558,-0.156306571113124,-0.427984300834017,0.160916462116798,-0.267920386603144,-0.126795340299249,-0.477510624722477,-0.163449043339986,-0.0730251494191386,-0.25849804865811,0.120565753039821,-0.269154508770102,0.621030245886984,0.314280505055883,0.26741246308925,0.267003762882951,0.12584191904787,-0.263993411714315,-0.27229522865135,0.0495602276698239,0.12351554129118,-0.0245477418161698,0.424136138810131,-0.0134707092282214,-0.215756296967157,-0.212513365471274,-0.0341876821552258,0.0324249319050066
critical,-0.284821022784732,0.0480181855876566,-0.119462584805541,-0.107396616526512,-0.110594979809792,-0.0067862845137201,-0.276527165566509,-0.419642298064807,-0.104160520104199,0.361372268412744,-0.0298904024258359,0.213795459625515,-0.304288861846044,-0.15713581910178,-0.51902532379708,-0.108399324533976,-0.270850127056719,-0.270722945496601,-0.107000499517352,-0.52633732112452,0.434033047184603,0.268806984591372,-0.142263912540148,0.314595561247299,-0.038316173388059,-0.151761984507599,0.0555862076256276,0.0857660244048473,-0.180554823036802,-0.28571700152517,0.261590797371597,-0.380352091959913,0.0733984581481926,-0.115102957355677,0.128811749954616,-0.0732581264519083
critical,-0.0769754043597237,-0.0238576816866263,0.245383257766866,-0.0345957039684167,0.0997008441164191,0.0962757092905377,0.0825577335495401,0.0672653047120347,-0.301342713121212,0.156520203156884,-0.434985213703692,0.381557284176504,-0.0486636610183059,-0.310197929950645,-0.153901685706402,-0.0827021903417236,-0.26336861221993,-0.236389882055291,0.442967138473746,0.0433596001656046,0.634383877560554,0.349143001255245,0.166251691295258,0.126113582791487,0.110380293756538,-0.409104272020821,-0.104878705826256,-0.0022274685627924,-0.0595707166026254,-0.0873837151712312,0.508853483104577,-0.129523276856107,-0.104175527203059,0.112663573359812,0.219420794034047,0.162288189630412
critical,-0.21891530957269,0.438943031079435,0.362703354511581,-0.311579464500151,-0.0389255380734519,-0.166867857182979,-0.530217587174662,-0.389175873114779,-0.159243892092386,0.0378305062005469,0.0177408601629749,0.096572775826445,-0.624936483931999,0.0212342692734811,-0.168431940757281,-0.158973237289225,-0.155871148371611,-0.304854761957997,-0.318863922742908,0.0150335005922055,0.210539366785463,0.152924259472817,-0.130861244669926,-0.28947343177533,-0.187773896287788,-0.266205121539885,-0.269838431382664,0.295888389837226,-0.240926652216259,-0.39442042178228,0.203595874709635,-0.145455048006045,-0.290236790968455,-0.34270737470734,-0.253858870260478,-0.282418583703719
critical,0.210383476344056,-0.137072395896322,-0.322604292320148,0.0174792749700481,0.0240692442148056,0.201127000770325,0.434009276840405,0.435788003384833,0.067784866005289,0.271552252449325,0.138041660685913,-0.392701770344394,0.26108608749262,0.0843016386045653,0.226703905111593,-0.199953262693142,0.273244812529123,0.148071093956929,0.266144851995626,-0.212933084455685,-0.0842330341481152,-0.178357560575292,-0.0793264990092038,-0.0390018375410992,-0.0354706790310655,0.115362061768731,0.135721959247104,0.0022533209366551,-0.179920561710055,0.0303792223157485,-0.0801993395551069,0.0071170171126868,-0.123836097760752,0.0335076991785588,0.409678639236068,0.233743545237638
critical,-0.193122249366683,0.38037579808699,0.321949043295769,-0.518577250693052,0.121156540546991,-0.196104917952521,-0.490126240202489,-0.342796695327798,-0.327944496978303,0.307274827438998,-0.104138883742575,0.328687169747829,-0.562214649774578,-0.114394953329602,-0.532092274489971,-0.0829930657999619,0.0524256082364808,-0.227621267138029,-0.232353224653638,-0.113162291281398,0.514222110152116,0.316190263179047,-0.0502493157898307,-0.0349722799813182,-0.177057962959972,-0.212353741586193,-0.195930490491197,0.33809303316845,-0.188255637234117,-0.114602189945862,0.403032881531196,0.0095173697081811,-0.124519674071844,-0.247717509996255,-0.0997835525380988,-0.198088777009112
critical,-0.0812861417932946,0.15891214770291,0.318402278872527,-0.123749631818402,0.128941987107288,-0.0698239217345365,-0.161441384323567,-0.0968005589071252,-0.0203033874628309,0.0803039957543664,0.0225943039395227,0.174434199408094,-0.304012506981975,-0.0514965613322671,0.0438790298229555,0.0113950509493043,-0.0815934785526351,-0.0807117692487174,-0.0318752730177848,0.158947069096781,0.113192275954182,0.0810873345810169,0.104051986058493,-0.0963703660942785,-0.0836742118691252,-0.0419745165390404,-0.14089861589838,-0.118952566338388,-0.195261864941502,-0.093986320446549,0.208214434878541,0.040526155811854,-0.009654378071707,-0.157971856961872,-0.0807746268348412,-0.0371196621992482
