group,CD3,CD45RA,CD7,CD4,CD45RO,CD5,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD184,CD2,CD18,CD28,CD38,CD127,CD71,CD47,CD52,CD146,CD58,CD11a,CD54,TCR-A-B,CD226,CD29,CD45,CD26,CD305,CD99,CD150,CD82,CD224
critical,0.185077554528363,-0.013817884116639,0.540506003835543,0.603282097229284,0.206563426933358,0.422526901669937,-0.107503872440476,0.516602439076151,-0.74351123848337,0.64708904565277,0.175167120299567,0.0948356964768361,-0.535853146403519,0.37376539791814,-0.290126546927498,0.574165330097177,-0.142865333674668,-0.273900224848149,0.650044341476854,0.117371171630435,0.423338857599601,0.342424168185668,0.518408279701262,0.537419534824203,0.277273593772719,0.0842113697495502,-0.272146402904225,-0.0440522043397719,0.103707314014047,-0.192625607636257,-0.0773780038250126,0.291758256115819,0.531233522000264,0.188789715637547,-0.404725843071851,0.222598320708023,0.340376482692418,0.192166786353029
critical,0.525613337494585,0.401531765876016,0.339453740584991,-0.230848432147603,-0.420215876616456,-0.443657748957183,0.593377539139111,0.522721461317147,-0.22489502759632,0.389311891481208,-0.76371467613475,-0.163486582800692,-0.0360585616288326,-0.329477356168687,-0.287979951935149,0.309058238498293,-0.54380692590698,-0.649720410742055,-0.186649538601974,0.322956359080781,0.460620175196648,-0.215175070084346,0.327002184075719,-0.159153076490121,-0.152759475569934,-0.191970525308253,-0.689766188945078,-0.259587970036776,0.586932892864432,-0.503217186414255,-0.623603286471267,-0.126081078994111,0.385369175862352,0.147362359714958,-0.204125436854518,-0.273677930703049,-0.166724545400236,-0.45202621017196
critical,0.637724214006471,0.59113127601837,0.351976219178498,-0.158290325743025,-0.727744891753922,-0.285929834518263,0.279957487521949,0.283588731179812,-0.101833003402885,0.374679858958595,-0.682097600555938,-0.268932511070786,0.0704463622865886,-0.203181954412188,-0.267110545017476,0.139981325097951,-0.474283261446667,-0.430348384247445,-0.337099466464768,0.204919634010566,-0.255175488055513,-0.267003423049813,0.0124720575689335,-0.145333548575896,-0.143872500328061,-0.333143768454912,-0.531640771724689,-0.541592769085927,0.614976965547593,-0.550729458723265,-0.515308421862263,-0.101813365391783,-0.206326233785382,0.225690988171545,-0.640077761749875,-0.355850447651851,-0.566708532789521,-0.457444513235855
critical,0.139203532067991,0.0243734496056432,-0.0349263559759354,0.0601856871219299,-0.099659016527802,0.0101519658156041,0.0309638854169755,-0.106820850901768,-0.126567235022708,0.203800590389217,-0.121233968299419,-0.0750961487396493,-0.125774914878702,-0.0106601462907446,-0.174049932036202,0.0137003555667969,-0.114837860959386,-0.0493262956284993,-0.0162978268065978,-0.207554114109319,0.0728829710704641,-0.175738302389219,0.131805424850095,0.160970235766416,-0.119262888926871,-0.157060533834994,-0.0424902252682704,-0.0391110908066562,0.131809025191031,-0.214854138356739,0.0084112681915826,-0.0186308673899664,0.108858636922648,-0.0093113598076594,0.0136665309296684,-0.203815823713806,0.114257818989819,-0.0218736218116739
critical,0.0051687440288974,0.124523138680799,0.0065686190907006,0.180890278227991,0.100091519680579,0.2309388221426,-0.0444520514108313,0.096687112168188,0.208567021317356,-0.0443028685495135,0.0804757209672243,0.142969276923433,0.0684846382439508,0.112916176021273,0.199402692967759,0.154256818292398,0.174260690632308,0.256423918698595,0.126543375656811,-0.209247603302935,0.383984686855732,-0.2926244964911,0.299549138583934,0.0279331515885333,-0.0152060153271403,0.180768552008924,0.237221600582211,0.1143529219276,0.0285711173109465,0.198089677462572,-0.0781390862407465,0.0873182931017086,0.212361810181718,0.0673588968412854,-0.0567291364367384,0.244627177713807,0.111082279497132,0.170758819438814
critical,0.343616721170241,0.152202937182816,-0.134064743090009,-0.212744973104926,-0.26313147734348,0.154375181674319,0.104071055041804,0.192138800846976,0.0544644000402107,0.186090891898975,-0.377595775657299,-0.236318585449242,-0.0210788729811402,-0.332270298355319,-0.0028272706700523,0.108634872838345,-0.261276619167711,-0.421592792557817,-0.14283765018725,-0.19844304960672,0.0594850634228563,-0.120933855365368,0.120905451603452,0.0173767535096708,-0.108027078803701,-0.264175056090779,-0.417213045240964,-0.0977365103469798,0.282935374808595,-0.253412595497219,-0.37069096768173,0.0423758729374187,-0.195944236603348,0.115755954665254,0.0176251427762551,-0.403261390989889,-0.144563043137413,-0.217509572607482
critical,0.549942155951584,0.275123846625646,0.356439833701433,0.422022799726733,-0.0091910910487223,0.312090797330116,0.134141705193845,0.1063631088539,-0.242901425798289,0.50484795889504,-0.051710798162755,-0.226690167208618,-0.364157063159918,-0.196827549945095,-0.200947347882408,-0.0047783073123953,0.201036111473889,0.0227313029724216,0.329388133135089,0.014795221469506,0.317503521993009,-0.279281903489238,0.523072757200196,0.570604445620933,-0.200116375182187,-0.212911193547816,-0.0291970583712189,-0.186584103082713,0.425993924207947,-0.138692463290415,0.0341310480406603,0.507091584515094,0.170720831820218,-0.129487500052648,-0.0652637813108292,-0.215565285334013,0.0697805454074654,0.0035566592046752
critical,0.31373952631878,0.57445951612872,0.342620225701598,-0.0546236716641016,-0.560318816210634,-0.174377603153495,0.129588537941211,0.370680949360181,0.0899781074407533,0.141522623832643,-0.625879113993473,-0.176422214949225,0.130559627296216,-0.18966446698519,-0.0646814916895627,0.163263092500865,-0.173569960407695,-0.253513734430342,-0.307442941631102,0.105114941395631,0.13507340387694,-0.178745544551047,0.186858612615975,-0.113019581405756,-0.0050717328609275,-0.323761215472318,-0.219386989711705,-0.153227225780219,0.324621015907438,-0.126162202579238,-0.415607792304276,-0.0861591005757619,0.230549903573135,0.345465284072665,-0.265642008062052,-0.279315553200717,-0.129303246438302,-0.208542487694599
critical,0.0218268145439269,-0.0353352716064914,-0.329374706407868,0.0276262753795551,0.351239201639694,0.311759127548601,0.0420965282181268,-0.0072390718288946,0.0249258372691674,-0.591727735696048,0.135760022787943,0.312605536709227,0.011975338254657,0.139391464419739,0.0658585657146258,0.0562879410969017,0.195327346456365,0.0289704314263557,0.0647571698705934,-0.0839619022365697,-0.130501883891446,0.18958793940725,-0.152505201396161,0.310191511820743,-0.535784666110475,0.0231275606680691,0.250921394907889,0.0963341179271403,-0.157613869727085,-0.0449504897087086,-0.0998344639239107,0.417818500158571,0.0206430252701015,0.0094927369553502,-0.0928770733205636,0.0470533648039337,0.129284805086078,0.0520221914705718
critical,0.468983297975698,0.656660938018337,0.468615398896535,0.203874497123132,-0.559508701468452,0.0681005073575097,0.557184531415042,0.465929845099154,0.0614249275403075,0.43800805942268,-0.533480749762389,-0.233881281512664,0.104930150732875,-0.405293150042155,0.0329882934254029,0.271958288619328,-0.007683027127406,-0.148620226067591,-0.253088971690953,0.0170388239554548,0.406291847770025,-0.279272103136181,0.361078766028196,0.0397832971299105,-0.143118170284164,-0.193646344258798,-0.223070916331269,-0.0654285751331405,0.488155746931561,-0.080330764063149,-0.2183630307344,0.162756001276087,0.349023256385146,0.274829839710501,-0.116592971989388,-0.148132266559681,0.0165494257558519,-0.287215819439131
