group,CD275,CD3,CD11c,CD45RA,CD7,CD194,CD4,CD16,CD25,CD45RO,CD279,CD62L,CD197,KLRG1,CD27,HLA-DR,CD57,CD278,CD244,CD2,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD11a,CD235ab,TCR-A-B,CD226,CD81,CD26,CD204,CD49d,CD158f,CD138,CD82
critical,0.0274962435169714,-0.18554518946305,0.204194708772625,0.514740402070949,0.109240426132866,-0.0210780933478241,-0.0072651699152506,0.118674893824667,0.145456387069453,-0.207100618655857,0.0281055939176629,-0.108552132094722,0.455623465667592,0.0054800804637594,0.229929443218806,-0.0795273280964557,0.0314389253987077,-0.245561372841902,0.129952699584551,-0.108800698989754,0.0394500430139436,-0.144079335666659,0.318290355261227,-0.187662941123517,0.406254293920961,0.166069215613851,-0.0214004528547389,0.0639436930339287,0.126136087226841,-0.0676168162908918,-0.138513233564785,0.500137626405673,0.299682400467144,0.465962567601633,-0.201172230595525,0.454562718431536,0.45580381004145,0.125400934550311
critical,0.0057040378988456,-0.209292919612517,0.0698234697167401,-0.0045013637943022,-0.338896915250527,-0.0836433376835204,0.0603168297830419,0.225767701544384,-0.0145842141992468,-0.0070965809802118,0.106185749261693,-0.429994405668484,-0.17342840744324,0.480737717572242,-0.517615190180713,0.105862299053438,0.278330184019588,-0.085387921359495,0.461710884888405,0.468969519264064,-0.0399885847777437,-0.312985398965769,-0.098538117865481,-0.0970566053882057,-0.174157843511385,-0.0544794335115792,0.271762655385288,0.476500497399961,0.13109139002054,-0.171253495044435,0.32307664775344,0.109607032007774,0.0474491806636619,-0.046344756103826,0.0442789844780876,-0.0222382241601184,-0.0386634741522782,-0.0605995030373697
critical,0.161711075508573,-0.0615296871683111,0.172490166968128,-0.0668194658248244,-0.116439130614322,-0.0711585506278967,0.0600551085967001,0.0556979302619409,-0.0245662465892097,0.0837829151690639,0.292737817475293,-0.123913278696933,-0.0863634609610581,0.142634557883659,0.0859049676918645,0.169490142059815,0.0774317300536049,0.206101436609364,0.0338687868446152,0.149866433688309,0.152845812050905,0.0216229457632879,0.0639923921515652,0.134349659160038,0.0483833590713448,0.0296899895488129,0.062441569866011,0.0675261134359518,0.0414800659189975,-0.124631452968426,0.0603443566373252,-0.0812490189224498,0.105091389229518,0.117906673137239,0.159581107921589,-0.0192172479694152,0.0119763492795346,-0.0619797130570543
critical,0.188206415329561,0.0500499406197458,-0.131042088163295,-0.0591502008722316,-0.22886571710706,0.458318172289289,0.120317443430463,-0.0361981929689337,0.0921396495838199,0.174434372492784,0.0547647518547197,0.0835498639111798,-0.0482204676110007,-0.283257093010615,0.145706750526919,0.261808638050671,-0.000175016071988,0.370435954324519,0.0450401075709651,-0.200029279853805,0.117897228488609,0.207120482184527,-0.414971636538525,0.293154154590067,-0.108973725805398,0.0162120455578211,0.0213604329877369,-0.0250423459400081,0.151079931204525,0.115989960243078,0.0308818221211727,-0.171531478212288,-0.38184516066657,0.0179280656937344,-0.102266999958363,-0.0215975565705108,-0.0656052969837015,0.0919559854808181
critical,-0.102932456988189,-0.215079555252056,0.196685145797233,0.149099065524319,0.155161203878514,-0.0104264183915898,0.0053290655640605,-0.0153946422304537,0.0010796411273553,-0.0426433973020347,-0.349181910578747,-0.203801065459858,-0.0940292814196,-0.0685279465219266,-0.184642480234056,0.101068775794508,-0.0563525386047626,-0.335843630589412,-0.0330324691362152,0.141613952890589,0.0869480121682051,-0.223059804947956,0.573716493811388,-0.198957969069148,0.269720250288422,0.160285719279889,0.449920834132994,0.0587172896813326,0.0802534561973124,-0.149431207882118,0.208918250660062,0.0975519793303767,0.459904399758467,0.0806349906510532,-0.0808668303036783,0.114667068165016,0.1635010790922,0.0543356682746151
critical,-0.0208416627741896,-0.250252011430055,0.0379659963656187,-0.0798188918748406,-0.0673057211264168,0.0084172153289141,0.0327936702612999,0.107466678538622,-0.0115153095488716,-0.0395265277744599,-0.119467417741192,0.052991398973711,0.109051037502126,-0.216097259798978,-0.0602622968065799,-0.0368811724656563,-0.119813970033209,-0.130229870085863,-0.0395906246015767,0.0763678812378892,0.0425411997504769,0.0722389171689737,0.234231247219117,-0.20635524741204,0.215581105372339,-0.0870070693978904,0.265431473957063,0.110149257950548,0.0091570113355376,-0.281816496010504,0.0674944963298241,0.0473826174377037,0.245875088245113,0.0230113251874425,-0.181758136085631,-0.0657296048271123,0.141937255358169,-0.103819345726655
critical,-0.155359333028845,0.306577160286674,0.167566563672257,0.204318698437934,0.0226320268692021,-0.30371225039496,0.147068111977172,0.147039139336119,-0.310097551941568,-0.198663235872721,-0.270465138431092,-0.1394941782769,-0.192304522540283,0.46438421515898,-0.0349214815708123,-0.307382997003806,0.0314254627535846,-0.346400817912778,-0.0483408001614157,0.486929419668498,-0.217602269734399,-0.283852826278194,0.0742576457741574,-0.399901669797171,0.158765215017275,0.0859013999842921,0.0749863373640582,0.393957282431563,0.369115800630969,0.265872770690656,0.0587495166650602,0.177201557389983,-0.0971866098598721,-0.290088040629641,0.255496406637681,-0.214694044283643,-0.222891079508988,-0.214809215166823
critical,0.0532548574102567,-0.344491804431618,0.104996753402964,0.0761195724937742,0.0106300099071961,0.0247312634744452,0.0544489498757477,0.108594022645042,-0.140673033475037,0.0697520194213547,0.238802572432844,-0.356889787235705,0.0838106185946877,0.270709874534188,-0.115715358732874,0.110961431208724,0.194987786252888,-0.0511998801618953,0.184194271146871,0.133063051961661,0.0390542204424389,-0.0293803418436364,0.303732224493041,-0.0234707006668243,0.193707951349328,0.160737459000243,0.151367638662306,0.108542808854406,0.252755058055679,-0.386151955204617,0.185879526104873,0.141554981521216,0.29023352974554,0.142477187708721,0.248601062007301,0.220697450544701,0.177364606517883,-0.0008988758749361
critical,0.219908578094002,0.0711743952519356,0.14794406609693,-0.16315883802192,-0.344222105723044,0.138169506906094,0.109082289052321,0.455491105684116,0.284070912887765,0.305466638563083,0.315308925442251,0.063796992060147,-0.0595740009525426,-0.117982296407392,-0.584237511193567,0.268253362805636,0.109437992168796,0.223500867205777,0.0067760618154037,0.37262812541949,0.0182648427840135,-0.173386672228277,0.0036777803642134,0.339306475360997,-0.149540481306811,0.0595245179411365,0.389899828792326,0.358917393000347,0.106988921413342,0.0275142345949464,-0.182885633590577,0.0594482651828811,0.130620521967711,0.277131705623328,0.0176739258298391,0.176785528230558,0.157120844757797,0.163918899659597
critical,-0.158341837328019,0.24924714096833,0.0120398635446318,0.220484165031396,0.110474939615418,0.0978509913257263,0.100779607375408,0.106541145889591,-0.0214876600499307,-0.0536257272705516,-0.436381843892099,0.0339131063652888,-0.137622898120656,-0.190776971452017,0.249543205010426,-0.365880672811036,-0.122885867114554,-0.423353596763673,-0.175054478074851,0.151823113490468,-0.110345660826454,-0.464258738463883,-0.000631988737959,-0.471557059030646,0.292824445274187,0.272633140093818,0.199070127489114,0.0705735173522848,0.461764000922739,0.130387266790332,-0.162788330110915,0.0298937494153488,0.0468136518885642,-0.278938698011551,-0.471532660695526,-0.314803466735976,-0.186910217899211,-0.0712119801964547
