group,CD3,CD45RA,CD7,CD4,CD45RO,CD62L,CD161,KLRG1,CD27,CD95,CD57,CD244,CD2,CD28,CD47,CD52,CD49f,CD11a,TCR-A-B,FCERIA,CD226,CD29,CD81,CD45,CD15,CD305,CD99,CD150,CD82,CD224
critical,-0.175751325736578,0.0503573367615947,-0.328294418094992,-0.208206560371237,-0.0527944979734601,0.0812709543703569,0.122641299616994,0.492158801906855,-0.281017984888729,-0.119901713296712,0.237130516585715,0.107061900275434,0.183457481755373,-0.38218771564201,-0.160981314022541,-0.240987526301277,0.128684533791541,0.251111017328745,-0.0738991709970953,0.0449818282703246,0.197742679468211,0.0414553474330779,0.216293136240106,-0.005399668226526,-0.0242836775066816,-0.159586430494791,0.262642456579017,-0.224131779723115,-0.095927485557141,-0.136581789511261
critical,-0.312989131898524,0.0539730137133832,0.233975112942361,-0.1203518727475,-0.083178866682524,-0.0166988820242634,-0.0364469934689379,0.153146800508688,-0.165267006221061,-0.0127969826612671,0.0178558528626944,0.1557335439092,0.0783205690610196,-0.180895577379435,-0.261233151583973,-0.227087968974848,-0.0435271127074786,0.149798840220053,-0.186746448054067,-0.185958684797195,0.126382341731832,0.0174594975854482,-0.178620208167551,-0.109861051403514,-0.0382582257498316,0.150976839963056,-0.0855942296637553,-0.0565833534955203,-0.0559580235634981,0.177820542753121
critical,-0.687622315634199,-0.615234222794641,-0.379588633433446,0.0624540764115198,0.598864584733312,-0.426098432333626,0.219143992338943,0.0723228584900831,-0.354348410720104,0.737197930665073,-0.0163130426343691,0.0793204530461055,0.453653882667455,0.305741936149056,-0.102084075552384,0.0982092192596156,0.434173710520373,0.500685916024664,-0.604972503255292,0.0081025636833993,0.513951614865406,0.371391497319291,-0.122158121056518,0.0693651125004211,0.04443859559309,-0.293828038846088,0.599640058361553,0.391567437186315,0.52463704390035,0.524526136380025
critical,0.0553242123087945,0.216526284357991,0.395011810070133,0.0290356895555042,-0.284033425226479,-0.0346609671702895,0.0546350411657273,0.154412731788549,0.0484469766717656,-0.329307978333997,0.16956745842615,-0.0418988261613383,0.227862857506468,-0.160446182031448,0.126914569112397,0.0577982703704761,0.025485692061166,0.0759325449432376,-0.0334482880899937,0.0695804617456484,-0.002799033170123,-0.171716437722619,0.225644985342814,0.0858402573623268,0.0462367903596189,0.180670328120878,-0.140831196352236,-0.0214485004350248,-0.162303629807555,-0.0191783670578119
critical,-0.238146677364491,-0.126992653159185,-0.418999313727098,-0.0284670850578569,0.265293181618288,-0.0912818103261914,0.124468120112106,0.0882766097173624,-0.125760767279037,0.292779066939999,0.136671295093255,0.0745886174193531,0.120547695933622,0.0568470207849316,-0.192086800505327,-0.299968504440836,0.0538842638222623,0.117784036305173,-0.114838834206536,0.174455748758018,0.0944094943083041,0.0662669367342493,0.0386200099988878,-0.0146822137235293,0.0329713529185692,0.165887793005205,0.148752240410499,0.24382646197089,0.0497267632045984,0.207688160214027
critical,-0.24527538386239,-0.268958217274322,-0.129170903809889,0.0124605379752254,0.402918698563674,-0.0517315868285339,0.0187879298096202,0.0441942736074213,0.0475238532539495,0.411466317526362,0.0411535706510185,0.123357353422721,0.245449946052213,0.0545397737948235,-0.489232411256193,-0.169355090338297,-0.0419959756917668,0.201690194394464,-0.17237781546022,-0.0591396371298781,0.155755175116032,0.176625216289827,-0.57534901211174,0.0896324597225152,-0.0193141012108173,0.0175163416281974,0.190899409989893,0.0338372197938928,0.0259085868291976,0.221448750103453
critical,-0.228044401008018,0.0606972733959375,-0.297155249450038,-0.316154782301506,-0.309832088763839,-0.205386833323517,-0.0286937449838612,0.730699350080109,-0.626277704787642,-0.275657705612244,0.46852452539589,0.205425329491664,0.218305333262063,-0.633931411976802,-0.358534259514492,-0.471198411102574,-0.120343680310831,0.393335132224378,-0.115349292189773,-0.0161564959655709,0.233752384703401,0.0382573374587247,0.0166433300546346,-0.219975867604402,-0.232736809800383,0.316914142589511,0.188519542327164,0.043695601682792,-0.271949396519442,-0.205220822790607
critical,-0.436082578583636,-0.367899481651286,-0.159084692980257,0.30055655790264,0.581745643628349,0.111925221732438,0.316327800466774,-0.0220566773565271,0.0174013844353609,0.552744782245901,0.145012303719793,0.153493891370699,0.298117400822445,0.409481758418344,0.0456828974640029,0.28152957534785,0.412382007302579,0.284323636706036,-0.413128956145994,0.0474808932165506,0.310782160989287,0.357248344762149,-0.0126848480247137,0.319136015612764,0.151809809112968,-0.0695222894854321,0.290147641552868,0.340857914710565,0.251158526566366,0.30245968860519
critical,0.273072429783259,0.210825882269603,-0.0528567415620272,-0.0979369247361054,0.0495671797047239,0.502430957916065,0.258289388341595,0.250564011786726,-0.159553671148101,-0.0125681767821152,0.316931476779188,0.0543273728006931,0.0604838777733736,0.0125719047734119,0.152742379003309,-0.128416440100101,-0.142848675492476,-0.0939767156118088,0.178249545673295,0.556331821638275,-0.0475597529635677,-0.0964987061794364,0.147018763595987,0.180200539960497,0.335512319706382,0.0684663652904638,0.11387227380299,-0.11917809317764,0.504329349748629,0.0815964510052119
critical,-0.551677467427359,-0.585252663234504,-0.416833161327595,-0.225127394600913,0.530973909979673,-0.0939040239898978,0.199121773878032,0.0848164323184168,-0.478156793794448,0.504251838674793,0.102641239403167,0.0863727510633639,-0.0865248893267195,0.243358022219962,-0.423724227562254,-0.178346610200839,0.166002814340587,0.167534244208783,-0.526677097596289,0.164480865292922,0.227490821645904,0.076896174386002,-0.203773615038342,-0.281764265483181,-0.1853954978394,-0.106373578917216,0.144214765243426,0.349754734875779,0.172671904309839,0.26011286242313
