group,CD273,CD45RA,CD7,CD4,CD25,CD45RO,CD279,CD5,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD2,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD58,CD11a,TCR-A-B,CD41,CD226,CD29,CD81,CD26,CD99,CD150,CD85j,CD82
critical,-0.0108467633801617,-0.0351215563143126,0.438293152133857,0.457978698924271,0.307782167322206,0.0582192537285312,-0.230696778422309,0.266391926918261,-9.68979512328122e-05,0.501150554082626,-0.607390268764587,0.722140567245902,-0.107809378027402,-0.127552018484212,-0.542369898446949,0.144425579039492,0.181390595957472,-0.409008744341358,-0.270191485662191,0.500564285731437,-0.221794267702001,0.606189319908836,-0.0051926755830758,0.569393770566513,0.450487519013611,0.0813129140772858,-0.133052026083006,-0.335966669534945,0.127735338255025,-0.217743914376309,-0.238529529130481,-0.229903230447249,-0.0022408311214662,0.615861969678376,-0.408530468557805,-0.0092712579533154,-0.284399506601163,0.12831744026533
critical,-0.145393740109531,-0.407275881793304,-0.095282215673885,0.314185077418039,0.121884440822847,0.48336966601164,0.288544774610501,0.32311993818983,-0.169850247019617,-0.277463764321759,0.0899927349233859,0.0379862468114406,0.482209960992094,-0.0522451461487757,-0.166960534355546,0.0412623934969211,0.0903413171874173,0.0336047827623441,0.517589263556603,0.421463202361957,-0.322645218815944,0.0595882458139305,0.0431881116442373,-0.0663327670559609,0.219261834674139,0.372668387284349,0.0989195309048288,0.284132427632608,-0.34525294258125,0.0494011237307397,0.323148903394473,0.238245157567822,0.047112048580056,0.283979442774521,0.168485863979748,0.350236560889674,-0.152650502809475,0.267600811909473
critical,0.237507729602882,0.226374368738315,-0.127875370659999,0.162699003149293,0.180590108983448,0.0569785929925339,0.127010246040616,0.141872647228908,0.155888923545655,0.308224931918634,0.29075708258295,0.104657465674005,0.0159660385740755,0.126140535893445,0.322763794747665,0.0804542762613188,0.234582083048006,0.300518561893358,-0.0092135665002458,-0.0008837420472652,0.199734595754897,0.167688811840508,0.0237777274598473,0.187793927505849,0.221286210407825,-0.0855851671724934,0.233607977952101,-0.0136367030313785,0.0554401193097819,-0.0066532924708482,0.0794648114657285,-0.0594253643964332,0.25596921747878,0.0633737695634727,-0.107678615214382,0.0482987875999638,0.123412268580622,0.170125421226338
critical,0.167295507308916,0.291142727032828,0.498416249587772,0.207118537278112,0.115060972420526,-0.0642651792702557,-0.156293140732469,-0.0162074857546168,0.0603599791672687,0.294301333014638,-0.138023372104049,0.220932449770872,-0.27459667176303,-0.287610587476493,0.261868072894611,-0.323656180037803,-0.0703238179344217,0.0793824312964351,0.0561415600179572,0.0716393193586691,-0.151253684179237,0.44950407265025,-0.359887390532353,0.448540897080397,0.287492213686195,0.20052523340737,0.0975060433571925,0.0275326962799015,-0.0045209912073709,-0.0444505620736822,-0.0577395525121174,-0.102111426364123,0.493420973041034,0.291449603778574,-0.142442519641359,-0.124372446062664,-0.0134138852462117,0.146369817367141
critical,-0.140874323792359,-0.0867821449973349,-0.0916617054126249,-0.281265696863514,-0.0075232135699839,-0.137533256820597,-0.120773716961868,-0.150344322767512,-0.340889964806989,-0.325456486377588,0.148195946041883,-0.159097324380502,-0.262293130540588,-0.267264665682593,-0.052700138081807,-0.432770092360068,-0.22067798101623,-0.196447246429379,0.0129769505264421,-0.192910313942874,-0.349613356030263,0.160800345816035,0.0142681066429055,-0.178445384847488,-0.0654441134596329,0.134319083546837,-0.0912102086255109,0.038039666692958,-0.025338743143529,0.0317334641694489,0.342811174598837,0.0763099717739427,-0.096596924987282,-0.0687353417367096,0.171804836669606,-0.220316084838426,-0.119737350639291,-0.0322708547231486
critical,0.006878437622736,0.0126498100355668,-0.110953476868034,-0.12261521608978,-0.0244199371871663,-0.322835205459136,-0.438634463869999,-0.0226486205730619,0.252499831419041,0.140141771978213,-0.0498291319516821,0.175270728881335,-0.516354032986723,-0.349108205554341,-0.236571371355823,-0.540574658273472,-0.349709161692793,-0.184585433871042,-0.308219394741226,-0.147709317915976,-0.473113289322487,0.429046591927296,-0.359388610934423,0.280398124265747,-0.0548164793939133,0.173989617890109,-0.254001264293745,-0.333687457909013,0.221150358973855,-0.0652036233729122,-0.267406430918421,-0.365481801771425,0.277838047585745,0.284662233583626,0.0024046296741217,-0.164876018094441,-0.194350306501704,-0.0313792540923501
critical,-0.0904739966462614,0.0740097810744623,0.346533934411337,0.230296282587506,0.013430475498449,0.044175237004737,-0.14986773099863,0.19714553533162,0.0690757729450581,0.171309963423223,-0.355119828961941,0.500805607646476,-0.0435604461552972,-0.391366279905752,-0.41447884466403,-0.303816113307709,-0.170785429777181,-0.171348398947396,-0.0151173295659298,0.432633786786344,-0.0927921576282192,0.551730930560556,-0.216395260236828,0.44289335164087,0.309788304547077,0.186451215109171,-0.114190237356236,-0.221463148988176,0.151680420506994,0.0506335182817276,-0.120646264453156,-0.0398979304051547,0.0461780029875917,0.402775488728777,0.0350337607615946,-0.096484324872272,-0.216429554726146,0.112040076873943
critical,-0.219501013377639,0.31794570266348,0.186678313471362,-0.0512988673655588,-0.0067415730457316,-0.378988884801674,-0.34248484432341,-0.283801826307254,0.415901277159178,0.216221815479011,-0.0699243659921179,0.125092059417678,-0.533249678862115,-0.292931842015209,-0.0961867613984967,-0.293849632480351,-0.15304595973565,-0.159305410900391,-0.233853572111176,-0.425846358771748,0.0706581415088832,-0.0112932545314663,-0.251108503030541,0.146959656231448,-0.076986922826553,-0.214778967695078,-0.308766683399846,-0.22091613825477,0.382248059063575,-0.0858191165624136,-0.228185397092234,-0.245173369306817,0.169713231303212,0.160367870998543,-0.157775892794372,-0.358563075756307,0.136377997973031,-0.203459473879065
critical,0.323864940247207,0.478804787741652,0.495071682765234,0.205240698206051,-0.202685195651144,-0.509664445863405,-0.0971184693257629,-0.206733048838312,0.196964319352982,0.454162752281635,0.339347470250237,0.530973692509253,-0.526677747793923,-0.510228359839974,0.26108608749262,-0.568005388631243,-0.621427724443601,0.276986386489311,0.0653463071629978,0.0181462399087927,0.0163886032654125,0.598885008985473,-0.617916246956961,0.693507323300738,0.126163520098345,-0.0514492325010244,-0.0208741060388726,-0.277415462646743,0.0483871022186989,-0.120863501268545,0.0712803280077411,-0.255185467452287,0.532898520830976,0.612291111603412,0.315521091995784,0.18369823734061,0.268347649842725,0.190843349893119
critical,-0.375760022065558,0.39559156563002,0.302697976294424,0.166896427347005,-0.220305249417378,-0.359759208326767,-0.568377814689526,0.12098173587823,0.0805387761117846,-0.0357426136040131,-0.259096641658502,0.415839065693283,-0.41650082010828,-0.483208455715132,-0.224405147027795,-0.648981567465425,-0.192360869788013,-0.222527938580093,0.158748471136197,-0.230629470146437,-0.374645518218555,0.260949237529872,-0.570300923760494,0.386850566349309,0.176514357135346,0.0596716163331013,-0.451876006752449,-0.0709143956179921,0.336728395448923,0.261794668132279,-0.289851159812381,-0.0514650230504125,0.111526592789238,0.228230490662244,-0.0445704649315957,-0.474254333207188,-0.389383565645496,-0.188977067176226
