group,CD275,CD3,CD45RA,CD7,CD194,CD25,CD45RO,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD2,CD18,CD28,CD127,CD71,CD47,CD52,CD11a,CD54,TCR-A-B,CD226,CD29,CD81,CD26,CD49d,CD99,CD150,CD82
critical,-0.28967773928127,-0.211035705053842,0.1883072008808,-0.236380445860833,-0.165956745900467,-0.282052351536322,-0.340738067654565,0.370079702472082,0.319959167398531,-0.213088916477948,-0.34957681828802,-0.274407818624007,0.166441369757864,-0.408816642712179,-0.326574433666044,0.0416621368543196,-0.070014408191285,0.117550174047858,-0.419681121133814,0.217796156965531,-0.165279496545275,0.0073465617452694,-0.267375400604067,0.0603555111692094,-0.17848373103396,-0.152723778573108,0.0952074810730161,-0.130155450204686,0.0539299238012714,-0.017299543065686,-0.183302584510317,-0.0723671472640931,-0.257612301552626,-0.124740094886787
critical,0.0810249149371653,0.431672518002035,0.155633027494816,0.41241955389324,-0.198817907571649,0.134096173071517,-0.230956854935429,0.64898748983523,-0.438569899897932,0.424542358646152,-0.674778898272031,-0.366020913431627,-0.267866697599037,-0.244205117005784,-0.291882640848074,-0.444857796636687,-0.596668612812438,-0.592639143522657,-0.0626068569703612,0.440646622998042,-0.25936196148808,0.342316973070226,-0.153097397317458,-0.710548074499774,-0.362465551764873,0.502646603729942,-0.625112452837902,-0.535572267239479,-0.233793088426255,0.349189537041263,-0.385693449775499,-0.149054637000784,-0.259772649355601,-0.114236786863932
critical,-0.0061361521776151,0.513183541059808,0.538855372126419,0.525340514796303,-0.277426606426768,-0.096707567388172,-0.659228434373416,0.429455656331081,-0.144041054768144,0.332834392248009,-0.700456357787553,-0.177588226783537,-0.0899524659540961,-0.165206800675002,-0.0852924673721938,-0.198699369516812,-0.652330568128607,-0.372386969548671,-0.409914123710607,-0.427996291554572,-0.22320709266563,0.0109146908574146,-0.207482202302926,-0.452886236895071,-0.503181639455234,0.522060576688996,-0.615082484433044,-0.467008695151706,-0.0466556849511034,-0.324706624088322,-0.117066546274272,-0.606736118684671,-0.477510964598256,-0.509621667179572
critical,-0.140770537744138,-0.352956420940746,0.195819860978021,-0.0028682150481357,-0.247432329019324,-0.106567458223824,-0.182374514358503,0.043213358790225,0.33400605067857,-0.194140504770554,-0.0788953616935315,-0.0773429166935024,0.130110690397953,-0.372504998315874,-0.0487892943420007,0.250884484099407,0.156184818326596,0.148494219772713,-0.092684257026524,0.143037785006297,-0.0855059681641998,-0.0061083408706919,-0.135228426447334,0.131621627012943,0.25308251536052,-0.362842025940621,0.162856841467324,-0.0977533822091876,0.16221162987198,0.136684255455673,0.0554024223472526,0.0330112154444346,0.10952238283141,0.0712403781360066
critical,0.131818877168143,0.142221622891002,-0.0482662347016872,0.12730650055631,0.0193205470523958,0.124364375574883,-0.0017367245058125,0.0060337523770837,-0.707985740036979,0.423043912911014,0.0227644216509423,0.126301674264413,-0.0961713666836982,-0.171533769925639,0.0436080652900673,-0.142915114782022,-0.194126324213797,-0.40206539811921,0.176757108665909,0.204044280815486,0.117865852177815,0.204161411867884,0.404813601000661,-0.430036599445777,-0.382167396933694,0.133166992744215,-0.0433994230823926,-0.0625488769535969,-0.291752047273558,0.090727585971309,-0.0726413529873307,-0.23525906581118,-0.212360036924758,0.114507011175776
critical,-0.0712031170074076,-0.0834996926822965,0.0076815002444389,-0.1716018130278,0.0348146602609537,0.0336731518981312,-0.221843517850016,0.289959420518994,-0.123710351561206,0.0359964900390778,-0.263963013895331,-0.215519935746986,-0.198544837858295,-0.368338563010407,-0.392053015162137,0.0214254105464904,-0.264227056281619,-0.370796351487317,0.109185261898408,0.416324964027029,-0.461732941691876,0.35597834428536,-0.0776185142831874,-0.152856591655048,-0.227052686945347,-0.130098293003223,-0.141690886149601,-0.0279738400242714,0.313284585821585,0.268109645327649,-0.514430763526352,-0.174313630955566,-0.162787083191822,-0.0510683705708461
critical,0.0299322426970998,0.133256810776054,-0.017878214085079,0.347899970130515,0.123961433257495,0.138308526484763,0.15670279782878,0.152695831326236,-0.489461881962579,0.497349366393279,0.0601211628060227,-0.292440947258166,-0.408588646938724,-0.182325070461603,-0.0371706262595921,-0.130877428889448,-0.158094256068719,-0.159128977919707,0.539513794410047,0.581011589732097,-0.0648072510465072,0.426171283899562,0.294171192410815,-0.346949191342969,-0.13785564517225,0.0796511273290154,-0.109956130752638,-0.0566106631646289,0.0259665324377704,0.476915630348475,-0.156795718666576,0.0044903778563558,0.0106884588699125,0.230016072037095
critical,-0.137820095450156,0.437165115569251,0.644267524370529,0.381671258652824,-0.365518967127776,-0.0491868508484721,-0.6126021795455,0.406823496516451,0.0164874410552784,0.131188732052856,-0.70474436129435,-0.254550778462491,0.0020304878733795,-0.30543865779652,-0.404097985026639,-0.112253971496253,-0.177606589506647,-0.364894769865988,-0.359075365416302,0.169612763254053,-0.268350376865934,0.180853694055919,-0.14254646368521,-0.316363261100615,-0.263881763514302,0.44362257286342,-0.303061426564524,-0.427900168992945,0.131108441641715,0.202402504932209,-0.0585861642129899,-0.24915596983884,-0.414962448552019,-0.263802108292137
critical,0.0484847190055573,0.337603881478348,0.136242372737781,0.0640219858470397,-0.493581431297072,-0.289704386687649,0.0023716353925705,-0.334637753891701,0.291513601586072,-0.263703459468321,-0.338510799178669,-0.524140435836543,0.144534032994325,-0.255293984196833,-0.533994842080269,-0.0249644382672769,0.386029455200649,0.0861959749845891,0.138528158257973,0.573733736817303,-0.534011979987651,0.467002708474403,0.418924545589712,-0.0188903891052814,-0.188753179337537,0.0885910915621767,-0.0773290746440053,-0.216705119185673,0.508217404747065,0.507415052185196,0.0040329763638558,-0.0017792542781717,0.198669762505498,-0.0072352046883034
critical,-0.141446580924652,0.426689294131119,0.408726063053504,0.333068790003724,-0.381319591840203,-0.194152009039025,-0.383408770547845,0.225617609329808,-0.168567489311565,0.418050184669069,-0.460307585403066,-0.403751078906223,-0.118287426199246,-0.58909397707358,-0.141478408113295,-0.129814262130695,0.153267995650136,-0.107639738020943,-0.177825616087243,0.461553222692571,-0.453975290492735,0.411759486160749,0.111947929102121,-0.0933892921534241,-0.197308717911081,0.375163779994554,-0.185575056059781,-0.0329216507226195,0.217315445553881,0.341621978718918,-0.143027801206624,-0.0169066609912984,-0.338527362230951,-0.0636916843743344
critical,-0.052184511752872,0.180439318807808,0.570518937386026,0.617720346086162,-0.393296346058034,-0.210828929664944,-0.588894982475942,0.452764041587874,-0.070959854641424,0.376935397171942,-0.657279211672384,-0.182869810558177,-0.016120398446287,-0.262865627559266,-0.379786466587415,-0.0318463614030788,-0.129420731368337,-0.146705853996459,-0.270349259380539,0.329604650250992,-0.208769251652614,0.129194767568757,-0.0600519370390008,-0.0427146845947696,-0.182082204124078,0.178040788602466,-0.330669390621246,-0.191686338118417,0.275979988656869,0.254093781255094,0.0388130902070993,-0.175576958128729,-0.394161035210787,-0.278253093675481
critical,-0.208945436416486,-0.216412895407423,-0.247518624170739,-0.257664909312123,0.125615175598596,-0.066042084963373,0.181060879273337,0.135368857001249,-0.273790709238854,-0.207311062136792,-0.0434819828297757,0.087336258196471,0.0517616969354087,-0.174119540970189,0.0335159413608339,0.0092340259008795,-0.0752098149608322,-0.221838232625578,0.023975912449783,-0.15959500080068,0.0250585113998164,-0.0652146132181263,-0.163359509093043,0.111419357573991,0.246384057561144,-0.300000070069424,0.0399017533572332,0.136017257793264,-0.0760643521689409,-0.197996991572072,0.194933413750769,0.0027327655357725,0.0109380720808428,-0.0248867207448058
critical,0.206648089301246,0.135121895204313,0.3046765230505,0.0171050081157148,-0.0885533966389167,0.0342975467055425,-0.344924755692094,0.029928487899512,0.226278933296895,0.206345298479162,-0.180944861696372,-0.0028721103917207,0.126911605891536,-0.0042273369666709,-0.256773436524235,0.129557747232774,0.0693792171333409,-0.0956339433464451,0.0595784735209318,0.286312224632822,-0.0036858755177102,0.261461946161394,0.175949451404141,0.201223866776774,-0.0095732698551718,0.148954809089525,0.296444985899895,0.0175664087160143,0.187841677383433,0.191019168881148,0.351887872014422,0.0689964361730386,-0.03102101546836,0.0325446356913587
critical,0.0698967676058069,-0.62715524175999,-0.587052452684859,-0.405102938844017,0.139809562326362,-0.126341474838513,0.650412911387604,-0.475438940668754,0.160042588750376,-0.338932068249974,0.561873253815502,0.278724486983085,0.0745556505920773,0.197164126839743,0.0402685205229501,0.234892486947618,0.491363544315033,0.492608448042893,0.118983219336913,0.119470654260111,0.0638034978626954,0.0383241573262236,0.174591772492408,0.534794210395487,0.221781994236277,-0.546978319851071,0.417377462377414,0.405277304641437,0.0567124294471857,0.0456344432901843,0.439460669954603,0.447534278209018,0.54747301022324,0.146123631510427
critical,0.123997526294495,0.0469470587409393,0.230428066463685,-0.543725047835071,-0.553365177139443,-0.215519984400312,0.179396488070631,-0.168104756068027,0.613853142392108,-0.191984380654671,-0.0508272595251737,0.109679959725222,0.583327366928867,-0.400843127998421,0.038630989974523,0.620867702971878,0.287854686935328,0.275889446558283,-0.703156739765454,-0.123153692057052,-0.364827652073717,-0.0881812697047098,-0.216026672822586,0.409452374106634,-0.021447285623277,0.0752756028592322,0.161641189809883,-0.0060783995617943,0.450925262406702,-0.247543498778938,0.177893926642496,0.241887900328622,0.10273744662857,-0.260963689321708
