group,CD80,CD45RA,CD45RO,TCR-G-D,CD223,KLRG1,CD27,CD95,CD141,CX3CR1,CD244,CD28,CD269,CD326,CD324,CD107a,CD66b,CD178,IgG-Fc,TSLPR,B7-H4,CD26,CD207,TCR-Va24-Jz18,CD307d,CD257,Mac-2,CD23,CD88,HLA-F,NLRP2
critical,0.279346631801944,0.144475709963966,0.213511693639123,0.413912008474116,0.304150667833485,-0.5121496420552,0.545292889535364,0.279576905163129,0.216778660277781,0.378689953145013,-0.25746194968601,0.645672754940903,0.232385034829402,0.265432929182451,0.30010307394008,0.306193731426274,0.125628627384088,0.394750129931135,0.416074218664319,0.349009547926696,0.442311975795678,0.409396067320524,0.0689966861305479,0.289675862721598,0.23766635555062,0.10671565685459,0.321463405736588,0.155240010443848,0.393611316777675,0.137224999090483,0.411888549754325
critical,-0.179706170004887,-0.495099440251962,0.314706627827155,-0.324717576306676,-0.2160087514676,-0.101618002208103,-0.350085543828844,0.626654728580309,-0.325849069876048,-0.352116771812526,0.0638201176081415,0.221794965064264,-0.34765139621731,-0.275981054340767,-0.275665484652757,-0.294766298802459,-0.219449227823412,-0.281976098550979,-0.288375749868106,-0.345258780510708,-0.275784102471893,-0.0833613576193401,-0.249820365706065,-0.23044978785961,-0.288170677704096,-0.25773858038112,-0.298149470534344,-0.324951584933644,-0.164234417375692,-0.285817369624733,-0.346433217768806
critical,-0.220325766006418,0.146034857820405,-0.219586815565777,-0.0935369012810435,-0.190577109173869,0.0139050400713849,0.174991925290076,-0.277491937546004,-0.0947492878642046,-0.196761519890171,-0.0321310258196777,-0.151559573625678,-0.175802538896672,-0.143495942758418,-0.0346464450637768,-0.10758316006206,-0.0177399044544363,-0.0231695866094335,-0.117999752444124,-0.0421485481550179,-0.0292103054754611,-0.237458589880351,-0.165285963896579,-0.214044835723983,-0.162852993362131,-0.122783368432275,-0.173473497770828,-0.0832232075921999,-0.0945698169140402,-0.129834021357704,-0.13853829217973
critical,-0.149349148983883,-0.0288980601692924,0.124934511094531,-0.117688896485373,-0.0516157582237461,-0.239097149275105,0.2989932579799,0.0086204951629311,-0.180008281099798,-0.0591282619206663,-0.0195855807551764,0.0754836865032679,-0.13665670921069,0.0371715008714354,-0.0947369766736777,-0.0573692068857669,-0.0236759688420999,-0.141591270282176,-0.0088878911420993,-0.0074792833223801,-0.0773751708893648,-0.196270951090998,-0.0860891202452992,0.0202364291819629,-0.0615852442055715,-0.0005974067891108,-0.0443493231353831,-0.0153919757585692,0.0012651933841121,-0.119812730829637,-0.158570038093112
critical,-0.158544391040468,0.113410323528065,0.0828690016646049,0.202103586255872,0.106459617685878,0.0859838214568651,0.0845899047377696,0.0064956072250071,0.242168006331191,-0.0052327279319897,-0.0401426738517387,0.241693504787223,0.0808182682939673,-0.0091235540564021,-0.0025079604929472,0.227353289926856,0.109784573773963,0.148216854224603,0.0897294655286383,-0.0040300046530744,0.0057152359565062,0.476175084517399,0.0597744620050598,0.140267554024973,0.0193627152126224,-0.0460992370650732,0.0430862397940769,0.306813100718173,0.0299514527448343,0.0050475788209637,0.0399020040788508
critical,-0.119467013670362,0.040345494403131,-0.291834007204658,-0.108430431813512,-0.0992942377033762,-0.194849332416066,0.0238061266393017,-0.178652577315607,-0.14527617773965,-0.0971213950108445,-0.285686865987945,-0.245486243993951,-0.107322207692624,-0.0916439562238116,-0.0559680218560699,-0.0670766745068026,-0.140736656833213,-0.137080883526476,-0.0572576279915657,-0.204168008379072,-0.096451291598181,0.034593940437052,-0.124067420682762,-0.1526071499925,-0.103132823802501,-0.0420221399044606,-0.0496153429486082,0.215795285424596,-0.0273214039707381,-0.123720694257956,0.0610534622177071
critical,-0.0264394575558417,-0.150166738753265,0.229853587502212,-0.0307331445883378,-0.0200452788818499,-0.818497626404842,0.556850043672476,0.19179267998246,-0.0520375264200127,-0.111885308806168,-0.23106267035409,0.587343338822722,-0.0700414745707275,0.0016473146728182,0.0023363523550266,-0.0331071620012198,-0.0362842498729167,-0.0532455824087497,-0.0331165728169708,0.0182905353011856,-0.0007563815503476,0.323263776283017,-0.013666047799287,1.87826308331727e-06,-0.040334813610722,-0.0076849660863916,-0.0250853911257811,-0.0537057653123936,-0.0309441006617006,-0.0339240344491017,0.0044940280272477
critical,0.147236772641953,0.665348765298172,-0.562616936127297,0.142272272238933,0.0984810754313565,0.128511756586465,0.0971754771947512,-0.591494308724784,0.123230186979838,0.0191453064719423,0.016179864583142,-0.317169856187663,0.116000963668454,0.0861505418442319,0.12353503231775,-0.0493281544224435,0.0815763768121389,0.14331971301384,0.0620664751087907,0.170828752986072,0.151025134161111,0.215208111252329,0.128986387652694,0.096159003409502,0.0356358360633114,0.152073977406482,0.117813964701341,0.129112076892444,0.106488116558797,0.0995300462425225,0.13576003901713
critical,0.709069596071493,0.520424520405673,-0.14075656054906,0.672872871478863,0.696590632193662,0.399169479696238,-0.130781697662378,-0.389732047951063,0.657393012847627,0.670067854744444,0.453877263354587,0.191306437731259,0.739009571974019,0.692175631454738,0.76152662173798,0.725072877049741,0.663224360413688,0.674976943143,0.730521011160963,0.652330739327262,0.654689950119092,0.354846486108469,0.650200020856039,0.651165743148892,0.668248995877257,0.704786773017113,0.710304800074871,0.668497647783526,0.650628491347783,0.655275085942846,0.722945422584845
critical,0.0024399193440339,0.414565179124023,-0.60296020754263,-0.061982294512822,-0.0254461219479505,-0.0527968813530759,0.269425299849964,-0.62526302763584,-0.0195262407402419,-0.0250830948692447,-0.0405399207781943,-0.320803103530383,-0.0220868805292394,-0.0408883134394604,-0.0579676982208703,-0.0421234218506713,-0.0139327090505083,-0.0434207426914612,-0.0628979800830676,-0.0691759535290141,0.0108902013180119,0.320892448111829,-0.0338821316730214,-0.0598221538880109,-0.0481781230297343,-0.0730980980470557,0.0015366587982627,-0.10018018465611,-0.0007090982524061,-0.0417987129964916,0.0243468550971034
critical,0.0791597727654083,0.723442779640596,-0.722204839351558,0.0151695318010007,0.0952466273358323,-0.115973611884283,0.475596284455698,-0.776693910199089,0.0467867776449182,0.0255683509647996,-0.060388460259735,-0.407290794621168,-0.0102307434167604,-0.0045979039959981,0.0616349938033311,-0.0931929573467738,0.0275660276853567,-0.0409111284952293,-0.0731556398541984,-0.0425435774827841,0.085893417141858,0.143824964061484,0.0202869100100794,0.0457143357285264,0.10758637921375,-0.0656099491733769,0.0750804406794236,-0.0985675506115339,0.0254932186874108,0.0426417610525796,0.0604716348310007
critical,0.0910034014198328,0.377766868797322,-0.280349572862586,0.0399154084043394,0.102272615798723,-0.392621698739644,0.258615098961735,-0.418076274988059,0.118313384852062,0.0281696424946473,-0.0853068654487796,-0.422762434854285,0.110655297206517,0.0982612362852444,0.139650807314227,-0.100339795906707,-0.275894772871516,0.136154937749546,0.0565497887538633,0.113344036705175,0.044808963068955,-0.324585232085363,0.216259739307015,0.0425168465614531,0.124457707283837,-0.0129742844902659,0.03295367310787,0.391777166576346,0.0112943866510357,0.160366694067518,0.0220664057604996
critical,-0.204967559257333,0.354815328497834,-0.377841822982427,0.0811278689779291,-0.0728205577714883,0.246486248259756,0.468600754596039,-0.463847328331616,0.208251398370141,-0.103798501200695,-0.0151537060215935,-0.193896967587836,0.0785487373096101,-0.0369294199992676,0.0043185520833956,-0.0944508771425598,-0.0162902826018231,-0.013363390664788,0.187091423064467,-0.0655672438020416,-0.0641469214496566,0.15736768104785,0.0902964629511318,-0.0044012414028438,0.137682058595483,-0.187412070564084,-0.189137324292345,0.219709198755947,0.0827432899230327,0.0094926983593204,-0.0845951373786777
critical,-0.106618198795524,-0.184554733527051,-0.0457334557076503,-0.193500887181211,-0.217133778894043,-0.246810066799333,-0.12865957109991,0.0334781523629526,-0.0807498705199348,-0.237125477818249,-0.113986886995756,-0.014934466819053,-0.194167288731411,-0.0642176896377603,-0.219107053688881,-0.204030212313361,-0.187598272121187,-0.25610582275494,-0.217105882720962,-0.0938140056545975,-0.196350570911294,-0.171611719767239,-0.177317002220282,-0.202055232802177,-0.16104094459593,-0.15375336242268,-0.160653180731012,-0.30113275532093,-0.179049859826403,-0.224694643319592,-0.126116220545612
critical,-0.260840178517917,-0.251046612934815,-0.488656879544959,-0.401628380174266,-0.363325309591524,-0.106059259779226,-0.185874659945871,-0.402330980169352,-0.286506795749993,-0.275342180717653,-0.12802053439208,-0.287156287758032,-0.380848608406741,-0.361847664259578,-0.368722019034083,-0.350659176717413,-0.389177461120254,-0.335022706747531,-0.0824422641843335,-0.348789502197953,-0.378148056544862,0.204378146163082,-0.377899514600052,-0.357797852931472,-0.377163567528389,-0.220869886735549,-0.360617695385519,-0.29402131395106,-0.374729495534011,-0.323174542398774,-0.334875686773825
healthy,0.0527506459183487,0.25349141217304,-0.309058277057533,0.057233061321905,0.102568484865957,0.287749915454176,0.194830384133501,-0.552669526150354,0.0924345628104973,0.114581977654006,0.026361983917054,-0.254053159730232,0.09337122876198,0.0356659231736249,0.0919055665440202,-0.0078186606870997,0.110872123029496,0.0756211488306359,0.0908178132787133,0.0774411970325306,0.0714686429281366,0.136062193536751,-3.51852752595268e-05,0.0865506149142125,0.0681262825809243,-0.0171255589889759,0.0707869884833972,0.0777772162793598,0.0561026725568727,0.0592731066852263,0.132043413908542
healthy,-0.021950123846469,-0.368551849611915,0.26013353807478,-0.158539136238439,-0.125638884056784,-0.32434694807117,-0.0511220496323911,0.409732601877583,-0.12866455615536,-0.148912198273195,-0.231242207518324,0.240815671493565,-0.147521983437944,-0.0713085003584955,-0.080444895854012,-0.151744456811075,-0.200536390403831,-0.118689340125819,-0.22391701171497,-0.0315329467765242,-0.173105860144937,-0.0719641591395243,-0.0864985637990088,-0.0860501537883814,-0.151414283180757,-0.0282056533584171,-0.158319692820076,-0.0766047135886862,-0.102324873333517,-0.185031998328952,-0.181822585923934
healthy,-0.16200898391067,0.206569775013708,-0.420376464192808,-0.249336045221617,-0.236438317540637,-0.346245668988021,0.49483417831454,-0.452963000782528,-0.189166096850847,-0.207667973045392,-0.256677476469511,-0.142956206425785,-0.255981675542475,-0.157840141523245,-0.123057757202894,-0.248214085226447,-0.264562543234741,-0.253526780777575,-0.230607154996734,-0.152479832087457,-0.272690885187654,-0.109817131353478,-0.193924189962105,-0.219993632116172,-0.229868404942664,-0.207121698983601,-0.223599459423001,-0.202323702387997,-0.285006317747824,-0.261700939444266,-0.135947681884418
healthy,0.0109102637649423,0.166692364442848,-0.135421801925798,0.0263871291200312,0.103376927490076,-0.64357914290273,0.688515655784328,0.163468652848498,-0.0079440541692222,-0.381564740997334,-0.71925827538476,0.727887115463507,-0.0199944572543999,0.0606813491826376,0.0632226497758544,0.0672686725686687,0.0126617773963448,-0.0148290822377234,-0.0093451721537852,0.0108419195971905,0.124170386891084,0.487658686610908,-0.0152276884195594,0.0484165122494632,0.0846031579103922,0.0463332449626538,0.0506654418361628,-0.0491300146316885,0.0057983470663486,0.0434987962705758,0.0966272198696812
