group,CD274,CD3,CD45RA,CD7,CD4,CD45RO,CD62L,CD197,CD223,KLRG1,CD27,CD95,CD57,CD278,CD39,CX3CR1,CD244,CD184,CD303,CD28,CD127,IgG2aKiso,CD47,CD154,CD52,CD269,CD49f,CD324,CD107a,CD35,CD272,CD11a,CD370,CD26,CD144,CD1a,CD73,CD337,CD336,CD99,CD150,IgLambdaLight,CD82
critical,0.115439067302086,-0.197006657013219,-0.462841873645612,-0.260267144899814,-0.007203526049303,0.504986638414032,0.0952859216804845,-0.448801013308786,-0.0889332531967452,0.0673908930342374,-0.306017441207876,0.520005645525031,0.157132982041776,0.368126183069425,0.240343654658379,0.0610246829190038,0.147762535347598,-0.30786567225436,0.05027707113928,-0.0039309024093429,-0.630555286992101,0.0728360694166578,-0.526944033095945,0.0668790723260264,-0.132432602809327,0.0973514402639518,0.0781160563051581,-0.0881348845417913,-0.0108118135330524,-0.0104688318741447,-0.0564607393841046,0.0708643877852914,-0.0720262837562497,-0.380519409043194,0.0242001775926847,0.0076351303818341,-0.0978507819203431,0.0073879192436445,-0.0972329330864736,0.333450764234281,0.212657276058461,0.101695515756984,0.125383312159283
critical,-0.182163058168862,-0.288333279890172,0.0079550586477155,-0.260919673932107,-0.0702877479790885,-0.0115698840624432,-0.637758557483129,-0.337531152293659,-0.020079544179739,0.500132454093913,-0.424513350439347,0.447786005374772,0.292464562084918,0.106781897591734,0.239256701867745,-0.0577167078714729,0.491122312215534,-0.246570301890269,-0.0962214519463437,-0.26628696421593,-0.499280994394384,-0.153516471872067,-0.317657199568925,-0.193539318843665,-0.120672776258106,-0.0482600166586285,0.260801395428906,-0.178759015174489,0.0939174447251395,-0.0063718721098058,-0.166114336167005,0.498635050061768,-0.24322276557936,-0.549467873340382,-0.224753508834396,-0.0168250126314485,-0.143818864021221,0.0475259031533121,-0.0777866241248306,0.0828699557436848,0.0442407884701582,0.017467586223717,-0.11173530415683
critical,0.159324684759475,0.204522045755256,0.189772706706952,-0.25283150208905,-0.20684482199867,-0.278478909570342,-0.117500652794303,0.0346403494001498,-0.0316972031965036,-0.169482874580496,-0.16252894899481,-0.198941214890124,0.0287178660453011,-0.0460770451119582,0.0062111347283343,0.0056909243299268,-0.164685769253452,0.143085585994304,0.0794316547123995,-0.27188192835297,-0.0957337386842016,-0.0961598520850988,-0.0673932945907417,-0.0750770146918569,-0.155833080089143,0.0066555240417119,-0.17636632671012,0.075325308515388,0.0168222452978037,-0.0498290805707652,-0.0988328590692534,-0.331269109860124,0.163492400035473,-0.0806133773757584,-0.0540214811010621,-0.0932044484422396,-0.0976964064852295,-0.0917986886562766,0.0134863587670966,-0.173216035209406,-0.126174647278427,-0.0684667030811071,-0.169268024624074
critical,-0.0770729777318001,0.0278940330795162,-0.247140614081719,-0.111098173047297,0.0311753120298569,0.388082963781222,-0.139203165146519,0.0221770763711878,0.19138407410851,0.186722145032281,-0.121852388309692,0.282383955123313,0.0909456158230691,0.036400418958077,-0.0806329695237748,0.208832027994448,0.0086804370413492,-0.0215687060731769,0.0807518441450752,0.0739159949758026,-0.0025266830605244,-0.0431177334329075,-0.140856204925573,0.0711131371470181,-0.155311594567913,0.129222471449488,0.100821199675874,0.1475620143629,-0.0112230217600687,-0.083444077214194,-0.0690751564113475,0.207700727971759,0.100045045377063,0.0631192513133118,0.124394241138974,-0.059521997357157,0.0394058235793424,0.0753218647410311,0.0977552229896793,0.206981300397894,0.227490236615668,0.0082566321475573,0.0107337205600328
critical,-0.0412123114865333,-0.16918452562687,-0.108105125183119,-0.0908331539798577,-0.150277946329649,-0.222045336081387,-0.136952543361208,-0.116918996872985,-0.116044817357476,0.0412531419360852,-0.230541384722018,-0.0640111018674029,-0.0068110033062109,-0.0389733312182062,-0.270220769079558,-0.0763688517891856,-0.0250998792969685,-0.0043238394668708,-0.134160309829341,-0.200803841244796,-0.302009375539583,-0.095761310016382,-0.290463376719444,-0.0649705784031594,-0.217131087508062,-0.215430184701798,-0.190578340987805,-0.219958371804912,-0.231237050330192,-0.287619436342073,0.0890601328505417,-0.0390965608605418,0.0623203271749758,-0.298747141193815,-0.225989035143592,-0.0531562246559559,-0.445696049352722,-0.153673855833052,-0.179287370874894,-0.0146249484391231,-0.105643368549573,-0.0341761340732568,-0.181774875192139
critical,-0.105662260585263,-0.137660224615503,-0.130946675611909,0.178894074441601,0.149367947092419,0.358046225522035,-0.470262325156728,-0.229299673054439,-0.0759531749936199,-0.0353483421407637,-0.297218562891423,0.388190227521179,0.0753307654553746,0.460896742899602,0.32855496689006,-0.084658408120443,0.0578265204234143,-0.313540678837474,0.0054797906376454,0.122161693298791,-0.425936664885194,0.0457265290912124,-0.2918395303729,-0.165436819046984,0.140000442873658,-0.0875149797102564,-0.323965181321956,-0.126765629843505,-0.123086975287013,-0.059982510582654,-0.136778150406558,0.215937742265291,-0.203145786872016,-0.101500224526538,-0.185495292270859,-0.15385569408118,0.0068127604530778,-0.100592777278614,-0.115036623575049,-0.082356364296844,0.114803278930829,0.0085420033020702,-0.0479762542916729
critical,-0.242921382675585,0.164704485103021,0.0188032615502597,-0.178345936897717,0.0416926825502821,-0.0122807061057231,-0.199910385258683,-0.405313007193676,-0.308579488864729,0.325108267401099,-0.249204275058158,0.12599976342073,0.144929790244067,0.101318169684847,0.0568108083450828,-0.215913344609863,-0.0211723467719829,-0.346283925829985,-0.283294315494816,-0.294233007167538,-0.591825687868082,-0.259094823512175,-0.207991091166857,-0.310786942505079,0.0275010173836443,-0.265082561739895,-0.041386075375234,-0.316752217868715,-0.249681578337135,-0.171196343961975,-0.228393157300305,0.418905175277828,-0.282862697735969,-0.486909122709883,-0.308596407012658,-0.283692782311307,-0.273550610551929,-0.262389907553091,-0.299462173897452,0.134463151516575,-0.222706227755099,-0.253865010784467,-0.202758134066061
critical,-0.0917834384612046,0.552473741237317,0.125821180565807,-0.151205579765824,-0.154399167996564,-0.212872697134171,-0.0336398194256001,0.11174528967957,-0.0248269606271861,-0.0702053831346282,-0.020931551449403,-0.282211055484742,0.0412203622366695,-0.28093683551684,-0.1682943845753,-0.0446202918774975,0.008054174616886,0.0394947420964721,-0.022867202817318,-0.289497395982275,-0.0523791467960431,-0.0776074398695287,0.0219582267844052,-0.0478003279055053,-0.10831261063298,-0.0646861434533935,-0.296283762038105,0.0059566498838607,-0.0204024858116053,-0.0725758965147066,0.139458557564816,-0.0784185136444126,-0.0110722343536405,-0.0663323416701329,-0.0106439476310445,-0.129508100578116,0.0988432744130989,-0.0190160770831968,-0.0118335263154122,-0.17447503664219,-0.164855722363139,-0.0340974988966137,-0.144239642924534
critical,-0.58411500789849,-0.116844632205261,-0.768127145861917,-0.584987533017941,-0.0586910142183682,0.658010239668691,-0.402229362579961,-0.766273554084796,-0.559383386458547,-0.496380245045991,-0.517776630290595,0.737846831274557,-0.37657103264149,0.348419345532573,0.601443065617696,-0.5693441279955,-0.446744566706793,-0.61037978320269,-0.584347371893067,-0.0040324977575094,-0.555582111148766,-0.558611990571723,-0.62235404115634,-0.611806896772325,0.0994842042880748,-0.579056954276367,0.320075870398078,-0.622797523902278,-0.61996578132558,-0.562891575634517,-0.602696644682382,0.404183042365833,-0.560139780192182,-0.311424950195497,-0.584619448034782,-0.750547633688497,-0.584711579603149,-0.578841930125845,-0.586937409805723,-0.378743927346819,-0.0114068763161051,-0.553596882293003,-0.215632821694028
critical,-0.0796884313115918,-0.350475297484335,-0.497148167149836,-0.383624438029583,-0.139038748907097,0.542873216559414,-0.5214265194189,-0.413833170970428,-0.0908130938332391,-0.0296198378571075,-0.354341233078492,0.569717755526992,-0.0591636578948958,0.421433667903462,0.0758596942389858,-0.0917057136141138,-0.0296869894980889,-0.269357829627748,-0.0962214714431332,0.240383552483433,-0.530345060866086,-0.0606166563543885,-0.308964032070298,-0.0453597206822811,0.0742339435031418,-0.0861945093800249,0.057561764404335,-0.0577672455066982,-0.0398161244931277,-0.109125675928111,-0.0928080694712022,0.254106607523883,-0.0575171196690013,-0.431876668500398,-0.0554875261393732,-0.0311894633429907,-0.110266977068991,-0.100990758838379,-0.0721858031638111,0.130011645926196,0.106310368536668,-0.091867424100477,-0.0161338189101057
