group,CD45RA,CD7,CD4,CD45RO,CD279,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD28,CD47,CD52,CD49f,CD11a,TCR-A-B,CD26,CD99,CD3,CD45RA,CD7,CD45RO,CD95,CD278,CD2,CD226,CD99,CD82
critical,-0.128253566851889,0.580273081231557,0.67264905895344,0.190940834872487,-0.0844313545723456,0.216064813439856,-0.732780148443404,0.803437523532513,0.166271811762056,-0.647650669635058,0.426280586196791,-0.527299926898298,-0.220517196810825,0.745478895935071,0.44416748546969,0.431436460229588,0.256303448325706,-0.353043594036078,0.402150001607062,0.634422386678003,-0.188487487616663,-0.15282839063624,0.0904283200188972,-0.0240895023161667,-0.0320377620729688,-0.0763235086990824,-0.14550936564323,-0.0299508037053811,-0.000317064691825,-0.327365124857442,0.210287992128844
critical,0.214974441367375,0.374114309780872,-0.111002330612946,-0.250620599178969,-0.362780829404075,0.629593375013455,-0.379155886077532,0.512756315540838,-0.685437028946999,-0.170848210939978,-0.155346729748528,-0.479049214615356,-0.524786835690279,0.0098308885209203,0.356930707542568,-0.0483153591269954,-0.389771421112138,-0.658220834645032,0.614175632065138,0.395995363488126,-0.174086161826047,0.175098461317229,-0.0568342337174661,-0.187982786615258,-0.0220991289587453,-0.106870340801886,-0.082011447246465,-0.363686960613945,-0.110804025524993,0.239678295440054,-0.0066513413021212
critical,0.441229799025436,0.324724880240722,-0.0354399930783673,-0.499552788779754,-0.35941267122715,0.26266833071421,0.0329234192835626,0.464452269303322,-0.549152990319612,-0.0169494678128919,0.0257676037402962,-0.158213048264101,-0.453352085331345,-0.231312918430738,-0.108315729711257,-0.0918823822115369,-0.583737813986777,-0.436523508060858,0.612135733252512,-0.28062214036278,-0.547570938992132,0.613139470753274,0.481494689062449,0.500448201264045,-0.585756556086325,-0.69730251838703,-0.011087029093625,-0.631548103744121,-0.623401620904192,-0.681932490435386,-0.630440222067019
critical,-0.0811105248439285,-0.172753781931493,0.221236303470768,0.361075034601707,0.396446596900536,-0.0484441019141068,0.0744213755546618,-0.0478541711438951,0.194913225986677,-0.0071679538414221,0.19342973637755,0.0355931008036009,0.214564115654945,0.0536009586300752,-0.079853154640632,0.0304670664023686,0.112569602917545,0.23199486688487,-0.367298054049785,0.0068515508070398,0.392864611636505,-0.0529112908550622,0.0325012354429721,0.166754101682954,0.0502218925964667,0.0912471488128385,-0.110262756825091,-0.0296915710515517,0.101264903546072,-0.0607702213699533,0.114226997107378
critical,0.0086007228385151,0.0188858476066828,0.142752556619379,0.210373525799677,-0.382800653761816,-0.0932248831255912,-0.270676865385177,0.0276474612563495,0.126694137251056,0.0204840924434293,-0.211248233344061,-0.0507223158079694,0.0426859927749699,0.22077182562776,0.36257895050611,0.134881109605953,0.366464069122969,-0.0637886770177229,-0.0494322972938048,0.531764462220728,-0.0829655107611723,-0.120094272420185,0.0238180413656703,0.161234400463024,-0.167551348033808,-0.179042091152195,-0.423416492867699,-0.080458796275821,-0.0224488581146076,-0.180998634291406,-0.0689546721565906
critical,-0.0012420774477819,-0.263553085123473,-0.155505752724032,-0.260163464896958,-0.287877541054576,0.251750992032048,0.0544467081772774,0.213998779682219,-0.324993397450352,-0.106169517777553,-0.456914609136998,-0.0930437107072538,-0.309329111387054,-0.300440065498087,0.0913991310037901,-0.13597551821379,0.185314177491621,-0.134310062487385,0.287173018130499,0.139617866561456,0.144832694987487,0.0470661905069607,-0.0016472942037959,0.0131207799077831,-0.284154164909798,0.0006781153728335,-0.0633000687705943,0.0949512314180237,-0.0793394986215273,0.0820128457719694,-0.134784555758831
critical,0.0435364328827333,0.189365329464301,0.101014284811817,0.0830864382410158,0.343706190650032,0.296021026552252,-0.210933373002494,0.232941299061154,-0.0353077295584802,0.0313983715538341,0.116582197293876,0.134725797711191,-0.243064331147372,0.29654011712419,0.218790420562006,0.0227845790944394,0.0758719908625765,-0.28751284469717,-0.0150363943102775,0.458901431528641,-0.0160027712713009,-0.518347983018281,-0.138266655449944,-0.239673017474255,-0.155905460018154,-0.213264275998452,0.0469875108538199,-0.223065808265976,0.189082789468993,-0.0859176162980747,-0.0483405651018768
critical,0.595178940630567,0.511468433984051,0.0681170088924205,-0.55122458560814,-0.322104105160177,0.317057557763583,0.12464901065846,0.285787690323584,-0.633194748931878,0.0667129049673329,-0.161084354145183,-0.0613390464998954,-0.0581015644991632,-0.22598558851049,0.2686815101806,-0.0853574085730718,-0.238981643207115,-0.130290898322641,0.338977629736245,0.302819094751764,-0.132557751860152,-0.118486479856774,0.253413610744589,0.021543161895804,-0.228538881944187,-0.182110485857393,-0.0790211131974145,-0.131266946015185,-0.0520125504131507,-0.171499674896969,-0.0779752456275225
critical,0.152249962223943,0.10369423681719,0.0543040091151771,-0.0209889732242491,0.230522960157855,-0.253764987005046,0.133175187695266,0.238260474650368,-0.255869108450987,-0.0509841133614108,0.184352626134702,-0.0189016461166525,-0.144449731623469,0.271719187131006,-0.0001185888035739,0.0225292000175616,-0.429612946045421,-0.1514795352782,-0.133894701972821,-0.234428838699543,0.11577014503304,0.532384476484478,-0.0818165684848291,0.0859961368335004,-0.13115143720915,-0.140502731007609,-0.0037961930735588,0.0053368127447094,-0.0742453998882628,-0.191803611186911,-0.369232658929323
critical,0.52601530709169,0.411985917623548,0.375280575523885,-0.313705250610085,-0.170922707477672,0.305905492361022,0.031619365148542,0.466231160695061,-0.331983985206431,0.0796475583937284,-0.274230304963232,0.0259285953397068,0.225058767682078,-0.0326732767772619,0.442826032085841,0.228789954682247,0.0084553890890012,0.0028069622932907,0.498855914312263,0.298529830143173,0.0521185013767854,-0.400004056372475,-0.471467810304357,-0.300599081878677,0.163711983653761,0.0982907410092904,0.202256627098923,-0.115545909579131,0.118563128001139,-0.0792977458304717,-0.0244051590284268
