group,CD273,CD275,CD3,CD123,CD7,CD194,CD4,CD25,CD45RO,CD279,CD5,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD2,CD18,CD28,CD127,CD71,CD47,CD11a,CD54,TCR-A-B,CD226,CD26
critical,-0.343968235785111,-0.160702426774101,-0.217706120348628,0.0656170132995663,-0.591612429686385,-0.40286813320099,-0.619239052243143,-0.618429115926328,-0.349289103106146,-0.0598951446423446,-0.509342914081914,0.817016562131512,-0.699781025165984,-0.377839239176014,-0.143436222480752,0.62980885931075,-0.62247239529284,-0.412296765957724,0.412793003649108,0.17768754751213,0.0698291577501581,-0.771117898421122,-0.152608826374003,-0.471975221128619,-0.270466225211934,0.360017185817387,0.066184116448024,-0.141013751357758,0.241383111356906,-0.465474096830088
critical,-0.0673571820111153,0.178327383318492,-0.154576005366549,-0.0346735457012622,-0.226280799229776,-0.0498132552928821,0.148682285969746,0.034837641403091,0.114304095075368,0.308900055068019,0.15562844532124,0.354132986551809,-0.191207595156633,0.319743920249051,0.105375926288124,0.155796109963453,0.102964385104197,0.0361131148070207,0.336199918235081,0.252478689966221,0.250870137034185,0.232037883471723,0.15235253292446,0.0042721528398924,-0.0605147372586141,0.369509592687285,0.415039872742202,-0.255677081803545,0.265633413131745,0.0520610906672292
critical,0.0248411787694672,0.169630176835724,-0.588125872954187,-0.0237443500894933,-0.0471236113937266,0.257219439206021,0.219113016566709,0.218717135164047,0.49944563272308,0.374054485742023,0.36660474587966,-0.195619179614625,0.0675094307246822,0.521888245543664,0.212951916156904,-0.0417350573256021,0.238776001229937,0.0363127887500796,-0.0685735420610753,0.411454742105209,0.351010192812868,0.379208462528769,0.215285518791377,0.210684742764713,-0.0841568598675404,0.530534145494439,0.238764492322303,-0.491237908865844,0.314930927320625,0.127874096419589
critical,0.218986902439723,0.0180401768509172,0.155037365041318,0.017822839826527,0.339229212951168,0.197567027692447,-0.0109292444291784,0.126430983290378,-0.221773643582968,-0.128099312812409,0.121819187373626,-0.172358733620941,0.145539266437261,-0.109792440309292,-0.178384543032931,0.0984790120286424,-0.188292913482568,-0.0107449693287235,-0.0039310136741256,0.0315473630364606,-0.141845653080057,0.0007155895314974,0.0964246111067138,-0.110418662474485,0.148573915836444,-0.19761480909519,-0.138518354853696,0.174332327779601,0.0748419423655865,0.0372674166165695
critical,0.0796592410795233,-0.112090940118068,-0.0130713691970465,-0.0337651192830707,-0.0086698938583369,-0.110427583950335,0.0669027576165362,-0.397659246662169,0.108732575432539,0.266242052776548,0.10835312447671,0.512638475567323,-0.663376034223192,0.105470613251131,0.0268533598395317,0.134457719018736,-0.0835690446449405,-0.0334825952953382,0.304136865078591,0.237536097037814,0.399274284963813,-0.0797016348931936,0.167390384345189,-0.12653962923771,0.0293179738513982,0.431212820374217,0.301002718735975,0.0310103231470452,0.392501726292035,0.249279491560434
critical,0.121132999831756,-0.0123493044281701,0.0440660958739711,0.160993587854513,-0.186353872695623,0.201986726379817,0.0126983008906537,-0.0228703131643483,-0.0519974643450115,-0.091586988811029,-0.0159297646254545,-0.0185676101485143,-0.351549218043725,0.0506560990199828,0.006376486235681,0.0915737415428056,0.0716519776355245,-0.300440988801432,0.165121442351901,0.0798643693997439,-0.162230581533679,0.191554327474502,0.165724752376681,-0.260324263059625,0.281701687086269,-0.0829076639422621,-0.105415429750932,0.0533273493294854,0.216609424807979,0.0357127156943746
critical,-0.338841697958543,-0.217282244834324,0.325383621803694,-0.391126521156702,-0.0331134788085423,-0.260448507062258,0.111343675007205,-0.363698629796616,-0.234245226050147,-0.331427237500772,0.0077997406772635,0.464736573305235,-0.072666836149592,-0.249038795299909,-0.257669314408801,0.0954057188261459,-0.282688311616266,-0.350248643359548,-0.0877393160143869,0.517501716640542,0.411872354688018,-0.320072424329733,-0.173143331402267,-0.411562317157828,-0.0200255221142716,0.453030291061197,0.0100118328235783,0.262200740134981,0.0164575978754216,-0.262243214623701
critical,0.0179458987019289,-0.159675020960119,0.0596489161233649,-0.0276970123994589,-0.156352516425108,-0.0674196120171442,0.152618243941255,0.0499913506680502,0.282053798674307,0.0670951684601857,0.0172443466165122,-0.0883327796220559,0.171509426059359,0.210535942594377,-0.125003657629024,-0.18190628764108,0.102215822838523,0.0413695376033581,-0.104945323687472,0.108949359617429,0.196617618469474,0.158160723369498,0.117863750020415,0.0582026534916876,0.0286767127257092,0.232654541266295,0.0230346522044035,0.0755793797627237,0.093059404095767,-0.0498326834236749
critical,0.046589842397593,-0.130444145727482,0.119810232007425,0.0631898027490549,0.548522320299869,-0.0134364494667716,-0.0414986969220785,0.0278077855653846,-0.719198432797011,-0.465196282252708,-0.267899478425794,-0.0329970607658502,0.580314060263695,-0.379535225278781,-0.207254260359141,-0.0396016136342121,-0.498606234005245,-0.382206600045423,0.228959562394168,-0.191413683776912,-0.204700538103097,-0.308960489950359,0.389132890149039,-0.522348691813194,0.436762563563033,-0.267673249397478,-0.141416586907822,0.282613883792058,0.0225345462919647,0.323526033974522
critical,-0.263310462513526,-0.151784788421709,0.0597685269576425,-0.245453805199652,-0.107145330486322,0.327421710717534,0.158011936758307,0.0059186137951739,0.421916853043679,-0.212636601662987,0.247987101599525,-0.147200237888104,0.0796881857474914,0.411350696250976,-0.149939295824308,-0.135221334455834,0.0043936579568955,-0.052833987703164,-0.164970265838004,0.295427953338085,0.30249120388074,0.215733522574744,-0.235182664360833,-0.190269373254118,0.12369560695654,0.336800533971141,-0.043634026593323,-0.0600111849313344,-0.0074313698860674,-0.228831423930036
