group,CD275,CD3,CD45RA,CD7,CD4,CD25,CD45RO,CD279,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD2,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD11a,CD226,CD29,CD81,CD26,CD49d,LOX-1,CD99,CD150,CD82,CD224
critical,0.317041492064944,-0.178301259625722,-0.417433963827007,-0.009461213757411,0.198590117283414,0.211044800629125,0.521357776317729,0.303547464945796,0.108798781425133,-0.0804831752997462,-0.138949848464148,0.609302213110999,0.263192312623104,0.0342041418063251,0.51604102629656,0.244188225440659,0.110987297459464,0.321671631795793,0.140983665784415,0.297487993668509,-0.496375095158297,0.292951970608343,-0.336779075114079,-0.0719148844066345,0.0356674214245649,0.191786998243497,0.187508535804303,0.264391813321319,-0.28830850806896,-0.284701807363882,0.352610655649813,-0.0125161588723886,0.346907865490158,0.405917176874291,0.19206643980661,0.295207121551776
critical,-0.282291819627478,-0.0730426002638996,-0.0513357781035592,0.103345335776828,0.0363288236882049,-0.0409143973194438,0.165663973920954,0.0841968418924576,-0.117455788535007,0.0316132035060447,0.0904040765084801,0.249667614292547,-0.0079126315551154,0.023188762378141,0.237560620839029,0.110892723081445,0.0206408687225605,0.087165778189151,-0.110004751111299,-0.0617504888399925,-0.500372168917535,0.208599162470723,-0.214609412176913,0.0122992433793219,-0.0363159476208146,0.186472755904812,0.0564894601600517,0.20489490261259,-0.0941951274146361,-0.421447612896529,0.129547657444462,-0.195357629658207,-0.0013296191015729,-0.14691703866942,0.101230522730762,0.0718352196657354
critical,0.077664650899951,-0.141209111368063,-0.127506578618103,-0.178585663537626,0.238973933334433,-0.377040778892497,0.245564505305109,0.291834055796225,0.0237477121591941,0.153842716857222,-0.0010380338717195,0.118516123048219,0.160600283707483,0.0749997548009681,0.316295475672355,0.0272151331204283,0.0643125169216452,0.242255783408077,0.155816410318693,0.0228080347773634,-0.0293634799798468,0.009713454621895,-0.0091779644965354,0.149022927801651,0.0676659914823,0.251329060593743,0.0628965207440101,0.0891786992308712,0.200966210515732,-0.0048124777549839,0.166330319195297,-0.0142914512899453,0.196330166986097,0.0765607882632689,0.028294087874724,-0.0280932464547093
critical,0.285499122730568,-0.0815765773672782,-0.206289215347925,-0.294810430982593,-0.17522451461258,0.0644392740499461,0.273462712379463,0.301988960664744,-0.195028218839726,0.0252345683224544,-0.182999507201226,0.445039666842878,0.248239705297425,-0.0360995414900618,0.283256416866526,0.213975363797135,-0.0812762445620001,0.0167868823023991,0.0696059441822448,0.114081608061363,-0.34059247275379,0.360035607956212,-0.329923059837238,-0.185276746870589,-0.109193890650147,-0.0422004190119022,0.170203890783318,0.138415944220439,-0.405780247897632,-0.379043554496275,0.195685728128548,-0.0651560201516479,0.0870070550899691,0.218085453560585,-0.0709376632191766,0.0562678469979065
critical,0.0637416743698565,0.129603052757644,-0.124429467441964,-0.0733481562182658,-0.0595391127077306,0.105119344050755,-0.0333808666043678,0.276503092679181,0.305514108709143,-0.112593802680927,0.263320187328863,0.0545869377807936,-0.11579011003604,-0.0756617329778706,0.295524335145528,-0.0700366699206971,-0.0212792150763378,-0.2496530265648,-0.0703349897668567,0.34022890772296,-0.57107707269506,0.12095385367547,-0.304224005747576,-0.0747069202040169,-0.446949963979128,-0.257038366224408,-0.349579032847268,-0.189774899562819,-0.0025752358179872,-0.519129351711961,-0.0810371300410768,-0.0986523236737059,-0.180845404331043,-0.116793761182325,-0.0586975155867197,-0.314031378323698
critical,0.106959484126794,0.0031324517491509,-0.0058051704828959,0.110918205954303,0.0648916638441244,-0.0651643619250531,0.289975696741108,0.364110473743876,-0.410566611200641,0.0995167289998977,-0.112895671485526,0.26577719268499,0.172500732902107,0.127565498751723,0.445628960132805,0.41483854770322,-0.0211515187003291,0.17053526518386,0.0173723847396853,0.344915020414704,-0.519481155913614,0.334948306049339,-0.238349415447004,0.0549309739684829,-0.253640194558599,0.0011563994864178,0.0275473361847194,0.145794736895389,-0.260000093301806,-0.323141055032326,0.247506813784583,0.0529006130168417,-0.147025928646302,0.0519148800692963,-0.126882480823166,0.0426171417684865
critical,0.0239303900409112,-0.368344741279898,-0.279829484113165,-0.179053532434086,-0.23411384487879,0.239853599598266,0.2459525843553,0.188551990454564,-0.0265940188756758,-0.344520477426333,-0.0728085161626081,0.337023223699094,0.293608451187794,0.0176395757153331,0.313215793635188,0.300146992362778,0.0534733165537441,-0.365518794593652,0.0825021124025308,0.190569653179639,-0.371731091330745,0.282339187268126,-0.353519450615288,-0.147555314459491,-0.0694417734627947,-0.187670938979108,-0.0944770768658643,-0.0720527117443083,-0.316436969168042,-0.113903394753509,-0.205175965680691,0.117978426764825,-0.19412328531521,0.159965073544352,0.0514671373368323,0.0261649296228447
critical,0.0984059457521489,-0.254279517577373,-0.522910580693345,-0.319675806446158,0.0390717815860663,0.185747965644229,0.579672781019846,0.350504059936947,-0.156614553617138,-0.0456924230976597,-0.186102701195791,0.632821962824355,0.304551937677422,0.0184807692185993,0.247468336185882,0.384638539817172,0.0790961144637379,0.139477381907944,0.334487179754874,-0.0864603975235287,-0.13328515724332,0.327748323185039,-0.187980699386912,0.131230801932084,0.346338038480347,0.301090657450079,0.239066471348187,0.431470542895402,-0.143976750773402,-0.341206051945323,0.0360587404079631,0.0688695942307771,0.230668609781451,0.336703480334665,0.226957005880325,0.290199523400828
critical,-0.172376875678234,0.428825731392912,-0.33023064236268,-0.41299525935094,-0.337799392945719,0.535659455567689,0.236452048639281,-0.0585793941964919,0.0737578607089432,-0.37495580920619,-0.205446157782353,0.550272721186762,0.42532902427117,-0.19943088063696,0.19277542951666,0.538872050484209,-0.198526723363583,-0.1095825550247,-0.330309007490115,-0.287038073134072,-0.389370166301569,0.40976225698629,-0.521672146922016,-0.295962543388599,0.317349298168761,0.138054290190799,-0.352013333655533,0.0023826841031959,-0.461465675241965,-0.231818801021714,-0.165826498725604,-0.45526949288188,-0.477314614357533,-0.114544049674222,-0.128810365434386,0.17257590001539
critical,0.0862811571621636,-0.464948882128285,-0.496815921810386,-0.384415692387044,-0.232991701803263,0.149960933569483,0.4428137350805,0.380519838763603,-0.353667249474832,0.100164113917855,-0.45717608530878,0.507441629629215,0.386789637808548,0.0528533318892212,0.568889046591646,0.148168826836024,0.0835933052394637,-0.148638683391129,0.206751588638123,0.209078965712887,-0.506368112515619,0.434128209105388,-0.422693249412454,-0.0977694050837727,-0.0656405753857148,0.124874958763507,0.150525647696373,0.0552288546473361,-0.218495315678867,-0.413292210973443,0.115714482497528,0.149573341512356,0.0405501095565327,0.291669802202029,0.0311775696842641,0.175427129651726
critical,0.0730753797185962,0.0182807815743482,-0.383560869098552,-0.55015813890256,-0.202825574498306,0.164467702482116,0.4131795796836,0.179121368633198,-0.373540793985022,-0.0205150629374851,-0.378524095192079,0.481734494366008,0.153630758236201,0.0614457328850353,0.154424773865871,0.264603350710598,0.0084306521215679,0.020434154938378,0.135679437093889,-0.149173754120111,-0.328211565519671,0.133463557884642,-0.12752604906971,-0.0029082807745266,0.167894009976517,0.017096617388734,0.252929034844512,0.15443590051364,-0.246731775587237,-0.295531887889991,-0.135213220771379,0.0609504795299814,0.0495649118774914,0.261114785681202,0.198542610418928,0.275649109241971
critical,-0.29271281862256,0.142322901780188,-0.508185874806568,-0.403418641594652,0.314618739111132,0.0181873710543664,0.193792389897088,0.23371135369921,-0.363403461539629,0.163692256430484,-0.182129330728549,0.39898349863746,-0.27202955198881,-0.15408927602554,0.0345845098563424,-0.0235046861491562,0.0605389642006261,0.441222372720249,0.340363933600841,-0.338519376423832,0.398795218868206,-0.162816071505474,0.187742920567703,0.323087857549865,0.241154761160708,0.437274893133787,0.243725377840487,0.465975472516088,0.0160428189332693,0.115099631640797,-0.0418233206359857,-0.146053637720813,0.2126860177138,0.275118148939635,0.157402094607612,0.0886723415416638
critical,0.0859998680449538,-0.332357997056452,-0.405210379969602,-0.0956597578871348,0.215575770251259,0.125529020942286,0.486284560877949,0.112359587578345,0.0505923796874775,-0.0999617176354324,-0.209598875799581,0.458211480822432,0.0381090468393994,-0.0412217097560863,0.437081022129737,0.325699550014822,-0.0698873467511452,0.233071474665174,0.233872201434138,-0.01343338298579,-0.495195442216224,0.329071537499759,0.0137094551972897,0.117285402331273,0.447281352319772,0.0647646544005178,-0.129006093691095,0.180486238572383,-0.0408723631581633,0.0236158283906271,-0.430978208939059,-0.119540742393656,0.210789236006368,0.189031642468353,0.159092871325867,0.122177875524608
critical,0.120551255045565,-0.0118217631651309,-0.206413636458519,-0.246441915325117,0.0865672299834368,0.0136892221666827,0.262818212301975,0.152136370619658,-0.418773394916261,0.168155107023498,-0.187869474760384,0.189702781829784,0.0613709519232684,0.129955228156128,0.10248852180653,0.0422210037456694,0.170258448017656,0.129888297765717,0.0105208873001312,-0.0734765081050971,0.0903601101684218,-0.0768611442313452,0.187902949135584,0.251980893713285,0.0687827822676346,0.316486253914759,0.131390278909174,0.0261902751708591,0.0829014364428319,0.108658230773543,-0.0182579934855687,0.065875241279398,-0.12524417037298,0.223922665238038,0.0800721992998101,0.0882149507605042
