group,CD275,CD3,CD45RA,CD7,CD45RO,CD279,CD62L,CD197,CD223,KLRG1,CD27,CD95,HLA-DR,CD64,CD278,CD39,CX3CR1,CD2,CD28,CD38,CD127,CD71,CD49f,CD11a,CD370,TCR-A-B,CD26,CD1a,CD49d,CD99,CD150,HLA-F,CD224
critical,0.238227171184143,0.289333675061693,-0.0664649913500796,0.638310088641883,0.230006121446344,0.0918874011243503,-0.101822128936371,0.328958555595174,0.122933513391733,-0.711071276638415,0.612318363139428,0.275349431798767,0.284719705658014,0.233895909126295,0.510225585983823,0.450439189774501,0.112770862234771,-0.125220786668233,0.702344733622685,0.395820992851444,0.061848682173394,0.368857190821018,-0.0107794873638685,-0.287283769640645,0.0604231308925924,0.184514431840965,0.350240800028125,0.166757987027167,-0.088899067315963,-0.0938122006397857,0.252324511845412,0.0024272769505295,0.130947460040783
critical,-0.0537166520702999,-0.422184495233288,-0.202655299683129,-0.466518389310388,0.17562953926893,0.440869641471745,-0.506710991757452,-0.39947813117574,-0.0243745565105871,0.325008328127247,-0.380631185594745,0.611364827218795,0.303525642736225,0.0141261673612062,0.282987573413263,0.329897986175724,-0.0491221416955755,0.282417988510215,0.0030360096902842,-0.106359319833495,-0.457180446236251,0.375016283419913,0.363369019081406,0.539316332470265,-0.224643802500652,-0.505081830019235,-0.568262490909779,-0.0318478664944808,0.395908340398771,0.203691865408352,0.185037188211409,-0.215541412953988,0.414543507750018
critical,0.0539380496098802,0.269392859921398,0.264290418848124,0.114570292306054,-0.146582924954771,-0.0170336099512441,0.137206573456887,0.233948723189679,0.0704712966337729,0.21981443131596,0.179194429509127,-0.0877891537431254,0.018296568934451,0.0204427560055708,-0.0817848948339449,0.319919026859358,0.22871606000271,-0.0619515575169625,0.0541467002375176,0.200389571014063,0.0749345158839048,-0.0944774236683959,-0.0634212855981573,-0.176665755807446,0.15329787090706,0.276892194891014,0.180505103140005,0.18069392421119,0.0647924282275994,-0.10030264865972,-0.081562873546353,0.107992579215696,0.0559699029710168
critical,0.246226510686957,0.0063936909570815,-0.289522233906382,-0.348214965010573,0.294255229704845,0.258436999981888,-0.107944217814747,-0.214610758221761,-0.113280485184557,0.186032507392805,-0.342325358703014,0.338533845348258,0.344178353021271,-0.143883345629289,0.319434405336975,0.168886619057973,-0.022190860822919,-0.0050137203388255,0.0199627461148364,0.144893749282285,-0.47196127573024,0.405363593252819,-0.205158995600309,0.0338654588477633,-0.0661391430040609,-0.0205503604223992,-0.406196567382915,-0.213771993818558,0.177401354602592,0.127669854896412,0.126734931090554,-0.0876824776534857,0.0523053380685153
critical,0.195714475624216,0.30334974253564,0.0185469052893921,0.0926183833556138,-0.143884219964402,0.254226843396783,0.101295453042397,0.272640618937697,0.14457037158015,-0.169078218302918,0.366281667035548,-0.0178437650637155,-0.121148778586393,-0.201375282325472,0.325195179436897,0.0313308244652672,0.120207862346442,-0.262732157804049,-0.118385879264965,0.39514499295397,-0.479829730425101,0.435793142103995,-0.447128726939676,-0.127730774156547,0.108027603509347,0.238743667726963,-0.662185367054485,0.0619083391271545,-0.111682567785937,-0.050165786467842,-0.168899912240036,0.0523035071058916,-0.223679237450793
critical,0.110904892275049,-0.0033089279040326,-0.0342496249430946,0.0432685934190131,0.19979039272808,0.278663345585081,-0.37376776273627,-0.0417509183004182,-0.12332257972282,0.0468038233900852,0.0169286047212264,0.0619198595635429,0.0675713243617665,-0.0622471974138857,0.408714932554685,0.33131228230651,-0.0420074932953703,0.0070546272484776,0.0530509639464427,0.403265571195017,-0.513463931636687,0.349061097263359,-0.411858205725295,0.018908455724481,-0.0556284076752795,-0.061238791539609,-0.545812568255489,-0.0042722858474468,0.367692189795449,-0.188441931311944,-0.178379175355249,-0.0368608681314141,-0.0753378711701388
critical,-0.180485886871328,0.0650926367745412,-0.219586803713369,0.0811483596521874,0.19534191798715,-0.236430292096254,0.182988973226155,-0.151143104372189,-0.240027006572738,-0.827174059782703,0.423443951884284,0.188489360783393,-0.0536873992465606,-0.182270717297322,-0.0308700640355874,0.132041549693197,-0.290833545792282,-0.383653721246864,0.407739302505905,-0.0099092377404695,-0.0941477016283941,-0.0167147573491184,-0.0301892484409338,-0.46334332517055,-0.218518324829813,-0.082664558410813,0.0379099762299935,-0.197014336140219,-0.349433228205072,-0.215949839589055,-0.193159866890241,-0.257789295919786,0.0292548393280848
critical,-0.198693020121853,0.572323738185545,0.0823952302487307,0.0446431234711251,-0.280013823357588,-0.396944978618636,0.332429554309943,-0.109410164364224,-0.207744256085865,-0.384622928320746,-0.0080672225177578,-0.400817861397811,-0.226017475983177,-0.156751652556735,-0.233332134660928,-0.191028757649529,-0.16774564762896,-0.270468183857357,-0.250940248520953,0.0263416848611913,-0.265231297875769,-0.192582254321228,-0.266701338365765,-0.333645051543472,-0.108982750373869,0.605411112183113,-0.173722548514688,-0.172137975597519,-0.274713332422718,-0.189625071817922,-0.336406735022101,-0.167846994245999,-0.276514225200861
critical,-0.355951696286499,-0.295017868319273,-0.618841552061337,-0.275092614511584,0.305940965641597,-0.0556148499557787,-0.252934914617646,-0.669673480827088,-0.565075649030099,-0.597507927680899,-0.288195304666912,0.583353111018933,0.445424245155102,-0.552484038095473,0.260395118639427,0.5557638454442,-0.580021554859346,0.106143275700332,-0.0291763073043333,-0.331334805148557,-0.383675538640852,0.1154427502982,0.560725506289967,0.25900030345606,-0.574282923379721,-0.235531335799843,-0.171432020202854,-0.663657173952287,-0.195599353647011,-0.273767924934688,0.227899883065517,-0.56817405133907,-0.0730448578867618
critical,-0.180460828521493,-0.314284039448467,-0.566979324867967,-0.369651111274791,0.415172641009417,0.032727995858543,-0.380256284514268,-0.535732402862394,-0.253856960672698,-0.168083780021391,-0.31590585837051,0.399600308239245,0.152887829182006,-0.0901215978573895,0.342003444156361,0.0083459403942672,-0.274252639244349,0.0005136590891871,0.179990642634948,0.0113179386748681,-0.480644176898601,0.199187040217502,0.0111460313214089,0.147976745016561,-0.206890522937701,-0.370931055238966,-0.443683516985023,-0.168335402086056,0.0569955578743484,0.0717525437476637,-0.0116214080196128,-0.210033994607479,0.131879765930214
critical,0.0397084534244996,-0.347611534838548,-0.763975791707554,-0.535704401164375,0.771924847421496,0.201559635689344,-0.47894476105807,-0.380604068093159,-0.121170164763309,0.0278379710643825,-0.31479576507673,0.820107313519485,0.11719210556282,-0.0088458467767561,0.394704475515767,0.237477318450696,-0.0734294208537909,0.352764004429738,0.493695970535636,-0.316366479794655,-0.115476810030357,0.282932676478408,0.407145657620452,0.196121731869046,-0.0814840731147387,-0.381623573309937,-0.134514664284303,0.0363902184718012,-0.141760208973832,0.42121639459455,0.423609987783579,-0.0872700170499928,0.565728519902542
critical,-0.0477749289686594,-0.278019174009181,-0.376486158427346,-0.362183710004901,0.286886220934511,0.327332568485151,-0.178498997560006,-0.13069862129119,0.0549416017146149,0.207697392311901,-0.315306059653297,0.428754561537611,0.238814130350291,0.0119000098271541,0.207763557357014,0.054800740484792,0.020988307230458,0.355164577634458,0.381392232980149,0.120945729319043,0.318805435334371,0.323404719775409,0.215574505815345,0.525158572636166,-0.109957911100805,-0.326270900639365,0.0442888007463845,0.016148891792966,0.192498348095762,0.561924913293236,0.390736988981668,-0.0300794519555671,0.364189974188976
critical,0.0658704168591329,-0.110130966119734,-0.30219947814765,0.242377964999678,0.341210378449216,-0.0245653090713111,0.261031062792606,-0.169640893080591,-0.0196581317927727,-0.319576536423298,-0.262597937940079,0.239865085656021,-0.155779838261392,0.162874382473589,0.177078448492772,0.0751217191976063,-0.060363873021162,0.120271541332075,0.0737577231330819,-0.116479876752186,-0.371599443098177,0.0565310442774397,0.333112744444336,-0.163023842747935,-0.214741368807542,-0.0023914762927217,0.138321280573673,-0.131562909995426,-0.511051831133569,0.151740924603329,0.22829929152541,-0.0781751629591095,-0.0077322361783056
