group,CD3,CD45RA,CD7,CD25,CD45RO,CD62L,KLRG1,CD95,CD278,CD2,CD28,CD127,CD71,CD47,CD45RA,CD7,CD194,CD45RO,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD28,CD127,CD71,CD47,CD52,CD226,CD26,CD224
critical,0.198444855019899,-0.310360773839692,0.476217364967617,0.673871059558715,0.536680950041469,0.0861422786459701,-0.668182158153558,0.492826514686655,0.655752574173455,-0.0780218436525178,0.730046137821261,-0.04133229123452,0.589182593035351,0.191565561480066,0.423352139815778,-0.267929581763924,-0.309488102326588,-0.415707135419046,0.128671670332517,0.5110659605487,-0.431457661434356,-0.469311194097393,0.386381751223613,0.310715034629802,-0.504645020743827,-0.134655883165148,-0.294600157738807,-0.104763379899868,-0.175563918049902,0.116767880117118,-0.270602944284355,-0.374008377385355
critical,0.328727832271969,0.0445801197605856,0.325836830133114,0.0068700090838767,0.0309590151926961,0.128229493899861,-0.253035842616575,-0.113850513162577,0.232405532953396,-0.194970377677275,-0.0173703125851262,-0.225873126292266,0.304285179575823,0.0059914865863359,0.270746555537871,-0.0686124516024454,-0.179709168643603,-0.333279146278422,0.198833031874364,-0.139546612272678,0.152938518328841,-0.507688312693747,0.0842715322075041,-0.0646167827167315,-0.28787154739495,-0.0244827767181175,-0.204742560333687,0.0301164349882533,-0.0285946569048042,-0.209122276279383,-0.0489093778748227,-0.22985535317417
critical,0.150694236145796,0.229199975056702,0.0064621540097369,-0.0361224275080578,-0.311618560240419,0.251010999179074,-0.0727873091746795,-0.232338668181375,-0.260044013218063,-0.102556420847146,-0.265391674258326,-0.171954533807334,-0.198523128044501,0.0380745538587206,0.425387158026679,0.363950789697049,-0.103695886790335,-0.496747049581542,0.302731932789373,-0.133194378638725,0.23578479507686,-0.385251762278154,0.0316987853522652,-0.186934376315152,-0.173565625594709,-0.359705364190282,-0.0466492177584127,-0.0207707223210439,-0.166389472218793,-0.437646938047629,-0.253661327485427,-0.223022003239083
critical,0.424885719655568,-0.08801743644401,0.29357018131124,0.201564811074398,0.080798152789104,0.245718314433631,-0.408307345557988,0.0646779285960364,0.257457783724717,-0.249561094397636,0.16141608107337,-0.128700097207948,0.175271528114081,0.0429047925348875,0.169638768903883,0.1919875650231,0.0285494598136819,-0.328271044004826,0.136864689374024,-0.387281109156941,0.303052543416099,-0.281175412772841,-0.0313036608255844,0.0521995379185378,-0.0452626892276724,0.0913756487905635,-0.266690707830152,0.275846245046692,0.1540799237838,-0.253735713950368,0.071109057829619,-0.228181720785605
critical,-0.065015110842826,-0.0351437456975764,-0.281852697185759,0.16713016023068,0.217686498106015,0.171978987245126,0.115773022090464,0.32810904070642,0.510273779228536,0.128040948206109,0.0634632782968987,-0.397420191764008,0.356471707511871,-0.254486484613095,-0.0921128900437809,-0.196383773100518,-0.0090653342173181,0.152465682228417,0.321152435844664,0.0504754352366728,0.13525975536432,0.147440919436301,0.0010727330207282,0.0599741484498554,0.0087535556271584,-0.399352929162093,0.11359739581402,-0.113874314352236,-0.215564583426292,-0.210927325561483,-0.252404212285985,-0.0891770776893734
critical,-0.158502058507037,-0.11271192159128,0.136965775744351,-0.008977132270118,0.296264007977954,-0.0973403104340039,-0.0056967798645274,0.288683401577718,0.485441487728395,0.125477246453259,0.059746203501291,-0.176446512179053,0.268914272284742,-0.314951346866486,0.105400401863201,0.0350769237050814,0.01673747843938,0.0647854586249838,0.208811660594331,0.170726477306491,-0.0976466672327244,-0.145662704761912,0.133423188067418,0.0739773041260883,0.155770033958984,-0.0161046646826098,-0.182047914805982,0.0832782869462113,0.0063324307011927,0.0448612949248596,0.264550706713804,0.0496406864313244
critical,-0.519830549338787,-0.267386705023776,-0.210445611923717,0.365182138607548,0.295840166030827,0.0953666003292067,-0.187833843792095,0.406468466789487,0.517877733831434,-0.387973864566159,0.0969919675478233,-0.211308095361849,0.483244640437399,-0.347634978186047,-0.129728822452345,0.292982089260825,0.402539998428682,0.246620713889865,0.153899510676676,-0.804794717644386,0.594267028162609,0.236347273372863,-0.656557518040633,-0.331584034336733,0.616234750819026,0.235829487744858,-0.0706655214791767,0.283837608538896,0.389652152156409,-0.359158903465528,0.241468023149165,0.166774718102528
critical,-0.230280437591752,-0.647283807692041,-0.381459142975889,0.195328299434529,0.609273132473838,-0.264461075017452,-0.10781883889212,0.646968569478315,0.271584523064188,0.182706242547875,0.288021590154619,-0.233632378224644,0.242348288513823,-0.218655978678883,-0.417579765941571,-0.357314570192093,0.268153242505002,0.452185951240187,-0.175654312529148,-0.0077162623714275,-0.175761375456688,0.482524209464993,-0.0700844394121877,0.104843296963177,0.221670604201822,-0.109859387923358,0.136512557572355,-0.102434895413794,0.0828525092749173,0.188961022557307,-0.175931768810673,0.16215308656969
critical,-0.228825680734973,-0.332483562364436,-0.336382678884631,-0.393623999123806,0.35965850728332,-0.308668346343053,-0.0014243335582381,0.148209631864566,0.295628535603396,-0.278581625273833,0.0872917161625581,-0.401589888156859,0.11056321136807,-0.253424273237633,-0.572597404656869,-0.666826398043192,0.25885973884214,0.823550390070114,-0.0538361234113508,-0.238338482078515,-0.623234235587439,0.61904199037192,-0.179630073819854,-0.367096120806434,0.247761406336391,-0.673033806651067,0.624104930478102,-0.656863382996373,-0.0876267305946213,0.0062859523867059,-0.516550184057597,0.1723383557621
critical,-0.496091876156498,-0.498842447547497,-0.367250781068102,0.172397180616026,0.400211591598964,-0.154866627989552,0.167891955093184,0.438027298291729,0.60194698737317,-0.15828137773027,0.225835102760111,-0.327113887772905,0.518876120111121,-0.441718259965233,-0.165656022396993,-0.258994690112044,0.616543753685321,0.365335509591646,-0.28651579413602,0.175328996786726,-0.168957236697009,0.470606758891742,0.277782768009377,0.196684518318399,0.157217274571597,-0.287868604251599,0.228545263070036,-0.06339027115182,0.133149196922834,0.321912865385391,-0.238353291442689,0.26129689408722
