group,CD275,CD70,CD45RA,CD7,CD4,CD45RO,TCR-G-D,CD183,CD32,CD69,CD62L,CD197,CD223,KLRG1,CD27,CD95,CD141,CD57,CD366,CD278,CX3CR1,CD244,CD303,CD28,CD38,CD71,IgG1Kiso,CD47,CD52,CD49f,TIGIT,Podoplanin,CD107a,CD79b,integrin,CD254,CD124,CD26,CD1a,CD207,CD49d,TCR-Vg9,TCR-Va24-Jz18,CD337,CD307d,Phospho-Tau,IgKappaLight,Mac-2,IgLambdaLight,CD82,HLA-F,NLRP2,c-Met,DR3
critical,0.594521251167308,0.558114626173133,0.284917901173681,0.23135445160014,0.172505955721024,0.300889009551161,0.500777752189396,0.497963437608057,0.558273405637793,0.300572006695787,0.082557054450356,0.31378873581545,0.429103387549039,-0.118808496871054,0.196886221365361,0.38054306068197,0.48545734211846,0.155274827067231,0.558129658978972,0.343701333755932,0.541443020626496,0.39183402902157,0.612997926058066,0.340199332058805,0.544816537165881,0.538266016413586,0.390182453906011,0.0859565341850591,0.256709273841491,-0.063452783052837,0.587523688239426,0.600307441144096,0.507529613591486,0.579876240583005,0.412264491082781,0.532392121634734,0.564152100710752,0.0014548545391632,0.383095548926383,0.553879279863334,0.339100533868291,0.639330506672775,0.565707061510229,0.621140632829329,0.706942356722961,0.55729950885756,0.584974843945999,0.583143640551052,0.679875407449498,0.510212276218081,0.320859533475092,0.45021073590389,0.594865728830598,0.403465613803095
critical,-0.0123514917351595,0.124927281442584,-0.0818048810258265,-0.078729317094838,0.063698271606049,0.074347887092077,-0.0216830248339803,0.0158021722606232,0.0076493735705829,-0.106279862245416,0.288216489529119,0.0381050911060158,-0.116659476339903,-0.218738772176722,0.208917105411222,-0.111718887027584,-0.0254553739616831,-0.238029863738225,-0.0579163543550451,0.325558621759131,-0.130358154817758,-0.176598927344181,-0.131107874071465,0.0807072576000557,0.168616316081362,-0.0462646449180165,0.0036259207158973,-0.0939485333362863,0.0694235200617776,-0.0136491892271625,0.0306412760155347,-0.0432600428723063,-0.143095771054654,-0.078694333780545,0.100215258121384,-0.0584584367232619,0.0589894629348909,-0.0405819165517669,-0.0220271956350143,-0.0175367136803834,0.226816838857143,0.0957482611565099,-0.0809737293812591,-0.0503402700777508,-0.0755001672551538,0.0210662049743105,0.03611100856209,-0.0305265831059396,-0.0111071851091158,0.136446483037972,0.0803112416435096,-0.0859175788942262,-0.101946437288247,-0.0527635343986489
critical,0.0235007172034753,-0.0311092378565801,0.235599142307167,-0.0995386174354532,-0.0009337823672999,-0.149065009124663,0.100556379689193,0.050084767990337,-0.0830708836306718,-0.112809246771328,-0.0326383411817695,0.237014298927763,-0.032071398691609,0.0580278551080465,0.187181158475712,-0.139053260337338,0.0544340848961298,0.0385288741238344,0.0415960403835763,-0.0475652369366058,0.0025521606802671,-0.0568524317135802,0.0943998928714366,-0.17200813961042,0.172148965525226,-0.0875926607683661,-0.0231520764330428,-0.0312588871830284,0.11996496587361,-0.346080208649729,0.0296045289505199,0.0669839520992209,0.105760458405833,0.0920623581377123,0.140022647315354,0.0321448085522195,-0.0267362385380296,-0.102153590309089,-0.170128816854832,0.107516707927636,0.082421324319509,-0.0254066371147202,0.0402511505032292,0.0477333909835841,0.119856948387306,-0.0534941202735475,0.0517564921291401,-0.0101604374332849,0.0108940720279982,-0.182765459401047,-0.0026704353070634,0.188359433514155,0.0251171396033548,0.0963524472431207
critical,0.249170494529287,-0.109943563955702,-0.28904995703733,-0.0838776667168139,-0.0231010988241718,0.27879319575286,-0.171679547446349,0.0318662125576767,-0.0587174479952205,-0.260367636228823,-0.219758370817969,-0.25861142561158,-0.0941471430001129,-0.0396145045973604,-0.129742872296831,0.166633555120846,-0.0826371396734312,-0.167446351692056,-0.115119433375792,0.267372457539598,-0.0609667601442181,-0.21616273593401,-0.177106366768077,0.026255530364128,-0.122618529695249,0.234867099607392,-0.176286191987114,-0.184499634462485,-0.102454316288485,-0.20264069443702,-0.0057216674592914,-0.0398799125028766,-0.248030652685706,-0.268529753695321,-0.0582457263279817,-0.0075628144873151,-0.153361242570995,-0.22107920124965,-0.180328229291448,-0.142916757954981,0.162380868343611,-0.144996489722388,-0.206172387820457,-0.135779862302217,-0.164236863249274,-0.0846711792598641,-0.221760698181024,-0.121792740509545,-0.138722436265951,-0.157904906870637,-0.112070076160045,-0.0877536987867365,-0.185491168509061,-0.174272765524247
critical,0.137522619696275,0.0716460443919333,-0.199868876973059,-0.0410431921076938,-0.025113008648528,0.0296690436409645,-0.0636348235010694,-0.224021317376761,-0.0491535585932395,0.179875339879754,-0.120393813320708,-0.015716979907516,-0.0145439429683709,-0.43649915389066,0.112254527670877,0.179842336341121,-0.0052252940589878,-0.235354219246118,-0.146559797154443,-0.0599465206082005,-0.227725933339898,-0.107398357251227,-0.0850641791748772,0.286048827026394,-0.221447386102429,0.121159150173929,-0.0158607001158109,-0.0231103633554153,0.10694795801742,0.146568602605326,-0.140718059403832,-0.0499293313158622,-0.0809287091063531,-0.0531574822238926,0.0036149031832177,-0.0063494819310343,-0.158337412643753,0.311143853391096,-0.0151445902369269,-0.159700154807178,-0.0601328372754108,-0.0823588661494167,-0.0062812727741162,-0.087171918775563,-0.114625228701484,-0.102268643238253,-0.0766642732580355,-0.003015525679538,-0.11854206983194,-0.0099249064816441,0.0038347933851315,-0.0666056529623893,-0.0277221712035366,-0.029938906131722
critical,-0.0083596652468629,-0.0495275901650721,-0.0593466366362213,0.0581529190133262,-0.105927781840273,-0.156969987639082,0.0028114531210688,0.0744772880351933,0.0774332678883178,0.204000251389853,0.358412150365334,-0.0725244902825581,-0.0282665644291801,-0.0227782735266433,0.259515952376525,-0.162985470195205,-0.0817139855456622,-0.121963257541524,0.0629922408920146,-0.333045581034764,-0.0680175882837541,0.0243587038666697,-0.154077264408008,-0.0830826371602294,-0.0729624534103143,-0.304098737315173,-0.22534450278736,-0.0227242707901878,-0.130197945835511,0.117402044018166,0.042178855738037,-0.201436839998787,0.021868423239969,-0.133721579951082,0.208324499681198,0.0532829453343225,-0.0667143098457328,0.0597179328298385,-0.168888799906883,0.0259142671666398,0.080478918769921,0.0855887779386019,-0.104055536362459,-0.066121704647697,-0.0170477676268408,0.091225979471422,-0.187662496637369,0.0315229274826237,-0.155660159244537,0.0778402833127472,0.105952907629894,0.075302210986724,-0.0191326124666129,0.0028417561111232
critical,-0.262069209233923,-0.356067564914099,-0.0601194595661975,0.220065749628078,0.0802047491976187,0.0147605416994561,-0.389715489844244,-0.321918893451192,-0.130136378434599,-0.180711874806219,0.204656443513069,-0.230384816601055,-0.366900855908614,-0.640279774048194,0.341431754876133,0.024507156528639,-0.374980956287936,-0.501496977363899,-0.386143261728387,-0.150755523029097,-0.378693491942477,-0.357861348218714,-0.364704411264476,0.260461864908068,-0.105914549796451,-0.1107249364997,-0.300326671321013,0.0553722674255811,0.226201625873606,-0.0923122548408329,-0.370142427829062,-0.321676054818903,-0.361610958109887,-0.301230936251715,-0.221082350112566,-0.307060980159062,-0.372618623749481,-0.0675007976498888,-0.312875184515961,-0.346817894820793,-0.315473096978157,-0.346939784028362,-0.35898084579791,-0.384085963451979,-0.390616912967696,-0.347866009909413,-0.27958746937531,-0.361634688014194,-0.364824400742057,-0.0631437316733271,-0.345638940155852,-0.340278791091616,-0.3716357204022,-0.38100508794893
critical,0.232536777221701,0.261453429538018,-0.0950566039870229,0.0893275413634576,0.032525217571246,0.134568193000502,0.289811334443549,0.21623122076642,0.231124064841053,0.0649398672171381,-0.0237188386501254,0.146782352642328,0.180410568510042,0.263658823820202,0.0352273305472537,0.0830421305499156,0.250550276866272,0.224476501925841,0.095937006843827,0.188024036493451,0.187077789293579,0.151704350910209,0.206215888665316,0.0834160573676307,0.219777409147753,0.237250312635636,0.27245472329803,-0.0028537191452167,0.068717563136507,-0.0547584948734507,0.213924573604781,0.297189152820387,0.27641149211156,0.1645181471645,0.111561488983029,0.28637285508904,0.255052431455969,-0.0425337520359173,0.194266098706297,0.174577351860648,0.15346281093344,0.122872346418935,0.206484555232337,0.233241277748033,0.149326297383419,0.209123698402549,0.238574385242826,0.193423395751847,0.219428722114392,0.199049738305193,0.214254685997005,0.212755444662459,0.232496710221599,0.221020936740972
critical,0.43648159812374,0.242686916230975,0.587656396247555,0.149067889124369,0.0733934096993332,-0.135420380915777,0.601956766941612,0.616846408385665,-0.0164277402841658,0.55876125068134,0.211312713478033,0.609862133257204,0.670501095407383,0.608902596146804,0.0061824075258578,-0.564975116667726,0.580080644772549,0.283258248419559,0.463156179239918,0.0436562203459268,0.592478552867166,0.467310508707931,0.418560759680514,0.190476217604712,0.587852073650665,0.0602206511864835,0.578273653267493,0.248087777076803,0.059405943204202,-0.5940371061351,0.525897627326405,0.499110668366466,0.577851764415786,0.444207753652828,0.581760808931902,0.553901201344688,0.384474214231075,0.0164906926008282,0.564847583936762,0.53476725003009,0.566633179121753,0.616658384665554,0.519603926943368,0.433983026586659,0.560631481803984,0.448653033469622,0.313316147546046,0.418475065019069,0.482927466939144,0.120389061616853,0.592619300832773,0.619413084188724,0.462507364893619,0.566865631525244
critical,-0.0231249084475311,-0.139072330043032,0.581766339066861,0.425397520721267,0.120540584673045,-0.624523393084174,-0.0734479716595277,-0.0535876028379635,0.0626577319327531,-0.0665020842737592,0.242039868997064,0.333172601511319,-0.0466344698894333,-0.0185704286543248,0.40224913606706,-0.582134422466794,-0.0247350649776407,-0.0123521743451117,-0.0538253918916698,-0.383524258898018,-0.0082410414551621,-0.0216926258049118,-0.0400773706001469,-0.29323319330651,0.14513488792047,-0.244054064764205,-0.109070676323592,0.272389651186531,-0.0334089764310944,-0.227200632474003,-0.0874056830403566,0.0286827418235958,-0.0284521973330845,-0.0440532446537217,-0.0445103066528173,0.0326795689425708,-0.05827469458549,0.215159913722064,-0.0583314721515648,-0.0064260084077208,0.0771609322467798,-0.101002059291267,-0.0982584903551422,-0.007254801454967,-0.069026318207901,-0.0567706237406224,0.0354566590588256,-0.0144002155260028,-0.0065839486978097,-0.123133562173973,-0.0726609085276387,0.0376379016941943,-0.113947931845164,-0.0429667977971063
