group,CD7,KLRG1,CD27,CD95,CD28,CD1a,CD45RA,CD7,CD45RO,CD62L,CD27,CD95,CD11a,CD45RA,CD7,CD45RO,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD28,CD127,CD47,CD26,CD45RA,CD7,CD45RO,CD62L,KLRG1,CD27,CD95,CD278,CD244,CD28
critical,-0.130120346149221,0.111284399256825,-0.233437517174292,0.335115336487432,-0.0748017236504333,0.0437179939401187,-0.125514649095181,-0.286331774785096,-0.0928108780887899,0.0131428857490324,-0.318526028140065,-0.272663224765162,0.206518821083659,-0.0256102020466452,0.519220477264815,0.0375770013098839,0.147919127009217,-0.750048569197372,0.723177043641841,0.0149194580817269,-0.690987070723865,-0.561772853179619,0.696545330516525,0.551520053199238,0.490986401148475,0.715885423570905,0.291637496827598,-0.321610727481649,-0.22621055370213,0.147998407151134,0.395649474897176,-0.274878855466628,-0.384717690629277,-0.505731836651254,0.305731103373674,-0.490560756057437
critical,-0.366217514128482,0.265514738737382,-0.40009569236105,0.622131345663339,-0.110517981320847,-0.0797911266858287,-0.258398512641462,-0.368249565024381,0.265196774165819,-0.673244585012839,-0.542395450844075,0.714954631528182,0.721152405938405,0.32702444092121,0.671553047856355,-0.011996257054126,0.713398495618131,-0.0802194081644233,0.459185409623291,-0.432691201998495,-0.0123711938894913,-0.0712797999885756,0.285254796185705,0.499107562682095,0.441794441555543,0.495050226777913,-0.0177814707829499,0.491141639490228,-0.0104280716440384,0.300276391778576,-0.0730576069124818,0.281887249629763,-0.430313896919129,-0.190897314788717,-0.260060461084106,-0.0107055484555022
critical,-0.0011882660437816,0.0486183471347366,0.159355718867971,-0.231686903866981,-0.281740902132733,-0.105166940337504,-0.462686473630462,-0.253798746272018,0.633653126561185,-0.116011226382403,-0.0992921007252438,0.595898489284505,0.559236304630707,-0.102874377407584,-0.0102983057127741,0.226965275468168,-0.0309783196742333,0.166249246229249,0.0642486028027614,0.208759235048895,-0.0184760134301046,0.0364271572424398,0.236164749769437,0.189829002623197,0.127767502415663,0.28402149964971,-0.304270998651862,-0.185100337593497,0.145399834614761,-0.302926586167727,-0.0251898772240087,-0.0853793809213736,0.247580767198188,-0.243864304159798,-0.130685333846341,0.0866504702382962
critical,-0.227643090876864,0.130150927101331,-0.0152906362644216,0.204299791710563,0.024999395509607,-0.0243890531832597,-0.0679726410321062,-0.0977329958606309,-0.0194321048848456,-0.443941569380598,-0.332987018835537,0.0168733645106912,0.107021152969527,0.159140791693431,-0.0926662565282867,0.0156755614709698,0.0303814684284397,0.223269634951841,-0.216473185883712,0.176975507693739,0.2908128693034,0.244370295895315,-0.0024407107558921,-0.105261946586814,-0.114966482644476,-0.131114067942237,0.295961272151342,0.422522001714617,-0.218867908273085,0.165302932878521,-0.0183954781213806,0.208387671081642,-0.428258759124026,-0.26067201438505,0.0462611042424738,-0.0829742575375891
critical,0.317463325260052,-0.441084730411654,0.306644840303199,-0.221642377592477,0.0391100009684229,-0.0070874966207941,-0.0865692558181637,0.0608088417512326,-0.182696607327144,0.0769899985516584,0.263800714278074,-0.009458217073372,-0.286571739536328,-0.0922576546856173,0.332317458678424,-0.0438012136392431,-0.088580257355096,-0.389910378307469,0.250629127366684,-0.194723491556471,-0.329873917628061,-0.257415110237067,0.0872971325774594,0.332030662172398,0.267097556141971,0.24061201009283,0.1402939690738,0.394313606091045,-0.0505097377107151,-0.279776916366216,-0.10376358469626,0.0558097728154244,-0.0778706674798689,-0.169974836676911,0.0423528338717447,-0.0256220319864978
critical,0.19452790695269,-0.213443480358981,-0.232465544832424,0.105019815857666,0.293154587719325,0.138475465030371,-0.139641217746383,-0.0241870290907587,0.380513287097937,-0.249002310988025,0.125828595092395,0.277111406773779,0.244353390713986,0.152978134455191,0.0971978205131,-0.258419647495143,0.331348213931878,0.0685028932777963,0.246264788680901,-0.151122854517195,-0.0066240336321844,-0.0670063148802405,-0.169186941645871,0.466541916264926,0.112485140411429,-0.0472528384273866,-0.0877734729765933,-0.014055459121644,-0.145150780804562,0.374120157741914,-0.128549076073468,0.305510485203961,-0.301717307445169,-0.241694375316978,-0.207450985415091,-0.0107300023392174
critical,0.110602570291344,-0.410483711413102,0.391126350318773,0.147057614223879,0.214264050901777,-0.452769909358984,0.153182020665568,-0.103114133213238,-0.183032609737387,-0.0888177723873146,-0.131164982342535,-0.0658729767697444,0.387959771860585,-0.0984331285062351,0.33093857282544,0.236921552856699,0.217572016781695,-0.711806260047323,0.574913723460642,0.16142786448348,-0.458683681573949,-0.166200874046431,0.628056747442306,0.457814208226251,0.316374430055195,0.445099699089787,0.0786962680880153,0.415652550025596,0.151387509479514,0.233754047924953,-0.543214638702451,0.652070116981755,0.137888232120111,-0.176920800404702,-0.272596840610982,0.529166499211205
critical,-0.45146144580659,0.0493172687290396,-0.272926665373857,0.570176007430857,0.250275145055356,-0.039603613920174,-0.180143858501904,-0.33539728084015,0.0317567395274024,-0.248593806733794,0.0308872749654305,0.086384545376651,0.0094772753866915,0.654546550182772,0.366287710272379,-0.61078636070709,0.302467677835704,0.139882481592037,0.123457689695309,-0.621155642919008,0.0916783573711962,-0.0017547492094453,-0.301578251109711,0.131755324570074,0.200985898334241,0.114399052497671,-0.0147398233812298,0.104709162670913,0.0366235082964903,0.189481886708037,-0.0311648011043878,0.152799389452432,-0.0921431205857743,-0.0004716840003943,-0.0815959762997274,0.0496581688053835
critical,-0.494240228403585,-0.526291249768992,-0.476996519110417,0.746857976891922,0.0007116172513252,-0.654360252334421,-0.628801829963838,-0.607436800782488,0.584608124268634,0.0030831260103416,-0.416480260828462,0.778752689669177,0.287395290853307,0.36971602976188,0.333888315799682,-0.410530086453957,0.600379499629228,0.107893267036539,0.633221201590748,-0.1434669236449,0.0538297382932105,0.0873755339354692,-0.164383585056122,-0.0205243871938365,0.107322867234468,-0.0212362156514262,0.508448471975285,0.339352158747667,-0.4851180195503,0.0785011314940843,0.200118864932459,0.205921727592035,-0.387479261546722,-0.238092484332269,0.373040034679595,-0.225108257169206
critical,-0.268033911086955,-0.119747571328975,-0.171915918151591,0.474939125021943,0.16493768413333,-0.1802522897817,-0.427792081958993,-0.327422586435488,0.528332726833554,-0.400193895424976,-0.226942359422617,0.52830468917292,0.269839107838779,0.600181585743895,0.441469378669267,-0.600236475695688,0.499248218395439,0.0424794934170234,0.399123598323821,-0.59988339162815,0.0889370022060432,0.0289215699011964,-0.28125625872934,0.483464923518773,0.342857950014477,0.410997532517575,0.649741649278508,0.476017783442426,-0.572639703508962,0.299728654890738,-0.207086775971021,0.522228094748226,-0.534398138709157,-0.598760286110634,-0.206044541047971,-0.331730062303598
