group,CD3,CD45RA,CD45RO,TCR-G-D,CD62L,CD223,CD95,CD278,CD39,CX3CR1,CD2,CD127,CD71,CD269,CD49f,CD107a,CD35,TCR-A-B,CD254,CD226,CD26,CD144,CD1a,LOX-1,CD337,CD99,Phospho-Tau,CD94,CD82,CD88,CD224
critical,0.331826691013666,0.322100250912655,-0.016432782855459,0.408589741360703,-0.415498414886299,0.402650902957502,0.0791065953306206,0.161836654884898,0.243358654482998,0.1836561601998,-0.0050564003902614,0.115152538580061,0.197915373972696,0.258064594612978,-0.208544330699678,0.266338937123099,0.0303031195817358,0.240623877519933,0.321805300510492,0.007486249668091,0.0718080931330006,0.33346874952397,0.364712708878134,0.204389316653204,0.264034359699178,-0.0616930590951651,0.296553914875836,0.361474314364053,0.18545804317137,0.270132854636451,-0.0358251653185444
critical,0.507533342850711,0.15626885416239,-0.0579289135818516,0.0866670285711643,0.58094911980474,0.0439118011536029,-0.494241003415024,0.0497144239854266,0.0247655781243446,0.099872042136586,-0.415096125432185,0.424589736968627,-0.0732025369716047,0.160582386167581,-0.366172558213295,-0.0156167575524481,0.229864743920373,0.477405519372365,0.203345646354455,-0.40469661986497,0.227306442103724,0.11240930746975,0.139123738445993,0.153453341985984,0.0438288813065557,-0.0851100748822043,0.178078881060312,-0.0033722809953008,-0.0062898553617885,-0.0674367337722341,-0.480776201981423
critical,-0.641739255290702,-0.639759260917234,0.556708517294545,-0.131889196366765,-0.344245593177443,-0.0092498500456762,0.605007879786015,-0.0529927600617913,-0.028983071576936,-0.0330117387476756,0.582619757361496,0.411852174572431,0.131936692737887,-0.0313566635653567,0.584697847929661,-0.0091047558121957,-0.0328750237271762,-0.597903324827502,-0.144164728558998,0.570245750486809,0.312491680550217,0.0127541904742552,0.211403374983524,-0.0060242680882831,-0.124064770353397,0.585447937715316,0.0730285146315612,-0.071538009525,0.55175002421073,-0.0037356425141542,0.41246381491728
critical,-0.118846848607188,0.0357521296022072,-0.0020428199754332,0.153849631189922,-0.457275505388456,0.100990704330472,0.0189349308334913,-0.223516212681859,-0.164850567819456,0.120359395686006,0.239858362281994,0.407447735869408,-0.148725123840812,0.0938035600180086,0.169026657056411,0.129927424384714,0.142969230498086,-0.0611721160516091,0.125834351955317,0.384324975230776,0.235864416366834,0.0719939504641239,0.131130595345549,0.102904757609104,0.092130197201963,0.124573780844293,0.146105531128863,0.0812604296903589,0.156120540033614,0.0137925916395151,0.167748780350664
critical,-0.126501806340305,-0.118127947738498,0.0733085035272152,0.15051952229094,0.143591375425824,0.0969170189017097,0.101597086006861,0.223361911375162,0.12952272157782,-0.107526593351652,-0.261778471151187,-0.0246317589985062,0.288484350438842,-0.0810909000234009,-0.0160461038396468,0.158433576804502,0.028218879399243,-0.152177446620662,0.0741483124832202,-0.170056272164354,0.0997100937790916,-0.0977312053584219,-0.0394960616773793,0.0439034487096525,0.0586516058565219,-0.0273260095981288,-0.0729661867533767,-0.0875954986687374,0.0279090074110441,0.0932932287348357,0.037465782663348
critical,0.0825820166769114,-0.117037170008733,0.0326129082773675,0.0539023425970445,0.244993817798825,0.09813996091403,0.0846587412863516,-0.0837569594714043,-0.154037292750497,0.0138291558918246,-0.0625668813647751,0.241490680314561,-0.193040289872179,-0.02018627150851,0.276747227524671,0.169202739685884,0.161447922833712,0.0720927968880191,0.0651422141535619,0.0841303396971307,0.252059184549368,0.0336711407015179,-0.0250640769716882,-0.106613994303147,0.0209065160522977,0.120442879721395,-0.0043046101317012,0.128954354309123,0.104409578748606,0.174804019847675,0.0919493914831242
critical,-0.0282372562514337,0.0573099524143248,0.0377871242445938,0.295474895584153,0.265194491820381,0.287501827089203,-0.100552151459843,0.0120993527226069,-0.0120858633810271,0.219503163445495,-0.277453911084762,0.517887496223319,0.144950930965329,0.233667441507664,-0.0203443575050365,0.23949470049355,0.172058473847798,0.0194888484772221,0.23283343750389,0.026617423455286,0.398343655051064,0.268216168400618,0.233554697643715,0.222966071986414,0.246655826050782,-0.164149755339234,0.295212656255759,-0.103696369246567,0.224106310603263,0.258109324294759,0.0580457522811796
critical,0.0781279930760835,0.0058892158005607,-0.0005088585983964,-0.0686661543282809,0.292787866881197,-0.11145348717516,-0.0797923274065922,0.133788224080331,0.136697563386929,-0.0536751211196176,-0.0605688367400252,-0.03295721061173,0.097447616278851,-0.0826893683742739,0.0431078771566414,-0.0934811260581547,-0.150680251263626,0.130545400958047,0.0135326623023918,0.0454663484160722,-0.129538417818639,0.0133139865683058,-0.0225691729252264,-0.0603347229748328,-0.117513760251311,-0.0050246976936575,0.0103674067968771,-0.191469432425699,0.0184257855625222,-0.0130896043232699,0.0613373219866178
critical,-0.0545670363598173,0.561095655174219,-0.37815726334537,0.560687863297861,-0.0550219411076361,0.621879685942044,-0.641806989826318,-0.291832342529837,-0.614409302594027,0.63068001342448,-0.0540797024797223,0.3757267875311,-0.271707009207,0.590685557046671,-0.229387707118623,0.609644881406842,0.556831311678984,-0.0938093084681148,0.577870362156948,0.443574753326043,0.4356390160449,0.550795545742879,0.57533641858256,0.680999346047164,0.597958555920771,0.53662309029659,0.595750442432009,0.668444530466827,-0.127742876218079,0.674153772809956,0.0340876003471555
critical,0.320195250697408,0.241191001203615,-0.295806067898667,-0.122324296328036,0.180024264925818,-0.0942877793918086,-0.364656191626152,-0.271580378470508,-0.112311049789428,-0.108346368989759,0.175372187102084,0.44229127804865,-0.160408063520903,-0.1002645870857,-0.045332778247332,-0.120946125290875,-0.0135966647676933,0.29994117373648,-0.0996854684028583,-0.115011137287625,0.301968617490217,-0.0912112824786781,-0.102510216220894,-0.104102902134849,-0.0810235931097559,-0.0560099126769258,-0.069779430085803,-0.0671318940657742,-0.0884328764268888,-0.0431880587093752,-0.121819302546037
