group,CD45RA,CD7,CD194,CD25,CD45RO,CD279,CD31,CD5,CD32,CD62L,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD2,CD28,CD38,CD127,CD71,CD47,CD49f,CD35,CD11a,TCR-A-B,CD226,CD29,CD26,CD49d,CD73,CD99,CD94,CD150,CD82,CD224
critical,0.439961782546167,0.0654261007269242,-0.070874867287301,0.0444262830994446,-0.429066477108077,-0.0085400816889982,0.0525860316423652,-0.284382099690111,0.0719169304016381,0.235294652307241,0.0361083571781873,-0.203852288523997,-0.136349014897243,0.0898783396692466,-0.268831945366049,0.0071806948485746,-0.194063589891043,-0.153490281297549,-0.0583943203118485,0.0226481928311916,-0.136764086944016,0.0223656118360181,-0.356559726226261,0.0851276682919489,-0.105829324580074,-0.425314532494312,-0.147778568448116,-0.0751295181858919,0.0553902800910498,-0.117663120600482,0.009818631067986,-0.0897345580472002,0.440943869164147,-0.148251997424593,-0.0387163930869916,-0.071615060969042
critical,-0.319387295607281,-0.30605145201504,0.154516091210575,-0.06263061247441,0.26774778545504,0.213426850422107,-0.0978130232875963,0.329838960247708,-0.116102423853506,-0.305168275435187,-0.327031271470392,0.516453270326789,-0.0894417737528228,-0.0509805916415659,0.0788663375266191,0.130229627950764,0.515753738132955,0.211060502230759,-0.471934659376844,-0.05947985099375,-0.069681291542137,-0.0825365220940372,0.465098471240867,-0.0981384025629458,0.484638200584448,-0.489068591274205,0.331263211882544,0.47282265861291,0.108134109315618,0.0552023388530085,-0.0582834200247093,0.252598724535773,-0.0690441686895032,0.354628083146646,0.0667953720546717,0.340517881366087
critical,0.078222493180915,0.0760621568135576,0.0115137177408533,0.0767232606219139,0.0895824633792424,0.15049929655663,0.288292672428268,-0.107676613730154,0.223369156150948,0.402936867426105,-0.0096138580102298,0.0471566791363892,0.0320976231553526,0.195098216152858,0.214881768374785,-0.105075587509416,-0.0394217302951414,0.0392718340954289,-0.0009638431907452,-0.0951190372110333,-0.0036293478546482,0.0694121843024438,0.0933179234869338,0.0121169195308687,0.117083246499526,-0.219326072662973,0.0230066550148465,-0.0141624994836006,-0.0475057179113575,0.0653787454468388,0.013035824229383,0.149150659598954,0.0881518653233712,0.110820477360928,0.20694316869041,-0.0829714486250953
critical,-0.134798166685302,0.245601377414808,-0.0743925295828982,0.0538342653698787,-0.122309443399806,-0.369982471939135,-0.27504339586744,0.0879525199720695,-0.220545529109804,0.0929610178204496,0.17652602676212,-0.191552861873752,-0.482848650320514,-0.248073724377918,-0.167625597530602,-0.0160606082009935,-0.0439897548498708,-0.0872545838429155,-0.426452171777897,0.222776379352528,-0.301709839467306,0.195772930345844,0.10325695163145,0.006277230036435,-0.161765885374945,-0.073231028789828,-0.229671513321819,-0.244610413980607,0.250694765414462,-0.350352153987517,-0.133527746793504,-0.110989797214272,-0.122989450137686,-0.24549138127573,-0.0142331049985872,0.0340628233557945
critical,-0.0424926801625651,0.0214483778111174,-0.0464908688708735,-0.112514028915102,0.121128020925005,-0.335770177925928,0.0003703045531999,-0.141031861601865,-0.001909624314685,-0.265766338812649,-0.168596312465784,0.0243393722887226,0.0315604142941623,-0.116927899259376,-0.415195888577957,0.054141330563076,0.140805022247537,0.121562023475986,-0.336150938367604,0.407730962641018,-0.235543515898708,0.229817832203133,0.512717708416853,0.1816835464886,0.0954273153247496,-0.0847837245337669,0.203418833768884,0.20986951690607,0.479725516513461,0.0790446231135144,0.309185618905132,0.18001115232462,-0.0975220677926089,0.0410579774559701,0.156898714740293,0.207262412683762
critical,0.0620333999097923,-0.160861819796832,0.153175691310156,0.0397825891375171,0.002783062116027,-0.007232174455502,-0.0766598690201042,-0.165091888998353,-0.0298418621450869,0.380225401214696,0.351416618006744,-0.0983355357540208,0.158325856990379,0.0030829943766816,0.0325442524757934,-0.176237671537606,0.0177906954331145,0.0072326206243821,-0.0038294479114858,0.0121401684533021,-0.0369042398391752,-0.0450433801631861,0.198981142111797,0.14024751223637,-0.136596379029234,0.262081940831577,0.0493615151263914,-0.0026178490822587,0.232009322457509,-0.0475120754161121,-0.0270207014068756,0.30317711862004,-0.136448392685146,-0.0158036298750846,0.0200767321944037,-0.0819648543400937
critical,0.0106507721617785,0.121791307807224,-0.287185458776739,-0.174181435131388,-0.244508165472191,-0.231708376982696,-0.0200290946522352,-0.185865472642249,-0.11240767079092,0.16049429184197,-0.0126587599933706,-0.304079747952131,-0.390767433338338,-0.160773292635401,-0.436229200311252,-0.250865986410398,-0.0453280338733334,-0.0580336798605082,-0.329041707482879,0.252715273621634,-0.183331872063234,0.0109727039238872,0.13174888257475,-0.0145936384166724,-0.146330884815027,0.0251699745665543,-0.0972715224902385,-0.0832577883669964,0.134255357515395,-0.0253030602922019,-0.0497983681569647,0.258704170287536,-0.0293176718579062,-0.149949313918043,-0.116224494335511,-0.0216241356045325
critical,-0.493999522253249,-0.284537832848541,0.237750949757078,-0.0014525499233407,0.438726517469242,0.247654708395132,-0.301809737900994,0.165731423379311,0.0116847928288489,-0.0585634065767008,-0.135029473367241,0.49087192111304,0.133436092210874,-0.152600010436761,0.231696385212976,0.350687807517446,0.126420872203262,0.279511348418116,-0.0578959199277174,-0.280861831793298,0.117893844984452,-0.198364714644927,0.240593558951735,0.0041037640746036,0.204626674942158,-0.447954472278172,0.131912402925174,0.296794370570799,-0.22200462185395,0.185752301872743,0.0947165132000071,0.239645323080289,0.0122251210038893,0.17099470126093,0.155283525631107,0.120342345241059
critical,0.470741705630103,0.644258351084125,-0.180500268058047,-0.23037312007185,-0.682912411290682,-0.349223311556009,0.0578517540344031,-0.214319582740635,0.484380255190368,-0.0884620001428805,0.471527466299081,-0.553355481529545,-0.371107599874286,0.0480199207241195,-0.647962705243076,-0.582885882422213,-0.171963966218415,-0.225108257169206,0.0476219558654377,0.47301001006836,-0.623866904188827,0.601719589334464,-0.091992176084781,0.466283838461018,-0.325770106457117,0.0271584470786325,0.0857498787846869,-0.269005035250824,0.397912107792646,-0.234387096911154,0.452130936477176,0.352885431837391,0.461490947523154,0.114662871302515,-0.190013080502658,-0.218184396647124
critical,-0.044692847910365,0.0245932403319291,-0.218929946573047,-0.122256408915624,-0.0646105148524712,-0.362138658326028,0.0107201296398274,0.0611698968089931,-0.0902531747498439,0.28023938913825,0.125211427773739,-0.238596399629708,-0.407500052704556,-0.174660574114488,-0.495430281938062,-0.129803840089319,0.137775432347557,-0.0704082110456467,-0.488524820376989,0.418986521776264,-0.371283701128759,0.234502045510888,0.353696015240971,-0.0372469630939346,-0.0152598455752493,-0.0153062920965348,-0.11106624677461,0.0491974709033572,0.32771519123809,-0.278547808783618,-0.088440628480408,0.101440755427723,-0.167248627460164,-0.228398535129594,0.0192601663814029,0.0764030903160154
