group,CD3,CD45RA,CD7,CD4,CD45RO,CD279,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD47,CD52,CD49f,CD11a,TCR-A-B,CD226,CD29,CD26,CD305,CD99,CD150,CD82,CD258
critical,-0.167272133807623,-0.254463953898132,-0.236477438732531,-0.363381783494426,0.0480918687961744,-0.140951007690556,-0.161211764137427,0.0684745745407365,-0.39067187231552,0.156944948651933,0.136790147960259,0.0163625343344724,0.237093989915393,0.0711243497403668,-0.064023336776254,-0.183615448192468,-0.518274514597559,-0.399445070624686,-0.214264959333766,-0.153977579305455,0.0533290223579532,-0.334445073749463,0.0234892092527043,0.121515599874837,-0.274870517599234,-0.0558142496840724,0.131823227485572,-0.0289153967156158,-0.215742122151796,-0.0075849073576656
critical,-0.59544749746197,-0.248225285960278,-0.394152790323702,0.173038782519654,0.270920289579595,0.334083931884066,-0.626464592704279,0.310829408476939,-0.50410461786118,0.662025270718594,0.116500226569146,0.216636603530444,0.396174316091756,0.568022853838653,0.580299602033215,-0.0034118966043194,-0.488730565230142,-0.379899277351223,0.091940818751535,0.420545321016047,0.651754073181092,-0.610909393837361,0.563507293292672,0.483905517729131,-0.286343227368826,-0.0186724049616745,0.239613259723129,0.22597167409271,0.167678868282715,-0.0391782140648271
critical,0.284002358915844,0.464385774024724,0.258851612377159,0.222119927000052,-0.278293026614887,-0.036303647108317,0.112006615868175,-0.0037243686972355,0.433589376151119,-0.375858045062311,0.175959533206972,-0.0113649708020518,0.0053953969195976,-0.225460105572357,-0.101264782386836,-0.131782564097645,-0.046124485984882,0.218604415565477,0.123929900394235,-0.184505840002639,-0.228758268174781,0.244667502509627,-0.268567706188045,-0.160610874671276,-0.112583542098072,0.0532422594499818,-0.330715772871124,-0.139828633352987,-0.216304539755949,0.0263369269935439
critical,-0.0195700049594489,-0.294963876246071,-0.370413892076674,-0.182830960559212,0.188674676825842,-0.0378497763270949,0.275786004333275,-0.0438713094518947,-0.0924082446001096,0.252046019962962,-0.131969823389071,0.207336046418436,-0.0288119919179319,-0.157456134899888,-0.0713013258554777,-0.0770282589843309,-0.470989135798892,-0.459928676195067,-0.216249029439095,-0.0302361238010059,0.0051206451457897,0.0111141951405753,-0.268283421936807,-0.0412158767911861,-0.457073515269959,-0.275189933821262,0.0987937088489945,-0.130277006544956,-0.134232600374533,-0.0985062260352685
critical,-0.0471509062735291,0.0418284659235511,-0.307085077932092,-0.0573938658672461,-0.0700053216240031,0.398477479040445,-0.228430365417163,0.587933982977111,-0.533076003441793,0.202479059291702,0.0697787288721309,0.24143020329075,0.175604923450019,0.235594663494488,0.368683001939522,-0.117687638446456,-0.165576846610422,-0.244906838785961,-0.364459093676782,-0.113488942382054,0.395670492319179,-0.0214923031712195,0.245311450675211,0.0389669759540104,-0.12475894493596,0.367632162595878,0.224813890179745,0.23864736439968,-0.0695765761678867,-0.0098347467800426
critical,-0.226851273292736,-0.139473845608029,-0.0116041306173673,0.0668994395744081,0.324570215702356,0.313864038793591,-0.290840408033104,-0.107769983058289,-0.253964430828258,0.420519598088348,0.0541990411420626,0.451337859863263,0.0656545260911217,0.371446821728518,0.323825103283518,0.0799112078974065,-0.392987296223837,-0.250944650807457,0.0730563458503392,-0.200575034248558,0.0830753860051777,-0.150308591923071,0.17485689256637,0.230459160086141,-0.12580495629782,0.0254238194543137,-0.0665016631487885,0.0758450837005593,0.0274678591409174,-0.0124748143853922
critical,-0.313851821889903,0.0014975882835294,-0.324618823249912,-0.313435300647165,-0.139793413967302,0.219412285262326,-0.18510488085248,0.575593091595295,-0.57859189455879,-0.0635106647763942,0.569934600633951,0.214170284219101,0.271457502279639,0.0714921339198012,0.123635159517495,-0.561776435600608,-0.447879773926683,-0.441515141927656,-0.419709091643805,-0.175920325684603,0.314393641810457,-0.183392099772308,0.231474572027281,0.0165439893473618,-0.357051877035444,0.340232542874548,0.0808735209315122,0.15516692860259,-0.151987539775332,0.148493469276758
critical,-0.455793061995589,-0.575988224920905,-0.253622489115517,0.160291144398008,0.663391166358304,0.425332682542483,-0.227794182248588,0.0075196881251716,-0.157026834317198,0.719432188974848,0.0051007099152866,0.365102278158136,0.160321398267213,0.302334548613122,0.411521409671326,0.46128923116035,-0.0075431544426854,-0.0680342330043331,0.235845500973473,0.484527481710539,0.360902210463119,-0.448098653387413,0.301671554018597,0.51051521411778,-0.0991901932032712,-0.281917601817429,0.304912738356975,0.420816799811263,0.276147028151638,0.0287359578058636
critical,-0.0661921875843001,0.255765707567792,0.205844344105602,0.0243063796257889,-0.0298826059463886,0.202893407834408,0.0717419706252583,0.317982466876665,0.129117203328493,-0.0851316125430068,0.307564628045348,-0.254344935928443,0.185925625952481,0.0379506684068227,-0.0468534137883036,0.0466109299618007,0.0575394669885013,0.210969481558142,0.241181014924844,-0.34757868592858,-0.146846043610867,-0.282258096275744,-0.170076523066723,-0.344416987116976,0.0213548537276912,-0.0098487145911759,0.102366429470813,-0.0462216134058843,0.307081064557667,0.691423553127336
critical,-0.518055640140435,-0.59462877114577,-0.411914674116905,-0.21757876478396,0.487419124209421,0.380716187112981,-0.220842860265356,0.0442621711871403,-0.458388511905156,0.497605318092844,0.0166734732642879,0.554913999777035,0.0602733639094567,-0.120956898919161,0.0920193051377387,0.255428718044181,-0.376739764349303,-0.436610121251045,-0.161611017605901,0.0430670464558666,0.128617800302471,-0.461132474709897,0.15232377998475,0.106926314261058,-0.374805266733052,-0.140637601371305,0.101284943150498,0.299396780859632,0.0848323487338281,0.122808444410689
