group,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,TCR-G-D,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD303,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD11a,CD54,CD62P,TCR-A-B,CD226,CD29,CD49d,CD305,CD99,CD224
critical,-0.198312505510082,0.0777993551857166,-0.64121105725902,-0.291973252681803,-0.584040404787075,-0.571457346053168,-0.255192487452031,-0.15312973161738,0.165065358836879,-0.0784961494032354,-0.356803680920071,0.810373506392486,-0.669758644774209,-0.267986582355837,0.622561174267854,-0.556722674666112,0.361939262602072,0.128436093536605,-0.164389372254944,-0.751198975898443,-0.258935032495269,-0.106308203456562,-0.415617854732096,-0.292523528101808,-0.513744432645999,-0.173643098327937,0.339792888034424,-0.0379064104196716,-0.0852106468361569,-0.115144195372605,0.254074506382458,0.0609481245092337,0.0693824898271406,-0.148820364323503,0.0847850221140835,-0.192193238604064
critical,-0.306174809376872,-0.223196836227593,-0.359390980157919,0.146502749079459,0.0851646469397118,-0.243776159197689,0.167990958723019,-0.115659669312832,0.187994173326681,-0.56927941211578,-0.347717089187678,0.210622064091188,-0.331099672474825,0.430487317350451,-0.0349818630952261,0.225124784705385,0.215577578384469,0.348410186024999,-0.0540829922271304,0.0285890912501765,-0.229599807989431,-0.270842524024511,0.212404732065303,-0.303383151308354,0.132502307052436,0.318526844203814,0.374204143235491,0.060819571481409,0.0752370092780851,-0.376397824797441,0.389884213453087,0.289214689204542,0.233026740517009,-0.105766921019845,0.130136469566447,0.405716819291544
critical,-0.570770392046003,-0.350110556262844,-0.439141989078884,0.103735392493601,0.104870101695243,0.13457685945373,0.358583529079707,0.0948099883591185,0.0902449906580494,-0.452286966630383,-0.108231672186192,0.158620862815264,-0.361776703743043,0.463312568133953,0.147318213145342,-0.0454795798647099,0.20806616473835,0.486256742716272,0.0002844424734212,0.194127940555831,-0.34907552650276,0.343233114749155,0.0659045578308921,0.137934132296477,0.0737657150472495,0.419020919654209,0.312995533357044,0.461388824527407,0.121914361009592,-0.570466513503798,0.429268754077869,0.351148681920853,-0.052965447305179,-0.296154050756137,0.443194342602992,0.326867033705497
critical,-0.0161886095523692,-0.220029279689751,-0.136424159453512,0.293325042348632,0.0856058109221621,-0.0029328768923401,0.127054377081968,-0.237710566034921,-0.162846118045018,-0.196205163567032,-0.183651608060404,-0.393517592666651,0.211413403385606,0.260882247640185,-0.177068933461361,0.277245287995421,-0.238870847472422,-0.133206459206218,-0.169093615089611,0.149982061267012,-0.141847291917523,-0.16551480520833,0.157021981276387,-0.114770540190884,0.0315622517734075,0.0973959578838487,-0.161901422141232,-0.172624124484544,-0.119552118290481,0.0649619971367944,-0.0293529754545188,0.125825548030307,-0.167087911161009,-0.294887252842076,0.186198091607934,-0.048710564060607
critical,-0.0536865908720523,0.00583316350929,-0.112221739419538,-0.165512971758118,-0.057819510081628,-0.0856343922761042,-0.000289454084302,0.0637370207550861,-0.256618008986081,-0.0006988244278543,0.102488338898279,-0.0543024312551237,0.0062211078245975,-0.149041409814154,0.132167519157023,-0.13982694177391,0.0701939969144572,0.0920903674169758,-0.0153771500661646,-0.157913121698106,-0.0072857444131245,-0.029016603756277,-0.0238828259874054,0.0954813943641383,0.118049704336057,-0.0292405128324599,-0.0422501966831711,-0.281265254484914,-0.031066141561219,-0.10016095573127,0.020618556827296,0.0751902802078152,0.0434860379447073,-0.240873029210557,-0.0284241576473994,-0.305857025742604
critical,-0.0965059852970809,0.0297658134472008,-0.0166037826386798,0.160156251038428,0.112620367607885,0.241456359233571,0.187011205606703,0.106341671971213,0.0937781311297033,0.0989260879594017,-0.0974834165423354,-0.0512179431919474,-0.240227066997038,0.325636286050571,0.128331843068212,0.269164050254585,0.179505181885792,0.24854129956559,0.0177608648319826,0.229708383411407,0.0579534882088456,0.19096537836994,0.256326229870226,-0.0307041891374397,0.157297930908627,-0.0262595931039733,0.284227104302913,0.24754156030331,0.0556925523649629,-0.0579262054917176,0.348551301636453,0.039223515810194,0.0962839740817151,0.0364167122627497,0.228351737368522,0.438914260322837
critical,-0.342255607843325,-0.0984112619539666,-0.337505349696355,-0.259481299107413,-0.303107385012051,-0.0869168622106802,-0.116437461183345,0.10280338311196,0.390077398863926,-0.213813607836292,-0.100268636540816,0.476629623685952,-0.633184957819873,-0.116422376670393,0.438145442988955,0.20524482002828,0.195319050776031,0.0139027626781229,0.140362232987849,-0.446390694992056,0.0509040080786612,-0.277673732752534,0.261924761288507,-0.35516894933739,-0.380365651093287,-0.174444713910175,0.198338045422047,0.249452271902429,-0.325819387539293,-0.220414997344218,0.188722131993668,0.0302623530880712,0.185678145438119,0.284851810651311,-0.0189533145801525,-0.131283193571568
critical,-0.0208139336692779,-0.41417621522895,-0.328657205410686,0.136636175915215,-0.181390382468174,0.0385142713831798,0.236164743129837,-0.239787494630489,0.101027587793071,-0.161248646172448,-0.385896487753283,-0.272653163176047,-0.24701807816192,0.249755270391489,-0.265506858487409,-0.0397464674377837,-0.109749967844663,-0.0025426718163691,-0.318348096981036,0.0847352549304722,-0.2280948717303,-0.205875249497467,0.0793833809781943,-0.348373612437471,-0.17862136131113,0.174068877120652,-0.0054276159328035,0.0313336427058836,-0.0499793306887607,0.0496039422519506,-0.0523916315797708,0.059254996049695,-0.213613922388402,-0.262356773249111,-0.0915100866088653,-0.056673826287239
critical,0.211150705914076,-0.0283393621273538,-0.35645636275875,-0.0449467070658379,-0.106236664120521,0.174877410085759,0.339973933524984,0.160806417646341,0.1060773692574,0.422269681647181,0.138491751218361,0.220771701526912,-0.372727838337776,0.167536167859706,0.189945464197628,0.225043070641911,-0.0411318840022753,0.133301722778965,0.0779683637964552,0.131886397245604,-0.0301645306479331,-0.101079640977738,0.538296453194595,-0.154402622253345,-0.235726577025855,-0.125303775929914,0.0937391006545097,0.249495874385192,0.396173273279784,0.12120494722429,-0.0619107008652926,0.0881593118182505,0.154557888297183,-0.0533966453738453,-0.0791175069027024,0.23172441908467
critical,-0.470382971613918,-0.624893821187942,-0.44085567527237,0.253782854647512,-0.0938745738052314,0.0821729007509338,0.612878435887512,0.135916616755692,0.32463405128619,-0.525814183699603,-0.282781183950014,0.080994899187817,-0.42901854029574,0.583365614810804,0.0515909947136053,0.543527134625865,0.09892076641851,0.0633821071254907,0.127453624676223,0.381524132435741,0.138296986364108,-0.234439880137713,0.441337055630521,-0.29336734874824,-0.0032435390591297,0.152530956085559,0.287555879983344,0.185012566798331,-0.252362846245099,-0.434502521427292,0.258925743392382,0.309968181496281,0.251713823056093,-0.222988165719299,0.181841404724288,0.369383174283989
