group,CD3,CD8,HLA-ABC,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD31,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD39,CD244,CD2,CD18,CD28,CD127,CD47,CD52,CD49f,CD58,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD49d,CD99,GARP,CD82,CD360,CD224
critical,-0.0533897922602557,0.179206423375133,0.177101092071968,0.217959728491204,-0.312352317001424,-0.319628278436727,-0.338979618845748,-0.473930612381478,-0.415566232672161,0.124045916436181,-0.171184786047589,-0.363710864404689,-0.0100926459313096,0.488775601106078,-0.288512506520904,-0.438159999743751,0.186247012116882,-0.595827105132665,-0.487341717213697,0.0624182257847058,-0.0122710204592929,0.0054960591841379,-0.483615574222096,0.277107818705093,0.116699340529172,-0.0997824525955619,0.0840694333133077,-0.249806214103802,0.159369935057814,-0.122730711009865,0.0705068756788789,0.0926797708909665,-0.129836767200716,-0.129526140486712,-0.119759215114173,-0.258582427993311,0.113506323020634,-0.209847432353162,-0.147039806524421,-0.215197879587594
critical,-0.390605927450023,0.086113751376341,0.390590860684918,-0.151189466124838,-0.324737642459888,0.256187635715773,0.106190278787897,-0.0893028405384018,0.240279247465442,-0.137434501624225,0.458889814887903,-0.648835747506148,-0.400005862469753,0.379785256490582,-0.481267907053767,0.62738453956212,0.280476354922146,0.225847798434085,0.229328521804308,0.483177388359868,0.535373626027462,0.500992643025185,-0.0469714070653974,-0.443016856399324,-0.308312215062131,0.118750567833371,0.334560486816347,0.308510120240698,0.641735656371745,0.314585237434164,-0.433773779506619,0.620726535427163,0.454208393924265,-0.368323903466722,0.247188786328041,0.14798516076691,0.0620213441492397,0.170136972676977,-0.0126323843963013,0.491265575407506
critical,-0.350763633937341,0.127045427337706,0.332920729076907,-0.232132744463016,-0.161006766429527,0.321315247994408,-0.0128870714063198,0.107613905880207,0.305790582872347,0.0842377725546079,0.275790713747708,0.135588107164955,-0.117962304097156,-0.0842364567110049,-0.319633404529179,0.403980144238402,0.0411992354399042,0.0893068291005831,0.142255666823066,0.140558976033486,0.180557910608425,0.149070028879238,0.12837228228654,-0.0148644003920926,-0.106478386961712,-0.004166133624815,0.479737052661596,0.189364987400026,0.37715794132085,0.372979094739788,-0.325982739641428,0.297667188281918,0.405284808728919,-0.0132036889677651,-0.114572510341686,0.484176551082364,0.0431288629128368,0.400299225918405,-0.0311013625798951,0.282621428511195
critical,-0.0176672125619166,-0.291051659921518,0.0828886679535939,-0.287236810176422,-0.279543023616153,-0.163412258349289,0.0485586440051282,-0.254125546787294,0.229002760823618,-0.432050375633843,-0.0163729351227635,-0.190107951312758,-0.345093103735362,0.124673485658074,-0.0688800356101121,0.0904227424189371,-0.237136870973684,0.227755605639133,0.0077265692309866,-0.135677326614532,0.0513523839050637,0.0613113716200235,-0.0170299299426683,-0.186234707255854,-0.166329824692861,-0.0748006104975494,-0.213375393407979,-0.168062356009805,0.151903657258996,-0.0669288293695234,-0.110697119343459,-0.153900595731858,0.0228736574994575,0.030469806360549,0.211797112290252,0.203930352202916,-0.172345913345495,-0.0978187478336777,-0.20676003997978,0.0214508367522446
critical,-0.152567654327357,-0.0982345424086742,0.15982884085599,-0.0579143723017245,-0.148524250649028,-0.19359068302611,-0.177927794495893,-0.191062205220389,-0.0201085455035748,0.106819945997485,0.439671790885324,-0.309988289497235,-0.230652004322983,0.319924934415487,-0.580673913928749,0.0838384534100524,-0.0540027424641198,-0.155722949654385,-0.0798584625805371,0.107569687485336,0.303178689956673,0.0798412001699839,-0.0966297171760642,0.167458498438514,-0.180753015086735,-0.248197247260137,-0.0290447248280504,0.0080209126703912,0.199190457229314,0.226533615376986,0.0425411143722391,0.186537496779401,-0.156320908800811,0.185303601828038,0.0354393753526281,0.130390183493626,-0.0845184436123021,-0.0014653080814101,-0.21751014715991,0.119439212140632
critical,-0.103459145799422,-0.153896690446772,-0.0593748738863599,-0.0287351534373392,-0.100248754550797,-0.0265913493689361,0.210790033578071,0.0769735656851489,0.194065739641316,-0.164697134669495,0.0669540067143678,-0.0794650737727138,-0.158863169190365,0.0713955128673933,0.0649740181206341,0.0532981069660876,0.108028122958923,0.200692493610875,0.32830671984292,0.0995464332483741,0.312270741225995,0.229564576984,0.106322166036137,-0.118538437256299,-0.0382877539243977,0.104251713783058,0.0499214062060444,0.163062540040429,-0.0492131842502248,0.0538229655122056,0.0255932512476714,0.055896081446424,0.0559830563874923,0.212576108145277,0.0571237339139757,0.0755124183012667,-0.482888519102167,0.183676992651741,-0.0221281091486693,0.11553158159323
critical,0.10011459912221,0.033317838352279,0.0385458811397461,-0.0104441380171977,-0.238727041452899,0.0337589097827615,-0.0506299605467264,-0.17517877824067,-0.0659627292631103,-0.0091611738907204,0.224227625033547,-0.224044234787506,-0.477236365223366,0.389725575398003,-0.324778419077184,0.0443145825428109,0.16895939791183,0.0353048845175376,0.0048012456398002,-0.0361207681894745,0.344791728904521,0.253094174644592,-0.389910209823958,-0.604761844579367,-0.28719105479611,-0.0875242086796164,-0.0647698462323617,-0.190295437105781,0.424185881168673,0.0422953248565356,0.0508659437602852,-0.0322658955947955,0.136050490519841,-0.525145243196558,0.134167602579362,0.156086225532099,-0.202826558900457,-0.277628427737515,-0.289512848760199,-0.137166945765798
critical,0.0559588243650786,-0.0261091937756559,-0.068849284973855,0.239355735660953,0.0871917938986135,0.0384420878359915,-0.0355619372833219,-0.167820514330608,-0.181110591061247,0.100366454384511,0.0331633022127916,0.0401632360832164,0.109575573087722,0.167184261261418,0.0581292942133234,-0.214774475225538,0.0448545475387055,-0.124391304033946,-0.175030453755726,-0.058181602407054,-0.0233008078696047,0.0903443197991275,-0.197265586906359,0.151762925638475,0.0404650219854634,-0.112744958808859,-0.151867750793723,-0.100640871964334,0.0820700018372898,-0.0050029951532375,0.0779444727483688,-0.0909779664161074,-0.278304353216709,0.0682970257467358,-0.126873845367988,-0.123388982104278,0.0966227304401596,-0.058946906308995,0.104420118586731,-0.0313369503111648
critical,-0.0759193549353979,0.225504314051481,0.476900927156397,-0.405169876105306,-0.323198188292755,0.261475684756025,0.0334360929486461,0.25554396045431,0.46661926348825,-0.181085552401076,0.370795109130686,-0.266453236355298,-0.275203402806666,-0.26029695776802,-0.674595775033027,0.468342436692029,-0.0359260147639709,0.0302509135549221,0.353538131134453,-0.117332859856201,0.338591119692121,0.237486005766669,-0.0170788140318049,-0.173211591346829,-0.148710359681793,0.300586958129046,0.350779444632561,0.130225956992512,0.443033087884242,0.24178439942797,-0.255574032552196,-0.212180543770131,0.0500363661671152,0.0660814084795777,-0.198920628299598,-0.166538200436873,0.0497748404616325,0.223105246208177,-0.158426973688983,0.149415335319588
critical,-0.23390279118263,0.079864859657835,0.200922429816521,-0.365433985410955,-0.296592802131045,0.455405497778717,-0.0346473367459641,0.107843113831004,0.526298229404937,-0.0281575916541535,0.186378606966245,-0.46003350044248,-0.334715463786146,-0.0047106070823088,-0.246517146289298,0.565707825428941,-0.0043709666398718,0.396862514418134,0.0663783603334615,-0.0179671092006628,0.082808642368984,0.277215342064644,0.255601664373127,-0.495816257115988,-0.213214622190296,0.182093953499488,0.079613278253552,0.167843784323557,0.298253557785356,0.110639854573648,-0.273909475787061,0.104388762033659,0.180681873516241,-0.412876604520732,-0.0549143097078005,0.174511381221192,0.0045919728769902,0.0332614431244415,-0.120335640209522,0.236829659282487
