group,CD3,CD45RA,CD7,CD4,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD184,CD2,CD303,CD28,CD127,CD71,CD47,CD52,CD49f,CD272,CD11a,TCR-A-B,CD26,CD144,CD1a,CD337,CD99,CD150,CD82
critical,0.220017825120102,0.29588237901002,0.436838259058393,0.358617593283335,-0.169268231117244,0.0746466580678955,0.605162101671669,-0.408565548787644,0.581268365124328,-0.266647882457122,-0.149708401192158,-0.410229541133893,-0.0902186263062267,-0.0185181646032807,-0.285310216899452,0.449202478955914,-0.251851022922602,0.112887750057602,0.362057264738559,0.704454816226199,-0.0382804752882045,0.650690435251275,0.420717487256793,0.135879665471509,0.0591295023480832,-0.210010025060143,0.241337581210259,0.573600649640744,0.173130450843403,0.0431947968523972,0.10743339367906,-0.360602755838906,-0.122888232795656,0.209873865939703
critical,0.413729821478958,0.116652517590706,0.337544625152545,0.0101660013781433,-0.145501590076971,0.54559315712853,0.411514742196707,-0.40744861809404,0.391414986474587,-0.559100244729272,-0.267076722517661,-0.169092252928794,-0.190261062707461,-0.190742507320469,-0.425071532303341,0.250168969850198,-0.354906789788226,0.093481150602215,0.17175863393058,0.613637529684882,-0.317575511704021,0.439214271819329,0.0270048604632937,-0.262282646774363,0.0835722850413927,-0.542716084022896,0.410975147629106,0.54059825958744,0.241688330173393,0.0748151255519831,0.0106859124611725,-0.12463733839092,-0.0738166418251878,-0.110014631080846
critical,0.581041020813403,0.618816531733896,0.462489337920701,-0.0393194542483675,-0.701471976144162,0.257718885824151,0.329692714621235,-0.140680359720168,0.399246660589291,-0.69843763811579,-0.313300426098395,0.0222070833770457,-0.199117877620466,-0.0724965958266027,-0.235236233894664,0.137873060277177,-0.407712892524881,0.0373057243987112,-0.286052425833624,-0.143127003510498,-0.272011923089228,0.140156442098308,-0.0708898800253956,-0.485000837856409,-0.0874899067868866,-0.515600169733737,0.575613102872793,-0.121147565012055,-0.0923759667310891,-0.0858280185612747,0.131357158846095,-0.579432140504562,-0.345804702448597,-0.506802319678759
critical,0.170152830531616,0.324423384441509,0.654211875266923,0.214820737934244,-0.29590621567637,0.196317463251022,0.342324685740568,-0.11627004170611,0.288711718239083,-0.387163916503598,-0.26222928600665,0.278569449374325,-0.318949903284715,-0.218867445787153,0.0911214263956828,0.0870739105273296,0.0434294949920306,0.283892771952821,0.0241583025833546,0.478284038613286,-0.32028900415806,0.351904941049501,0.182562448252517,0.0528546067142843,0.0831361217697054,-0.0667502045085774,0.198787080511142,0.301046618549746,0.249666336392966,0.260141414135662,0.253341241684698,-0.214708828275578,-0.132836640673076,0.0812244664838168
critical,-0.0517216138032153,0.125519460039321,0.200022565990815,0.0160638126507703,0.0651101422571295,0.0187148590679037,0.046350183022653,-0.397760408002332,0.175555372390954,-0.190560513924717,0.266347261626773,-0.0586853072371399,-0.343740521964118,0.0165287235132468,-0.13811786822697,-0.0073060923797917,-0.0010132920686657,0.0761105034299802,0.187579841352795,0.535598144334612,-0.164750440013405,0.309239482540627,0.26742949030753,0.430248395950806,-0.0606596745411835,-0.1523632269333,-0.0502339943168582,0.466000585152185,0.0928919302609078,-0.0343735005604131,0.131222420020514,-0.0526940808138371,-0.10682740565878,0.0992575840494733
critical,0.113262396203102,0.0558758670303625,-0.170614227443343,-0.145819115428804,-0.325697532002518,0.334678346735213,0.0703748333791392,-0.0248305296269078,0.147168361043853,-0.378678998915202,-0.240231027834846,-0.139791773594106,-0.554018764737484,-0.388568690536205,-0.0576056399023165,0.183419045116624,-0.318893812001095,-0.173476780459608,-0.158412891678003,0.440191231327461,-0.385841229642109,0.197472151595353,-0.100147523648488,0.209900624153691,-0.0397415136417085,-0.16304350010792,0.110125865953836,0.228168487715835,0.0601515850375717,-0.031517008720436,-0.108260850198302,0.144841503154792,-0.121449088705405,0.0756114929462777
critical,0.0424702939745884,0.0830861084245053,0.27646718374519,0.134855771961807,0.0139031987973284,0.173648505539173,0.407333592839475,-0.233331687537158,0.335378713852204,-0.112782783375609,-0.217551361668771,-0.182101749576455,-0.156634911480555,-0.103313008257346,-0.0085947910634913,0.292098649258695,-0.148424633381563,0.200361277548879,0.334460589467323,0.657505509945726,0.0036095757890778,0.378842064395257,0.141602741998821,0.137988133458471,0.159228613967136,-0.283495608132819,0.076214999066039,0.496823417111152,0.236283891279909,0.198819740423055,0.202675056822833,-0.0234912394110034,0.129006854186225,0.218725641632447
critical,0.1850000398316,0.52647206496369,0.447634691793304,0.0364578335713225,-0.500138512339431,0.237883968141191,0.399041527266385,0.106376421980736,0.184791846369612,-0.568131945104852,-0.19342892059876,0.110594309754418,-0.133866149691604,-0.247720842538136,-0.0992791818853595,0.245568686946832,-0.0991468644396477,0.102971565444252,-0.273126602859173,0.263259256550034,-0.175786623141403,0.236618035495375,-0.0421064133587828,-0.331254463981381,0.147537236392638,-0.209562262006215,0.185265296194943,0.255502506001803,0.0539536753303562,0.0434105775211314,0.0812900185190846,-0.17073365028896,-0.271471011685097,-0.159105434093992
critical,0.025029662330264,0.693899360540898,0.636418924245712,0.162437756523565,-0.716589633865183,-0.002253053622942,0.675251126334596,0.468130962807602,0.449770147506158,-0.810054563918973,-0.590965963273054,0.293455071091841,-0.467880796316128,-0.743595847147195,0.361271085210736,0.613467307397878,-0.0219402301726944,0.590399710635258,-0.036529685568027,0.693676831921169,-0.529846519925345,0.755292089962791,0.0994842042880748,-0.33702803686731,0.616746072590821,-0.357610510735202,0.0901328374662038,0.402776268919509,0.554949358305043,0.694289338770128,0.586678559333703,0.383844456277578,0.0243584338000162,-0.0164867778962981
critical,0.423692938399986,0.487937703056722,0.391726376213989,0.188225219387826,-0.513989298028861,0.419077367017907,0.292506551761051,-0.0638584783633954,0.404393359042491,-0.567525415707548,-0.321030878996017,-0.0452871313396456,-0.518770604234336,-0.12498830470536,-0.0538821674311681,0.146893946357337,0.0735788140280833,-0.0432633047504844,-0.228157321468923,0.534930611112233,-0.347853139952032,0.364387896279789,-0.000692164648104,-0.0268528361949512,0.0018963927743288,-0.202019868168814,0.41285686871627,0.423516518127385,-0.0820382999970846,-0.0858079930559679,-0.0353219917457263,-0.0988849759240244,-0.230242452320072,-0.0466889105280213
