group,CD34,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD39,CD244,CD184,CD303,CD28,CD38,CD127,CD71,CD112,CD47,CD52,CD49f,CD26,CD1a,CD158,CD73,CD337,CD94,CD82
critical,-0.133505276639443,-0.0607317583609578,-0.473095958005713,-0.165354008159655,-0.396079451246336,-0.0683026065524865,0.154144508504209,-0.159256187303456,0.581796002289955,-0.600031245522611,-0.0667236212675108,0.430096828444673,-0.162770649844216,-0.282473371142625,0.327880928832322,-0.441267068687072,-0.104624232845644,-0.442490931527042,0.312148357338094,-0.520062761639462,-0.0862196816097753,0.0650476484663679,-0.530344240330566,-0.347287678157208,-0.13076293168196,-0.629916746256716,0.0863363872212973,-0.0877112761662509,-0.262666040477023,-0.181145079593275,-0.0676329090723098,-0.257427888126888
critical,-0.0315907461734965,-0.0407362585429792,-0.30608760950429,0.0923673653611062,0.0317479815604559,0.0128128697331116,0.301946298036722,-0.334794158732236,0.153609785640127,-0.0837684492017851,0.229717038839267,-0.0088231470438486,0.315154454203135,0.0827616601898336,0.0794492385566627,-0.0374565580617967,-0.0557532022812035,-0.0561734078647589,-0.0586680294720716,-0.339290239807866,0.170762177421163,-0.0694064809850494,-0.329813629530586,0.102469607002811,0.143999307627381,-0.260854834465098,-0.0464767261328391,-0.120998951826372,0.0330586454450712,-0.0285271176942471,-0.0526572188313855,0.123049814089243
critical,-0.152787576634625,-0.348420003875759,-0.0595314722928828,-0.171610580227804,-0.0477060008024548,0.223424751881336,0.131986405987832,-0.0607602865624029,-0.0224250811675903,-0.0802789993027346,0.0914810267723089,-0.15407612998945,0.0095791406124746,-0.131734765140377,0.0047634838196203,-0.248485664089277,-0.20508739937478,0.0504061088988453,-0.258158826983005,0.0030472567691221,-0.0773139077230501,-0.125655717057858,-0.205226810498553,-0.151660385623974,0.149999289695638,-0.0242898877233372,0.0795893017615923,-0.0039350207624519,0.131519026373395,-0.220742570589773,-0.225099207759121,0.0935590297496382
critical,-0.0271661917571325,-0.0650189840631839,-0.284620777599219,0.0344338764698965,-0.0449628895690632,0.143667698584764,0.117073695098835,-0.123524147502402,0.131752737209636,-0.273775883796175,0.363710710307002,-0.142472989168379,0.220304184303582,0.095788503544797,-0.0505549976861806,0.0698626525954331,-0.0989553360714751,0.216291889976483,0.174985377406796,-0.0052746573171993,0.23632272744171,0.0387007978006406,-0.187893401790714,-0.0312551595939906,-0.182878414110601,0.0771217780269281,0.0805249427163531,-0.0406528678946981,0.0149001203092119,-0.0028908084405509,-0.0429496682909278,-0.0011470143394066
critical,-0.17226362572172,0.161293357707244,-0.0419486194465941,-0.112593334240213,-0.0256322945900739,-0.297013943915629,0.379701053326497,-0.0708113679395317,0.445150380970231,-0.327058654806258,0.0241350543681457,0.125390570867343,0.315202672875377,-0.116429890196461,0.214779581479042,0.0980639954976489,-0.0133836580354263,-0.255394352067474,0.268199001306085,-0.378773958716401,0.260700890980714,0.182369093770937,-0.289722550775478,-0.247788594021415,-0.445085721676273,-0.283779132922647,0.0103223467733842,0.067679957163555,-0.151193288033586,0.004653942275492,0.0682084775798544,-0.141606691448832
critical,-0.209364614640206,-0.0742163297699517,0.107382296852811,-0.0389924194922682,0.0230541967626432,0.162791519470392,0.340793097637038,-0.149212855264795,0.0242290062871751,-0.243727707973334,0.302712463771535,0.111815801764561,0.392944978052338,0.0946973825180187,0.0790310504488069,-0.321921663661764,-0.0349402727795848,0.0096992878287999,0.295661614327345,-0.474435668757058,0.365638308048672,-0.0132488868684078,-0.369709793185322,-0.0532487844498072,-0.314868548298346,-0.498964955511857,-0.0402039899435779,0.0068209509698155,0.0453593413780994,-0.0830972315940399,0.122598200763623,-0.0893013752762923
critical,0.258366217552557,-0.0120842461438239,-0.332717603295992,-0.301398537039347,-0.300447617744639,-0.135888722678001,0.395956727494037,-0.133582124650611,0.599937106018667,-0.61341045448272,-0.123744739533839,0.618381475863439,0.267286779903504,0.0136069298698444,0.347389674543008,0.159075891410803,0.298827924566717,-0.49567493815104,0.163250164769903,-0.23002563408258,0.293415557627397,0.278533495160565,-0.369331540844758,-0.449058968538475,-0.166816587668631,-0.159868957702956,0.252810631414074,0.221240798665952,0.247986641269732,0.27874063562498,0.331527396035093,-0.0620557062763255
critical,0.147059728000728,0.511680651787908,0.469819568994671,-0.084757634935907,0.0809619494368716,-0.307121070407646,-0.144825729058179,0.409124446462644,0.0569802204954909,0.116681360446306,-0.368523768322402,0.233988342868937,-0.052636409893394,-0.175419212721812,0.0757905314329157,0.116574963226706,0.204321309294293,-0.158109529806659,0.413168228530586,-0.0193747140274626,-0.0956295239190962,0.192461365523464,0.171237871372049,0.0117347501449848,-0.208435041868481,0.161617248790199,0.150957472399018,0.113384354304441,0.11128657993623,0.270992524173187,0.191077221119725,-0.0193393880824773
critical,-0.62715264818654,-0.586589223615144,-0.50730593980094,0.302379566318587,-0.0540668737041938,0.651843987648008,0.170639166495449,0.118818933167783,-0.320475050603581,-0.324814180012378,0.58963719940999,-0.354873142536517,0.537279950942126,0.579198237043624,-0.460891081724917,-0.609192273896848,-0.598706842242186,0.275870287763737,-0.220771112104361,-0.579665640630551,0.40845311239528,-0.620620971990567,-0.610850927209662,-0.152249962223943,-0.0021338391359871,-0.567445918775261,-0.585467679319978,-0.584318296614886,-0.551030859670788,-0.694135368926296,-0.594677713207297,0.207804567441109
critical,0.292985187814673,-0.304900921623637,-0.203873282877884,0.0992761411604117,-0.13312075874442,0.215188507164909,0.576731985795822,0.0065231035810179,0.299690438531799,-0.344549378177502,0.231139537362337,0.24845634252633,0.562988913198384,0.153418442141924,0.24133425027274,0.262036239695779,0.409496763336604,0.193385193415931,0.446365205998103,-0.0606047289971402,0.578959285610198,0.366191642319147,-0.342615841262757,-0.255890222731359,-0.0907633599150759,-0.0613333747300714,0.347349298396804,0.315518636160832,0.281090132724598,0.388673175697617,0.225678657942121,0.1981197574727
