group,CD275,CD45RA,CD7,CD194,CD25,CD45RO,CD279,CD62L,CD161,KLRG1,CD27,CD95,HLA-DR,CD278,CD2,CD18,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD146,CD58,CD11a,CD309,CD226,CD29,CD26,CD99,CD150,CD224,CD258
critical,0.165321937008402,-0.123929423383903,-0.116435533706069,0.0323616984074457,-0.0648522623324295,0.240476956824233,0.31177908135191,-0.166215221982903,0.169212600662287,0.0498934013927162,-0.285934603689978,0.331055200610409,0.247591596929903,0.215488497406493,0.0666845835440397,0.133153317915225,-0.0665521168003325,0.178987064934095,-0.330138593051173,0.0459454315669769,-0.305093724277467,-0.210882801879737,-0.16499484947882,-0.0055758042505775,0.211070217368917,0.118101435527714,0.298809848228629,0.159906292910424,-0.0067454569173618,-0.332244690243688,0.304466915914198,0.159902760746155,0.0402955957434772,0.151760100889024
critical,0.280666241396764,0.307891838469665,0.404544452734401,-0.243533081852608,0.0662184456082567,-0.212384336484161,-0.18678282919824,0.637570686028075,0.0288814261307197,-0.260147004869765,0.368440486684849,-0.683189789191124,-0.148365471305916,-0.13563737550416,-0.42409309059928,-0.533750496402747,0.0335334498886394,0.325300764797228,0.460930907014499,-0.161539867963033,0.378294802053073,-0.0328003911273455,-0.473032197959461,-0.0234756603510326,-0.22747806204643,-0.53618422093348,0.017605804335089,-0.498715659977863,-0.525876581184332,0.48024585109248,-0.231548830824459,-0.0675078981545455,-0.483089502805921,0.137792468279578
critical,-0.0363761101394219,-0.286250103865866,-0.147970853312019,-0.164240571807334,-0.0476521741586965,0.0338963036416916,0.0261084275858547,-0.0135120064210261,0.0767031452745954,0.0617522238052821,-0.136483934572108,0.114432754004685,-0.0758409167648364,-0.182616456505991,0.136768866688553,0.0516671415487877,0.0061883818111718,-0.262009818640574,0.0177060274869165,-0.228112211281306,-0.12593672160451,-0.15711681785175,0.244749610067741,-0.0912260351819098,-0.0864252168092494,0.0816054669594304,0.0073206240009773,0.103626173120103,0.14084270626872,0.130459709467949,0.170397291987065,0.111118064236912,-0.0311561344725111,-0.0540019328445144
critical,0.153060677187866,-0.0890148323492816,-0.359713158899777,0.394726978192142,0.0524026500002667,0.113522896059352,0.104581518288549,0.0304166997018483,-0.140261889308505,-0.324061387784709,0.149749507927954,0.276593298196324,0.306042917201102,0.471797087080364,-0.168607397414189,-0.0405568085734728,0.105193862944071,0.192027222390042,-0.423823284384546,0.309135089962575,-0.203981598190996,0.100134064266224,-0.031053911285413,-0.263921496325837,-0.0001045800586959,-0.0736041775679302,0.0334046925198604,-0.105033637157751,0.138064738431977,-0.443195382071959,0.101029089723453,-0.0320295697417561,-0.0844788406899849,-0.128273356594727
critical,0.203615912049994,-0.0471592109699971,0.0128297345568691,0.190603146064973,0.253115864302193,-0.0009279557408508,0.0240304187595285,0.421604186224163,-0.298805408874639,-0.41854039974617,0.704160759037416,0.0002383709073397,-0.0289968272596731,0.363444415976732,-0.345413384583414,-0.32507505970428,0.136565685941991,0.265989390295548,-0.441719895209991,0.338593804104393,-0.125787136140823,0.0948330922111162,-0.182491445153501,0.0560635417373938,-0.0639629469001903,-0.470556558096532,-0.228108093994073,-0.310274376830907,0.0329411549301944,-0.46693714994731,-0.143916983883478,-0.117756323724343,-0.178277520823299,0.104174512358585
critical,-0.0066081163379964,-0.0871656478425724,0.0583909976810077,-0.155423220010546,-0.274978111083496,-0.259758335601587,0.0239340048667467,0.102987440399448,-0.184597176269214,-0.167904625168627,0.337493614123751,-0.229044475540979,-0.139938260947875,-0.111984297027561,-0.182865450137504,0.0271562191044722,-0.17182979936489,-0.161357405431663,-0.0714490320437447,0.0547579845031433,-0.223561023719591,-0.203377593535387,-0.111044087538935,0.103820430738744,-0.214935665488683,-0.107615772052823,-0.182864741702521,-0.0932364604180386,0.0278323346684736,-0.285041031505397,0.14940413381851,-0.0921511156408306,0.0867764671204067,-0.269102095280914
critical,-0.0181325042242503,-0.144778739640734,0.265737742566165,0.129256215254352,0.143295018045745,0.160393524711184,-0.0534820625646134,0.151273542439473,0.118406929430578,-0.608193080109469,0.397501477454163,0.0632845649868155,-0.166650776158915,-0.0772248373473807,-0.284504649779201,-0.292789376440318,0.506709869183035,0.0208692532684552,0.421968440288808,0.0764170112489297,0.258391102751151,0.1851332415922,0.113517452185087,0.058974394367397,-0.0109600385815801,-0.45684595652633,0.0164089826455867,-0.206866550183967,-0.0930918860906694,0.399895847922302,-0.0914098222736618,0.0198428496874123,0.169468551938711,0.0145105335629847
critical,0.128293026910649,-0.410189218333135,-0.297109919385119,0.236179048588386,0.100383914697419,0.402478529755506,0.265958721512819,-0.173550920975944,0.191711942120024,-0.0144862959429027,-0.102815511995605,0.505681533845275,0.163815754942489,0.227496249836434,0.115915702514322,0.259035123015772,0.296728349116214,0.0317177385043395,-0.161874387183338,0.19461667735966,-0.11396851643161,0.127390901102017,0.19523455808278,0.131530175879802,0.323068800262731,0.177452072126819,-0.0891300333104866,0.157199524695329,0.370200840824332,-0.284352413027618,0.192672523522662,0.267545298406259,0.22236233894218,-0.0104694809862217
critical,0.382397906653167,0.145016903270936,-0.0507187160606418,-0.192628744567877,0.15186407030751,0.157832335375568,0.5599431161859,0.129965619512865,0.26102701780328,0.2956679077976,-0.116514603371936,-0.0650936703149175,-0.117836472757263,0.254226304894894,0.347722999277513,0.273967289785042,0.393880148608499,0.0951251537361985,0.115909400510857,0.152693864569681,-0.0151793668574717,-0.124147749570458,0.0032007587039807,0.525370620991706,0.163671967804797,0.121658858137158,0.513605116138703,0.0056929380106016,0.0820834673551008,0.12077356163772,0.0175553088779609,0.23277156982552,0.290991710280596,0.564093741048139
critical,0.0593997513210819,0.3812477738579,0.304630255342487,-0.432920913182845,-0.0907058363446014,-0.583961738573579,-0.0545618106192672,0.325253310342699,0.0756996874265512,0.0773600770384916,0.178339885264888,-0.596951246645389,-0.0829075569496135,-0.343990892262684,-0.169620846361731,-0.300851295136065,-0.276619044668868,0.142365266571463,0.476169525721101,-0.100104583902451,0.148818302129831,-0.247301052806323,-0.181953778374797,0.0594897883203074,-0.0922804506903613,-0.311870802144097,0.119103571259323,-0.0693652113664672,-0.246422212725845,0.410736464339616,-0.210809105956188,-0.0023423638451805,-0.263148914402663,0.10122716013922
