group,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD28,CD127,CD71,CD47,CD52,CD49f,CD11a,TCR-A-B,CD26,CD1a,CD49d,CD99,CD82
critical,0.001932302843331,0.0339854778878968,0.154818258296945,0.121894844289015,0.243977615153962,0.17665855595423,-0.0786853777135723,-0.187934676920741,-0.183034543941162,0.397360880196448,0.289813192642383,-0.364848250940097,0.408327406136945,-0.108469920740584,-0.134107685498958,-0.338923944788421,-0.0382937933320501,0.0596042273020816,-0.322764680817183,0.212506699532885,0.401175165198481,0.126228095018628,0.38120198983997,0.151659815627415,0.173616678015771,-0.34335462138417,-0.0681366745344626,0.458526064243054,-0.240094256780672,-0.19673344221359,-0.271933845207911,0.24351501041083
critical,0.390728773137052,0.5695056109642,0.236491674194221,-0.369150378137847,-0.155264537039744,0.0909257346334277,-0.481917107175568,-0.188430912985284,-0.0850059347776093,0.613537591431493,0.527890336320145,0.0367205082372272,0.235031743587625,-0.687510848271552,-0.0798667636416327,0.0814605541566793,-0.216231715842372,-0.192081384956143,-0.0136084885367338,-0.22506228977857,0.440155233146557,-0.159053854109103,0.340763089335531,-0.252322374310096,-0.438399818941044,-0.497542789456561,0.409790052342921,0.338389860637925,0.107078874839175,-0.0987439426916244,-0.0729917529618905,-0.190069307426921
critical,-0.610874856186964,-0.384144678187562,-0.317037258487858,0.0422667129724272,0.0719581002248349,0.0673963696553865,0.302250059285515,0.237415785977682,0.0829889021386919,-0.157627681251177,-0.269578109159147,-0.0525924676151985,-0.200209140549255,0.426216680427803,0.0264914259905593,-0.0223120607260804,-0.0655636039452856,-0.132112814873215,-0.0136014906484691,0.168803480948926,0.225514501312852,0.169008831369549,0.0329518672879661,-0.0507962129677576,0.620503396327945,0.400372987426333,-0.563511071857643,0.287617733026616,0.125614967322565,-0.124303625980407,0.544586001444812,0.424603794909124
critical,-0.108815045029,0.316524581328569,0.254718203817811,0.171790988102561,0.0673981079421118,0.122633609703801,-0.218849197098741,-0.0393438609323795,0.0102742099967928,0.0068403719277367,0.351123277537866,0.0035032710759366,0.138101650613607,-0.0927308601866423,0.0223826666970347,0.278374620162112,-0.130249567621838,-0.0243088211711755,0.210484605071384,0.0279685416118358,0.258704821617082,-0.0129966770921213,0.16305604459745,0.0849225448413421,0.0409124879985144,0.0346676601961892,0.118478377225216,0.108451330721073,0.274085448218607,-0.005726388385432,-0.0438997545832933,0.151021720052681
critical,0.348851776747058,-0.0830863888469234,-0.0122574361445454,-0.0259205212559391,-0.149784199040966,0.132196058038397,-0.176260510629133,0.152186975219806,-0.33370315689652,0.222285823801517,0.286781641510313,-0.241595104995524,0.390436727071744,-0.108765239720434,-0.161283062561121,-0.0122598059511797,0.157162620250205,0.0625228250060138,-0.003923462361096,-0.142832823044704,-0.512175410492617,0.234191980617186,-0.165272307430086,0.0376642068356206,-0.488090982470912,-0.32023040943785,0.271826462965518,-0.586655673440419,0.0745989051103924,-0.176413497971107,-0.246215007977158,-0.0740662119754631
critical,-0.0506045374123397,0.169072286916876,-0.167334032466397,-0.145111029502871,0.0692946807965009,0.100903679186942,-0.252800680311519,-0.219572692421247,0.031350916877765,0.102212171387032,0.168254703038908,-0.0168249616495827,0.144330720252462,-0.154927345959586,-0.226418251557,0.0304511758862523,-0.27664376610514,-0.26284929309163,-0.0941392780918991,-0.106119546944346,0.380362578231398,-0.291156102156587,0.341233991842424,0.0611929464699405,0.186177168814287,-0.0708493303663326,0.146291200333075,0.330875580039642,0.0518370682823551,-0.228072057921808,0.153306151934392,0.148016346788228
critical,-0.0996206862006608,0.203436270060799,-0.0863692054397261,-0.586127243539847,-0.133184257111784,-0.229888413302345,-0.350028911816466,0.12950253469656,0.396074375083845,-0.18410989643669,0.069927529105097,0.713518073157347,-0.433436734556708,-0.373319954143987,-0.0624076208682931,0.408587362945317,-0.129697280114229,-0.267208536142726,0.210511533306671,-0.471676011441302,0.16097509592497,-0.0330598366628665,0.009250429922186,-0.272787858899338,-0.0614156314582612,0.300044191598846,0.0531280888565673,-0.0060653288027199,0.134283673539148,0.305401240287049,0.153680531087609,-0.119846571253282
critical,-0.442614261135505,-0.35587713350152,-0.0418184474124717,0.263112189442565,0.26073856294647,0.243066884760005,0.417353080299277,0.310970557553501,0.199582440477484,-0.183186019898612,-0.115480334249618,0.0581286714352497,0.0482586482316981,0.506682510643401,0.185988650879841,0.103759746459247,0.38888280666138,0.173237416441763,0.0994180707684989,0.415190115909129,0.0575923077036308,0.324983004567267,-0.0246400898441651,0.166927749521091,0.316698793264602,0.210006052750574,-0.351084578013236,0.0014145119859494,0.0791425386869932,0.205729186442569,0.279362763486958,0.250901980152205
critical,0.051957308533913,0.564178598334517,0.63630014505119,-0.338646089215625,0.12627460634861,-0.192257276064125,-0.711727781310414,-0.412427394768014,-0.596863583299203,0.139689324622404,0.546015893192527,0.323205023256871,0.643327060046477,-0.605288136534888,-0.521048863392861,0.246857962833622,-0.531467030298239,-0.59275925553263,0.203400732739575,-0.119551698222634,0.550243397716843,-0.570310989102034,0.656626205389225,0.0014228968432144,-0.293165787960906,-0.476299181906121,0.141722027331728,0.257325987418679,0.576170757702112,-0.132257901344098,0.261668995843121,0.0111493318147627
critical,0.431857052100326,0.568614564160978,0.442148228623039,-0.450855721039631,0.146795043847266,-0.141573387760828,-0.61761033084638,-0.255853239726184,-0.252322527165155,0.396997584897601,0.393672953763337,0.0034668666333232,0.387977096163829,-0.630275171701921,-0.255712185624855,0.0211725916893706,-0.483304589216537,-0.103795901859796,-0.0016685066448722,-0.284476995753435,0.494612215634088,-0.296665099951581,0.332487631620893,-0.0492523191647969,-0.158354944018978,-0.260971285038225,0.453059023971543,0.408880632634983,-0.0153336628649778,0.0348393281313209,-0.160845121200546,-0.0531041582415922
