group,CD137L,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD195,CD62L,CD197,CD161,KLRG1,CD27,CD95,CD57,CD278,CD244,CD184,CD2,CD303,CD18,CD28,CD127,CD71,CD47,CD52,CD269,CD49f,CD324,CD272,CD11a,TCR-A-B,CD29,CD81,CD26,CD204,CD158f,CD337,CD99,CD257,Mac-2,CD82,CD224
critical,-0.121914350105538,-0.258460946071669,0.122793344957488,-0.588385212318992,-0.221098385394502,-0.583635316525133,-0.202988019731152,0.221077572641272,-0.019238647772042,-0.502578509227493,-0.0349240505368159,0.815157563774835,-0.730272920506347,-0.130347095401156,0.67862285468471,-0.334555232173174,0.448721414279564,-0.490759666437235,0.292416743823566,-0.083013990072794,0.139091893941887,-0.669205287301768,-0.521119853486892,-0.192758143274146,-0.559113869419355,-0.473854351632203,-0.0455164469053418,-0.142898661737034,-0.192108297464317,0.0168371457428415,0.342922628972939,-0.224076525292373,0.277785351793719,0.100758000938053,-0.687132207496898,-0.209946834605626,-0.121040958194985,-0.0985555480008384,0.403721844679724,-0.122903408390357,-0.0694048691751755,-0.234034164038139,-0.191011704724496
critical,-0.147436775958506,-0.335195296383186,-0.200942902862503,-0.355760768237132,0.241052934333294,0.23493795366859,0.232315467180113,0.276301943542554,-0.581021378056684,-0.397757582573344,-0.0022384195390693,0.356078970932387,-0.340106720687847,0.707056776051748,0.188841360931119,0.423505291586149,0.338930306834522,-0.225535834237163,0.480676413698356,-0.0541986777720012,0.611083128772465,0.0855504159155091,-0.512295599137397,0.355427077479997,-0.358484591277263,0.180369632636824,-0.101269408833242,0.499752527108242,-0.103373652496599,-0.0631852617784086,0.612902869799861,-0.415997350213851,0.698125709401502,0.167083007031805,-0.490329886288368,-0.142427818758425,-0.12067219783276,-0.0503692095834006,0.224380449581196,-0.0576404296667176,-0.0321971921316378,0.178371622397755,0.481968997719055
critical,-0.0075163572658655,-0.538061480788257,-0.595936118960705,-0.348792191381625,0.17446157514686,0.0584565256681374,0.569908393990109,0.196525475332673,-0.481957390571406,-0.308413111442885,0.3752872470298,0.265652646758466,-0.32143353921811,0.656048899265905,0.0515395043198208,0.0693431734764128,0.140065293924129,-0.235544296578615,0.533503334378107,-0.0804315794074266,0.341269684154137,0.312409376149216,0.340704307265232,0.185991979724543,-0.0730037519152444,0.115112130958406,-0.0048417734070705,0.412783979323671,-0.10086729054591,0.113954598476484,0.487393253227244,-0.49599954297392,0.365273824927926,-0.1218144206747,0.234973601366869,0.004886222490372,-0.0285248156027733,-0.100838622499477,0.534104825133962,0.0505952307218427,0.0531563281393388,0.406119461527144,0.423383010700743
critical,-0.100862554182324,-0.147358986223482,-0.0472981431281325,-0.142757583618943,-0.127874088464906,-0.0543358448116496,0.0305509450744072,0.0334778497456209,0.201573528852666,0.0009547408120472,-0.123258572099964,0.218768262116533,-0.198971098514391,-0.0561873132121178,-0.0958009359082216,0.175511969572159,0.132272433457398,-0.107193445017553,-0.124403004701295,-0.0864753955020451,-0.0426953848805876,-0.129124277784318,-0.185209721665724,0.241769164718442,-0.176689456326324,-0.140174921982458,-0.0146746346563338,-0.146314618374392,-0.0554092841373285,0.0499128852172944,0.0267525334300588,-0.124415343759591,-0.0045027232690497,0.0621058829826464,-0.133720827632319,-0.0507409104088356,-0.0724890091697951,-0.0356371461261207,-0.0286296047791362,-0.116012650875066,-0.0649848269218506,-0.173431430150225,-0.114274177352164
critical,0.130435253283076,-0.090047210024098,-0.0625212941389886,-0.207470987118372,-0.106917870041836,0.0941099357998229,0.133370226019899,0.580363694885101,-0.0925345809468571,-0.120130542360862,0.241315917225438,0.508240413327856,-0.519904416530404,0.296712186911104,0.18227947598247,0.314810809872964,0.246612738976494,0.137166543719786,0.272328629748471,0.0249101311875154,0.458263223853567,0.0595974083993015,-0.102247768341881,0.11270777765403,-0.178675296347339,-0.420785131747412,0.102441372334668,-0.137324003788426,0.126472864858624,0.0923186395406251,0.43278111494547,-0.0417138312739819,0.0029402587690676,0.12647648229267,0.137802738264418,-0.0320578455692553,0.0256245447363408,-0.0877174358188442,0.311703790481334,0.131207489836516,0.0057073508624024,0.0278919689449812,0.149871645603997
critical,-0.235984454345729,-0.105276850194704,-0.346574844170826,-0.0583645444957098,-0.014957083155149,-0.0402347689108162,0.163082155704027,0.021969560287329,0.0950849823978825,-0.373053573435938,-0.155705633592192,-0.123214979399073,-0.0468785330739759,0.372611187332314,-0.216258842691172,0.090135421515929,-0.147777903835298,-0.350031963657249,0.0070634345234444,-0.244916687663252,0.365831551507905,-0.10810169023361,-0.248864643301073,0.116315284873845,-0.363095092656861,-0.247008833721352,-0.255792675386001,0.0090614088879907,-0.26695018364179,-0.0570558765527227,0.296859223883553,0.0457771199596905,0.0220394591655025,-0.38288083772366,-0.118510893990237,-0.185677589443501,-0.211919792172606,-0.296551702822769,0.103108406466188,-0.243333406857596,-0.116318456763531,-0.0100339613731574,0.0449876982481646
critical,0.192455277848644,-0.293986683016668,0.009352348807499,-0.35111015994913,-0.294379208323853,-0.26661750274295,-0.178182647293064,0.455886360426788,-0.132148381957413,-0.0685332895669544,0.0811004927226355,0.617709487686013,-0.621595194883776,-0.149987393396077,0.574113383708039,0.230069416470291,0.269285406238166,0.0394395309452272,0.102436611206976,0.163191105860484,0.103050848905268,-0.548689919540007,-0.342407325223851,0.213190460394865,-0.390415997397046,-0.412760864377112,0.176084155189436,-0.195002454033068,0.137454620342703,0.183052562792553,0.309274532824035,-0.155008614345657,0.0554529225276397,0.0681044127161619,-0.279125781720804,0.155693658367464,0.174709463408738,0.14841871262268,0.0637063367727713,0.0870980512501891,0.161659122181431,-0.136198374404702,-0.181216474881302
critical,0.0558544762816365,-0.468574785867812,-0.36054236422972,-0.087889531968947,0.291051910707633,0.408512335759137,0.632418355288193,0.238269779270115,-0.125039604609619,-0.0501059077624732,0.167653840909401,0.0672531878497569,-0.0115263539205514,0.588028182303119,0.212942153072547,0.454038668162439,0.205252366144375,0.0367549689092577,0.454559687219475,0.180845286898461,0.462298102862736,0.439135216841665,0.0432505394137344,0.279073781897804,0.063234508561585,0.254645591597357,0.121984283982396,0.384995536788302,0.220299915171322,0.0208168004838304,0.400012027837482,-0.503714315038684,0.377292778454377,0.100597978057249,-0.0143980504004204,0.224869077614324,0.14466612962279,0.157997109859767,0.332559650560911,0.0839455133015477,0.174804942731179,0.341054647256164,0.297163091206855
critical,-0.57963117080358,-0.171174420580905,-0.496590998281832,-0.401830015065928,0.427112623757909,-0.232866973585606,0.473259842587448,0.163753965770672,-0.0045061072458839,-0.585534104979771,-0.585614650064814,-0.412344565109941,0.0024967415008272,0.534621784061863,-0.367204183907649,0.381398772859116,-0.356753710667133,-0.701817999752509,-0.35199244947328,-0.668368074431713,-0.0630673177964697,0.0307181446822046,-0.790604140229634,0.46438929037482,-0.683427274996949,-0.240588141240171,-0.551290698681967,-0.0339043329384631,-0.550050785687321,-0.601148826353486,0.082927620097399,-0.0986717378577389,0.258163822581282,-0.573005334467331,-0.607901502781609,-0.573380037041581,-0.587265366964818,-0.566374565476981,-0.122887162145727,-0.574635753096851,-0.579153362865721,-0.250504136093392,0.136825489895203
critical,0.167751649624644,-0.549049493178083,-0.661835175151925,-0.467407061286055,0.230194020552039,-0.254197276788796,0.509752462342395,0.310937806238349,-0.463311823749288,-0.314185749729352,0.259787792006597,0.0606638450370759,-0.494530978399505,0.49479444415818,0.0010508834922265,0.503701745632705,0.067897423202922,-0.112182658293586,-0.0823829636896911,0.101232569931818,0.0846939091306063,0.262338441688977,-0.319236350789439,0.435478583728481,-0.417192391017114,-0.15235216204545,0.0997378506783487,0.0834719712851191,0.0997766365467281,0.079271336244763,0.165455942818262,-0.503870992877103,0.191472490300979,-0.162966322905397,-0.281466984228319,0.105827267610936,0.127052321769942,0.0797338742252745,0.0726801179572098,0.180523202095821,0.0683958267362529,0.0493511377937278,0.266332756751603
