group,CD80,HLA-ABC,CD90,CD45RA,CD7,CD194,CD4,CD45RO,CD62L,CD197,CD152,CD223,KLRG1,CD27,CD95,HLA-DR,CD57,CX3CR1,CD244,CD184,CD303,CD28,CD127,CD47,CD269,CD49f,CD272,TCR-A-B,CD29,CD26,CD1a,Phospho-Tau,CD150,CD82,CD258
critical,-0.0493858826407639,-0.121470015084862,0.0098513771486404,-0.0676274902050167,0.428091265538028,0.216373985161369,0.567775230443477,0.0572857730304183,0.144686258999904,0.40547755937657,-0.0756819341182222,0.136098033223455,-0.581866485639971,0.722627799739719,0.0362505840994026,-0.11211076496164,-0.5881016462328,-0.0285940196594031,-0.441541024823834,0.287537251954979,-0.0993648300998667,0.572933433002995,0.528449023629075,0.528608901405125,0.0049526124222269,0.328263571896106,-0.0564430067398257,0.347829220732245,-0.140255930969397,0.627315642686697,-0.0324382194387331,0.126797255468438,0.0301580272968111,0.201926167586388,-0.0495541380345043
critical,0.182268009840592,-0.0423091163753955,-0.217763043511806,0.175777172372046,-0.323652917782362,-0.179817947043573,-0.191802894516127,-0.320748116319474,-0.0977076082787061,-0.0855936783713198,-0.16392258540311,-0.120000041486118,0.144690087717254,-0.079903105644989,-0.104543616681656,0.0081376697002608,0.146243120289442,-0.211413305857114,0.0786670582682289,-0.0781207819309346,-0.176398764888409,-0.370660640211201,-0.256548860403367,-0.250840198977036,-0.109105516990515,-0.0141766592184716,0.0515624819679814,0.0670951812940454,0.0930350100123094,-0.191249691166743,-0.0027506633833721,-0.159891917013122,-0.20702373868742,-0.0870241252756882,-0.0774187677188263
critical,-0.215025516727059,-0.0450923007622401,-0.203834014607553,0.0735904233803397,0.0927700964899347,-0.318584964946444,-0.241230756292404,-0.312327102329445,-0.244777716838523,-0.0969168312571179,-0.135252325682672,-0.330073250849224,0.0887363704193119,-0.0906637179096844,-0.265749244244057,-0.032700250861572,-0.199881246618251,-0.164373594001737,-0.152424899799726,0.026214002438532,-0.191270059223586,-0.2769568826838,-0.0597222950852864,-0.0056717020828208,-0.179044973686224,-0.294960041340238,-0.17393405620666,0.31385664892247,-0.138676030630112,0.0905336440206912,-0.206771100252191,-0.307509105088314,-0.340511594705911,-0.314071812012619,0.0165426207265854
critical,-0.297540578292882,0.169117475590348,-0.147039661956314,-0.245184353018068,-0.262888871723752,-0.209682262735295,0.126507380053796,0.247377134029373,-0.307385153648899,-0.288862503867347,-0.173809850777483,-0.201192995159329,0.164854242246954,-0.125345313074282,0.0128294805438106,0.0745805513762834,-0.157833676492864,-0.181247945300643,-0.16741662220562,-0.0434067174519446,-0.193387326822744,0.0054792139973275,-0.035900918483939,-0.123963323505202,-0.180886569099891,-0.049133288430596,-0.0101904367171286,-0.139738927450039,0.192677238537751,0.0615813951954721,-0.13654792509088,-0.212643900542028,-0.0066667234842972,0.0153977318422457,-0.182717677445836
critical,-0.0965799938303677,-0.005749669119953,-0.0172793147478508,-0.201205821018254,-0.0714262585649398,0.039591284943434,-0.0661706495677995,0.0596190280108104,0.0412988192363667,-0.132576345962424,-0.0724341379531124,0.0047712993920841,-0.222511265161868,-0.0781885993072182,0.149943813963368,0.0008659608377371,-0.031952119260262,-0.0633552108247747,-0.0772356695363371,0.0258832208402212,-0.0739040314814281,0.156652882172017,0.0835930210326077,-0.0951578152161995,-0.139008103044947,0.227216235378171,-0.203245067285147,-0.094668478254181,0.090618091481557,0.214686193718708,-0.262640658675408,-0.142717290242842,0.0148899055172273,0.129449745912947,0.0246812667883095
critical,-0.178891249390272,-0.1395892335508,-0.0076935440761276,-0.18784439359222,0.0434184948023682,0.230570003145962,0.0968487608844728,0.193422817063879,0.154393061847762,-0.0619435970817136,0.0446824946549047,-0.0968799488462705,-0.0538540307690113,0.289669200785978,0.109731396694886,-0.196434635531879,-0.189806750939244,-0.243812689789453,-0.180220834774149,0.0071534222420177,-0.057484941978515,0.160985273191181,-0.0038675863214801,-0.0011009821119277,-0.123532929659502,0.0597489400437487,-0.137451585197365,0.088426665326292,-0.125683288202631,0.117929483226589,-0.114684173217401,-0.0699146309505406,-0.0063108750644509,0.0340749452075267,0.0063435758257632
critical,0.377479153345128,-0.11839783056311,0.370084621848119,-0.0408610427067101,-0.0561329233990978,-0.280547854602047,-0.148038881838218,-0.0260586432136313,-0.20201867116766,0.224942975178493,0.352501964782779,0.358968938267684,0.524474855818672,-0.335572355039584,-0.0358445414767635,-0.0555917773011035,0.296371337137916,0.326697778611809,0.328888353015956,0.20211379210601,0.366101051771355,-0.135392429885572,0.331141023553514,-0.0300847148185183,0.394233499579523,0.275155559644262,0.313943668776619,-0.22668642032295,0.0695008062534354,0.257758476028438,0.340594369739219,0.372867716956269,0.352177336026159,0.116086427752296,0.339601789942582
critical,-0.13021263762691,-0.115771088451921,-0.119241310504962,0.108017611252077,-0.061348230978276,-0.273625193769684,-0.0486598804803579,-0.259342440424782,0.0783759269743776,-0.0738340781319625,-0.171652332268439,-0.142917294021542,-0.104391118521001,0.25421497677597,-0.178734494135038,-0.303858499512503,-0.112108301390051,-0.190873283587249,-0.0563915097044837,-0.0104849489746884,-0.0869947305013979,-0.123635344215976,0.0425746981076723,0.0035315118409418,-0.150487394428321,-0.0949980535388125,-0.0791242011755115,0.179737849223605,-0.12203906508465,0.0639099606516809,-0.0944888282645238,-0.101936781431593,-0.0894679543834999,-0.18788336294379,-0.0796088834007398
critical,0.343370218131103,-0.360232645475493,0.531069429563572,0.722001573194383,0.530467882732614,-0.517481664419382,-0.0132795830150651,-0.601090990246999,0.0315427507211879,0.643328006302258,0.128800514251609,0.541357888315299,0.482611687316356,0.460351575771569,-0.699430894695261,-0.406779589609078,0.319777101710988,0.505991395270016,0.426654137815509,0.545898027895479,0.521331844989083,-0.234359281436433,0.442638662544532,0.535191270529451,0.403797298238212,-0.516507617527565,0.539712344991157,0.327205919170074,-0.538724875732607,0.238581171368817,0.625515957058478,0.485338343695109,-0.0838880695746898,-0.0317874566633661,0.303228727734995
critical,0.0206666980860529,0.188338022916867,0.0354473185184337,-0.644416315061012,-0.470297313837132,0.362231172186962,-0.162362034536304,0.620532120048092,-0.531592090814997,-0.434148016124221,0.139698207854392,-0.0176190564022345,-0.0186859856836113,-0.448160837951488,0.598204544747152,0.252218338241896,-0.0418089662627144,-0.0532775511527769,0.0040265975800275,-0.243439686660152,-0.0201247811326811,0.298569480765343,-0.399015250374884,-0.344901940692727,-0.0225320578344448,0.143792677267315,-0.0266893234150085,-0.500292591691365,0.222576539185147,-0.331920532966418,0.026766302372421,-0.011362262479766,0.203291701886688,0.0493655351399106,0.0286895265170514
