group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD71,CD47,CD52,CD49f,CD11a,TCR-A-B,CD124,CD226,CD29,CD26,CD49d,CD337,CD99,CD82,CD224
critical,0.304174466762528,-0.103101318899613,0.496665225828229,0.228535105461291,0.553931779404963,0.243911461279554,-0.0634645286300064,0.24360144939929,0.491868845640994,-0.64756577827382,0.619405381231319,0.0501660172570936,-0.0196049879778831,-0.478576179794781,0.286102040840237,-0.2400490642,-0.205286332220647,-0.237330632982033,0.555491155271852,0.459191889424941,0.362751809461395,0.548983718331754,0.545628312811586,0.141859462791825,-0.328446475110852,0.158468652722399,0.367454682080002,-0.130630653031913,-0.0410215844554523,0.636468000333069,-0.0797925054371533,0.101209203958281,-0.259251760254729,0.330737034800482,0.138406994832683
critical,-0.541886777917448,-0.381900617514669,-0.345463115298485,0.250944516837224,0.118682827745118,0.325134699471193,0.247740244005855,-0.750604269544108,-0.550358676892617,0.299348824045796,-0.464029780159763,0.745209270942482,0.092817345930005,0.068612433399953,0.160154771044384,0.300668654391965,0.555297025999895,0.637213922514814,0.102819528177626,-0.382279625491479,0.170404949623971,-0.370496473914766,0.0501436250347325,0.515056382472525,0.669657020186965,-0.572776785147142,-0.258687272115236,0.527610690827191,0.538477341712932,-0.282844537021292,0.142690382959754,-0.1661706414409,0.190236698195696,0.11921083340291,0.527497649571203
critical,-0.501792639192939,-0.4742666481319,-0.224836129164375,0.243974054805325,0.0245451365118841,0.405025838785424,0.252932914467439,-0.244913318068388,-0.266267462412736,0.215117345147212,-0.290132657090498,0.57942066262463,0.0891691061797629,0.0953959789071655,-0.0701113430800177,0.101490070970308,0.520873771943044,0.351056377207051,0.347640934102816,0.294684823667226,0.0272201089098622,0.0329146829704158,0.149558729763897,0.526387266943169,0.391484916159216,-0.498418636829469,0.0060619940042843,0.508276494165451,0.404764015497327,0.449325735553631,0.0484696193740702,0.0295637371325588,0.470200920412087,0.468136357600113,0.445901800963053
critical,-0.531888319117723,-0.0064236259462027,-0.156871757054738,-0.17043185774627,-0.0293801863839365,0.113810167618397,0.135159055250939,-0.357966252490696,-0.038659845084825,0.0201768584137672,-0.0795218865174973,0.152835479614908,-0.115775345427473,-0.135966574064471,0.0223080160834825,0.0924295583310119,0.0887995364071894,0.129677396661814,0.172371206347111,0.0941346325594847,0.151793445734731,0.077398369969224,0.0228348901583649,4.07242758049295e-05,0.0868801691144063,-0.430660197259568,-0.0329470652763066,0.252871678937176,0.122242807219712,0.0994201413218188,0.147811712195746,-0.0426350177779421,0.117272197032791,0.0787543127624842,-0.0179947890919615
critical,-0.0322256239289277,-0.117991698663828,0.1191918215756,-0.0708448592847264,-0.23488750326447,-0.172140046605538,-0.174812355320468,0.192807364094833,-0.0736951724552418,-0.451150837979117,0.296141894127602,-0.028093714079323,-0.0190682861695781,-0.329005514706519,-0.0825553120952211,-0.256421394879235,-0.371801553665726,-0.425623417412471,0.0078254062464577,-0.297658587828475,0.0429582923025608,-0.386038438731669,-0.0155458502897476,-0.0112535539925799,-0.465723824281854,-0.0691847473511636,-0.324771963792732,-0.278120665378927,-0.0519588170266351,-0.305005096870327,-0.118307227570739,-0.142379948296373,-0.138587986373064,-0.0540800912836715,-0.254562963296239
critical,-0.10086494632266,0.0822237652311845,0.260502151085776,0.154612346910798,0.203886102996745,0.0154917919686442,0.184891729167518,-0.0663295499373351,0.233070382704698,-0.0277054573535715,0.0367036902363092,0.020176134015087,0.123679104216727,0.0562338174306725,0.423630314103553,-0.0168045900451236,0.109201402314449,-0.0616624623777541,0.263140533556998,-0.075034698633363,0.0411593527680256,0.13151011130554,0.314137883518975,-0.038279829383961,-0.0177255738070765,-0.0734935979029518,0.0684861883181155,0.100590049201364,0.410002924339298,-0.160434133750851,0.29164467728073,0.0674526000624933,-0.239141742316504,-0.0785186108155858,-0.162607837037244
critical,0.21934601442776,-0.0801762761303468,0.0128896046681923,0.298415424528731,0.0548768108280336,0.10397379047224,-0.386853132392847,0.0243513975446249,-0.418603121865377,-0.324831820062153,0.279368086484281,0.153914588000075,-0.141960879995624,-0.282257363255212,-0.10854863095793,-0.265437622439792,0.0443241697173779,0.155033641253893,0.091416908113762,-0.398407405887146,-0.266839164258567,-0.174032244082946,0.110515222127644,0.0255727620756158,0.0076669698056897,0.0502962533054126,-0.471600017342952,-0.326548762724112,0.0269940613163869,-0.291799230176788,-0.132573129154175,-0.421063691203799,0.121768682181496,-0.183100333692027,-0.012448588467483
critical,0.0196700327416719,-0.0801463279245912,-0.217434398386597,0.115730360090715,-0.168094604679286,0.104589706492861,0.138519292803343,0.0904437731555529,-0.0615356230339707,0.109704822077467,-0.0981297773055549,0.144983108745613,0.188493784294195,0.0157644172681906,-0.0192432202962986,0.0344978724398229,-0.0714157811471388,-0.0546159897843951,-0.017229386237495,-0.227335310492321,0.0935921906024749,-0.111532948322185,0.0236710644705583,-0.263097916953394,-0.0006721638075285,-0.0446349219241321,0.0556275657106854,0.0260433577381195,-0.0849853284030195,-0.194047402760118,0.0780231887731207,0.0984041849542407,0.0799235516839646,0.105997298454484,0.039901244905742
critical,0.19893243472916,-0.118100437986797,0.0724553086580597,0.368848373857749,0.0239506765093139,-0.126882493502523,-0.296810169380201,0.150836010967485,-0.172313644189426,-0.363442446277098,0.0840569638611827,0.30626038328494,0.347682993281772,0.0532368997657522,-0.0231330515419993,-0.0306705955855116,0.0973671836312544,-0.0211019191870986,-0.243847511454103,-0.0648950277169282,-0.0729550576626767,-0.150844958146125,0.0007114484216072,0.497421611922347,-0.0280385649612982,0.202205905105102,-0.0584011464654797,-0.359248109044006,-0.192282607127914,0.0892158333512432,-0.482059292432657,-0.0750416615055455,-0.325484915953546,0.0252639114526006,-0.0554665831432809
critical,0.104796320746062,0.009243388374181,-0.0316706185385225,0.406545463916098,0.133536917166817,0.290119033096723,-0.171790202888224,-0.135773392692572,-0.221532207729684,-0.0794261894765327,0.0977039563181123,0.333261511632852,-0.125213145650042,-0.043195064778348,0.0085794369079273,-0.109560922377912,0.178791697543483,0.267813877889829,0.121388581666637,-0.283884990584821,-0.182122747006814,0.126822906481367,0.365910314434233,0.184940496587493,0.244435863978123,0.0160418706040075,-0.198346590410478,-0.0123198592423092,0.0884861125153989,-0.25422614344243,-0.331502813857536,-0.199248488915115,0.209645451362153,0.0420399142253492,0.170340083390895
