group,CD3,CD45RA,CD7,CD194,CD45RO,CD279,CD196,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD47,CD49f,CD58,CD11a,TCR-A-B,CD226,CD81,CD26,CD158e1,CD150,CD224
critical,0.215712054400716,0.12120811924621,0.0703551021159202,-0.044150539514513,-0.0998472090113579,-0.113735556446359,0.0179069317883521,0.270997142884203,-0.0020273437241931,0.121293034959125,-0.0731025916178611,-0.0669966455889591,0.0460135532796212,0.0720585922387267,-0.166066353677624,0.162474301041779,0.137994452172429,0.0493830632276868,0.0598666349594624,-0.0376313090836823,0.11173150015147,-0.0975139294651921,0.0537257500825536,0.277049199196574,0.0785703921047527,0.0781114911396134,-0.0892134438015349,0.0475328202484449,0.0276463271858844,-0.26434616201082
critical,-0.506781816294771,-0.288195662380952,-0.437100656055882,0.147692059585796,0.273810953929987,0.35712096271436,-0.0779685970695407,-0.737518300117046,-0.523675715163854,0.40762223751833,-0.522241999166146,0.674251411126761,0.113833771811423,0.167594582312709,0.440092290805302,0.513000449997483,0.571611113113883,-0.0245049353572941,-0.495848491755332,-0.418233227717841,0.359199838465169,0.271015086534681,0.664636961511379,-0.609377441394244,0.517718893569694,0.0889733307926192,-0.435738750948335,-0.154755115362879,0.197235057281022,0.512128657218446
critical,0.606472532991394,0.717537792733882,0.388674601414627,-0.0186598605094805,-0.512708928309329,-0.209342278518212,0.135571604065455,0.46960018172084,0.512962066169396,-0.0970285677834512,0.146443803872911,-0.560235170792878,0.285593065076967,-0.038158989197877,0.0116114032120824,-0.337004838386275,-0.381032248288223,-0.26360887780159,-0.080770898554413,0.214056992260354,-0.383810198664728,-0.0917608899677003,-0.445512380925187,0.518718465105561,-0.298601013537749,0.210863468007471,-0.0276039349046102,-0.046501743273059,-0.208945373439068,-0.163720115660129
critical,0.453211654657396,0.0240365807899554,0.419739700942117,0.179832141647208,-0.0656784232618809,-0.254172748193924,-0.0423633720790076,0.134819073561738,0.0906728471326086,-0.356998745843939,0.409869929071901,-0.0345579273021639,0.0313014593655594,0.0171414623807479,-0.200065874665719,-0.0895028881737118,-0.147004499434939,0.063419947909192,0.10228827732909,0.11965919432798,-0.0298497935089105,-0.182011134154396,-0.153499244556414,0.48066746897539,-0.266418867398786,-0.0157853554217812,-0.0694820346784614,0.0859546305594279,-0.184755140313963,0.0055523569132869
critical,0.199018003558953,0.0637475358110145,0.290078419141994,0.174672469031518,-0.0273448976111271,-0.175161486138732,-0.252239886363593,0.275072634851879,0.151692282500346,-0.112704606574557,0.625972159730198,-0.108901451667485,-0.144733820256982,0.240058682782306,-0.204988058599713,-0.405138011218889,-0.0121289657303343,0.126739223691271,-0.223337597749677,0.0511595663372641,-0.18268723315791,-0.0787701306940442,-0.200443388218304,-0.0132194721886469,-0.375433102659199,-0.0837889640647099,-0.201659428841071,-0.361318024435833,-0.120022178911747,-0.0974110349247047
critical,0.146289908589221,0.302600017083396,0.167924820271385,-0.44518695943817,-0.401712117836156,-0.197092169631429,-0.250320639723669,-0.0885832945437514,0.491363993747463,0.0171964907711823,0.151323162202587,-0.429608105422949,0.122976241408148,0.0330376141808947,-0.133544363055754,-0.194191605744922,-0.0772812637364747,-0.0151611937814394,0.277241626311295,0.256828299213599,-0.252037496387934,-0.207087311816685,-0.0710435348602348,0.183020379145999,-0.0906649060171632,0.546810049644607,-0.140525219722907,0.0250096156293752,-0.0191617910476486,-0.28752470729537
critical,0.294302851793378,-0.0433497979865882,0.250306178717452,0.530549889816985,0.278235960129441,-0.195957561725277,-0.147458567456466,0.340266358971465,0.0306117441342306,-0.753177204370376,0.616229905034141,0.309401624273927,-0.467998204825414,0.0737819379694545,-0.262892451676917,-0.181649646027099,-0.0678773920073392,0.54439253780368,0.0013068906116242,0.160428392265974,0.100676463062094,-0.143192444794618,-0.332380031820946,0.141388121894556,-0.294002552617976,-0.162959250543169,0.0886873997839796,-0.173870106171396,-0.174043056412965,0.138608108342059
critical,-0.478461810243295,-0.431836708845788,-0.245319832787567,0.395738483882891,0.630697207816927,0.549365135288989,-0.0534323503592664,-0.222477164997738,-0.115145526076346,0.169137054894862,-0.0230876749830741,0.708950968352627,0.201277648268026,0.377515304858531,0.246019566798274,0.302234933115555,0.480850145295866,0.479932220294309,0.0063829762625702,0.025964716373143,0.369634458528932,0.552701314320975,0.454155876881485,-0.560940044935608,0.429935558710402,0.0025935230062364,-0.0629316781623225,0.228155200060265,0.502078197167898,0.390687375183114
critical,-0.35753271214889,-0.401849783471139,-0.1348143857818,0.0462546800227803,0.192576793876726,0.0853788741325388,-0.574183331843127,-0.372346756633572,-0.382958767079392,-0.280475016509727,-0.0147426641001226,0.1477353610426,-0.20512213050056,0.340945590419004,-0.218498273977405,0.0477941230248423,0.234386288823931,0.271956392881448,-0.116502590892182,-0.202668265307962,0.250844645097161,-0.0801755436493061,0.145063931431123,-0.211812168045579,0.151337268781826,-0.336398865855225,-0.136077873475899,-0.686390021897922,0.0800857774693215,-0.118772126645141
critical,0.413459938290401,0.273458970894586,0.282831363839018,-0.140891372551776,-0.283724698664613,-0.380819973274844,-0.293002959388021,0.544733904034825,-0.184285045823909,-0.274430292352778,0.350604448252866,-0.236759537996713,-0.338121990269286,-0.0951143814191522,-0.343882407241006,0.0219138778409607,-0.0584053104249498,-0.156461747659722,-0.274844327596036,-0.112079551342931,-0.223086729194042,-0.425598386581995,-0.137186518434182,0.304116510089166,-0.37662810000564,-0.274651416155922,-0.263765606256305,-0.322989101590178,-0.398566645608434,-0.378610577387603
