group,CD3,CD45RA,CD7,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD39,CX3CR1,CD244,CD184,CD303,CD28,CD38,CD127,CD47,CD52,CD269,CD49f,CD272,integrin,TCR-A-B,CD26,CD144,CD1a,CD49d,CD73,CD337,CD99,Phospho-Tau,CD150,CD82
critical,0.163451644624233,0.164379099450011,0.198068261540283,-0.146662146663887,0.136088768054156,0.377015416396484,-0.17583833745291,0.315673503358078,-0.344635958793422,-0.289317371463233,-0.283035717766248,-0.0639750850359966,0.026459611035845,-0.167336594564142,0.190299788638447,-0.0098140279041804,0.0693901225756877,-0.32607614413557,0.584457273345417,0.50269333227493,0.242106104417584,0.0707818202407949,0.161797991706693,0.096607446031596,0.0689892160053613,0.177209982960961,0.476301741521557,0.0345679039493321,-0.0707202843148979,-0.318183624330405,0.207630494211953,-0.0897570475173571,-0.318373174345499,0.181933781090423,-0.172752089734685,0.0550259159827635
critical,0.324124732116834,0.118603349411671,0.178198570023973,-0.150437399455265,0.452199366490882,0.373532547419434,-0.323807460442578,0.298037568768571,-0.553709759655695,-0.191782409945735,-0.250914684408122,-0.13903110224429,0.263733089177055,-0.364785710813308,0.259118574676099,0.149436802586943,0.0777869054217823,0.221828537188616,0.574470867992971,0.358593001770381,0.0320271719489745,0.196170172568185,-0.24014335837202,0.135388697904109,0.330193733486343,0.26182657014832,0.540677775277156,0.276657542626497,0.123451523731183,-0.30234052062736,0.178542750038426,0.105817302408333,-0.141141958108271,0.23087461042244,0.0286932080249628,-0.0769242081027933
critical,0.635884077919257,0.647706825438145,0.450109925379867,-0.728849255195151,0.226053811534152,0.376816368508015,-0.111161451586902,0.37006564510266,-0.70581263565987,0.0760932688534127,-0.212888029033235,0.0157379879958548,-0.0266729245709571,-0.230496885644835,0.13933853467913,0.0885513180140903,-0.360809565599194,0.267083138708224,-0.231598077102463,0.104229829406317,-0.0734661033377483,-0.0082833050696651,-0.51947677204678,-0.0245752981271655,0.171828436696305,0.631834068933417,-0.257649121552397,-0.0469703483440185,-0.0969850888167915,-0.120735404396155,-0.0380189638437263,0.174239907033485,-0.673550610861114,-0.038981229799138,-0.386283081998804,-0.574525715076492
critical,0.350363907616257,0.0905637683743557,0.495550237469781,-0.330323769896088,0.270527736777043,0.174437863683934,-0.106869597652347,0.216042355100446,-0.523020366702855,0.0320686681842743,-0.372121801238178,-0.176169568185969,-0.10800763979584,-0.0268630297512148,-0.0268654116532187,0.0412177179579558,-0.224249245566734,-0.156019221795465,0.211666680544793,0.243489320996751,0.0701017699458257,-0.0881821749019828,-0.0113972939448661,-0.120254236871869,-0.0254953268282072,0.158475826469969,0.236931118283932,-0.0033759383469629,0.0155601561565416,-0.181714309176625,0.258331965994402,-0.0017351460723581,-0.421736355161274,-0.0162515707518705,-0.348905446174889,-0.233548411069625
critical,-0.271611091184642,-0.0889365834905471,0.09263546689031,0.181445144080309,-0.0884609458674136,-0.0813790292989163,-0.215666993886108,-0.152798989010495,-0.0137659198988683,-0.109257006785756,-0.355360111861743,-0.0073142855231847,-0.141079117567033,0.0620900768411015,-0.0013074060048048,-0.0412669888756239,0.209003913296307,-0.290056234545459,0.535172431251334,0.238997261715711,0.031645085173599,0.0112886575468592,0.376908933532118,-0.0995902544700743,-0.0627181429353071,-0.160296761152012,0.652419550508962,0.0215467019746708,-0.001235592631228,0.151336861639178,0.118641589220186,0.0703546511756622,0.0391843059751361,-0.111009917364271,0.136240931832113,0.124210417598603
critical,0.0763082893708655,0.01460542133633,-0.233775616206414,-0.323759957111614,0.215736222455235,0.0827970310587319,-0.0523856061455462,-0.0636922177631522,-0.338027303317802,-0.159884088374708,-0.644189426375206,-0.44305891738348,-0.0823138858341299,-0.021982029459657,0.176822000160097,-0.192929156227969,-0.110779786055549,-0.613417554853676,0.455194647057485,0.335596963429354,-0.0951361841923284,-0.0180971246318651,0.396562124832739,0.0067166259398918,-0.0304246554571522,0.087765910130569,0.408335350414737,0.00299612348561,0.104145868127032,-0.601825495239283,-0.0838439075785806,-0.0317652124167289,0.0031092830584797,-0.0726050122828538,-0.0859371953608894,0.0722022365359072
critical,0.117801271465773,0.164032817140747,0.23448597868461,-0.152118604045562,0.064685249759145,0.246965017812132,0.0490575873590386,0.207383728993879,-0.268056824479751,-0.130869998760865,-0.31754053865352,-0.243754651726472,0.0433291755465954,-0.0361021006255792,0.143031234973851,0.068866425629285,0.119294221469132,-0.118456625808427,0.600319537428772,0.334134198152503,0.0450052989523423,0.0888351471796486,0.134674634727292,0.0725514547095818,0.145586535296279,0.152942103046177,0.367938312581367,0.112673588127071,0.0889970941133679,0.0689167247923509,0.149538239022322,0.0812480568208194,0.101848112349109,0.122648712264397,0.0137939913333639,0.0593330472679367
critical,0.536944949056147,0.590511371165013,0.269096059334194,-0.633551384411827,0.403763129906403,0.239451420286741,-0.0834750401546629,0.0794374996014394,-0.710373582889198,-0.0558494233637076,-0.365165472249257,-0.393401180871798,-0.0891097853518686,-0.171844619570624,0.0626808967215025,-0.037091754827708,-0.379903438934029,0.120280126306749,0.0429582576673971,0.0820767602368976,-0.225968993711102,-0.0468526200471794,-0.429013796881283,-0.0250530342995788,0.152695050968765,0.545370961530716,0.109650343517114,-0.083608812339944,-0.0398237232663851,-0.106861869209462,-0.0679309714301272,-0.0392578207373615,-0.292817721580207,-0.0306997724156612,-0.415080045070316,-0.326034157497909
critical,0.178410484098185,0.710499823711733,0.492814878069328,-0.608324478194339,-0.0131625764287664,0.714769338121841,0.605223067788022,0.30840702157837,-0.764880268126653,0.338392231473178,-0.451746975753503,-0.68197648243399,0.619765310408104,0.393011585293416,0.635792482347704,0.629917922422502,-0.105082147445688,0.343448120605601,0.689761775404425,0.721019925729906,0.0691290716328338,0.605636617751347,-0.36370102606715,0.648416816858998,0.636623738861793,0.180147079093636,0.405860858902398,0.638975052419664,0.713598329822619,0.233082310440495,0.611013484567997,0.644147173524659,0.380404564673113,0.631248525789357,-0.039924067106368,0.0071165947753804
critical,0.45009512532248,0.558300411903783,0.428588962590849,-0.583974446337211,0.511374963263288,0.316665647523821,-0.0649352886816774,0.428513106739096,-0.620898499440055,-0.0313001701939464,-0.56338971728312,-0.131451948130633,-0.0430742126704543,-0.066428182334581,0.146178212284298,-0.055212826389602,-0.301873144000758,-0.120610168968197,0.473845500755391,0.347623861762855,-0.0306114328897286,-0.0622609966800785,-0.0564407260193533,-0.0212646822957722,-0.115553951157778,0.431396286756274,0.409198811095275,-0.0959157007636121,-0.090669458684832,-0.115952867280092,-0.0047763048258046,-0.0416364967381365,-0.125419952983387,-0.0658047749551874,-0.257650465102757,-0.066840598908938
