group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD195,CD62L,CD197,CD161,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD38,CD127,CD47,CD49f,CD11a,TCR-A-B,CD226,CD29,CD26,CD305,CD99,CLEC12A,CD150,CD82,CD224
critical,0.371805066279113,-0.0850385526005523,0.586895049108366,0.25027798308207,0.579108895511268,0.0757440328723486,-0.198246230662875,-0.177923230461695,0.256118902917638,0.439413530411978,-0.113746552838104,-0.726251628148153,0.739618925615029,0.0265626243060735,-0.655277030810207,0.373712530278933,-0.603285031040392,-0.267222832471393,-0.181927524298131,0.708954995521805,-0.151431583069889,0.495740840049839,0.452641577075145,0.264326416453553,-0.430722882512839,0.345159440261025,-0.322164148951883,-0.169574767334623,0.641723111274531,0.0508853135745311,-0.210566645240015,-0.0198978033277926,0.0491676312942459,0.227496256967009,0.0686259566020751
critical,0.571550398226442,0.332074927746598,0.442220556533805,-0.247209791771591,-0.134311158221965,-0.309040925700387,-0.384487827704474,-0.357904447945338,0.689408755972716,0.54406204734351,-0.0883521634300854,-0.330976495837199,0.440866727025792,-0.710915380648652,-0.0986154690478313,-0.204432131789985,-0.350720950441655,-0.621310902948817,-0.588603387600228,-0.0644140055955304,0.459235795079424,0.397462126638104,0.380043824675381,-0.500749662160306,-0.667363996267425,0.620780370428386,-0.587553970628647,-0.568893471449977,0.267895587354557,0.100439177134149,-0.19490481743274,-0.212142651220191,-0.261820097129445,-0.139779383407839,-0.495284935590071
critical,0.0133623199579274,-0.0927791771245549,-0.0242664496491611,-0.168691547708678,-0.224884097754776,-0.136466518461451,-0.272732516579317,0.0091816666905047,-0.0613398724642437,-0.110923077009778,-0.117746615575725,-0.272790289826463,-0.398502079331096,-0.202335638433544,-0.216839462543562,-0.351351147212363,-0.0275672089865085,-0.155703369123665,-0.16821455989623,-0.231927600399257,-0.129536143730754,-0.0323626106549843,-0.0020342009012816,0.0579650562416729,-0.102011216377428,-0.0045538457570113,-0.0625553574186949,-0.0105169468624535,0.0163492994276137,-0.0964824488709538,-0.0136498023226208,-0.149932657842069,-0.170285337226674,0.0135805497537231,-0.149683337429974
critical,-0.132666608330551,0.0135033754680587,-0.208748559027509,0.0698297348153497,-0.224597623962884,0.142714529350537,0.135735989910606,0.0583375517118559,0.109547240754838,-0.0912212449692862,-0.193874299237697,-0.0802039761450994,0.023858769693271,0.21148610592389,-0.0158483107200241,0.294893275248986,0.0037721848388074,-0.363869515294898,-0.106852674094032,-0.0193088073737448,0.229273225579064,-0.448016687545776,-0.188963379683364,0.006782242905675,-0.0195062750959264,-0.105418592346836,-0.112245302643652,0.118442495527585,-0.59893166031321,-0.153651199626144,-0.151008728083463,0.0270872709512583,-0.0499965712615548,-0.0501516058573575,0.0261598255521907
critical,0.404494801309387,-0.0765123709941177,0.376102558104863,-0.103048624464661,0.023240174105248,0.0072448654629729,-0.410807757695228,-0.3542574912929,0.0695500750697459,0.104490230648017,-0.253040803899922,-0.470285818071371,0.410979254150484,-0.137574066521776,-0.319095504895982,-0.12065121093846,-0.258862850715288,-0.23654835014735,-0.376236932038991,0.173853448676745,-0.0181205165497384,0.161932742617556,0.197238521150141,-0.096106372599264,-0.356846678340594,0.343348071851965,-0.326738575387468,-0.273640652592157,0.0346869543212381,-0.291505105748308,-0.379695329004778,-0.270312717526874,-0.251441779781188,-0.0172599661217263,-0.155397848546841
critical,0.275232211153566,0.0580428957690459,0.31012832670473,-0.021770179960647,0.192447064954471,0.0469245409942786,0.111724322313194,-0.0729424836313978,-0.314415633910685,0.287833773326222,-0.0777951578991354,-0.14617017155505,-0.171151287732462,-0.0726992519836506,0.0204182313289942,0.140713806319267,-0.0862317554365964,0.127221086896703,-0.12735330338649,0.167072655470655,0.0630535363490272,0.103561451501137,0.185537505502056,-0.146048072310328,-0.116964070191117,0.15222037695603,0.0122765302562337,-0.0025913168280466,-0.035069640152764,0.118700322105525,-0.290387659693941,-0.0121826158103884,-0.0031289953182682,0.0309475911359983,-0.13922833391239
critical,0.0929315415867018,-0.204691957620543,0.178187547425133,0.516136597517081,0.128918333022039,0.304581632648337,-0.174201562418515,-0.490518757575646,0.159074274609124,-0.0299993522007642,-0.0896332164980713,-0.835645998740874,0.528557049728167,0.328636362483362,-0.567866596606934,0.0106968193563706,-0.284574364440902,-0.321385170758494,-0.180148977187519,0.566899721019442,0.0180562178301477,0.0289508237117416,0.088420977821627,0.101644832294501,-0.422840752701563,-0.0631851854979747,-0.35328331100739,-0.0785328235162741,0.151801425397458,-0.444301674733742,-0.181424922687039,-0.158869288875154,-0.122026112118356,0.132004084428726,0.162905901994916
critical,0.136707993357908,-0.222733091137729,-0.55358310004465,0.0275364535983942,-0.262772764806786,0.0982281483905174,0.0491233048717566,0.147563599666585,-0.377733298299856,-0.160738335256575,-0.115987871382415,-0.187608146367859,-0.266594721692897,0.128095719181525,-0.131393120692132,-0.105482916046158,-0.0320892686075662,-0.15961333387278,-0.115415211066428,-0.0996203337944011,-0.113638470652961,-0.244830224724923,-0.23848010787687,-0.0692639480034434,-0.0356352941863795,0.1571431010233,0.0042978585260902,-0.0464539366839007,-0.344835563924058,-0.241339481937526,-0.143540051857185,-0.111647345134197,0.0423839057871662,0.0029001856433402,0.0854982015721363
critical,0.106287096909557,0.330823516047352,0.058320584510012,0.0026159459138847,0.0227649994543974,-0.0463654719247537,0.0233606086168196,-0.178024463877049,0.690975971625421,0.348424834256305,-0.0726066944186049,0.241068454731805,0.267983587755454,-0.0758833315146579,0.222907286324308,0.361706021290029,0.18033834691171,0.0231261885604076,0.0528144079089529,0.215975835777199,0.0777864865133708,-0.13251873118795,-0.127482963842047,-0.213621006836051,-0.177260758145156,0.130099635132139,0.0502876190936476,-0.128664941572582,-0.184482208591999,0.215129151250626,0.0026095729413185,0.11625964920278,0.047409829688812,0.491875308891713,0.0485777997978627
critical,-0.178667024501611,-0.265750405344548,-0.221943552320572,0.377918847425617,-0.161736373475268,0.280766986090353,0.0461433767578904,0.105986075966471,-0.231310318954839,-0.349440934521298,-0.1989482214814,-0.0852553880831522,-0.211323008317977,0.351596632821663,-0.124218710436576,0.332675728278335,-0.11920580164031,-0.107313114897753,0.143253040605212,0.0609118394509165,0.0441727807567702,-0.652964225351768,-0.347619460962236,-0.101555639965805,0.0928389094275715,-0.22577413098474,-0.0859413017613593,-0.0071327684476897,-0.528875175023849,-0.0962868874475362,0.0408823253007051,-0.0928316821496349,-0.0323426955341258,-0.149654444886831,0.0132132900788211
