group,CD80,CD3,HLA-ABC,CD45RA,CD7,CD4,CD25,CD45RO,CD62L,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD127,CD71,CD47,CD52,CD49f,CD11a,CD62P,TCR-A-B,CD226,CD29,CD26,CD99,CD150,CD82,CD224,CD258
critical,0.119682108575738,0.112258854226943,0.176535950972416,0.0517223922351951,-0.0663519417749467,-0.0334285878767168,0.0452599965375257,0.0227998257303233,-0.301141214622265,0.105918854236842,0.0073970751334117,-0.235866592022862,-0.0492631228796557,0.0667758577148421,-0.201956507573402,-0.116895249120924,-0.0723779609540896,0.192108825072978,-0.0787851170804227,0.180114086337559,0.196341286367752,-0.0566539560553644,-0.0177293212038095,-0.152264110009072,0.227424764827236,-0.0632896354292963,-0.182428315161407,0.144700714195196,-0.381968546183641,-0.117970588367947,-0.0303369461535075,-0.126847361130342,0.0496337928375603
critical,-0.0414176202333369,-0.122296494545532,0.27468302096425,0.224439588350578,-0.0115270075731764,-0.0462563900660079,0.0064551886201256,-0.214313854938048,-0.300384779156492,0.279729829101084,-0.353037128871275,-0.0035840222473113,0.277217354662706,0.38887396673304,0.167227928459223,0.0682376644366174,-0.207605234059436,-0.0836374432513257,0.0453679302434316,0.001431018509161,-0.027799758684049,0.0777982109099306,0.166768663927439,0.127600692163565,-0.218700663636434,0.138933146579365,0.0605562773991129,-0.118066341831138,0.123221005000114,0.122210204225333,-0.0822235919880703,-0.0168870960188345,0.247520542402515
critical,-0.0244974668555682,0.43542083411618,-0.132490743475381,0.402570168305526,0.218870727257656,-0.0443994927477533,-0.24644668251564,-0.371632512552609,-0.0495731850985719,-0.0571230525951298,0.148379715144219,-0.434392167029158,-0.0680362573150006,-0.009684945914235,-0.38565544374219,-0.283774511910917,-0.249337756226445,-0.236778194854998,0.0220532373276992,0.0256878014888731,-0.0479466213073198,-0.572475456798042,-0.387054028560076,-0.0994183239172056,0.380331423296672,-0.30933453661882,-0.263429082714359,-0.251478212576575,-0.497760750381966,-0.309825136258853,-0.342389959485876,-0.257365729027263,0.0239406586736764
critical,0.0377114216308955,-0.0129857042254287,0.030699261357588,0.0510444326045554,0.258207645166695,0.293687398439502,0.0631159971407373,-0.0210148501028806,-0.0217971484669777,0.0355438798723334,0.274227650090649,-0.153909739481995,0.0954993358847957,0.0282185897415347,0.239577681999579,0.199916055343014,0.0902028127126851,0.316258147835807,-0.396035850451299,0.277320216649837,0.207319141082071,0.0925431651264451,0.169703050639659,-0.133340484659604,0.0581430739640598,-0.0265858620492143,-0.0910848899112916,0.409765450370772,0.147433879693388,0.0409728697074745,0.124093301833003,0.0258625548072795,-0.0437763638514579
critical,0.159895160184949,0.0892697625751233,0.143613577869852,-0.10324273633085,-0.106165626369725,-0.057538584900136,0.160558059082414,-0.0309801003757445,0.122021562902662,-0.313796626760106,0.398313936703442,-0.136211947051263,-0.0886707492927334,-0.144517052470941,-0.186079593080275,-0.444512510418262,0.084129503498371,0.0217454242938766,0.105171685356429,0.0837814535939317,0.12567789812555,-0.0626266238452423,-0.414541167214587,-0.134975850687485,-0.103316571673076,-0.325810655199947,-0.121507903084495,-0.0678072911669956,-0.446086465719983,-0.147152813392507,-0.0362152596167119,-0.108650769723709,0.0999351014429292
critical,0.0359549762296379,0.163293386112076,0.24291246367339,-0.109769695580222,0.225425227380695,0.185745673152954,0.130871982846611,0.284136550592608,-0.313816562401091,-0.0859647619929783,0.0060642416912591,0.222377808823641,0.0814967542087378,0.0097894246950562,0.165981904025979,-0.0559114218322072,0.190083136677581,-0.249683972521796,0.0736577777621203,-0.0750077093214105,0.170306276034721,-0.122808948835684,0.0983734036384762,-0.0240107374279124,-0.0262804366512234,-0.0680845447711208,0.0761741018428864,-0.0602905343394917,-0.0554209886797585,0.0421577031190907,-0.108479543765637,0.0469000058916223,0.173453004273485
critical,-0.208862055922373,0.227113623470704,0.325676355007303,0.101023917087019,-0.124471626642417,0.0393832241272743,-0.131349693918024,-0.0180628798982003,-0.389066994407238,0.112934356462724,-0.0729238874012775,-0.0128307280064288,-0.133486840994814,-0.133614678779855,0.214887760624895,-0.0439479532416295,-0.0891328463358358,-0.124042716893868,-0.165872056971031,0.163481568865629,0.36206665349218,-0.200474019734398,0.187438606238761,0.0773283904540478,0.110284385502484,-0.149307070573317,0.0633073727091007,-0.243760087785178,-0.397197887955309,-0.149397189536101,-0.181776864749806,-0.166028606642019,-0.178285342499578
critical,0.168625055351898,0.125655329259225,-0.0354983956103479,0.304548452095688,0.133984704937793,-0.062631157466741,-0.0174424848358845,-0.209128086793943,-0.0079374174675996,0.24416518810757,-0.0401877087342819,-0.207220086541636,0.132163599896017,0.112357240765228,-0.0883418851247414,-0.130971005557684,-0.0250893871556768,0.131938293218629,0.0492717026545784,0.142516990669212,0.0421922673169311,-0.164644755861267,-0.107565366631114,0.0446834682930912,0.144701151791156,-0.0136953563252383,-0.0583032671699125,0.241129500954184,-0.110130895637118,-0.0355257153963248,-0.0392645387929944,-0.119748218478105,0.106530682548564
critical,-0.195142604077967,0.155990549593825,0.163169095276453,-0.011738898956519,-0.170329364943701,0.101731091311838,0.0281673689994198,-0.0454168177677255,-0.02976402417676,-0.107062405794233,-0.168589497532047,0.0432772125044533,-0.132321559328685,-0.0325726480249232,-0.0200426967523532,-0.0848845562780462,-0.15453954641279,0.0211175775751613,-0.0354659171019211,-0.131159216752841,-0.0009485978954762,-0.0423211428637459,0.0907689136882705,0.0613521635691382,0.280953542049259,-0.0569293801060162,-0.0506320371929142,-0.127654570061087,-0.2818338776624,-0.0995725245093344,-0.0875341157371797,-0.455253561430826,-0.330198303676793
critical,-0.120064777398228,0.189700649682367,0.311154268910927,0.23120670002801,0.0610720042625866,0.120012764838121,0.0035261253096589,-0.0494739637206595,-0.425286556490686,0.0958690085340206,0.0581628790431002,0.0916065836922431,0.0110006683932272,0.0580556683141157,0.080494956897136,0.0443657007146511,-0.017792966867647,-0.246533096638202,0.0361885606152914,0.0700279598953871,0.232062106923333,-0.281425770688937,0.0117100380608506,0.313332611346626,0.171668217889153,-0.0122052985181354,0.0409757924986036,-0.119779657021401,-0.181967915647943,-0.0432552154592704,-0.188875845546318,-0.0947007729790682,-0.0103406957724549
