group,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD28,CD127,CD71,CD47,CD52,CD49f,CD11a,CD29,CD26,CD1a,CD150,CD82,CD224
critical,0.164731371830295,-0.595580319892196,-0.24495970889843,-0.578739032315583,-0.510330186316419,-0.245170779579838,0.13728467747113,0.234244952867786,-0.123139678207589,-0.407028918052475,0.824285157601933,-0.752685615221954,-0.228538971524635,0.65621051150832,-0.424368539912149,0.450847303541028,0.189984995151163,-0.691909333504609,-0.371779202741194,-0.208336170023374,-0.488986797412053,-0.446629745667609,-0.134012630078421,0.328305416364328,0.113079352575301,-0.625948961149907,0.0392929880626097,-0.206972902123206,-0.28898077926128,-0.197175079215676
critical,-0.121854735779947,-0.0570782125314188,-0.0968055240798781,-0.046010729762627,0.123893045173641,-0.0316600012976662,-0.152259810922281,-0.261650502334086,0.315725206044208,0.132135240985725,-0.344540513359815,0.163243683796397,-0.271843751947786,-0.353120988199632,-0.250741161113233,-0.306042522669909,-0.167907217395533,0.13853601360547,0.532514846261746,-0.296608427117791,0.286203701832213,-0.0100735283612072,-0.031691553176461,-0.378913160811582,-0.204480929500123,0.527601058668295,-0.0014008683543964,0.0892701698991466,0.0200986182824967,-0.319712632075759
critical,0.475521987161896,0.386070482460483,-0.181186323747313,-0.0524755074607245,-0.277636916146973,-0.458466095049425,-0.415559686146089,-0.117840548147299,0.321950126447767,0.226911684236304,-0.226562111073305,0.280952408165924,-0.605156604528897,-0.0751047321500028,-0.0827368998982416,-0.0580043566354138,-0.386079709562519,-0.215186813548462,-0.196146646233552,-0.129050811292252,-0.0121155255830099,-0.164104112828802,-0.512308227024513,-0.385734842440055,-0.424136644736648,-0.333948768867779,-0.0752981208940859,-0.322376300381238,-0.377619773446775,-0.407305036384439
critical,0.198843974169832,0.558875667403506,0.0494174060958259,-0.0099419803553644,0.132241462350363,-0.409993748937984,-0.356269263568598,-0.231272400785317,0.210596037777147,0.268738065182037,-0.135684553080711,0.237586098001791,-0.356086327008531,0.079942718618085,-0.305477442808808,0.0438433764159633,-0.0732828699710921,-0.0315784155714976,0.304435032634512,-0.250690968754617,0.289556712796641,0.128624293556647,-0.0136063107432578,-0.240853241390358,-0.263652836007822,0.249222958950932,0.20572348450546,-0.127478370434994,-0.136038982841871,-0.186455918227654
critical,-0.121517143470903,-0.113374878011534,0.0544091258595603,-0.123496412360745,0.135126512526933,0.0537107593488794,0.0366927974609526,-0.133309053071836,0.0255497028622838,0.15646274794653,-0.238032333646498,0.32221906196064,-0.159470137010266,-0.0257115374809462,0.0522200044519353,-0.178423305801112,-0.178279798669369,0.0237827634889626,-0.199778635721034,0.265499696632195,-0.0831172648165838,-0.0069981867131284,-0.124742496374634,-0.241398037212179,0.0672755138701505,-0.194362737664512,0.102030777624531,-0.177869632211227,-0.110008856135169,-0.236843351086596
critical,-0.241553231883899,0.0349622932354569,-0.143612677035944,-0.0559711514986097,0.0143028516129063,-0.0107975764374973,-0.236776634822704,0.0041281512475384,0.172268298509052,-0.0613092720938195,-0.090546954492707,0.0587506563849978,-0.137322766345374,-0.30101476238383,-0.240575501450051,-0.0995906093525937,-0.0399409919748389,0.04019786590628,0.270149583056645,-0.162359152691447,0.163103893989417,-0.0968800246357723,0.260517707038211,-0.108860446309197,-0.0247457490951348,0.436005217211982,0.113153270788733,-0.0686175452189255,0.16521238945759,-0.148243498517262
critical,0.0966561767157762,-0.178367088983974,-0.48708140825697,-0.162228044938781,-0.228404616510151,-0.310384695766339,0.0514984878539894,0.275029371400601,-0.190512627309123,-0.040353604126731,0.528665123893358,-0.50063219570072,-0.357390912003943,0.295473029882264,-0.040692712251089,0.0987210343375802,0.148698427052759,-0.424739000321734,0.012692864182768,0.0698591252947816,-0.0388297502428639,-0.200940057329886,-0.217225212973208,0.183972624658928,-0.0108280542259252,-0.0843546273229149,0.0679069554288235,0.0583128011921918,-0.163507999765685,-0.205601658032961
critical,0.478886188759458,0.0484694645401982,-0.540001240226693,-0.429632347837211,-0.30947730140739,-0.719046921940196,-0.556277782288479,-0.25734186541213,0.0060819369340089,0.137547261599078,-0.0549188771030774,-0.0239866333967423,-0.719562505860718,-0.244864207174054,-0.486539292851608,-0.264981212799285,-0.432054840197149,-0.513525105948373,-0.083700378137059,-0.367000908129363,-0.0654833603315668,-0.349062243792733,-0.557004942521005,-0.425167796235623,-0.510876492848007,-0.0467821044077659,-0.188943718964654,-0.473075921417708,-0.452814330511111,-0.405625380160044
critical,0.628564680489969,0.416796193575626,-0.502975055260567,0.0514583841833774,-0.218986311327404,-0.518795242124802,-0.113245589995242,-0.572960498971022,0.158188080684454,0.612116926121942,0.527952972253603,0.380099170387837,-0.68069719722758,0.149395308919483,-0.269529708222678,0.258441375205048,-0.115393751124495,0.0066417610123685,0.486060198457504,-0.334069896996955,0.499970395867974,-0.0474298947738139,-0.569379409452581,-0.426400040873302,-0.278654905868768,0.0663186846321076,0.556742575346827,-0.129396753210818,0.132724492560846,-0.165330800290036
critical,0.365169736994747,0.284192786777591,-0.466136342194603,-0.0073645677087386,-0.123766432168883,-0.564837434275042,-0.0921404923137449,-0.114995197226076,0.22093078935737,0.362852002989934,0.0472951960026606,0.185595233217138,-0.580430014185584,0.0502838465044542,-0.366982406119934,0.0699366759056809,-0.137818697794788,-0.269924222371889,0.474929734988934,-0.126374743486751,0.181586650597956,-0.206032186704741,-0.158398837800671,-0.293251793047354,-0.192132427837589,0.398550209889563,0.0890187314662887,-0.0436941779898519,-0.0487902498135231,-0.23850062118531
critical,0.762876736051712,0.673980040377713,-0.429233110640373,0.107229029809768,-0.186212619709392,-0.768462492840559,-0.226605936376325,-0.0939769097206356,0.430165091955195,0.437400853931086,-0.155060328496868,0.481139712589499,-0.803150700772895,0.0194404413061826,-0.307860637999866,-0.090895302392549,-0.285897124503162,-0.374421452073672,0.213817607438124,-0.278856004476814,0.0864752172388143,-0.110630605715216,-0.362171478130666,-0.164264357101762,-0.423752037968892,0.20773035764953,-0.0266074258243105,-0.419887381391855,-0.443358327550614,-0.574946255928628
critical,0.399069351284593,0.411152861923921,-0.241329223579756,-0.158782343703935,0.129977358622576,-0.443210373190562,-0.454182480854788,-0.390654551471464,-0.0620476180513609,0.462380019487826,-0.248534843314694,0.615776701991382,-0.386468546801385,-0.0027332909272823,-0.206139068636938,-0.193871394264728,-0.252578560862216,-0.134837796397621,0.146947043575245,-0.183890922118653,-0.242707692808521,-0.162804155113386,-0.0041423785784644,-0.40983803709402,-0.172866039609881,0.154476945322732,-0.12219615982378,-0.36898902535218,-0.339648149271465,-0.26434799889134
critical,0.0431347474461739,-0.162069951896397,-0.401467769667774,-0.200375735747506,-0.437936799496396,-0.400213474422291,-0.103430631759381,-0.186649711504974,-0.0416266415150132,-0.170239273655832,-0.100692620517068,0.12783134051012,-0.481907657849682,-0.185988937075648,-0.349289054417863,-0.322477732674817,-0.263085991369629,-0.25821609384054,0.175485819065672,-0.247939417092486,-0.0709389566439196,-0.351471944663647,0.0940588792631212,-0.055310897054075,0.0181261227192207,0.213524668993012,-0.0406271798277597,-0.41985192560896,-0.422482331048451,-0.159813787530615
