group,CD45RA,CD7,CD45RO,CD62L,KLRG1,CD27,CD95,CD127,CD71,CD11a,CD226,CD224,CD3,CD45RA,CD7,CD194,CD45RO,CD62L,CD95,CD28,CD11a,TCR-A-B,CD99,CD45RA,CD7,CD45RO,CD62L,CD95,HLA-DR,CD278,CD39,CD127,CD71,CD47,CD26
critical,0.0072039701768073,-0.396365778959124,0.153029189538752,-0.0548970938257169,0.457815789611463,-0.510221008753115,0.180072750849462,-0.260370531120782,-0.0597512140898988,0.23627340042869,0.368446786605787,0.0457006723716504,-0.223397149270767,0.0329022403185236,-0.378933514654928,-0.269849232077863,-0.207320779197864,0.253194346571338,-0.27416045491504,-0.468297393981203,0.179876350333827,-0.139824245207214,0.212786010106822,0.135237366791019,0.399663536596842,-0.104814030839053,0.185630047848096,-0.180618799492359,-0.223840592515667,-0.0405318567251336,-0.0148965967666082,0.703776515624098,-0.0020203584179885,0.636816532674777,0.626830691173643
critical,-0.269619408263535,-0.41241955389324,0.293395204903891,-0.610300421744401,0.222753721363416,-0.42558665409114,0.703118687090489,-0.39534481448391,0.21537920025417,0.623434866099074,0.607951738092427,0.458510681545631,-0.549640508634026,-0.233753003969929,-0.436804164644025,-0.0459552480406163,0.119608464158337,-0.598030970564306,0.584282336527418,-0.0781483351468162,0.603260595715486,-0.502502079914553,0.102929861319589,0.163212370384419,0.321302680981055,-0.167875332149004,0.644789285397283,-0.596465121827755,-0.239128436749593,-0.157363938051601,-0.154168467425758,0.6333581606364,-0.230871222071186,0.450792512484359,0.493402083391058
critical,0.151366768195194,0.192923636132207,-0.0755625148213788,-0.0735439831520594,-0.152037493441621,0.260546501801613,-0.0668714560825148,-0.231285257491563,-0.0031432352026014,-0.0891524387158288,-0.287143611862579,-0.162133977222338,-0.609220702938529,-0.543036919557345,-0.390924210057366,0.245527945800469,0.697793680484463,-0.239062781134713,0.732574340864306,0.4297873823725,0.526372792600884,-0.531927242495854,0.642526941275882,0.393900893192457,0.376660640861476,-0.417980787351448,0.0555658846119437,-0.481691009522714,-0.335155577619207,-0.132184261789549,-0.203608690818776,0.019375127928295,-0.19404033354282,0.173517336879327,0.0295486134156014
critical,0.269948614485048,0.276080017429003,-0.278053554037617,0.29561240344396,-0.170619216316254,0.349019212944302,-0.354456225714315,0.243756105889065,-0.295577620080181,-0.060257662825988,-0.198336210403913,-0.0941137158333864,0.274533168322592,-0.155005892112636,-0.0088106191129176,0.263001652654336,0.139943074233004,0.275558102033413,0.0233431385872629,-0.0278111119149063,-0.0309684982090112,0.255150826226027,-0.108744510663856,0.119340731910558,0.226986617693804,-0.169857839379717,-0.0956694219637351,-0.333452023825371,-0.224590678480945,-0.387614855500215,-0.312903761387473,0.442532849495897,-0.364085040708064,0.172650620021662,0.59782202612081
critical,-0.0737788739335599,-0.0147687157448913,-0.218052572389103,0.110985250292035,-0.273634477007454,0.287835642576967,-0.262293130540588,-0.136619842685804,0.0689625154407099,-0.399156538404193,-0.386746918523558,-0.268919170016785,0.004827008886491,0.088161666878364,-0.139188098937538,0.160736336731429,0.096796851132788,0.140438143251359,0.217836956321732,0.0394165457180121,0.230130181651325,-0.0231553980594686,0.277354741033219,-0.0180189401250476,0.1443473264158,0.124192828876439,-0.211615967903058,-0.104891712476163,0.252826269140521,-0.400262500681669,0.0083034059853948,0.731230334624511,-0.272967356763643,0.366581113651668,0.686076283555563
critical,0.109910640538835,-0.151144683064052,-0.10284999807267,-0.126747673654993,0.0945895451729695,0.0715067799425591,-0.278723031620903,0.090381704036594,-0.170656622902705,-0.305130569828389,-0.257173053473842,-0.306920970536156,-0.170917156002968,-0.0492250267957852,0.140563408944872,-0.0001674629227742,0.129747060421868,-0.370358341056665,0.0788727438843821,-0.0058583346104922,0.144117389429447,-0.135542915815981,-0.20228837031458,-0.015644890406105,-0.186336237238758,-0.321549360304263,0.282206730394827,-0.336988113525668,-0.352888172464136,-0.607037527974984,-0.48030484042048,0.514186350949583,-0.465092707941948,0.318597799621191,0.408784622368465
critical,0.127846845430976,0.338517400602624,0.142952168554239,0.45733349595185,-0.582390270915503,0.649481699434015,0.135450125552096,0.147272769431146,-0.152437772315957,-0.247207656768988,-0.210887093305717,0.0864222072165737,0.101170464910443,0.0148186685841954,0.0123630898015387,0.0767786555639488,-0.0407121921005354,-0.0865632407960056,0.0718686003291649,-0.0946958086595161,0.30557776986814,0.0784679444822307,0.441020572225288,0.142031882654386,0.277806007129041,-0.0059195616876233,0.153350948716461,-0.119427791251832,-0.198934220462089,-0.14807308906723,-0.116713600578407,0.647447571781879,-0.0214524298711674,0.428527938039746,0.460829634038872
critical,-0.263708044708805,-0.0708985294189706,0.236745981290905,-0.179104980783284,-0.0382206731909163,-0.181489791773862,0.284935462777743,-0.0263485867833346,0.277008593061379,0.191020491754371,0.131439617847676,0.0822946821857076,-0.612307437123224,-0.470182371340889,-0.211727922319953,0.421868128762636,0.657623093149114,-0.284180731964385,0.73776421071198,0.42761432571206,0.4161223209738,-0.652964325795425,0.330660823039408,0.620227780691273,0.482831441117107,-0.545065855405752,0.273963688750393,-0.558900087742211,-0.204708995396199,-0.154710699996247,-0.276006023614678,0.296095314106288,-0.184518843553641,0.27831673375162,0.365274773599037
critical,-0.20786151384624,-0.154175394488789,0.0729277883215435,-0.119174678476669,-0.0516320914861325,-0.282607359403156,0.074816222165233,0.435520377968635,-0.357991539069056,-0.0071284487189741,-0.221312965162138,-0.224954407865897,-0.12099647192829,-0.383707848720155,-0.500535525713219,0.224852441961639,0.482272057079216,-0.125815257575866,0.413801292165869,0.0434086523308373,0.47107165284554,-0.201731521750017,-0.0873020765822922,0.516630128823768,0.437107435838787,-0.406498306286587,-0.0502786703224951,-0.684017092981346,-0.613201503541074,-0.313779083736349,-0.667344857222167,0.602444151273421,-0.489382050748657,0.727779487533624,0.297900209501292
critical,0.395027970271561,0.325775177636128,-0.032148480892224,0.315152313491798,-0.1257930613358,0.517220767182031,-0.0712253856631273,0.239922139665715,-0.344026608906083,0.171962115583394,-0.0706270617650658,0.0425553935193556,-0.405132177130913,-0.54139124401463,-0.410483499478547,0.474939436485463,0.611670007798443,-0.339367366614686,0.571918430304278,0.272084044995624,0.287158667112661,-0.446304471075438,0.236628891850216,0.544345344072754,0.420311445225378,-0.509396839071146,0.450502398550288,-0.549747481273445,-0.314358253978025,-0.501436232167081,-0.11653817774258,0.53338521025546,-0.347489515339706,0.398197021150859,0.425089646813484
