group,CD275,CD11b,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD5,CD62L,KLRG1,CD27,CD95,HLA-DR,CD57,CD278,CD39,CD244,CD18,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD11a,CD226,CD29,CD81,CD26,CD1a,CD49d,CD73,LOX-1,CD82,CD224
critical,-0.177625909773946,0.0355726781587877,0.303694019042818,-0.527182710277809,-0.428262892427868,-0.701542419549728,-0.686270329627197,-0.451443594597745,-0.0298946925583921,-0.522516334770454,-0.288923263862274,0.804620302947413,-0.715815403598889,-0.44164766526935,-0.105422212804703,0.573218793593076,-0.669868233841643,-0.511880961348391,0.39922612529172,-0.0121072608114343,-0.792226668085643,-0.0960293538381063,-0.163902090944049,-0.404736275182579,-0.258521455755597,-0.389027376528676,-0.237456958980381,0.305383370054082,0.205959939398009,0.036321010146897,0.348413950708917,-0.472148793109764,-0.0007094197799613,0.146964408193132,-0.226879249363221,-0.0406797276707528,-0.356871040693977,-0.315231475585351
critical,0.220534360951681,0.153860069079993,0.271129496599023,0.470835593526941,-0.0772109082986338,0.0265240874620923,0.240544926111629,-0.243191591798462,-0.320733007521483,-0.204778452912363,0.612518750079083,-0.3133251877011,0.428175636548506,-0.580358699268768,-0.240478665620466,-0.061639184507804,-0.189458517468603,-0.215317862392751,-0.390148630906784,-0.48246155512957,0.0708329975121313,0.254809405261347,0.493297600320416,-0.274744627856976,0.357718490459227,0.048026305228539,-0.249796781774609,-0.574977556203177,-0.435925507919683,-0.466315291792377,-0.0570341864055251,0.494009294112531,0.230194773860451,-0.338783028505571,0.091298624411377,0.276846645747316,-0.0629057833366921,-0.464424056778254
critical,-0.131846128991502,-0.0580983329694703,0.228928786834195,0.0999325177814582,-0.218879154186012,-0.0028122813216574,0.0301681085939048,-0.281339320226041,-0.244709339673403,-0.213796277987798,-0.225614201095398,0.098897324547417,0.149691492125569,-0.280112117575009,-0.0937064089459334,0.0205055755114419,-0.193532781243259,-0.0233701449552689,-0.0446486099702691,-0.168104597052939,-0.0453027173239199,0.0141115405335934,0.178945942733475,-0.0478370043290248,0.103864548169205,0.0664088260635867,-0.383466860785382,-0.362296279749452,-0.141552162784312,-0.297702551208652,0.107188546464943,0.149602433483342,-0.155435373443375,-0.0437747061185182,0.0242976199598076,0.0563142874846431,-0.273610128988924,-0.0975354811497429
critical,0.154596668757777,-0.0339802263839738,-0.0136453887923192,-0.045999384347252,-0.0427728913750946,-0.139541026834293,-0.0546257994275174,-0.247595064177615,-0.142964188461596,-0.153406505121656,0.0246277610898992,-0.043809616627916,-0.175002141920029,-0.183528933153404,0.127804110467881,-0.0329195324839394,0.0184496179218495,-0.199817417696155,0.037566328486825,-0.185728400244678,-0.105853306220021,0.140146969281124,-0.0560097926017944,0.271481227701299,-0.158696875405174,-0.156084278116123,-0.185605839933429,-0.1925735025443,0.0262523555409378,-0.0742093413336415,-0.150416403373201,-0.268692195386232,-0.0400067698520116,-0.0018471510401297,-0.100295208223136,-0.126596752404458,-0.144315759058761,-0.234644606980527
critical,-0.0942271947788367,-0.180913109470594,-0.0683374265139449,-0.125683564760168,-0.200122175007049,-0.107415573941399,-0.0065806697286419,0.0028094072888144,-0.48832331473562,-0.0217914996197956,-0.227688929743708,-0.476243658198091,0.0801621921343319,-0.0057549547629158,0.224146675059029,-0.262896213865609,-0.331013493146631,0.0227324176402659,-0.152818002313522,-0.354642081020169,0.246368312218458,-0.28091066310416,0.528292907825549,-0.141338085168302,0.206928865106833,0.194604077723467,0.178831060723236,-0.203835677562646,0.0307490616268345,-0.13560234119552,-0.212925954884572,0.387141829402724,-0.16205140578731,0.0445333813297081,0.222258660410256,-0.0283623292268085,0.0489685514647989,0.0463298462434719
critical,-0.0206735848485913,-0.172028915599128,0.0240927788630051,-0.0996050603752134,-0.0666678709402162,-0.153286632180034,-0.149084518057317,-0.339683299851414,-0.308226290131567,-0.18092478938341,0.154481160599173,-0.17530866980622,-0.120480393600833,-0.266023780093293,-0.181632709034648,-0.165935565908366,-0.387051067682466,-0.393710950798395,0.0087733742980061,-0.36544284830667,-0.0884212097526479,-0.208149023575924,0.292553391748043,-0.343192587348986,0.248143752314713,0.0013651276198677,0.160216980863075,-0.256023315302111,0.0180273008855884,-0.0070575796204137,0.205745187838787,0.0451209989606775,-0.0170090380301478,-0.309194103245665,0.0659659484182281,0.131014711262485,-0.0135665500567712,-0.0507951209994947
critical,-0.141673520708977,0.000670973554127,0.181039743013602,0.224669411954866,-0.345178804485069,0.0839640186205126,-0.249829430534942,-0.250695893478395,-0.277147133025281,0.0348696909946361,-0.075126737146872,-0.152257703848902,0.266182752875282,-0.391004877402864,-0.362604235597042,-0.357074587357697,-0.426915881986858,-0.2979077605201,-0.258141455616095,-0.176159847440837,0.108732075223025,-0.14130590954645,0.450579132129203,-0.263570982786892,0.385818197853691,0.237377312122437,-0.102130295254418,-0.181156728469192,-0.195831895499372,-0.109027089478595,0.13471135565201,0.220907182675443,-0.119990973985937,-0.0443632897098078,-0.0674348869978941,-0.179614959787134,-0.117568472630243,-0.11468735038813
critical,-0.156097109638091,-0.200342892679937,0.0096975056480454,-0.10646321203573,-0.183700786834488,-0.0965783627580077,-0.182283267829935,-0.162527069543658,-0.157742945790473,-0.007552062733958,0.0589197270765896,-0.0301286192681319,0.103352684389193,-0.171127263123602,-0.156212794492984,-0.149514653981921,-0.152019512852141,-0.0048257760203185,-0.0721128753006416,-0.116240857337127,-0.0551989086630012,-0.175300479454524,0.132619916829612,-0.152881209366525,0.0914153291079614,0.0013343135995552,-0.0101594993453354,-0.111898666256397,0.0088128459381793,0.111347550883423,-0.135242514558984,0.0359164120351047,-0.0964034609790177,0.0009615095303953,0.0259425378836434,-0.105547480176561,-0.0644298977506897,-0.0687702416721407
critical,0.135328355750155,0.0957181997288672,0.516985853034572,0.676922629577512,-0.107610502366622,-0.0420915354495368,0.0504615419095988,-0.702004076200874,-0.218783364964631,-0.405405405405405,0.0704375711593445,0.130682603968349,0.708480123972825,-0.495138738133143,-0.230084333789408,0.160422105530206,-0.462661030839985,-0.463215842071857,0.320971349150703,-0.253819129657248,-0.167704465562306,0.0446530059985152,0.387353319005065,-0.426781136669427,0.412689036437512,0.0637932084707798,-0.0337857863197972,-0.383391733602158,0.0065231581371476,-0.284969018742237,0.329991268410364,0.3503382392104,0.527302323556918,-0.262499314506267,0.456177383394845,0.489914739332881,-0.154904546277448,0.0625929107419894
critical,-0.144283007989543,0.0505939261602911,0.502840262845778,0.386256283688394,-0.463562964361938,0.0620656807767049,-0.221431714372987,-0.634140077327073,-0.449327539655045,-0.0330170428327468,0.378461686959323,-0.141081504220012,0.385561295978321,-0.669476833961859,-0.379177757579812,-0.146555093881283,-0.634069187791602,-0.156725725903836,-0.135160391447738,-0.257616319567491,-0.358789198328276,-0.142334979836936,0.391903531992018,-0.434380352607868,0.306426245675496,-0.0861520649707615,-0.105575621940481,-0.289639545955801,-0.278428050133868,-0.230264733356724,0.075985102998025,0.342631190300723,-0.181161635977713,-0.138993967664443,-0.0846477164781445,-0.176649212347619,-0.18460431347981,-0.314224758634951
