group,CD3,CD34,CD90,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD5,CD62L,CD197,KLRG1,CD27,CD95,HLA-DR,CD278,CD39,CD184,CD2,CD18,CD28,CD127,CD71,CD47,CD49f,CD272,CD11a,integrin,CD54,TCR-A-B,CD226,CD29,CD26,CD204,CD49d,CD305,CD99,CD150,CD82,CD224
critical,-0.114138217266347,-0.116884743295769,-0.0132499257169439,-0.308572991509751,-0.262674331624673,0.140039023045531,-0.112156610958342,0.281532494697839,0.282219293957793,0.0641059509442331,-0.143171127398809,-0.472309385971495,0.150349796003303,-0.334569265345584,0.453290831493696,0.318569980878751,0.28218102426574,0.183986350244348,-0.22948253189027,0.259920121803228,0.105655321320835,-0.0811299477085235,-0.611430733652344,0.142789717313455,-0.520337412821422,-0.0526909092304127,-0.133509078776044,0.203812256384718,-0.135008112100702,0.378570324484341,-0.14944602829161,0.200446536701274,0.193006820432073,-0.541258792370134,-0.151478841434067,0.273989497146781,-0.0956777919939762,0.264527155315115,0.219734101283282,0.0420294026001252,0.214924539660231
critical,-0.402464149356736,-0.13133492909865,-0.123947959351709,-0.137598671105444,-0.292853968438473,0.247840706491416,0.0199129351799309,0.190306887508044,0.374527040605589,0.203030062226335,-0.626999303768665,-0.412591892372157,0.40255833764322,-0.371950479708281,0.616227825147103,0.277406699309339,0.299313223407314,0.318513868136881,-0.195696577370226,0.395570181752275,0.522093258972132,-0.0866636194686134,-0.490262545355361,0.336559617497673,-0.364013526426294,0.367711614489307,-0.0673061974415314,0.59541946660261,-0.270909427076888,0.314346559130099,-0.434734862878952,0.572271902550046,0.471508112413673,-0.493864720131228,-0.154301627465119,0.297641526356216,0.0329640598626542,0.166202387696612,0.181911755567237,0.204008205286149,0.524808437362725
critical,-0.102760988508934,-0.0757160988194958,0.0783786509481366,-0.0029896314529681,-0.0531065199824908,-0.0296446407788231,-0.172603219405737,-0.169903581860255,-0.117775683605589,-0.0414887673341771,-0.147890638100253,-0.019804800860385,0.0359335855129754,-0.242755389620496,-0.0924061821581766,-0.003371636035162,-0.0963144617807622,0.188044160935635,-0.0245752159441322,-0.053604018155121,-0.178531273853807,-0.10579967291592,0.0765248645351265,-0.0833166291141623,0.0369043415122844,0.0662510895209191,0.287550321417313,-0.133531437557461,-0.074920206433161,-0.0294195676885372,-0.132006845808311,-0.0234484177822419,-0.0560391096711844,0.0192324111008268,0.0548391416120244,-0.178026035068634,0.0206912216570371,-0.0962789965812797,-0.0233824511526849,-0.001988197733312,0.0453744982065781
critical,-0.0131300387964054,-0.0688405804000897,-0.028360634753243,-0.103117085711896,-0.333973021626397,0.259875211558777,0.114969487873426,0.185837182269448,0.0757579067323623,0.133427251495175,-0.0955769398710375,-0.131576938786006,-0.182500593220021,0.140168756878077,0.285137846708815,0.312052331438361,0.343682631911553,0.154370878853827,0.0354566923856723,-0.0393128508499433,0.0002538042056947,0.206317672814379,-0.147243418684381,0.274686706017296,-0.0910438905014096,0.113758311508608,0.0330339713543412,-0.064471423755082,-0.102162187811178,0.0812379261580856,0.182778631615875,0.0100426184208426,0.326581624123393,0.0097632397345174,-0.078681411291493,0.0281222691431434,-0.12226100592668,0.279031885422367,0.130756111900263,0.222452533390912,0.10156420150307
critical,0.006099972291955,-0.150144873181368,-0.036683345235067,-0.0859731661164844,-0.269415883926904,0.102278199460357,-0.0726659802792662,-0.166087050901456,0.486415868313886,0.0047073044100574,-0.0300068391521352,-0.0331547348509769,0.377892417536833,-0.140760072765102,0.130218621381007,-0.205730002985174,0.2926109189102,-0.0842574456887871,-0.0182096875571183,-0.0305094578321798,0.179834749452789,-0.179235012058422,-0.4837377765296,0.315463731944671,-0.429747169425607,-0.367638797149425,-0.0338798945592615,0.146422458910671,-0.1142668332454,0.285899341905103,-0.0453982261033338,0.0463279051420912,0.0268811448509241,-0.499282692280737,-0.106228391702752,0.0289509553577452,0.133439636247252,0.166041687604829,0.111256897002578,-0.0972811219861759,-0.0175833729999576
critical,-0.107879873479209,0.154129162280857,0.102212968029746,0.012729091574787,0.155121478587177,0.114773798966618,0.21779083053235,0.0256728673044899,0.0922036175709378,-0.0560051426301219,-0.15710650339122,0.0870346743806355,-0.17861704817475,-0.291693561350553,0.25267283327231,0.0471701010869422,0.241456504494875,-0.0335399492618355,-0.0474333714344161,0.303956673657252,0.0879971042614339,0.292079825580257,-0.0674933458060578,-0.0213553480116678,0.158638310543439,0.0996666917339938,-0.044092256829686,0.04183341348194,-0.109830973766176,0.0112318522624979,-0.0608599585607278,0.0714222814763666,0.263208805868587,0.13911573908376,0.0712910250826283,-0.134254870622313,-0.193534858633843,-0.0678316964117642,0.180706090183483,-0.0466900748707062,-0.0481601901912281
critical,-0.0401487239395386,-0.220877216534867,-0.239685270121736,-0.032433242709391,-0.325461871231524,-0.108244588749108,-0.213432702091915,-0.177825778257008,-0.17866217534232,-0.185622014846481,-0.294368324020958,-0.464715831216901,0.481020736010113,-0.522500974317994,-0.064788370518957,0.138113198221182,-0.0096212642525541,0.0015383258861612,-0.328954147963029,0.253796304681017,0.141686822237735,-0.509674998275409,-0.557985809508029,-0.0805740117669283,-0.35045518475241,-0.131425244137692,-0.165420510099862,0.363217519788339,-0.320384341002571,0.10599551571661,-0.0453378697881667,-0.0061327154048053,0.0700914401911664,-0.498817958009358,-0.267227418902032,0.102843498790245,0.119146430493022,0.0572248948820417,-0.162992872958068,-0.310644674278879,-0.191569445337234
critical,-0.402049668558621,0.135152552388424,0.0468699122420291,-0.486895126038598,-0.410302883245011,0.360328018409861,-0.0117788624830696,0.512042060720417,0.39773261210658,0.174587676926967,-0.425063253997245,-0.239561234064904,-0.0526262455820979,-0.204957700009395,0.616008745173133,0.321235885909825,0.178408621844431,0.351084941901115,-0.0296343996235905,0.117473914544646,0.218736458316585,0.241392511434329,-0.152533899627872,0.259046494666671,-0.184545916791828,0.313075835147236,-0.0099255220736772,0.211810020779433,-0.171105932634781,0.291431283558181,-0.367850859903445,0.264349327595233,0.360485530120486,-0.246617047842374,0.0075445041172382,-0.0102360100028436,-0.304574376984198,0.160949226775751,0.344154335145588,0.198757269887763,0.296663303069915
critical,-0.340569481280512,-0.484710140685165,-0.456458332971643,-0.413351532953788,-0.303599621196722,0.530918113886154,-0.19943088063696,0.415273357239098,-0.0129254128895093,-0.0417259364627786,0.450373561049142,-0.389841818982276,-0.377567087396293,-0.0650341714739277,0.536637435055221,0.477410129283966,0.423631420802458,0.499259601740006,-0.468591172085178,-0.0942836918232001,0.132095629713589,0.237087147566513,-0.636967831466522,0.652668085191059,-0.545034141226093,0.390729655122987,-0.470060520190842,0.173340111349721,-0.550648065118847,0.140586120373967,-0.20291748013773,0.158453441295078,0.438294740782897,-0.378455463285194,-0.457017966985514,-0.113397805995477,-0.187718873292052,0.0804222933733616,0.103018351729824,0.278140245804453,0.179820999740744
critical,-0.468389658600326,-0.0145490990189471,0.0550344858613192,-0.573358197253814,-0.449804881918695,0.443918819949073,-0.213658373869537,0.565323693874053,0.264261550002856,-0.0556286071493438,-0.468510592476688,-0.388691282966805,-0.0021645104880266,-0.417075256433669,0.587762059165031,0.275473712256677,0.452675541644969,0.118776566409527,-0.22219128600482,-0.0534681463268934,0.183444292767699,0.240624538176522,-0.509176014783649,0.302659759869861,-0.360666773429038,0.121722231636666,-0.0347767022810258,0.219644299361852,0.0211955224858547,0.122140681977432,-0.46851310997262,0.129585404562942,0.169991250029522,-0.42629195355528,-0.0118762879158238,-0.051521045452086,-0.221451673799291,0.125909197580418,0.186859410101586,0.0315682271720117,0.276899049729802
