group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD5,CD195,CD62L,KLRG1,CD27,CD95,CD57,CD366,CD244,CD2,CD18,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,TIGIT,CD335,CD58,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD49d,CD99,CD150,CD23,CD82,CD224
critical,-0.421259666447471,-0.184344136602606,-0.208675754690484,-0.189968753839599,-0.180563689627029,0.0804906941580359,-0.0355880803510576,-0.173270988561769,-0.0591957308504269,-0.0647366403281761,0.142781646295313,-0.201156149765726,-0.0372369945510871,0.13282725820412,-0.0295594494796477,0.154572437878095,0.254229469099205,-0.0925568227821487,-0.198572267449542,-0.0024007338459526,-0.353394613694637,-0.007540899182931,-0.273646211770738,-0.0137400146569932,0.052250570694307,-0.0339198384472148,-0.0570838760586897,-0.056954336795778,0.0966869545709493,0.126716218688323,-0.3799811314236,-0.0419670349040631,0.316655825972374,-0.307626787980999,0.231680093601518,0.0765680879048345,0.0341503085257578,-0.219760039804367,-0.0761111068469353,-0.0238246607656183
critical,-0.290782967413862,-0.0532866099245249,-0.330284201310971,0.114210068075062,0.0375860264172716,0.0380339161902801,0.12364242621656,0.255228916385657,0.320176442574944,-0.550203233602558,0.319090799416047,-0.471419620843394,0.530796585167339,0.199044705424087,-0.170028867346753,0.387287878925938,0.42644892244223,0.475965149463069,-0.12849549584403,-0.363173047266002,-0.4395409958322,0.171841151175948,-0.279886983766522,-0.137293375419352,0.217534404908923,-0.202228081578447,-0.155955507287661,0.0988833945963227,0.536762902048822,0.245599974883364,-0.289221059355183,0.407362853019109,0.434802496441603,-0.36491195750797,0.180643798226686,0.0435161208134347,0.0376281832924436,-0.243672079266687,-0.0210240222897484,0.397345561932892
critical,-0.509601730388263,-0.281517431982747,-0.0298488928861536,0.353152455304515,0.126441130433057,0.598239143259665,0.344801492701397,0.22540561050122,0.30432707883656,0.168193641597564,0.0914770676194541,-0.0839624865859252,0.534809801145806,0.059869894371344,0.121678054946818,0.291954822903041,0.263184772586181,0.442503676944851,0.300148548983568,-0.0512151222718743,0.12064774252019,0.188167388832571,-0.0647466461062784,0.199108383064387,0.2729864170621,0.231657354303093,0.105170378685375,0.350159293599,0.488968826018432,0.4038454546493,-0.458529835162507,0.387922383382937,0.313455997104375,0.0812368119940177,0.195672433167088,0.491001452243674,0.308208101690087,0.128958839088221,0.49161415129579,0.306070024064623
critical,0.265069888703365,0.0577597913486576,0.218792819021346,0.217754305606222,0.0092221690908445,0.0583942731555139,-0.210029539586942,0.0398495475157824,-0.0588387865429911,0.273728277770754,-0.345033642964773,0.235458388941721,-0.0327142948458425,0.119189247213894,0.0969675653806238,0.0615770570704503,-0.179665099834352,-0.0457476563282035,0.0004987108581051,-0.0510571248241977,0.0319584121485413,-0.0028736482625813,0.0656054963437558,0.0713807703489887,0.184533800889267,0.242705073075452,0.174778003777694,0.0417593678586463,-0.100179301084395,-0.0056241048319464,0.183683710712918,-0.0710633026199976,-0.104830510172904,-0.106961911016393,-0.391580609235419,-0.131748792129669,-0.164102946021206,-0.015334658174822,0.0788170573088817,0.0773201207514182
critical,-0.145997796214593,0.115368903976439,-0.208290996783791,-0.095447097755522,-0.0784547415948591,-0.20753006508918,0.293934087434941,-0.078594107808427,0.534915682994971,-0.286074858466025,0.653998673709879,-0.767066885192071,0.0527480764956016,0.0630102943365838,-0.158168493958755,0.200345009255359,0.256873796936469,0.389227984707231,-0.246342766822659,-0.0873265571577787,-0.0905917441217098,-0.0355419562957268,-0.210011382252987,-0.398973265130581,-0.0327221343021763,-0.130576063722737,0.0262512214003931,-0.0118184997733578,0.455427629487973,0.464056151290816,-0.0860800856774278,0.185439316007014,0.0344882096895003,0.0899187345573381,-0.0024267712579286,0.273592094228742,0.241373205226633,0.0300919245874097,-0.104479873897755,0.0857966422990668
critical,-0.11042995391725,-0.0185430711175962,-0.134902427291111,0.132754028569743,0.0421368722342428,0.220998030624894,-0.0922300445177911,0.0651103812275348,-0.0424154252644077,-0.265309389874199,-0.0291561901141034,-0.325135290677132,0.165979745867458,-0.0441749051401664,0.0192858597464907,-0.0328758567602024,0.100341283697759,-0.202540870334494,0.14972669930816,-0.0044294535750366,-0.0799682939409459,-0.111280067908039,0.283454450608458,0.253843279095657,0.153621261468415,0.043396062365358,-0.0901540823189505,0.175015644342225,-0.0923883742354892,-0.063644224083966,-0.180685710787777,-0.0803698817205082,0.12333960574723,0.0918629006563734,-0.239577856270305,-0.35747947005213,-0.0426424770416393,-0.0856809563729357,-0.0473243551331007,-0.183264284577636
critical,0.193732333051276,0.0492962800903176,0.0300601821047158,0.263313799019664,0.172403338281349,0.107372820043677,-0.156953102822834,0.120706661562849,0.106516708026911,-0.155308212100756,0.180709380023937,0.053506968190543,0.222875830259698,0.0134179963981615,-0.197300948751743,-0.0072133913352457,0.354482473848317,0.329731891393652,-0.0298618973708654,-0.100776770900108,-0.314394907968632,-0.201530775793141,-0.0188460171415788,0.155078169328888,0.134270243158728,-0.127309889972059,-0.199590526867665,-0.104688554642977,0.360409986089647,0.0114066314359387,0.107750759650592,0.0138297474660798,0.145886241335973,-0.226629129018133,0.074010503103309,0.229962660710927,-0.174951279472974,-0.203534578747706,-0.0710529638961506,0.0635831622948863
critical,-0.521388226650259,-0.358631065521133,-0.25536580193082,0.45331043486949,0.195104804668056,0.615824308517932,0.557732054885496,0.326661003281693,0.281507243817718,-0.251488807613779,0.169436117746033,-0.123739904817518,0.737505916314113,0.22671378091412,0.258163418309422,0.304303886232223,0.298292278305054,0.423021344613348,0.403615003640387,0.0423325139224808,-0.0477561940121239,0.291771602803554,-0.0462361667351175,0.230059989851459,0.304961773782035,0.477973110292958,0.146869417500633,0.59827563758425,0.389869204157464,0.399187212524422,-0.528448666875355,0.379133728872602,0.364211651589476,-0.041076167547623,0.267583409669131,0.336879132352871,0.491858040741671,0.142748177833728,0.373854739414665,0.346540754386135
critical,0.27959674934802,-0.164700309602069,-0.0517877288113345,0.0780027508867451,-0.0950912998043057,-0.0922566167709933,-0.17135065711322,-0.136083451872926,0.355216482031225,-0.376971445649084,-0.240593676879059,-0.02770194141394,0.113469294155512,-0.184017078923045,-0.175524316132461,0.0476701892627526,-0.0773244868789012,0.0318317086042673,-0.417600723652673,-0.0333709965042095,-0.0294222429137079,-0.193634386324918,-0.129380384699231,0.0470741705630103,0.219903977625346,-0.282646242845554,-0.0449378140557368,-0.142560656015482,0.224902557083634,0.0573021908359714,0.295896617734446,-0.172448580571141,-0.119610741980437,0.110807963231464,-0.08492973754473,-0.368187018629667,0.0053469732731742,-0.236164411182784,-0.392717421688078,-0.148465158306426
critical,-0.261613446042563,-0.397430705099217,-0.314951340547624,0.440475342444909,-0.0769439655093734,0.514683566377992,0.173452930474263,0.0360484813327671,0.190989958890981,-0.457466364513439,-0.0122154020829234,-0.280278762929261,0.553800147444156,-0.0243333884493143,-0.054101331644134,-0.027911640544744,0.0495950540341315,0.258020891788964,0.236785310905091,-0.0110650606550288,-0.527133493756946,0.199602361487716,-0.25856366882426,0.135478964763155,0.0494916234800702,-0.0131550678533652,-0.0323810658607676,0.164555699191675,0.272659059434578,0.101131044910075,-0.304336770765889,0.0850456781332838,0.159758689343225,-0.428288819561764,-0.0498859741584813,0.148491662769761,0.0895049961585863,0.0047946345016666,0.0049787499087253,0.215936201949551
