group,CD3,CD45RA,CD7,CD194,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD206,CD18,CD28,CD127,CD71,ratIgG2bKiso,CD52,CD49f,CD326,CD107a,CD11a,TCR-A-B,FCERIA,CD26,CD305,CD319,CD82,CD224
critical,-0.175257220899927,-0.119279427964155,0.387671690641503,0.219467447978186,0.29290158508712,0.210576865838216,0.0974270877543799,-0.577796072176536,0.415228390003924,0.309697652884207,-0.337972851246948,0.50182844262316,-0.18076233504525,0.134568029657839,-0.140702655248671,0.519134714826696,-0.136690784971451,0.452817261042254,0.186765116063912,0.359891499294488,0.172339696261064,0.100055118036004,0.122163800181124,-0.228453456168233,-0.253796556742618,0.113831928119885,0.290459504418873,0.0759884998068461,-0.131615711407363,0.410733878868938,0.231377839804067
critical,-0.436745322254633,-0.116544138045096,-0.297923248431445,0.20686025727609,0.139713034715312,-0.575782654790742,-0.411485825413473,0.351478056188716,-0.360985377535907,0.627601315101272,0.241014269740772,0.18939344623302,0.400918094692906,-0.248507716271089,0.633606421267606,-0.0530145120679632,-0.554374468331493,0.271412931870917,-0.118668812716705,0.0336097420430236,0.336728171712138,0.0552497109808541,0.0114595188521437,0.637388314492743,-0.406538266496683,-0.291885900229962,-0.517076072829433,-0.0009325359040092,-0.0355058196902442,0.0576208588890284,0.372239018922014
critical,-0.423178787257721,-0.41700000614509,-0.35228258611428,0.0219059124612003,0.315314350766513,-0.128029432158308,-0.286291076673413,-0.0229859272772916,-0.0739522485529501,0.297847543163664,-0.150883068956311,0.050202400390577,-0.0366334066570158,0.106245791146684,0.108880808913182,0.100661281655955,0.04013716238324,0.0976998446423715,0.142084343774129,-0.144104484482906,0.191088305077997,-0.145526504436976,-0.127291531991992,0.230730473337603,-0.340134219971814,-0.178265236982095,-0.077378079830476,-0.194807326743095,0.0193179318724893,0.172282036149381,0.129717683108217
critical,0.207738213888315,0.104230073857845,-0.136814078089088,0.300338022604267,-0.070770063998063,0.488724921792094,0.047710611790957,-0.237647367911605,0.269473085308565,-0.0419346584796364,0.106593593680818,0.202397428908469,0.0938446791345763,0.0736163277224707,-0.120730246662801,-0.0909139986162964,-0.421870196912053,0.178192738684319,0.0690412319593243,-0.0251870621562645,0.0016851044934418,0.0375999495318102,-0.0139558325133789,-0.0729297995112864,0.276896948083206,-0.0992939542491417,-0.488024383279395,-0.10516100247714,0.0390804617765065,-0.0575664701474181,-0.106454855758239
critical,0.219445221696298,0.115062343558433,0.165300281720727,0.213424846748042,-0.225884859376101,0.117121269658561,0.154026403093657,-0.192202138565851,0.334120684791973,-0.229687395715192,0.0510314422717853,0.231914747340863,-0.0824098426064289,0.0382259590679915,0.0351321765982097,-0.221120946037014,-0.347509589880412,0.255944855433079,0.139323100965282,0.182676511318244,-0.312094591550648,-0.0401913427059805,0.065538456806292,-0.177728686955312,0.191665289351911,-0.0050614289371744,-0.536634599155374,0.105746225148685,-0.0791996626705976,-0.139221306200025,-0.225492921929723
critical,-0.13126296400104,-0.122771868012322,-0.0781603448270088,-0.0662271790381788,0.331994650397959,0.0564624897793041,-0.225220610979509,0.192903227493402,0.0470022931084914,0.279718187947269,0.146926703437283,0.466235621351235,0.10755114333296,0.0530700875195381,0.411557182635019,0.122813598202816,-0.423839886879472,0.341198003163588,-0.0983495569078395,0.0120483521547033,-0.180673397623816,0.0005814748231851,0.0741958066493872,0.213730873016402,-0.0770440558213035,-0.028053303580634,-0.0918717099103681,0.0700477355700336,0.0237626490440994,-0.0384180031153113,0.0323682302968675
critical,-0.227076096995428,-0.225728153825597,-0.23362792437197,0.286494354154803,0.0752486975277625,-0.167318531283326,-0.353350304783185,-0.055053193544534,-0.231649930989299,0.241405062424008,-0.0080754165554739,0.11944335262324,-0.0349996294033303,-0.063088611340875,0.0669293150387326,-0.0885170609714444,-0.492161742135009,0.0370936254321702,-0.0732709273023616,-0.208783544280389,-0.0084626035568793,-0.194513936851956,-0.149128225274179,0.0515098527216439,-0.273822938983605,-0.12144545938243,-0.248367863791142,-0.131858380191917,-0.0892356941552611,-0.12549971100615,-0.0131142833343044
critical,-0.408136944086654,-0.381268254652484,-0.200104230990437,0.345311236784503,0.545807952328724,-0.003426042242753,-0.192586807926334,0.0805114113291895,-0.0786996103062998,0.601636044914646,0.153756004413732,0.352395309443484,0.196304939962964,0.0562396343914969,0.276358364031972,0.357859380681766,-0.15670307914946,0.323841898348026,0.0883795706243558,0.175316121508891,0.280384461314331,0.24944942583937,0.228706276772706,0.304420190618477,-0.408413078223712,0.0081586523554017,-0.206170316798665,-0.182700480947885,0.0353409634130123,0.327208297765721,0.221182348653588
critical,0.388019078115135,0.0343866737110151,-0.0045136093918135,-0.182521680809686,-0.0951025792420779,-0.136250453303176,-0.194386879602121,-0.212700478030229,0.169183959794148,-0.220061661392508,-0.236542572455848,0.202740436334752,0.0986689702944754,-0.293808349461652,-0.217933945050939,-0.165451010933109,-0.176533457482247,-0.0515326916279592,-0.504510487584199,-0.0897610758594429,-0.18991168310286,-0.250103913456734,-0.162880409062384,-0.111797837409244,0.396228697334983,-0.603651173392607,-0.0793688730212522,0.0252744121436201,-0.532875178777013,-0.488079791678177,-0.262605172012407
critical,-0.512224673861775,-0.625731241994052,-0.454210732404056,0.37479387024999,0.554612097328825,-0.350770638370326,-0.371485370792971,0.0170839574399022,-0.475629170759425,0.559641671585387,-0.0209204713454899,0.515216761406698,0.0238581537758364,0.164762281018578,0.152543440103664,0.25069374270555,-0.469601555894895,0.374655906865359,0.128311366352062,-0.0931693734332693,0.0677064558904855,-0.0580984854914092,0.0450192677905509,0.183989274475665,-0.507492726578158,0.0991367641298946,-0.385166193179487,-0.18005988094001,0.0569806218615196,0.0318145616220793,0.247301002417505
