group,CD90,CD45RA,CD7,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD244,CD184,CD303,CD28,CD47,CD154,CD269,CD324,CD107a,CD272,CD26,CD144,CD1a,CD158f,CD337,CD336,CD307d,CD138,Phospho-Tau,CD150,Mac-2,IgLambdaLight,NLRP2
critical,-0.003866400708875,-0.236216244599421,-0.327968169344737,0.217060681576288,-0.26755286116311,-0.257648943731161,0.158208689530109,-0.39037953281923,0.298530077413351,0.291026300888781,-0.021573017460567,0.0761952669149523,-0.302758808662193,-0.257825558420014,-0.106809112740999,-0.0378495913762717,-0.0465719757119471,0.0223285537838263,-0.0099923450511755,-0.29097090783264,0.0803057987948142,0.0141795278519776,-0.0298920993866832,0.0449622770197939,-0.129038592431532,0.164597924850882,0.0607133599222345,-0.0373337677088573,0.0843843107442919,-0.0283099967830188,0.135038307808454,0.0772968899648138
critical,-0.180420861644516,0.102201911509479,-0.0765526362419358,-0.0948282440146029,-0.248416644358352,-0.220873619533694,0.460105942652507,-0.278406264813136,0.215987921359647,0.31309663008597,-0.249444891789851,0.070300659548715,-0.252046633049596,-0.291197811881861,0.0076909742390162,-0.0665780038085633,-0.0620241914979593,0.137528686186421,0.0657971224099653,-0.208049187794158,-0.085021339255549,-0.0671906076856068,-0.0884972842430469,0.0288888615148691,-0.0949183311386628,0.0124904371837672,0.0390103613970089,-0.0831001018337587,-0.0142959604279693,0.0168145713625467,0.0435821341447587,-0.0189280498329986
critical,0.152613657149623,-0.460899693164423,-0.199131943252296,0.68520175039615,-0.288117619596544,-0.0943173280616547,0.306896743872677,-0.333561453947188,0.670713596339765,0.329847667474595,0.0197378341233135,0.13308844529478,0.398519538749704,-0.0036112534279742,0.175795313503772,0.169112008811348,0.0487191684679917,0.257983398166188,0.155259817508206,0.182414781812778,0.19519732658737,0.158555832146003,0.118033795235639,0.0300258073944085,0.135390877168511,0.0801863103532532,0.186199862785197,0.174815755515429,0.342522494257597,0.194938625173489,0.154828933645505,0.0914084691477983
critical,-0.150746451511268,-0.297909827065614,-0.390936389302812,0.382056864985157,0.0071981895482927,-0.224387216041087,-0.143325649993509,-0.13522907810216,0.531968863341598,-0.147538752274338,-0.175503177264764,-0.178029093977993,0.195999972677157,-0.304410912059412,-0.117226740440591,-0.0664808088506168,-0.133816819486743,-0.159061256992525,-0.0853552838874249,-0.415659281190324,-0.11777894400623,-0.229690796243487,-0.144318206211996,-0.101769897603952,-0.112373629230484,-0.0827517300619037,-0.131484687810403,-0.0872386080245276,0.209196121784315,-0.117091593352301,-0.133360858058858,-0.0451607838632454
critical,0.173936568800095,0.0708750655296652,-0.021269000696807,-0.176183890430347,0.250741613613781,0.18774337137222,-0.159736597732267,0.353530541204718,-0.0929391141224149,-0.0167046978256275,-0.0471093418594056,0.0068323957634703,-0.254219263860715,-0.228148845019028,0.120856865544807,-0.10406012322818,-0.0489137600903379,-0.0811757026407758,0.146023974803762,-0.748604754968222,0.033108139135457,-0.0541429826600616,0.005266368023631,0.129074446662594,0.108351043911326,0.209120733225057,0.0481691801876421,0.0947298273090823,-0.222650086046504,0.0161168773606946,-0.0349606161927028,0.06538642505998
critical,-0.0016939913562115,-0.0433229566538424,0.0973565396248877,0.309148881002472,-0.0908826719555782,-0.0841097313809016,0.137182705184926,-0.0755908610815704,0.309784238373942,0.0243498686458258,-0.201311432107152,0.137629082542278,0.0404533421524518,-0.314554993306192,-0.0814672363074359,0.0014192094816026,-0.0415704510162838,0.0684423496084123,0.125648754390062,-0.421531612898746,0.0149101204048595,0.136588538781082,-0.0369376400517168,0.0966265326649829,0.0910989268412347,0.033601908062832,0.0733866613534976,0.0168744245531648,-0.0750606313531625,0.0551232629029386,0.159706371334992,-0.0647766646824286
critical,-0.361447701518552,-0.13853204600717,-0.113488702452947,0.121925837062287,-0.0116096588767013,-0.449054016286776,-0.167917889055345,-0.0020942322391809,0.216623854869208,-0.160157827281136,-0.384966910573157,-0.354616662335148,-0.0326881325353649,-0.307639359050147,-0.390567922766868,-0.360122955038781,-0.403223841489459,-0.325084430757595,-0.275296849881614,-0.407509543607848,-0.38486970759821,-0.336971776675482,-0.370487599791112,-0.352999596198784,-0.365468924875908,-0.366885318917749,-0.371264098609701,-0.403180543508951,-0.277951954334337,-0.402437200572556,-0.330260251882895,-0.371279350952995
critical,0.193546825330418,-0.217279018057622,-0.187326498236247,0.391271669066159,-0.0434851336856544,0.0273631715601826,0.0325694735564354,0.0214263227417037,0.393197832635176,0.227298422223137,-0.0095163882632313,0.21740969167534,0.218572980798734,-0.0269646188335234,0.173838966828074,0.169865160328093,0.162454538470899,0.265560013817323,0.0681474245999867,-0.15558393338987,0.205054419623041,0.040276270298526,0.170451479917302,0.153607375603404,0.221452512655503,0.219112185021513,0.206438707722608,0.142119896857856,0.295089597650914,0.174494440199191,0.255038054218005,0.150584846276273
critical,-0.681717312491225,-0.779866044818436,-0.588788467242626,0.661449110987918,-0.121427732099611,-0.743013585585397,-0.514540497913528,-0.277613876401501,0.76464313271567,-0.560986591348951,-0.731505732398554,-0.684270297793547,0.116586626342112,-0.694930388943626,-0.688698066110662,-0.708276836081072,-0.661247675911489,-0.675840998127024,-0.747120001063205,-0.487602493448949,-0.712675555308337,-0.699533756093027,-0.683024194756371,-0.706246523156621,-0.650649839372263,-0.670977995682864,-0.677576231657398,-0.661878978987336,-0.201046195071353,-0.714336580242241,-0.658353897994017,-0.688157607045782
critical,0.0174646251527722,-0.529704793745259,-0.402969190501608,0.581027733354689,-0.420919851750615,-0.397586972046241,-0.0129497207319049,-0.364837817767402,0.602367907958884,-0.0152407792672605,-0.243871156727977,-0.0564513455561035,0.267743907679388,-0.337623120016577,-0.0034782963001466,-0.0419600546808601,-0.0175785674665123,-0.0103753887003703,-0.0692057777155592,-0.449482146254492,-0.0150752520817224,-0.0014191489276115,-0.0400683654764994,-0.0653497753960287,-0.0292814553429865,-0.0054400078338794,-0.0421543278972641,-0.0407494062966918,0.150177507658163,-0.069449467578082,-0.0545852609227378,-0.0777660373626307
critical,0.0477507002735659,-0.474545466040321,-0.558471572219164,0.584710393559799,-0.46662279249223,-0.178008038321836,0.0280584821114059,-0.25925002634452,0.653548223014278,0.12951376307908,-0.0875984335600275,0.0559369387996456,0.298916637502975,0.0079600815627945,0.0585743812954147,0.061375412215124,0.0512743444173596,0.114363705757454,-0.0998091962777665,-0.1963369584936,0.0794346717084156,0.0886000457921841,0.0181068409049425,0.0273695017506588,0.0612516731357143,0.0124837410181049,0.0398627923930803,0.008039450398417,0.399884978449782,0.0481257279765127,-0.0099926208341113,0.0370096769596728
critical,-0.284596858089913,-0.0763730283962492,-0.053883159310545,0.110695785322609,0.309127809410738,-0.349968096435482,0.304226168005086,-0.575887813359988,-0.0676576235779614,0.0680470039518085,-0.0085175899179748,0.0556125163500667,-0.166250088109904,0.0594917853391289,-0.122671392430196,-0.0659486765506588,-0.123087870620814,-0.0420076743510619,0.211899584110277,-0.0387793935175671,-0.256067639208159,0.150176057903572,-0.255862450447347,-0.162946144293611,-0.162837105054962,-0.253703893858567,-0.18648049597831,-0.0298150572131724,0.0214061488769618,-0.0865087345918662,-0.225674588855809,-0.0885649735077416
