group,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD39,CD244,CD18,CD28,CD127,CD47,CD52,CD49f,CD11a,TCR-A-B,CD226,CD29,CD26,CD49d,CD305,CD99,CD82
critical,-0.304174466762528,-0.009652263219781,-0.392530151760173,-0.177284669911619,-0.20398835868711,-0.244810194871406,-0.071781143116209,0.33982992387813,-0.264383250710655,0.307651012401953,-0.348681290121063,0.0074156928599847,0.358852877050963,-0.208632635792934,0.251957572511101,0.0238339571382986,-0.353181886428675,-0.231089086946966,-0.207967597414948,-0.25057030575436,0.0230120918968859,0.117731156318087,-0.382712589991515,0.166820064662719,0.25303430515206,-0.237740866299742,0.340465637438132,0.0811995932607618,0.260766564846359,-0.0107144137446021
critical,-0.57832136344679,-0.0814508411768365,-0.235573273967249,0.215490010340368,0.0253969401877566,-0.0040681515655583,0.14032730088977,-0.450667491549669,-0.402948145163767,0.395714838669142,-0.343159834454097,0.558536628327477,0.158715480484104,0.222824356678003,0.421370660753436,0.539731544748218,-0.103773702651715,-0.500444432130988,-0.369325640589089,0.0133109320239195,0.38881041414167,0.527106160936563,-0.54115497434017,0.516136495031058,0.492940299341567,-0.40281925540563,0.317290551631554,0.0910415284890937,0.215029758725569,0.161902322956199
critical,-0.526119194505242,-0.59681529368206,-0.19494346957311,0.134023098331149,0.123289888298913,0.117341716581243,0.657520498041535,-0.081301685770282,-0.326143561268506,0.19487868748541,-0.244807367970287,0.602094624528389,-0.111420333831689,-0.064148368196754,0.12090823393836,0.526915553968882,0.324132083157371,0.196520717236797,-0.0379958105980258,0.126991625892786,0.491627040241238,0.54879019128496,-0.490056796133478,0.52521875237838,0.507885470232224,0.320259457144739,0.126228846700298,-0.139298135647947,0.574175151593383,0.517250747150741
critical,-0.0686933396693368,-0.140495212832962,-0.269366587813647,0.0569356474741729,-0.239785201392716,0.0161081602707457,0.0748667105220729,-0.152280573444871,-0.188430818123017,-0.0537641944399171,-0.263849145876872,0.262199756923897,-0.0843467393981112,0.27308941445573,-0.104808280683625,-0.0701062390956195,0.0191282586304132,-0.35185079997685,-0.236987994418574,-0.144403768410128,-0.190624831762361,-0.128694914401104,-0.0200967198044165,0.144074811575472,0.0615029809680745,-0.505673951738469,0.0848610689413599,-0.0614492494058512,-0.0849136555709041,-0.105716855209151
critical,0.0320120394649236,-0.134145729579336,0.26811753528999,-0.124466439584331,-0.0054227072912245,-0.188500199688014,0.0612961590286784,-0.232930112952615,-0.154563080456353,-0.195756386538444,-0.16848476156686,-0.0635343600527235,-0.206356372669925,-0.0761883050760209,-0.074168858345786,0.12776811260899,0.103526974041821,0.275180937031359,0.174272916887225,0.0866515138275196,0.267412363935631,0.137072354863578,0.0517521014456189,0.0918130203890947,0.0831990664479792,0.42292711880188,-0.0850136289093318,0.152134819001178,0.0585593831855227,-0.0659984982946759
critical,-0.084664435304516,-0.224410801292525,0.160500292931094,0.0628162237164094,0.0416965705390052,0.0148282988390342,0.232324036578092,-0.371433145823879,-0.192526443895134,-0.110866059071619,-0.35549185914329,0.446701896834247,0.0079629340472004,0.284969878185016,0.0598409507758266,0.260607828100823,0.0428935807796794,-0.315626759802614,-0.217289829610051,0.0304027131856987,-0.157337407776221,0.174810526942996,-0.0546664798594841,0.128507266498538,0.210736851121827,-0.261458658561677,0.133990572038503,-0.0173312167292582,-0.133716787849239,-0.010853240045417
critical,-0.244867105035305,-0.0409804971036005,-0.291513745421561,-0.316464451733155,-0.312050296040909,-0.206618002025394,-0.232954639173187,-0.0356465172754178,-0.255155863384753,0.577337809292049,-0.560476339678138,-0.203628411871525,0.412471994802372,-0.106526723116498,0.148397655588329,0.142835747223245,-0.562518030912961,-0.354511404503837,-0.453655455069143,-0.538392050549721,-0.0602932350692138,0.279376077157705,-0.142218947444036,0.151361380645152,0.0431886615738232,-0.317873001120672,0.22195109759277,0.261854050353585,0.274860594030632,-0.238666984866519
critical,-0.53752364129833,-0.496594420132855,-0.278604375113328,0.307114093646358,0.128045206535705,0.0641177096370804,0.564186169079194,-0.351477842901874,-0.243085595809929,0.0438422558226326,-0.10830204930316,0.650846425702013,0.0132073894102993,0.315387237084126,0.14191199434628,0.375245595244241,0.35296172555304,-0.122882790691386,-0.11517219700453,0.169941443590452,0.324799233969277,0.343095175757295,-0.571928076264647,0.252446041365842,0.372194687796617,-0.0939608061054926,0.111280657104266,-0.239294186609373,0.258697571255581,0.30119622553554
critical,0.0901542339857851,-0.251852741248952,-0.409431883515298,0.261713498020924,-0.201090828513843,0.498742223006747,0.464840536943822,0.13352307260172,-0.180858122413695,0.0123442241713972,-0.282845144307997,0.519919388580898,0.0366374209969208,0.512106882413802,-0.145625889892449,0.209230893634791,0.0170788140318049,-0.421521084969371,-0.42537803841993,-0.229797840179129,-0.0128030348159231,0.240109914350778,-0.0436432686678461,-0.317974308467145,0.0121516889262994,-0.33859306966017,-0.0676116625705253,-0.376742997915464,-0.272344521512151,0.313011560203817
critical,-0.546063800542501,-0.704347954215673,-0.467973519808373,0.229711191126457,-0.213571725959202,0.0973725632358716,0.552390257441859,-0.245257618066308,-0.353054278723007,0.018953494430505,-0.482190090621651,0.487902818868775,-0.0209391728288496,0.09884111686616,0.0365841184056045,0.124366154048691,0.288440715902521,-0.270535293463142,-0.452169125953683,-0.19272751003983,0.129811886659631,0.187977951553889,-0.535838611227464,0.165079130457115,0.178550202351714,-0.241290166025066,0.163748737833407,-0.191047038684966,0.145695583693735,0.0885015745553476
