group,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD5,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD28,CD38,CD127,CD47,CD52,CD49f,TIGIT,CD146,CD58,CD11a,TCR-A-B,CD29,CD26,CD49d,CD99,CD150,CD82
critical,-0.215315005871264,0.0999572879055788,-0.568572213891311,-0.466722878565887,-0.477695929760933,-0.623316095760186,-0.272409041837038,-0.15945011136982,-0.332611260860656,-0.0358522419561405,-0.346614075071517,0.777695663241226,-0.642739388298872,-0.370062449632823,0.519358718596298,-0.548219796027035,0.309568289385029,0.27176830738668,-0.754133932181651,-0.276843447838791,-0.0033826939117765,-0.135576656860242,-0.31763214652253,0.0139146977409414,-0.429912796494052,-0.23132004546116,-0.112305318711922,0.399998524285451,-0.0990374009785801,0.138095968386935,-0.367249372185978,0.147572099459706,0.129639090632524,-0.257171652410358,-0.358175097629998
critical,-0.534104142333335,-0.297682485273278,-0.415702653917219,-0.0895463788552202,0.0407940609673041,-0.311173568229238,0.0980152014609099,0.210376449728544,0.275653298490626,-0.68023918380102,-0.550156259409982,0.401523855240162,-0.540749235107879,0.491740858863472,0.11687598713121,0.0106355319491801,0.374055995713265,0.566483614014885,-0.0343430524727152,-0.488982251561871,-0.197632662474556,-0.366608150894924,-0.100532945883153,0.388001145113909,-0.181887366716388,0.152985483480146,0.106631019140049,0.594638247096899,-0.554574010598979,0.360178395904798,-0.182040328557739,0.152710084590224,0.177222328619975,0.181419789317692,-0.0456701337016302
critical,-0.447708829675983,-0.377203134492082,-0.353368000401049,0.0738295751209616,0.125087474027064,0.144315684433186,0.382170982697726,0.310090917027369,0.0139403832686122,-0.259634799975142,-0.197700095297387,0.237608150468282,-0.327624513385518,0.42029174912682,0.183189848121736,-0.117519006764602,0.215513085090165,0.517567122869137,0.248342452683114,-0.239679324353171,0.282018910750343,0.10554440439736,0.0867605528418168,0.474178040627856,0.128513205452342,0.145883003634242,0.220897743819014,0.401545353828677,-0.411698715324193,0.338423308063672,0.336352820255383,0.104843582453783,0.504428204288034,0.397236904801569,0.344017263241194
critical,-0.251307422092146,-0.120836825768465,-0.27340455876851,-0.175189917183513,-0.235339761488441,-0.124856759131052,0.0906237206343046,0.17408673049371,-0.131774145179582,0.0875794408072874,0.0080178406603415,0.180634385294663,-0.307289229763055,0.0473444814783348,-0.0604465886366247,-0.11226793463683,0.0615009515868603,0.0607249039237463,-0.156796675420811,0.0108738997934534,-0.0561529162609962,-0.2553647546448,-0.263255045977374,0.11305279094669,0.0770575145239217,-0.121801460898906,0.0327302558436567,0.0848173656470256,-0.268427521788248,0.099467443164195,-0.0028885715484692,0.277124393861468,0.0070550425432209,0.118007503882628,-0.153068072890452
critical,-0.113276656329176,-0.115692495528779,0.0820180500766027,-0.15531768086782,-0.181945875879658,-0.0331261317329817,-0.0432052787597976,-0.239486710557399,-0.165019535792718,-0.239662689757553,-0.241044804045026,0.0159472373062842,-0.238667438666699,-0.214687055046172,-0.125918423623574,-0.646880629373925,-0.0901968017466829,0.0739618059531994,-0.067618662680219,-0.536619816844889,0.524240119272736,0.0559706773526693,0.0698797038216035,0.377955973729612,-0.242905057904949,0.199302478162768,-0.0257656918690064,-0.0910463185333133,-0.0939094246898006,0.105567255978939,0.30819793139916,-0.0852775935022995,0.0364431922397474,-0.22445595559436,-0.0439507232092724
critical,-0.228413087263439,-0.0258633999055879,-0.166293540511345,-0.0030143326099357,0.0815086498223932,-0.0036514129273297,-0.0555027134658303,-0.186882559163795,0.120234939854038,0.093798740627282,0.160070148681219,0.0202217993327792,-0.0040045211168227,0.0407749893015508,0.0802283222366173,-0.07547553085006,0.128084196574215,-0.070546272484776,0.141798126151103,-0.193475355657028,0.218346832327025,0.170493685924676,0.166536762348893,0.164426265069547,-0.0117839714065281,-0.367573699455577,0.005540532502454,0.281826030560121,-0.243827477291069,-0.0127266379370618,0.0696900083518,-0.0976054670007614,-0.050426757818121,0.018007147704851,0.195842840462391
critical,-0.46873407833744,-0.22480132393403,0.0321383238101864,0.190596492866784,-0.265603917592218,0.22965095675212,0.163546454900095,0.2125615473745,-0.189631950385984,-0.0266201216653146,0.0209156729338443,-0.053817610926938,-0.0176792165949512,0.23024642024646,0.072416230710731,0.023980656248141,0.184004028683802,-0.241817619388838,0.0445339838113964,-0.0503875237207759,-0.0361802420898672,-0.269204492695362,-0.353200479423344,0.238528604088512,0.167915765465998,0.170141391852659,0.228842952426238,-0.075179676415885,-0.403317943653448,-0.0739973030612888,0.103541810423573,-0.0975108513144803,0.212413032112756,0.214959332699277,0.0944582858145781
critical,0.446879743040441,0.322966971760486,0.171683207946408,-0.519881651291896,-0.349268992495715,-0.171403240464078,-0.651349188623617,-0.608557127113327,-0.345930835272685,0.108250030290728,-0.01134398346223,-0.156833187671954,0.0429367593564168,-0.70335725019659,-0.380451624032332,-0.45071829366229,-0.353941751418402,-0.374441171491321,-0.46597027696674,-0.116888841859433,0.0902405780238955,-0.0620370197611596,-0.37308415376534,-0.434292421955866,-0.568981632418811,-0.317062467027313,-0.611659258516294,-0.394654839566284,0.514332538331808,-0.505369564828097,0.0262087231999243,-0.266583781040422,-0.357559045243922,-0.51054294327182,-0.478696477947856
critical,-0.0225385584964463,-0.294183922334581,-0.255731605804594,0.0510109453207525,0.0179037235292396,-0.192736720642838,0.452033705823941,0.358116944278149,0.171645329540066,-0.342226987147926,-0.258233119666798,-0.189555057708859,-0.614079516751073,0.210931948069651,-0.161014944057665,0.0453170548156088,-0.0754877061891468,0.196276113166536,0.0716361366334037,-0.139184369761329,-0.178668942855016,-0.157485931146269,0.498962493020523,0.013040128053255,0.0893503865922345,-0.503106110737785,-0.121093535600505,0.303790722906947,-0.286646142310282,-0.0818451989447812,0.0304899856000924,-0.0009489356150249,-0.106992490594059,0.15791394400108,-0.0119796012052238
critical,-0.333883481985017,-0.523896363001159,-0.391914110377888,0.420184130320476,-0.077251503477865,0.0914242336950232,0.61361106046007,0.098963684838526,0.0827364101382588,-0.446873174472125,-0.464150652918845,-0.0708318641881089,-0.302323850125625,0.585545762813033,-0.0810764216587068,0.285550414748542,-0.0576973276549636,0.130531517801396,0.279397862398234,-0.226864568449334,-0.385561516590441,-0.188585865112402,0.146217772777425,0.254014608696542,-0.0652021949297581,0.0123491044566379,0.145177608090614,0.327864088685439,-0.397700143688733,0.236734022377314,-0.327692611248883,-0.137145459585667,0.225095780723352,0.0636549545667121,0.0603307715066389
critical,0.0495739806079094,0.128189930411485,-0.0626833865968297,-0.0946395324033405,-0.0829762238706093,-0.116234259369423,-0.0794021382980703,0.134055541757378,-0.123622975350389,0.0295192795680872,0.0103144373010503,-0.0163992398906678,-0.0224219266863677,-0.0484599786120194,0.143545907436616,0.0428213590651299,0.0176719549291619,-0.183206849814319,-0.188077725664797,0.12649279385377,-0.290087339864184,-0.29310657561878,-0.170708086957275,-0.241010447180081,0.148771743730073,-0.0214050612177515,-0.13443978536183,-0.0276929394119648,0.0153330729323355,-0.211799210189349,-0.2875146693763,0.0771608459112593,-0.0109596934550487,0.0018499232701726,-0.0167989673348028
critical,-0.439837192404498,-0.0720613034839959,-0.413716691867325,0.229577015581669,0.0431645467826509,0.175940241972736,0.148591254863772,0.174728279967739,0.0317209582928828,-0.0289527082166708,-0.196026568971553,0.0501264728765944,-0.127148504597818,0.283786143340894,0.107836868615435,-0.019493864640905,0.064767630267384,0.187917765944158,0.161335239746757,0.182061922326006,-0.125454062209049,0.49639125699691,0.161138093174414,0.319646429482539,0.271534139139143,0.0716939109731452,0.210780368202655,0.262536416230521,-0.418325599628346,0.418352193092274,-0.211450195270347,0.160372569629714,0.386430126542841,0.181289999371155,0.296032246935208
