group,CD3,CD45RA,CD7,CD4,CD45RO,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD184,CD2,CD18,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD272,CD58,CD11a,CD54,TCR-A-B,CD226,CD29,CD26,CD99,CD82,CD224
critical,-0.279548634635875,0.128412089423017,-0.611610596323671,-0.518733131948894,-0.178902456435503,-0.0983249937873318,-0.415940415900993,0.755493407986123,-0.79022909356375,-0.108531571393814,0.704231928931052,-0.372496574577179,0.438788836236379,-0.322986203723243,0.323098699501755,0.144871163905239,-0.711502149773598,0.065367039937961,-0.436869633246707,-0.18930226703285,-0.431535627504802,-0.416199136283051,-0.139851519067183,-0.0482771240493796,0.087144980600748,0.384032437413199,0.312201040644176,-0.23956653871945,0.391883151743187,0.230584857983518,-0.636141760224287,0.256116467030192,-0.215495408677413,-0.142568815662206
critical,-0.413079461959394,-0.426755298790798,-0.551929610418786,0.015368219567385,0.216640839740113,-0.762122234903985,-0.516677853621334,0.331504588252746,-0.578583188833592,0.652378759226334,0.0806945807032411,0.075070515450943,0.27765227516379,-0.373341888695979,0.465341827285043,0.511524804614116,-0.0533397988204936,-0.472817429430568,-0.36652624495857,0.131751443895114,-0.462529755205963,-0.0635918576604188,0.453443552117832,-0.0897029023571299,0.152704812485433,0.619767474530598,0.318179877346908,-0.50738698487468,0.508303983543018,0.571457199672799,-0.335650183692232,0.0984857539963969,-0.0177634191079477,0.484564232081538
critical,-0.720289654257394,-0.676225328837344,-0.490574432590854,0.105233117791195,0.712281616718412,-0.251883658706751,-0.356304800364689,-0.012980520312424,-0.407999870262842,0.736778001979289,-0.0537352805371296,0.108935641564208,0.184880658740225,-0.203262177080498,0.542089249896731,0.370055757270898,0.359516764733022,-0.326525976944733,0.300066195994606,0.250422802365971,-0.0828444721892941,0.0565566307986042,0.609160125116689,0.0037238628933976,0.277982227376462,0.491918368406386,0.572395653996334,-0.689209900776799,0.598221143162657,0.55376142084807,0.268006886175056,0.726979899574442,0.618611648533739,0.458365567418351
critical,0.23689049185375,-0.129096717023711,-0.213711760643062,-0.187802501051317,-0.0328799359515714,-0.12278098782894,-0.136472876098996,-0.12508991221993,-0.0749502319912247,0.0834851810027019,-0.0911250348151071,0.274926284990741,-0.0562154809004378,-0.104652703978741,-0.343123389949962,-0.202269813476696,0.0086894587263223,0.15447227024697,-0.436395046418588,0.447470614830936,-0.28322490946483,-0.107775046020749,-0.222114602864497,-0.0598022685199493,-0.0486275256081611,-0.157512455148402,-0.118852705596963,0.360349204680638,-0.0506049347343991,0.086735681122104,-0.572573444933428,-0.136764366056261,-0.130118979850193,-0.250328391281494
critical,0.043537057142581,-0.0351778079662438,-0.0341926946945054,0.0189411675399915,-0.098814516367482,0.0987813895519452,-0.100912381563379,0.321697796713567,-0.23914796561591,0.189538924321832,0.0936002129356036,0.186969764716326,0.166704317788057,-0.181652528432295,-0.0880542292611139,0.146426746730391,-0.168769914912724,-0.011508746151411,-0.325636451661552,0.026200965615839,-0.275476553025438,-0.270111277186649,-0.27222193882656,-0.141779341089048,0.0012857301626635,0.195354954201792,0.167900483551325,-0.0337480331938553,-0.0408284882509131,-0.0857717928709135,-0.221182547706707,0.0214862455531704,-0.0395036835668533,0.0567351158831562
critical,-0.0634784729109628,0.0088090599133473,0.0380925868290476,0.218609791685492,0.357993382570465,-0.359125750251763,-0.0791232321705119,0.116067466774014,0.0156291243588138,0.287978866125424,0.182812757981857,0.565868255690365,0.0313120226708297,-0.124487209782076,0.302917415211159,0.362501071806413,0.0113466691403219,0.425086365400327,-0.484646449045431,0.455119787014955,-0.230175724248053,0.0861791855510029,-0.312191513991301,0.0327413362109505,0.0999321800323392,0.173230408560791,0.071913829595915,0.0169241430797855,0.0637868785121237,0.176970135594585,-0.221235604822033,-0.13428931872403,-0.109016920099055,-0.0307643593700965
critical,-0.126824823840279,0.0087554163328352,-0.307316416691663,-0.167497147390561,-0.100867084148901,-0.145353983863091,-0.276382931939591,0.52953249559057,-0.472047803834904,0.0061942301748486,0.42761060603592,0.193943774479476,0.159882866297266,-0.182532095730976,0.223711633728148,0.24376496741165,-0.505554276796645,-0.0191724019337278,-0.574879471608896,0.0509850922122417,-0.414412717318049,-0.29650085151431,-0.118302096444193,-0.0130826092321247,0.021003121097811,0.413046373675179,0.182616981879425,-0.0673778521589749,0.150656085485287,0.0968288135766521,-0.464537495059215,0.145418846453033,-0.197870432648014,-0.158349103195914
critical,-0.368347243261548,-0.449737129400492,-0.281370550741937,0.194532487629038,0.610511153244464,-0.295419961013966,-0.198202310238983,0.156941048663417,-0.122142016562166,0.68828383865737,0.182284372793272,0.366163498320144,0.214049168298445,-0.0521631245303358,0.237287830148869,0.405402125015999,0.42032777526794,-0.078732897219124,-0.10200178623214,0.276136618282236,-0.0459243765912862,0.251546043569848,0.400937625647667,0.0417634366307453,0.50926161688169,0.331775341842235,0.321553902364337,-0.456384527114738,0.333937484387592,0.487895105044002,-0.104363709898647,0.270369541037086,0.357625150810703,0.314970643062064
critical,-0.218505393423442,-0.592399385724936,-0.516214379390045,0.0334360929486461,0.771137247894305,0.167200295176222,-0.451077246256204,-0.302789575588791,-0.368447710050644,0.639198500305501,-0.0222907286324308,0.665045574074091,-0.351166431626362,-0.557179366300977,0.145042710817325,0.397121428317657,0.381308243835087,-0.123627072458655,-0.621426243475814,0.585306645326336,-0.632078323049407,-0.26513311178562,0.248710805961173,-0.58662314665154,-0.0710431222572993,0.318166427823545,0.165262840237077,-0.320920339715194,-0.0158927852795962,0.32452157485529,-0.363862979904605,-0.162861074928651,0.249318036964162,0.178870822727583
critical,-0.421808909175142,-0.532261563475927,-0.407012700559521,-0.120512193765746,0.610408069930741,-0.422799944553449,-0.317398997678546,0.0562592310992609,-0.390903051517517,0.640020031666697,0.0483996461536301,0.548986845738205,0.0519823618021422,-0.157889440863702,0.0129057606506778,0.243761412687008,0.31201292513049,0.0638606238952256,-0.482833841136307,0.35704705726215,-0.334296878416693,0.0568882469506415,0.106674700494232,0.003100280666369,0.307458484684899,0.279646005253424,0.175800136325052,-0.418596343203985,0.193554303679374,0.204179517251473,-0.412477454011989,0.172535507083854,0.0973442122458977,0.293133867763064
