group,CD3,CD45RA,CD7,CD194,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD18,CD28,CD127,CD71,CD47,CD49f,CD58,CD11a,CD54,CD62P,TCR-A-B,CD226,CD29,CD99,CD82
critical,-0.384784141541853,0.274067911860935,-0.246661690260779,-0.180546544744251,-0.226809390376391,0.129802191037736,-0.0018570516101866,-0.371013446365781,-0.19215692690179,0.661406946133251,-0.455828144897848,-0.147917531571785,0.482908939261494,-0.376479270064083,0.471038840966295,0.235175472506635,0.122046145167894,-0.56168717409196,-0.106519621826048,-0.285685769280489,-0.194234636070973,-0.190481643948621,0.0606631961602053,0.449474879628951,0.0829814441636495,0.0023679441468363,-0.264149665830681,0.213921786103838,0.0864339125211558,0.0345410674905407,-0.215706877369741
critical,0.540390951022452,0.284640813284971,0.467964688880422,-0.10807496631676,-0.135131331719941,-0.251217122521503,-0.262855128010463,0.674328458791999,0.577779016593834,-0.361265851233036,0.632756015042347,-0.656468591065,-0.0740248307266054,-0.0730749975597304,-0.399491339907522,-0.483964461209222,-0.551134732795226,0.11301184642358,0.558652450567953,-0.142665117617502,0.481436545205788,-0.465929417117587,-0.196220155188581,-0.57904279103845,-0.333773526545851,0.0319037968251739,0.642025371290474,-0.419819725533298,-0.527757616905893,-0.123235457381653,0.039539332153588
critical,0.712436802394122,0.597875989552353,0.393990067750438,-0.363814605663849,-0.708542089026329,-0.403775771759212,-0.233698366259924,0.209731360268351,0.266081471022488,-0.0890781360174112,0.288579986172673,-0.733252350721561,-0.0534772112207527,-0.107548121539463,-0.210183512451815,-0.523893932241368,-0.413871551808697,-0.357456158276279,-0.313219932500515,-0.144544827224459,0.0785792122349938,-0.591789852660354,-0.32956477653723,-0.56749765292386,-0.50084400845372,-0.163445337798976,0.653212209389243,-0.605042222724568,-0.508129386049552,-0.644475351059518,-0.640917083609994
critical,-0.151057697328587,-0.26082453362093,-0.165815653441398,0.244635741800819,0.241770385670076,0.143119432329942,0.0206621362658475,-0.277084056562923,-0.21011455668129,-0.23543744282408,-0.0321988162368617,0.373986622314296,-0.155608000407582,0.374274531947651,-0.132704800842431,-0.005435291115943,0.0570209770472359,0.147505020581059,-0.293828468536433,0.339720972086093,-0.167364576975876,-0.111340170050677,0.0115786637617241,-0.0960327575759793,-0.0314952072666066,-0.0755839838554458,-0.0416281331166763,0.1512677654751,0.0857306582683304,0.161746480821632,0.0089394466893678
critical,0.0266638844862628,-0.0675284476330944,0.143134395452367,-0.255027796980494,0.0428136644104477,0.0463662757426055,0.173445845414498,0.0615817721423825,0.0152569707394912,0.091276838221805,-0.039446114027138,0.0563236401056973,-0.138927439938437,0.205600294852767,0.0155567852570972,0.0528870339368318,-0.0239165108912011,0.0736133155610746,-0.0502086010418912,-0.23876838172867,-0.0128750439916683,-0.452644841150865,-0.149664099795613,0.0636011635363774,-0.108935128546644,-0.152614449071845,0.0656197542060962,-0.358194218441497,-0.384584137541281,-0.251237545566846,-0.0021468467239264
critical,0.335790003701236,0.0439572089676034,0.175225899413619,0.148063665246522,-0.25299443780061,-0.302747103150663,-0.0097179869496773,-0.111955893293087,0.142150467773211,-0.166285819710229,-0.0740880606624536,-0.221285778872585,-0.218126256427905,-0.22272637976192,-0.132572488762923,-0.211489093779891,-0.50648027120937,-0.0117430977981747,0.0962932084140727,-0.33009925027417,0.230149300677367,-0.0013473231874272,-0.163168241773385,-0.431354663387845,-0.260757059943408,-0.228967098310732,0.306008946243243,-0.282492296290679,-0.183267123927585,-0.31693547594963,-0.175616347650477
critical,0.237559574610926,-0.109700408003878,0.257281258189229,0.428405303726642,0.237073984461136,-0.244674125206333,-0.526129054595737,0.20143453765475,0.0014385533262929,-0.821749355074093,0.588768720289058,0.240741130387499,-0.637276202886601,-0.0434394400493239,-0.326313580070562,-0.265979115206748,-0.221481751911617,0.567556424329122,0.120506462114852,-0.0439533256142811,0.220558717659015,0.0860994513502868,-0.155551162305174,-0.421947443143775,-0.358811868664267,0.090751854859433,0.0808949516656694,-0.368496690986322,-0.0713730667765248,-0.22248945809918,0.13824660267614
critical,0.398907587071522,0.535300110607541,0.316474525266094,-0.409858516476258,-0.689040914686292,-0.511914828502633,-0.208095828784143,0.0959086840501791,0.221336000004884,-0.101474050378944,0.0450445621545293,-0.717855313372741,-0.128929100680996,-0.394623693832554,-0.234325564631599,-0.253827855278164,-0.434698203756233,-0.415964074504312,0.120317787763449,-0.278056154624561,0.0611306818629174,-0.324512924933382,-0.513528666891486,-0.414924775080092,-0.400833764405371,-0.225500543424573,0.438858818007917,-0.356394087581143,-0.434069024170623,-0.357664703810543,-0.338653240692715
critical,0.0676156754893388,0.275449113898924,0.531299337094264,0.0063020515198132,-0.597652118927771,-0.333451936195415,-0.272209751379134,-0.0484999437780672,0.148222962529334,-0.0267062542169651,0.697066448540472,-0.262746035369503,0.01434669236449,-0.29242549769758,0.131241618319399,-0.136622406264562,-0.127446054299482,-0.160944101674717,0.314984092483445,-0.528656388478972,0.290068213541998,0.0633038943676199,-0.130937574243837,-0.303553107949648,-0.0658441323270478,-0.500923769606161,0.214184084821005,-0.179920561710055,-0.266622351147628,-0.1018919616633,-0.120033231878084
critical,0.496017247428291,0.631629606240171,0.46135700614302,-0.323181262390065,-0.585046686539863,-0.338209844090685,-0.307065879604351,0.521441459079116,0.358818162933833,-0.0384385667712007,0.470241109608471,-0.587974315855404,0.0094259879529391,-0.533243675079811,-0.0517449185733797,0.0115258090171123,-0.167021234057581,-0.298548535618619,0.415139703049387,-0.391743185064994,0.37441710085125,-0.0779803959295697,-0.299857093848687,-0.235234488878476,-0.143879577566961,0.246938515894275,0.482848303316393,-0.169400057617396,-0.222302407278661,-0.110188995505148,-0.0487111291457862
