group,CD11b,CD3,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD62L,CD197,CD161,KLRG1,CD27,CD95,CD64,CD57,CD278,CD39,CD244,CD184,CD303,CD28,CD127,IgG2aKiso,CD47,CD52,CD269,CD49f,CD324,TCR-A-B,CD124,IgG-Fc,TSLPR,CD15,CD26,CD337,CD138,Phospho-Tau,Mac-2,CD23,CD82,CD88
critical,-0.178030812365655,0.315203592580627,-0.107539950891191,0.407123170183766,0.271754946993667,0.395850488315674,0.243852311346802,0.0412052470421718,0.390886335273165,0.0529577438910988,-0.116791122879833,-0.441904173345306,0.444143423818842,0.136159871277154,0.0406408368235455,-0.364066278685707,0.387255457189048,0.122036131954471,-0.492271270229125,-0.182832205671327,-0.128762865213197,0.491503820088378,0.0628617285271813,-0.139848454083815,-0.0285405995859389,0.0601477949311583,-0.122608001121785,0.0847475546589105,-0.0660967540164825,0.279683735041111,0.0395228188358255,-0.0839038367004131,-0.0872700565618647,0.0119169082134133,0.220873370945686,-0.042370333991594,-0.228232204019286,-0.0970113633284951,-0.0833792404474655,-0.0379051862189175,0.0321168076472655,-0.0604551115479511
critical,-0.377281340059073,-0.448856461752288,-0.317682124089696,-0.380441870399774,0.0816635708040683,-0.0400498547541209,-0.446332263892118,0.127312084652131,-0.547370710126353,-0.603406515734571,-0.15712542348922,0.155063848318551,-0.357874247356046,0.500787624697411,-0.120526772982456,-0.126573500098323,0.119058670705064,0.120637996364053,0.103573706526785,-0.427633261660865,-0.49989893042668,-0.111349269688424,-0.611050506643239,-0.433081578621228,-0.476218386803696,-0.163922465814652,-0.403877640910361,0.245194064179213,-0.349813835813718,-0.469608459532163,-0.457625746539156,-0.299096763582179,-0.368064014381492,-0.146228223301154,-0.595355655005971,-0.405102434961699,-0.60074366651522,-0.419312971401438,-0.381419567165898,-0.434945217958727,-0.0813415662936586,-0.193204177645878
critical,0.0801717621108455,-0.208493326371538,-0.104523376760575,-0.310960251483104,0.0373987324254938,-0.0945372640243007,0.0074037979542982,0.178972483228132,-0.0511282250087936,-0.0446510624634866,-0.114506225901174,-0.144303951382067,-0.0458815351189807,0.182224991215924,0.095586757640052,-0.0112675687963896,0.220701036112635,-0.0969186085679447,0.0315912667134471,0.0559183787895006,0.189440875317584,-0.0867467193721567,-0.177305280438542,0.02410792402823,-0.147050852034695,-0.0855293018020421,0.0034480952957718,0.0423748922808004,0.0204292063733197,-0.187589136095137,-0.0239875510039569,0.0368381468330985,0.0023824141620959,0.0042946426390442,-0.333156897528096,-0.0722734827100622,0.0829224402727455,0.104192922125403,0.0093399886741371,0.0508619129397485,0.154401379966954,0.0626799185014216
critical,-0.353845090029719,-0.0048038070951017,-0.304667019192057,-0.464716925702322,0.26844589641107,-0.128793386164512,-0.0082370394741147,0.155001166950624,0.100678868651519,-0.349151027486682,-0.325487492153327,-0.199369173947927,-0.042214805546049,0.292870096264432,-0.184035912819064,-0.286242638291486,0.447581894736622,0.199359307489298,-0.191581767712472,-0.210566948794738,-0.329566667737182,0.0285696368182937,-0.532952872623482,-0.190353133215183,-0.312332271025983,-0.0903049131472518,-0.225135152254564,0.0072577263421001,-0.352513907540748,0.0782265809349429,-0.349143731587877,-0.245017569348153,-0.247993572725281,-0.155863350862403,-0.412838960951308,-0.324529602893356,-0.355887188397718,-0.318599075275233,-0.330305681987381,-0.141538057235076,-0.0156674233136034,-0.219852698440558
critical,0.0265126875897731,0.148133640854633,-0.0359697557127605,-0.102552458781472,0.200421784730945,-0.0610033288052041,0.0330490145095992,-0.122277323906793,0.0038605788514391,0.0638901622256749,-0.187657920566661,0.259775466927273,0.020654077977664,0.0952462039755957,-0.104795799959239,0.107196678285627,0.402502934804158,0.0415343829175393,0.0877896119574515,0.010971956275617,-0.0038847537009257,-0.174398417120459,-0.480587499713337,0.13209969108511,-0.355485754973663,-0.141368479770678,-0.0079148398951186,-0.462859867467881,0.0347105144415042,0.144544267518185,0.0179500775705305,0.0689558379610684,0.0291577667166298,0.0824283822964229,-0.618549961827105,-0.0325520248170407,-0.0410178702976422,0.0256780257496981,-0.001465170669154,-0.0005373557962037,-0.0671826716860481,0.0029098135002816
critical,0.168980725667378,-0.251628525438133,-0.0370773331752791,0.140977842181207,0.0143577421683781,0.0027034524087591,0.0058333547985389,0.101978089371763,0.13057115946623,-0.131093830831446,0.0990845967768919,0.0827802266649816,0.0283675679114442,0.183593132174823,0.0568682679591697,0.154845594707674,0.273886226574841,0.394836928476495,0.129285786608987,-0.192983435595766,0.112459047410842,0.128724789967689,-0.044173297986108,0.0140080881256458,-0.250477834392,-0.149609179862533,0.0338318384496338,-0.0160181756727456,0.1135230386608,-0.241395898170808,0.275134820903167,0.172592108498269,0.148232898625453,0.133188843082719,-0.162081464247853,0.0848511931009569,0.235883809593561,0.16085834090513,0.164594273579246,-0.0040153296065182,0.103096970983373,0.311702350309131
critical,-0.279516103360635,-0.295434948207808,-0.329590256031874,-0.243090987260954,0.222764473891145,-0.236477925682025,0.0259306115281192,0.159426918648276,-0.0731167161926276,-0.351919264426722,-0.131380486748553,-0.1913723973191,-0.13068188007593,0.226411286923408,-0.129156733503729,-0.0180648746557169,0.152026485964133,0.125993449873722,-0.0628013759091124,-0.253944537203152,-0.138068916421415,-0.0466908349233166,-0.469365762955874,-0.169441051062466,-0.490184326451725,-0.282633752714113,-0.162677320275779,0.0174066493909586,-0.197945273028682,-0.331597704549648,-0.168420301256867,-0.208376490151396,-0.195539251409422,-0.300320252848233,-0.239026043533852,-0.175004262485801,-0.210099923370593,-0.19171348579786,-0.215079722638546,-0.110910397316207,-0.118586371328128,-0.144528437909717
critical,0.425586013541107,-0.37548527310569,-0.19300361219685,0.164482424424341,0.40662394782952,0.380358877454444,0.175917339949916,0.491017311405599,0.0840850343505879,0.0862430350643714,0.232322463558777,0.230905724846627,0.193565019690631,0.521172041985419,0.020825941037215,0.381576110913286,0.475238840117116,0.323497433109133,0.285137358419503,0.0969036510183348,0.332032362900729,0.42119283638624,0.0676188244357332,0.202927230680328,0.140269652443618,0.219740316564736,0.333077553328994,0.32481368012438,0.345233935940675,-0.404021470219828,0.34522901107724,0.349703405048146,0.321164740915077,0.287868207106132,0.120765113299501,0.351531665283948,0.375543856230313,0.336175684233121,0.37071538668915,0.188383092768411,0.587011502590354,0.381397360928746
critical,-0.568734532465822,-0.178173236114012,-0.478923362478586,-0.337689250024367,0.439478913532637,-0.165994787688314,-0.0389548720204741,0.376378536800942,-0.214277257718747,-0.634308834843307,-0.597874468958447,-0.487952938159749,-0.0150993414573836,0.498695769297892,-0.692846867431271,-0.452217228745164,0.275579890933663,0.597279595028966,-0.305398294803021,-0.682699099928456,-0.662553082306863,-0.0983217835580988,-0.713133476428621,-0.561956972551194,-0.670856861818105,0.0048615642143159,-0.625571365357583,-0.0538201648743435,-0.633834141608626,-0.166389961796163,-0.557778429352214,-0.601982545671552,-0.556322863666711,-0.615897969319364,-0.555582111148766,-0.595702556603357,-0.553895445934845,-0.556928123843873,-0.553776864165217,-0.589934890031188,-0.283596301798911,-0.568765264441533
critical,-0.200018050478296,-0.487077937033912,-0.590536596203912,-0.429229038538548,0.428110067623284,-0.187480935060058,0.166246659050076,0.583291112876337,-0.321302210378972,-0.326703261271429,0.144131203759292,0.0560638497714108,-0.452852754062769,0.595154532588829,0.0751954947992395,0.0369611636018324,0.553440940864967,0.130301964806161,0.0502121698574858,-0.145792829974761,0.0671035398243087,0.283026033011945,-0.465148903260025,0.0737298771541616,-0.416032870658634,-0.0534775970735073,0.0793131009006786,0.0695643067860289,0.0952129804511686,-0.479396068605957,0.0883142706824108,0.0480012824915359,0.131654343757985,-0.161525899194761,-0.386910795132243,0.0489395470792617,0.0566373827031518,0.0813017277145603,0.0541243262536303,0.165556939490449,0.0864838227401305,0.0955116009229346
