group,CD45RA,CD7,CD194,CD45RO,CD279,CD62L,CD197,CD223,KLRG1,CD27,CD95,CD57,CD278,CD39,CD244,CD184,CD2,CD303,CD28,CD127,CD71,CD47,CD49f,CD272,CD11a,integrin,CD54,CD26,CD144,CD1a,CD337,CD99,CD150,CD82,CD224
critical,-0.0387499618312376,0.234581668967532,-0.0240031441488258,0.0144601443990695,-0.166879718040435,-0.172487162099063,0.424226081556392,0.0134025921930451,-0.43334925673709,0.39265623738125,-0.0990725997410545,-0.459818501615721,-0.021799089899561,-0.0122294815371377,-0.27648909963197,0.493672553410225,-0.291377274753791,0.0031098311042869,0.272668896497403,0.608585394763011,0.002179860398356,0.558796751646178,0.108569869462231,0.0506621647048954,-0.207250563331255,0.0343001227704769,-0.303110203439551,0.590732664001921,0.107803195483916,-0.153447498405642,0.0457909934981979,-0.563586571117331,0.0483744628381638,0.115285682100637,0.0489983863340269
critical,0.290442731626583,0.350872275690414,-0.0654265816352281,-0.286002330827764,-0.466075203600779,0.273974388070952,0.200530662528889,-0.0706652449652826,-0.116223736276456,0.208336941275118,-0.35330799956107,-0.0876461511014249,-0.285395209129835,-0.153378310132573,-0.0937457560508152,0.034589208942819,-0.239247008664253,0.0285526385434409,-0.143791201807462,0.222209381370163,-0.0342647070776359,0.206485852559251,-0.339242686191255,0.0110713870104319,-0.333985805719267,0.0368081491762442,-0.18829548388001,0.0479551895982226,-0.0562950788808545,0.0299289686965316,0.0653815781392116,-0.131805719634183,-0.232859201586347,-0.0474775634032936,-0.162849148979574
critical,0.205433826556772,-0.1174107514678,-0.0558698434638128,-0.154932349942124,-0.0664779081075082,-0.234719167545824,0.223769523808118,0.104076678027539,-0.0070302936173111,0.19709284898922,-0.123340928677591,0.0820682296359702,-0.0803098341136324,0.0076944239742345,-0.11711236705308,0.129668158685402,-0.0419126517866629,0.152669027561295,-0.124001696617144,0.157144822158406,0.0502235754940511,0.042996007652144,-0.232570956245592,-0.129401489333993,-0.186945327383887,0.0252744978275044,-0.0035699215013766,-0.0260770669623471,0.0053485314892038,-0.0644227281519234,0.0710055268730435,-0.164831968867701,-0.0573073550148621,-0.0144641931907506,-0.0686633860276497
critical,0.144856893381181,0.410980850687595,-0.201312358503818,-0.416199254876288,-0.35366424943735,0.113098993505342,0.142123135737536,-0.0121796672365409,-0.0422496695073102,0.215061691680734,-0.518261043275313,0.0240641595333495,-0.350958971823673,-0.318619550051135,0.102867039363069,-0.0509803773165511,-0.0808634390102779,-0.0074005364890716,-0.160409852101388,0.25388595810688,-0.330093476136321,0.325378956194381,-0.0714766073181654,-0.108312820369089,-0.0953925391921394,0.0965637158013151,-0.110712727714704,0.317762685227911,0.0285330123582628,0.113087588633475,-0.0297795133218489,-0.197678770042932,-0.240591289952148,-0.0223909968117759,-0.185957163977858
critical,0.139621239267619,0.306991118491263,0.0777016418230379,-0.0603426632215656,-0.455087763914061,0.098576855573061,0.146018836094706,0.10824885495791,-0.251073099589103,0.566661404856241,-0.312691550949556,-0.0125918423623574,-0.251022328088936,0.0292744950833042,-0.157281154912062,-0.0193034651297655,-0.178952488362012,0.115375481078153,-0.003073962627825,0.282826744007045,-0.238751273687131,0.360765204229506,0.0135008597823235,-0.0436296895766952,-0.164602743261126,0.208134673823328,-0.379756649250029,0.0636182922651671,0.129280211848025,-0.0050024340555968,0.17645771609384,-0.252906049579691,-0.275292887017021,-0.0324753163159035,0.118545142327075
critical,0.116050555298438,-0.225389956466964,0.0321969503628516,-0.194594169157017,-0.238776273801265,0.113964544825258,0.155295091133461,0.0321699584572745,0.0151442346709178,0.0749897409139237,-0.314407752279625,-0.0871342296403841,-0.421974028379284,-0.360312856992068,-0.10100424468762,0.292460161687232,-0.280679045919766,-0.0093121201028797,-0.114347643976225,0.489888394059737,-0.357340837837414,0.261144149092355,0.212965123952545,-0.0314653545020528,-0.107209708111028,0.108938470077192,-0.0948095284386993,0.300721503615901,0.0959376364348143,-0.0366615529284033,-0.0002908579383329,0.0718922615391273,0.00028205028221,0.0893454225167364,0.0215905701680711
critical,-0.031310186770175,0.348285271574416,0.142473034939625,0.129393914160214,-0.144755905433224,0.124653420774158,0.178281776583216,-0.0374133743959686,-0.608683444400518,0.552436668764095,0.0432576922977668,-0.520152351037444,-0.240833756561866,-0.0362909891764942,-0.224247477834788,0.0854919836504501,-0.209845004855205,-0.044451215674224,0.538921906144408,0.506058819415076,-0.114208069948999,0.39168002484014,0.151321958561139,-0.0681377280692366,-0.410346287891894,0.0980569530931045,-0.23424433299703,0.408398575781985,-0.0101346098755344,-0.0111303838379905,-0.0472427111420945,-0.0953435546936706,-0.0725879561759003,0.157990421312805,0.170603235700674
critical,0.239984305717783,0.0102600118931783,-0.451809958635252,-0.54259710686226,-0.494637684629977,-0.0855504883910571,0.0716823886139735,-0.297317938190374,-0.137638063796488,-0.0320197147680086,-0.634743552047482,-0.313004562452155,-0.440562080778142,-0.238031461528088,-0.298234883832694,-0.128941454816575,-0.331769277058785,-0.20214461416017,-0.48035635621009,-0.0249378420566656,-0.329823074364084,-0.0035445833606523,-0.369792265575627,-0.149550241662632,-0.359557055908787,-0.0504726705052389,-0.403732097784038,0.167361992186001,-0.238154697107313,-0.156559663896072,-0.207718193158815,-0.357147141925607,-0.462564940815084,-0.365225200698006,-0.290039078876293
critical,0.771921537443822,0.597221790053646,-0.58989580358101,-0.728566392597664,-0.105537774969388,-0.0552591046468932,0.706936899749594,0.582389614351902,0.479050853420761,0.305672495172702,-0.846810552621386,0.26393171242442,-0.454594120558672,-0.659850610162453,0.438066452451978,0.728655710064534,0.0217030384951517,0.610455499800556,-0.187511145724191,0.742081167037269,-0.563051187279157,0.729914085997956,-0.353861656717875,0.688898219307045,-0.318047620344895,0.567866950053553,-0.177719838244897,0.43587629219743,0.556492202970989,0.643037078569072,0.574211194684839,0.262380697554389,0.045389862007835,-0.0564583185513516,-0.253459718260731
critical,0.484757365043669,0.391803470197961,-0.432632562125765,-0.534616728890181,-0.524744517324902,0.344116146044483,0.10870525867882,-0.268061683607486,-0.212899789065395,0.433199950044594,-0.597157614506852,-0.195034273143855,-0.66274034553851,-0.185145191406503,-0.191412769433977,-0.0485490338054044,0.0818319278097162,-0.259520165942015,-0.298192597575152,0.396490687782182,-0.513406110176093,0.359336346684153,-0.0265705287829767,-0.156276649355599,-0.19751847734201,-0.261674666994706,-0.270287513044434,0.330793397908872,-0.284180480901036,-0.252638136250968,-0.237691688934121,-0.103066967608604,-0.426079160328314,-0.17701104693549,-0.253347941755556
