group,CD3,CD45RA,CD7,CD194,CD4,CD45RO,CD279,CD195,CD62L,CD197,KLRG1,CD27,CD95,CD57,CD278,CD244,CD28,CD127,CD71,CD47,CD52,CD49f,CD96,TCR-A-B,CD29,CD26,CD1a,CD99,CD150,CD82,CD224
critical,0.247131828031317,-0.0883411061657146,0.500615480966458,0.192991306333967,0.531405349534404,0.0540009777436626,-0.296699535665764,-0.186722117852818,0.187153988353848,0.382462800838012,-0.777766146591242,0.737864888637286,0.0234448626998566,-0.677751018938359,0.28612847465984,-0.496064350654143,0.658302762009487,0.504188765730552,0.220183622676228,0.501741978955399,0.426777186028595,0.179244204507202,-0.318879977148388,0.18521051321795,-0.203992531763367,0.651457410736569,-0.148587972912906,-0.307566981124975,0.0493086390197716,0.208860578455632,0.144217672643395
critical,0.240799225226942,0.21492386424609,0.359268044694466,-0.0147648548225808,-0.0553385959880591,-0.120757503237617,-0.211251090685703,-0.141282272851739,0.495149671446408,0.396904537467954,-0.106247853522489,0.340839177909679,-0.325481246185271,0.04759874658299,-0.237820905781361,-0.140430331414192,0.120688613783299,0.464927062718489,0.0251153012515863,0.360255295998194,-0.0227124100712155,-0.309082963674486,-0.0702860237984991,0.314635572291226,-0.353540300732959,0.324489072335636,0.107502053821233,-0.0994323849871907,-0.0242727465768407,-0.0015616192622371,-0.182584496638571
critical,-0.597558484930382,-0.511450052640579,-0.342693301024315,-0.0076970278530637,0.126176522314922,0.537547264874641,0.344943731222316,-0.0425671475847796,-0.236453551018124,-0.301625519765842,-0.0284432228212998,-0.378943681634202,0.411158300211021,-0.0284554226727144,0.0978661206096963,0.0690716124558491,0.243619682683001,0.237226642548947,0.222556009656554,-0.0646241565896421,0.0224074567558292,0.419600439004697,0.326774916912411,-0.596628160525706,0.321032769520117,0.212829641224277,-0.0852228520286777,0.500507330278989,0.321702353632686,0.472539264131638,0.311325064792309
critical,-0.148686643918344,-0.280402556556195,-0.346501085358154,0.122184936478386,-0.139308794148034,0.217967570589947,0.0999131920347486,0.0707977638356259,0.0528392032718285,-0.278337229724847,-0.125416002860961,-0.101639703173528,0.254116391694509,-0.216847114653209,0.348771004601309,-0.100880575943568,0.0227931779386518,-0.489563283909614,0.387537682783319,-0.283645415179842,-0.170888542679413,-0.0776270736208126,-0.282982985011255,-0.139040849411687,0.125094421514705,-0.460532315500634,-0.299728656408295,0.0162827300131686,0.0354615060340195,-0.122703014778617,-0.0532907355377582
critical,0.237206905722873,0.0995214334789375,0.361803639564118,0.0482371655472974,-0.0356519593966222,-0.127342770382079,-0.542915453171955,-0.542869724468145,0.0847026340054165,0.192173089286533,-0.588684040103222,0.486447727691637,-0.241078119787354,-0.0809487742943168,-0.241890216380539,-0.169548399674266,0.0485873428098891,0.283099200380343,0.0166033543128774,0.252349159188552,0.508560441981419,0.145036348657773,-0.105636027316319,0.0780545867551589,-0.0885154645711191,0.0433203788872016,-0.054117241146911,-0.302041790202868,-0.371787652291135,-0.0169617929656254,-0.0189883398498332
critical,-0.130186459456262,0.0533124305955784,-0.0639726197788751,-0.268839687918889,-0.156888300047078,-0.37983513588612,-0.468831655140962,-0.0895348168645297,-0.0442520028337407,0.206816376261304,-0.191983250620869,0.0037128010354648,-0.285495378656085,-0.236307114694964,-0.391746813911377,-0.204756243057697,-0.0956890684799503,0.442349679274528,-0.458080636427946,0.312220911228905,-0.115067047442397,0.0153224989942701,-0.0287481429674032,-0.110125865953836,-0.246334292189703,0.131504543632369,0.171576779752569,-0.181774148662457,-0.0699308418454663,-0.0920499230800018,-0.209446155585529
critical,0.189774515328921,-0.0811037850414888,0.337702644471604,0.402486602341321,0.24804206385257,0.264267801789103,-0.160969492473154,-0.482937106270479,0.223408394609963,0.132665835832858,-0.749525697174962,0.65001548240703,0.252361914677658,-0.569730944423371,-0.100711884221445,-0.24287981268634,0.630571057554483,0.314058884047047,-0.0848847434917764,0.304894230509909,0.359537657608461,0.217555418171748,-0.156634432256302,0.0665573934923643,-0.0615640107373189,0.316845255611088,-0.0655350747990768,-0.0673001221160965,-0.104851619467198,0.216724079568898,0.218546384088559
critical,0.146361669649048,0.269468217236592,0.261407175753456,-0.354324455640773,0.0487483419842253,-0.30140996514322,-0.2140570883781,-0.198784146115428,0.259821892169286,0.117887843082901,0.02536840927961,0.308671619755015,-0.390664841169256,-0.119471881210031,-0.212893183032631,-0.0252232428259663,-0.142585219492762,0.266407308557453,-0.328197891872823,0.17910995332654,-0.0704211588252771,-0.10026938674463,-0.197247456375623,0.194307157704021,-0.14169635482578,0.349975090497776,-0.0013281361935007,0.0567613503585943,-0.139198750846561,-0.0867539776451201,-0.13088609833446
critical,0.4051009329756,-0.26904607810446,-0.295997752747352,0.115339433475827,-0.0039127342812245,0.0399620563648133,-0.0581050671179778,0.117018084472288,-0.093086689158393,-0.291936339329193,-0.169139610040779,-0.260612255705392,0.266658769650728,-0.197652365054586,-0.0524349168285316,-0.209225768335273,-0.290339838540682,0.124807256230728,-0.0649811769719763,-0.0833679289125204,-0.0309480063399136,0.316163831982102,0.0404531824401115,0.438448815937573,-0.084347017253137,0.0971645844609949,-0.50811252380722,-0.454302925693178,-0.0052281516448815,0.0695054089728825,-0.129580390169849
critical,0.397988808957234,0.382946467455185,0.258843356035479,-0.0904046401964071,0.0506135729513637,-0.374905594387662,-0.622255260626157,-0.440950656802606,0.134835197566207,-0.140918715270588,-0.29568193482871,0.347071108953501,-0.354431903333238,-0.283049450224486,-0.597388642012526,-0.282980628698482,-0.309620932416213,-0.0339543556380664,-0.585380302724146,0.247746371466593,0.121456292644538,-0.0129487950033121,-0.534508236132256,0.264701523367069,-0.186976776516897,0.0271428560620843,-0.365349286408203,-0.0852163215789924,-0.519693883928463,-0.285885461913255,-0.229986604020034
