group,CD3,HLA-ABC,CD45RA,CD7,CD194,CD4,CD25,CD45RO,CD279,CD62L,CD197,CD161,KLRG1,CD27,CD95,CD57,CD244,CD2,CD18,CD28,CD47,CD52,CD49f,CD58,CD11a,TCR-A-B,CD226,CD29,CD26,CD49d,CD99,CD150,CD224
critical,0.324044539836415,-0.162848939967652,-0.229989830277902,0.508119202222336,0.368999590441513,0.57743570486412,0.599289184018043,0.296450573024285,-0.112995239767437,0.320741027485266,0.404472702052405,-0.0435355814978706,-0.693265420340572,0.725152549934956,0.186061671448975,-0.581118153840314,-0.387520502677771,-0.277397296671309,-0.0716169257939517,0.666270331018559,0.41046491324259,0.421105026131733,0.299641567049233,-0.0076115308571619,-0.351747616802383,0.296160598015306,-0.244588987685359,-0.112291497371043,0.658934481337844,-0.280330623406688,-0.193613163618574,0.123399385800687,0.267652693390208
critical,0.503436077877459,-0.395245153473301,0.327067792739453,0.533395281428792,-0.125827601191847,-0.119672694261682,0.185140922768881,-0.278732309986529,-0.355328310174067,0.719034639269765,0.509911326344683,-0.0924365523292964,-0.341871114711364,0.567095938938723,-0.69584225482629,-0.151576029804888,-0.442648861562869,-0.614864884531911,-0.555823758561214,-0.0256831962609044,0.362690918410251,-0.0513215196709425,-0.44155018765626,-0.230737557073688,-0.692348553422288,0.607462500840348,-0.588551098474911,-0.561165973350594,0.228737724518625,-0.224438424833748,-0.202420055832935,-0.275464925756545,-0.484144946307098
critical,-0.262049819839721,0.191357953916378,-0.407727118536761,-0.353562762238796,0.249485100410983,0.109937019130919,0.0319105674400369,0.476470499428912,0.240693836813623,-0.0148133408044043,-0.253394670073586,0.161834821086659,0.256282573277245,-0.108855590003302,0.404745639238529,0.0161599506670269,0.19968234545011,0.36536285329458,0.361095984799534,0.232244785044934,-0.0925955126386637,0.0503457019301136,0.38329847214392,0.151496802745338,0.395017354739737,-0.216209247397007,0.380034074957219,0.313688925722724,0.181172287556037,0.180340675434139,0.441971939607423,0.243030011433207,0.430333578723998
critical,-0.116129832942848,-0.0802240621389378,0.0695160726647671,0.0894995444455715,-0.430980015341847,-0.139805177757053,-0.154942791782781,-0.190664665250186,-0.140767652877556,-0.0885824311221382,-0.0390320508454616,-0.254844126333525,0.0457606521862442,-0.0443843856285341,-0.397431023102145,-0.15248082644206,-0.0867889287211695,-0.164057074718096,-0.200113581224837,-0.230811752024052,0.159439915608403,0.0061902738962038,-0.0462088451653609,-0.228713285839829,-0.142150519711032,-0.240997679372752,-0.208384332232483,-0.0908849897612553,0.251397093405287,-0.0187059818980481,-0.318918740612122,-0.155553944255946,-0.0902524991578169
critical,0.120077185663064,-0.246108051023012,-0.0678775858869351,0.165812787761613,0.0047680747488632,-0.118414220441025,0.276533794469353,-0.0850739607185532,-0.0414528981294772,0.158641667372052,0.195154630190398,-0.379915341801114,-0.313822196889405,0.624813746549066,-0.183809509298989,-0.0686634270807389,-0.184162868643764,-0.430598038826542,-0.187781313207146,-0.0731109227770256,-0.106006231912883,0.0968167631407499,-0.239210378778735,-0.110070422601006,-0.263234834448872,0.0600249324281915,-0.10419947793811,-0.100002987203756,-0.406784147424102,-0.182646468359893,-0.20947386859226,-0.318207843536353,-0.313137308510141
critical,0.30743028561174,0.0727351035398493,0.193887408692776,0.203072285803927,0.0454000797478918,-0.0629191122494598,0.081800555457375,-0.115866978476113,0.002140582695112,0.256244028354008,0.161030446232337,0.0055175129091519,0.122516150813207,0.18732849224413,-0.155015412891123,0.146838617883664,0.0281225079461769,-0.0589999350031853,-0.11962341018011,0.0601073940562236,-0.0044743913028741,0.0624788086151062,-0.124975233176254,-0.0221533215320699,-0.181960783309396,0.29783320195483,-0.0143637165336565,-0.0663571677844162,-0.0434912869716643,0.0865665961503278,0.0529106609979831,0.0481953419726506,0.0477460037431059
critical,0.300269402216888,-0.0180242636296719,-0.062780218992304,0.377697530753967,0.388652640557035,0.340415966483712,0.199264677792364,0.262918323776547,-0.220331835928135,0.174294472622497,0.110503285807242,-0.0405737046903648,-0.715243574405676,0.620818338204219,0.230996248556512,-0.572707039523576,-0.273279073591424,-0.132538564006187,-0.179313002182726,0.634172579544897,0.381368633638525,0.465132224421912,0.165385447403303,-0.123292344502109,-0.357900367462581,0.161661309417826,-0.295140021418518,-0.0430880042407733,0.288741298310287,-0.271738204838447,-0.0776286149612839,-0.146130458917073,0.209809429499241
critical,0.382909071800763,-0.284123981256337,0.595021282218414,0.263944167344365,-0.343317969948338,-0.159941563245088,-0.233215251683357,-0.553108243086087,-0.285229175511116,0.194365678764235,0.308959551137589,-0.198912181891709,0.0969651027766665,0.0920369593159486,-0.616050165851747,0.115368391521487,-0.0463409799681186,-0.271457459309722,-0.357438816657998,-0.420273829363013,0.102395130474886,-0.149952193094331,-0.461421475744453,-0.277926548493515,-0.309442468483217,0.316936492970658,-0.176919863613233,-0.494159772787164,0.187539326551197,-0.0074233159579386,-0.264843790609526,-0.321481340855585,-0.220420065011274
critical,-0.193594355085265,-0.42243194345624,0.142526833795311,0.222117093755036,-0.116052873270523,-0.0254920566807054,-0.445523874769546,-0.190323740253784,-0.253053496387275,-0.277362759161123,-0.0054589721988385,-0.247576925230653,0.0409495897993465,0.373441193052298,-0.258714733382787,-0.0905857269956229,0.0418451536670546,-0.369781825288978,-0.180975781502913,-0.0642827583697099,0.0707975157336766,0.13754669484406,-0.333234545069999,-0.224040831292218,-0.16252863079261,-0.205170801074385,0.176243872578208,-0.0694552416081622,-0.0594376762087405,0.0919281377055387,0.197378607925182,-0.158864517027423,-0.0324247905741235
critical,0.501830549719781,-0.111499720146057,0.587786266902629,0.435630096376911,-0.234475113314737,0.236068181409382,-0.186625178567303,-0.446749401945171,-0.264125373548244,0.0470493139760411,0.294189143542377,-0.163558141487405,0.0014107744161749,0.444195542736158,-0.404748102449948,0.0406576076265095,-0.0272969952547745,0.077169186101054,-0.0667884857827222,-0.17909119227358,0.430366601864128,0.20620571640029,-0.0912356321605572,-0.239611760948449,-0.0521654155603571,0.525113295974223,-0.111784878484045,-0.0838672919935283,0.183241597098671,-0.0267164181279782,-0.0260186701256184,-0.268273982582929,-0.168848134627998
