group,CD80,CD3,CD90,CD45RA,CD7,CD194,CD4,CD45RO,CD279,TCR-G-D,CD183,CD69,CD62L,CD223,KLRG1,CD27,CD95,CD57,CD278,CX3CR1,CD244,CD28,CD127,CD47,CD52,CD269,CD49f,TIGIT,Podoplanin,CD324,CD107a,TCR-A-B,CD226,IgG-Fc,B7-H4,TCR-Va24-Jz18,CD99,CD257,Mac-2,IgLambdaLight,CD82,CD88,HLA-F,NLRP2
critical,-0.0295272430033629,-0.367578705265617,-0.0058613928554635,0.182344990844494,-0.0836872132074444,-0.0714421498668892,0.0981898721879327,-0.101441171335494,-0.138968016586299,0.021412432260918,0.042391312529122,-0.0689470268505193,0.408019654832057,0.136186208172093,0.159028058474047,0.0014439799362229,-0.16041499970518,0.196374397049239,-0.184869323032615,0.0846442957036681,0.0152958173418146,-0.163678898304725,0.370264037759877,0.283283068544509,0.0486361288050748,0.0447585738300544,0.302274791495146,-0.090643892607253,-0.0204089731941964,-0.0151242072232512,0.125106869227611,-0.213115446394032,0.196765063335083,0.0506436263104037,0.230312071394247,0.0252091336229239,0.112597538976686,0.0323755030715339,0.041526615262486,-0.117246664536545,0.098544410624696,0.116012035225959,0.0908066373347201,0.0427399071023788
critical,0.226007977800347,-0.0303284322623256,0.11863507672124,0.129412402760429,-0.226389271697529,0.199238517384866,0.104644063937206,-0.0992509604707024,0.21691818581308,0.203338909780214,0.21141193740071,0.225678373790858,-0.356334343636748,0.271894526392051,0.31218942730054,-0.107149063886796,0.241798662221333,0.469418882158435,0.0367074070061098,0.223979603371873,0.339220003237645,-0.166901018426125,-0.223221066358515,-0.0558747681531525,0.228901782187662,0.243027786106416,0.24356107489105,0.139744761884824,0.0442284434310917,0.145352470231922,0.395920953856302,-0.0943885038301369,0.482711035488925,0.208398288830481,0.263486706652963,0.258486941657871,0.174635352324523,0.174716670381382,0.203893853945926,0.249452182053198,0.137762291860783,0.305823305717975,0.16147685819812,0.134825287327828
critical,-0.139511778857544,0.653460550200578,-0.101364813503588,0.422301298494757,0.259398696191055,-0.133066182407586,-0.259976382644851,-0.614303804327528,-0.338138165067592,-0.10592215735675,-0.280499659932593,-0.0749200374446147,0.264181815408828,-0.107700465980139,-0.0934641278596851,0.223553952938561,-0.560453883650057,-0.0597146153758969,-0.0350381634008953,-0.085961412003545,-0.165624862332585,-0.311980630007474,-0.355288701292323,-0.117421512885488,-0.212402832568456,-0.0682814759427308,-0.460437964857599,-0.238587331283303,-0.14421693441907,-0.10676176252415,-0.177524139341326,0.60651232429897,-0.564218531739574,-0.0400776988466261,-0.0712471553639412,-0.0678926369300227,-0.581398044427669,-0.140899414281366,-0.0937586963320392,-0.0559131241002908,-0.591894557981037,-0.185559551793988,-0.0873789234217628,-0.04647943935753
critical,-0.180828308456463,0.294348872589887,-0.206126615365025,-0.340016227269618,0.0601047460624693,0.144960298658279,-0.0945693322344712,0.258048006691995,-0.0418916220057977,-0.150184788561023,-0.0738221625515291,-0.13356126746107,0.177298080496853,-0.0963637301212734,-0.306542829089883,0.0390028573792414,0.185411089272992,-0.271686584606141,0.176893901562127,-0.185474618568329,-0.189686851468884,-0.0677685304467536,-0.357384180831837,-0.118312915559759,-0.0527020811564961,-0.165657946059278,-0.0435936862650227,0.0540012648582858,-0.127027719422441,-0.249268525255319,-0.219881160453987,0.233534630565261,-0.208008999825479,-0.112031686191011,-0.159189584902738,-0.223342958336629,0.0018699714946852,-0.10049440330331,-0.147454177966461,-0.0878959527404007,-0.0374485871656563,-0.214502076593986,-0.206140464378777,-0.152242350752937
critical,-0.0211164543472611,-0.24237564975177,0.0148388781958087,-0.127392884816027,0.0846062055830817,-0.188112105217722,-0.103235747756169,0.0271831438581347,-0.462538726498961,-0.0077755077431044,-0.0431394130545823,0.0594473645414027,-0.346437948984222,-0.0956219519238583,-0.310625930727002,-0.124113246310316,-0.156447934435066,-0.138127147049958,-0.575425262760086,-0.0948197572822764,-0.0920985673452928,0.0381818515877222,0.592558554877304,0.245128235045077,0.127082643633659,-0.182467304664969,0.324522873569685,-0.188871232175418,0.107147118908392,-0.0268454138479758,-0.108046895782277,-0.0835897076909214,0.0672103658759298,-0.124743972675125,0.026531982122976,-0.0080625292324476,-0.207567006863294,-0.112615922639626,-0.0228038481472408,-0.182869603626513,-0.0575644575935363,-0.091415929702396,-0.0787968903590718,0.0673388949176845
critical,-0.220421942012366,-0.246748959755653,-0.0358561503731452,-0.103647398940445,-0.385246555222475,0.103818198281968,0.0472884020685233,0.149933067921659,-0.0504930864542482,-0.0442693699909997,-0.0529296785290377,0.170186788816657,0.0471064023794568,-0.0797332111968987,0.0823025463657821,-0.415462435868512,0.195173933671916,0.0547363630191414,-0.240584311480499,-0.162177481459256,0.331771377909798,-0.0065366680917071,0.0748232588344666,0.0230677772091092,0.0050906049308614,-0.0827372682877183,0.349423425340597,0.004224941844107,-0.106559084082276,-0.114448785714184,0.124109028911444,-0.248417523384025,0.2383003100455,-0.0051619953850857,-0.136230289339085,0.0235268254795297,0.211809999170717,-0.0282057963815295,-0.0424858913597229,-0.0609664549402662,0.285153025186772,-0.142918749688611,-0.0679522859057301,-0.088068736973577
critical,0.0183087836098949,0.269594155796618,0.101926968952363,0.303740734078493,0.3855837852401,-0.067125364710514,0.337957513822933,-0.0127041154412663,0.0475056252700167,0.179406732984201,0.232805509433763,0.292428863671735,0.249186475736313,0.116444869896548,0.21012195289697,0.310579589702561,-0.0693269407366285,0.113638977014037,-0.0646929209586306,0.149985480288225,0.155503253708467,0.0919352374590844,0.334511601640336,0.33944550954329,0.168071035934679,0.132044679946166,0.217651394732539,0.160611433701224,0.143907684446025,0.128800279099076,0.143500522453183,0.317140200374334,0.223339520693062,0.199050639152322,0.163525548896144,0.111995171645647,0.421000230127143,0.130988496012582,0.145334638817805,0.123970681179982,0.179651906871766,0.104706509122843,0.145857079416901,0.177914516309045
critical,-0.0248953817078012,0.265276183639306,0.0353004863469726,0.370551747382435,0.315673413494671,-0.235673133482062,0.0323908056128037,-0.294004820342596,-0.21434050979573,0.0393748041614418,0.0074578728512202,-0.0374053525005115,0.293201006055392,0.0806997338250719,0.0805833186568318,0.222225410842968,-0.434853136687501,0.130415850373348,-0.193610449219662,-0.0380189653129705,-0.0449074975887582,-0.213325778224816,0.221135991247939,0.255534450845676,-0.0185297332075991,0.0758374460659615,-0.124535212591831,-0.167486653549503,0.105178508730182,0.0402437111110302,-0.0079209116467745,0.270122207543204,-0.100402295731586,0.030869818896415,0.0710133399842362,0.0375422960711401,-0.04665995114552,0.0678275989417141,0.030380800931216,0.0404041487157556,-0.18932767521321,0.0609857191279195,0.0464285066403288,0.0789117170174632
critical,0.617377514301443,0.175207636311848,0.552217160763195,0.409912865582687,0.0191234503179469,-0.216291164425289,0.0294047909619299,0.0415036193699841,0.369737957701744,0.556418666369197,0.608655029983314,0.553181947774601,0.256848113015387,0.574088398101723,0.338753997934304,-0.195696976683885,-0.254090592868612,0.343253507398335,-0.182335898564374,0.621900795780873,0.355089414782648,0.126905076486328,0.165500116389607,0.263741499148571,0.272484745475561,0.590922875470555,-0.150554205705763,0.568970921261307,0.598007864236657,0.557527204133556,0.606204581433929,-0.0606024736121449,0.0858684816599077,0.622752842495787,0.574172928541323,0.56551413692672,0.306743437556804,0.587698355461111,0.612474840131337,0.605856618016865,0.248962207225393,0.566983046148944,0.601281937789279,0.593767459081427
critical,-0.272530090459153,0.366389191155219,-0.241441975141745,0.313577194433207,0.216892761299931,-0.0317193427672963,0.247380767465125,-0.0895162563314593,-0.383213100667827,-0.226843649695169,-0.146865495553621,0.011579721833705,-0.0679795578564474,-0.216766276868635,-0.152442513737529,0.344923035848553,-0.1117255411689,-0.0711878439670954,-0.412418391996133,-0.188093633772435,-0.112606298382852,-0.0416822918306612,0.174127114141029,0.437213173314739,0.373851268316288,-0.234787336581957,0.154790567075509,-0.212049500420782,-0.138742557227576,-0.225294983094386,-0.193762275456093,0.28423885765438,-0.120130443466691,-0.10352641134267,-0.142317462329304,-0.259574409091524,0.118053600461088,-0.240751376469974,-0.212479373809713,-0.220157697850206,-9.19772907221469e-05,-0.268553199363545,-0.170976978963436,-0.161157640414891
