group,CD3,CD45RA,CD7,CD194,CD45RO,CD279,CD62L,KLRG1,CD27,CD95,CD57,CD278,CD244,CD2,CD28,CD38,CD127,CD71,CD47,CD52,CD49f,CD11a,CD235ab,TCR-A-B,CD226,CD26,CD99,CD150,CD82,CD224
critical,0.0505839826521312,-0.126994193092374,-0.316293754605862,-0.0834259943606899,0.261823722977305,0.355316752707587,-0.182872860690289,0.317324852191676,-0.549677981979722,0.223078485095668,0.412351888758848,0.0983866765636613,0.369587171272979,0.318562033646381,-0.244147819823336,0.483712565049961,-0.48029848997863,0.182629767520809,-0.351815742858893,-0.0452980098595617,-0.0135095862877241,0.330174444755779,0.207133291581601,-0.0484173059054535,0.388527550421372,-0.50756788816321,0.349541159518631,0.195560089338469,0.0095249023502589,0.0661835320898337
critical,0.0239693614043683,-0.0605986166016258,0.0374374643703478,0.0227419374870401,0.0476453751553328,-0.0849702847223419,-0.123128061312613,-0.149218661034138,0.0071287668223837,-0.0913636639012203,-0.0196262632031882,0.0226230995710296,-0.180343253354554,0.0400780472423339,-0.18714108302802,-0.148696103311676,-0.193419717130204,-0.0125029729017331,-0.106668697862162,0.0687514697478664,-0.0624582274640513,-0.0335852052316243,-0.0656217635151173,0.16473547097042,0.0440470387740695,0.181057225484878,-0.137102517468166,-0.105425473358486,0.0234676672463973,-0.134438923228709
critical,-0.267209202590792,-0.253532557021386,0.0046852257822034,0.103340335460938,0.322183272685129,-0.0056063860091324,-0.036083049843653,0.0538521805569106,-0.162128189082311,0.258888221914348,-0.153863988263275,0.0384062916628552,0.0663728169246961,0.204985999335637,0.153819240791086,-0.0459994162783186,0.178604684976129,0.1596649103474,0.0358478694312961,0.124511628238959,0.223685721826596,0.343750977201716,0.0020417649027485,-0.240507360996738,0.30128002041923,0.20830809962448,0.281222665538878,0.0779108698991669,0.3188399869946,0.238382386648359
critical,-0.077711495878834,0.0275527866635066,0.380723605152922,0.204073643635146,-0.136492513552518,-0.216351598395743,0.171464001815849,-0.155111182688594,0.206300731174975,0.0801358236507101,-0.0346322683833947,0.0740825660725868,-0.0988599202053533,0.0898738264292956,0.124476248550499,0.104994095255794,0.0972503245251858,0.0721697183174162,0.0535209106385014,0.0624134585722511,-0.0853228610918414,-0.143481645025453,-0.0519530282642706,0.148412051595305,-0.0032591180561283,0.0262910648979006,-0.0289036618139665,0.0450237880909613,0.0542674279447293,-0.125323841040792
critical,-0.0360872310381205,-0.0797312553831858,0.248975434662864,-0.14348737691283,-0.207717358908434,-0.522359311823443,-0.263499420546682,-0.0753125541626547,0.028857359467754,-0.19519172012446,-0.363094586254104,-0.380004887209124,-0.129731253267335,-0.266504329118494,-0.0560125378554944,-0.308953100909711,0.281924232270494,-0.270392596512136,0.101305819027036,0.0268008415729055,-0.036195243249962,0.0579672357559505,-0.111737110605996,-0.107811192217216,-0.235896040332111,0.393799953673516,-0.345380330658966,-0.176762259375277,-0.305107811788502,0.0547511323921199
critical,0.2839854284357,0.0122534023394662,0.398728861995996,-0.0348939848033205,-0.0197368424114449,0.104404058034848,-0.0779762048738681,-0.223678223065903,0.0078941222015954,-0.0433993838613483,-0.0378944051670979,0.30905586812421,-0.0867530334663873,-0.0193848122021213,0.207816711972199,0.0988950511334868,-0.156905950764377,0.248152867119393,-0.0078478004938206,-0.0061386706519212,-0.169375256124018,-0.155019323518959,0.0219256115199036,0.0914308989495126,-0.192778513134114,-0.267237529182177,-0.328236354601272,-0.032523923167352,-0.103854583519011,-0.0170521441939664
critical,0.0528926809922246,-0.197725800307973,-0.196004252157468,0.215121956629744,0.0282442459205702,-0.32605005591641,-0.290837112312904,-0.214929630285896,-0.117705736193752,0.102606138805841,-0.217326570046399,-0.0026465877862991,-0.266918688876698,-0.0284669140281057,-0.0770599726216553,-0.125274149117535,-0.528886229186574,-0.0972525265909053,-0.250087398779598,0.060517443389231,-0.191266847268584,-0.0146511055587739,0.039913622409239,-0.0932253242735029,-0.356253422655487,-0.384886782328876,-0.217043727646856,-0.288025660801901,-0.26332343036621,-0.134099154073128
critical,-0.0169641030395759,0.184534493950299,0.171150372264762,0.148527391356666,-0.0413512972969517,0.0777035811915551,-0.220953654103619,0.155770143902958,-0.183682259108637,0.0255930254150396,0.264783708720335,0.126665878281031,0.17989534267451,0.0615241273472249,0.0495110561207728,0.307676416531874,-0.0370823344767817,0.311381750161004,0.0231649344461,0.0127290875737315,-0.0567838458188711,-0.0449251300040248,0.208525700654308,-0.022458271425146,0.147209119184033,0.0228848470924601,-0.205104877285572,0.0978258446347299,0.202635607551187,0.0520031691155204
critical,-0.406168548904379,-0.287899461277051,-0.151443473014797,0.350298939195657,0.300486204238685,-0.101031667723504,0.102810394267932,-0.303383047904724,0.202236061567004,0.323096997464754,-0.115129242032395,0.491132478891676,-0.140633002238993,-0.219639493404486,0.205301577007321,0.153554087117234,-0.640171059525676,0.361561933408176,-0.532107961636527,-0.159838745387753,-0.0753956494715473,0.0346917837656741,-0.0078633282998669,-0.276684091853492,0.170788140318049,-0.523431192480964,0.032145193958969,-0.133317866944479,-0.104732553111016,0.0355128658668972
critical,-0.472785739732278,-0.620311082223341,-0.435964364890962,0.324897202207404,0.581124594465467,0.330528036947049,-0.504695135655779,0.0248901378409472,-0.456582801161741,0.589273145605748,-0.0204466529461023,0.548219249660686,0.0374451569973501,-0.0196551057082098,0.307679338027013,0.120623308352383,-0.431744575927398,0.395460517846197,-0.377650847976939,-0.0196093732484283,0.0396635961247607,0.23247847062962,-0.32948949010612,-0.456542528501873,0.148987205364083,-0.404210730933766,0.121179966879483,0.242404501480864,0.0449841974142513,0.298144682309308
