group,CD80,CD137L,CD3,CD19,HLA,CD90,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD16,CD31,Podoplanin,IgM,TCR,CD32,CD161,CD152,KLRG1,CD107a,CD95,CD66b,CD35,CD278,CD58,CD24,CD11a,IgA,CD66,integrin,TCR-A-B,CD124,CD2,CD226,CD29,CD18,CD15,CD71,CD193,TCR-Va24-Jz18,CD305,LOX-1,CD307d,CD319,CLEC12A,CD94,Ig-light-chain-2,CD85j,CD88,Podocalyxin,CD224
progressive,-0.0894487924505451,-0.0350063600333063,0.395908842601228,0.023290949037544,0.151338648564349,-0.11663466308503,0.311161502366856,0.424021748149707,0.0495718940325628,-0.0679156553505084,0.373710295854612,0.0321045163569725,-0.0350010312990473,0.159168122337792,0.0207731634607754,-0.124053998286132,-0.0677655736563384,-0.0221372125312369,0.0616344674647322,0.112851585907351,0.0112092611451326,-0.0923092950224604,0.0777609804086683,-0.0375911870589379,0.0353197373537816,0.124383376189099,-0.0554718577287777,-0.171531038891747,0.169550466562272,-0.0697158193908185,-0.0312700071500534,0.0810659217536118,0.0681812251766618,0.012004965322337,0.126340576350532,0.103607236517535,0.0249901999077113,0.0506903874290741,-0.0508998975563418,0.120858470086502,0.0733435059200676,0.0505226772004622,0.191741603974055,0.0796581667515437,0.0025413645290146,-0.0408571217413184,0.0793009470552046,-0.127192775923149,0.0102776361506991,0.0238002309586177,-0.0440037133373865,0.0467522563293187,-0.0461414511918484
progressive,0.452182393892588,0.274686900807173,0.252479354772948,0.135828759445601,0.372192548353356,0.295638290496452,0.146788909814739,0.129731852850338,-0.2508287690883,0.0321095978954661,0.0831240063990161,0.0602833606844903,0.572363116473658,0.271275081441067,0.37481531890969,0.436318853816274,0.277530791350113,0.374122926140002,0.214442505713768,0.0536666251771718,0.353223069636191,0.549050182946627,0.248629468401251,0.604018780048637,0.526912225654961,0.0189859372978312,0.361092816301059,0.5048643777222,0.0346454160785531,0.283074656127176,0.466017158971606,0.253145301496204,0.264339064836894,0.072041230292097,-0.110782878877352,0.141582632429636,0.0272873265078281,0.317472802030857,0.370496214810531,0.0809911696188403,0.455547864256163,0.361245693527143,0.363432415067513,0.244767500917,0.354431546942254,0.275413121171662,0.503361554666476,0.33977108519145,0.324917721681947,0.350073723408794,0.472831171599945,0.234466364479605,0.414988777709956
progressive,0.0742914216046502,0.0806571552213384,0.243520475397289,0.0216964464039043,-0.0624865788651999,-0.0096028570585934,0.425575082742293,0.413582270987771,-0.0809154564108462,-0.320018216352649,-0.0783726794479078,-0.0574717093021938,0.1331526474958,0.20331624772176,0.0351565221712132,-0.0458469026861865,0.0787635798766659,0.180415332434804,-0.0046293940700085,0.0486210690538433,0.0180906176633602,0.047441566918648,-0.421898818992135,0.181811252643838,0.13784400350969,-0.392979998804879,-0.002660454227197,0.10566419330124,-0.140249402508831,0.104953719679276,0.159442677475318,0.165478723738958,0.21659912476603,0.100763044699915,-0.211546138631305,-0.0521797458598521,-0.13928390141214,-0.134079712403907,0.150714539465356,-0.264104885985715,0.0723602903278941,0.0323347842995452,0.230413262189189,0.0654480175165754,0.0231848839734032,0.0457956136447981,0.143560033082514,0.0374270159280282,0.0538883477625885,0.0507245759293065,0.116581043970798,0.0305577111773244,-0.0825613587723983
progressive,-0.244084976486795,-0.374808074019663,-0.36231477184774,-0.433977542265852,-0.17840094242301,-0.408830682774525,-0.46598826103805,-0.408462738619686,0.0365444095187682,-0.134125827780081,-0.0185352312578536,-0.360270718393907,-0.291171277232143,-0.360745055342877,-0.331962023395595,-0.218740395322908,-0.372774461681264,-0.364792595617186,-0.354534001225647,-0.35736014689481,-0.273604301254123,-0.355854336740066,-0.0011849960825743,-0.335209723402493,-0.29350305889693,-0.0333249424451185,-0.284263913334228,-0.274225168002628,-0.229746049997213,-0.366893842551935,-0.315571547384423,-0.276633458568725,-0.443303032337981,-0.362609158119477,-0.0685394916427054,-0.356278597877811,-0.101561506252424,-0.203906447323146,-0.261711743094769,-0.159940899266501,-0.378384068758635,-0.338335610559225,-0.507125487014375,-0.384190321908756,-0.324057979087864,-0.367918249358382,-0.292804935608981,-0.371460011254505,-0.374708843030935,-0.300631236482539,-0.322711064645292,-0.403018575556067,-0.245598098702384
progressive,-0.218028212803264,-0.175503468684651,0.0586915364842726,-0.211721902195819,-0.0780685452441465,0.107618847620278,0.0370133938692913,0.260020891823312,0.169825380697162,0.0406160629091684,0.258321117355896,-0.0421040590517096,-0.112799553791206,-0.117492772467936,-0.15320994221964,-0.200606713241535,-0.189470616757823,-0.211015399896549,-0.214985445463873,-0.166861174302884,-0.0394038102202795,-0.180515845105318,-0.303148343346168,-0.311525347009683,-0.205646786828013,-0.383258521689802,-0.213103797805074,-0.121932360996527,0.0996237153268469,-0.188529146564438,-0.272324609359654,-0.370632460265461,0.328188741958213,-0.170809348482183,0.277043313625541,-0.166826274973768,-0.0527615034121516,0.0882954082220153,-0.19269110289626,-0.421916438565637,-0.0584479177994257,-0.149193019200904,-0.0339682010014784,-0.0362323076023581,-0.0110272469480866,-0.0337207662598614,-0.295097006477449,0.0260408149672322,0.0407420168595622,-0.12143201279987,-0.0891154172038912,0.0460056041301992,-0.128420368967244
stable,0.0950354393382787,0.0031361466251695,0.136117396685846,0.107068239858566,0.0262458013207626,0.0737995789695124,0.124317059538165,0.555264895083331,-0.0212366929107307,-0.0853526185162303,0.0808405089475887,0.0296630717287467,-0.0240985239603019,0.116614476260032,0.0361084217821687,0.0176031225311366,0.093430500274795,0.111258365689689,0.125278562531611,0.109865592968205,-0.0314442288432208,0.0203320176344694,-0.193856186296502,-0.0451571829359543,0.0057887429369385,-0.25113053956201,0.0430005396050211,-0.040638649172608,-0.0911235905287461,0.0667145502594792,0.0314824437084318,-0.05718355767604,0.192073076516913,0.0631987246239574,0.0014461005848068,0.0132350981948721,-0.11186223084449,-0.0064541443132709,-0.0245487900025838,-0.174873116003699,0.0659243559370495,0.0719396138875049,0.0936982183973402,-0.0129303187633309,0.069986398626523,0.0375556001026902,-0.0030732465686548,-0.0051156187893647,0.0441839153127236,0.0554608879519889,0.0851727442818838,0.137625967283618,0.0017616847610557
stable,-0.012560857188762,0.0992998993994881,0.4525987312529,0.0671786173089172,-0.14490868439696,0.134573051924241,0.379145616978967,0.502905301122884,-0.126008682766901,-0.244122267446398,0.0803921381820474,0.0953079694318923,0.0749584443937836,0.0662160419698945,0.136673953578039,-0.0312401972636857,0.0975754429005823,0.0462667664932686,-0.0995324835571948,0.0508323874158071,-0.11708636812528,-0.0031340637883215,-0.395544552645789,0.0978607306731953,0.102959514854053,-0.085925382717976,-0.0530261197268454,0.0283523236565032,-0.307026624618265,0.101742049960274,0.112464757396157,0.0307672513681706,0.410194634569939,0.0289337366124128,-0.331195888243875,-0.0633364257447478,-0.261891716582332,-0.275667559847212,0.121251333967946,-0.258142630147851,0.0811099818303473,0.070533149054549,-0.0368864892072216,0.0585174376020264,0.0586539701180273,0.07143098904867,0.0266346113595382,0.0057764554391156,0.0953416266058332,0.0380975091091192,0.100138362995992,0.0750639231875503,-0.107420855777779
stable,0.0979956850607032,0.0627838236942484,0.231827109212659,0.0063689992752937,-0.248003604690631,0.0561711403089291,0.542385857034671,0.512624859756248,-0.315037225454444,-0.190088719354714,-0.0137204787935324,0.0095470391208841,0.078676262898973,0.0397521418723219,0.0295119688498187,0.0293389453691972,0.0857810310878428,-0.0424632990101809,-0.116565918214955,0.0117697807919251,-0.113039022741272,-0.0677485252165802,-0.478926458476309,0.0646421750879931,0.0352636618230929,-0.188211471537901,-0.070421011819513,0.0238677774220361,-0.40590781569231,0.0296842701119679,0.0174532902984601,0.0435970621040921,0.302046360235319,0.0829673539466176,-0.421600731013926,-0.212898867758654,-0.383555724310806,-0.378491138325313,0.10221219037365,-0.235785257099002,-0.0518069050602902,-0.010274879978693,-0.045288450259311,-0.0334235599469548,0.0393190626004972,-0.017198457031183,-0.0556926560150728,-0.0322261911615351,0.0900454854407554,0.0320975487100816,0.0835704281251112,0.0596576164854371,-0.158199125773909
stable,0.150352462581932,0.122858602202242,0.250335838165248,0.0069642660310251,-0.0622341451801101,0.129964144350047,0.363180684747705,0.560857265835685,0.0346783889852522,-0.244644309595838,-0.0519589242983982,0.134097910663075,0.0852991340166275,0.1604665603209,0.0526220960581322,-0.050122363342214,0.113739909153128,0.143733327377596,0.0885617093504287,0.162425329347581,0.0521307646569356,-0.0024627281658744,-0.34981496285259,-0.0421128681029424,0.0529518729637401,-0.230093656683083,0.106521199140661,0.027678083545234,-0.188304227585374,0.0674176903630051,0.0905076743171808,0.0790888185343698,0.299914111446001,0.0894202662080148,-0.313047719824566,0.0685107529706245,-0.132453499715556,-0.121013357070012,0.0038066975337979,-0.257667964487988,0.125676071900145,0.148675305066632,0.0017773358005355,0.0926749546437128,0.221324929075013,0.0274112198251614,0.0754789820929904,0.116615092657059,0.0427868467258123,0.0814807113484371,0.110950781928356,0.154935397403032,-0.017002875287449
stable,-0.0377352860173296,0.0381966948072947,0.280635507549958,0.0583101620905994,-0.0797676819495268,0.115033166994269,0.125824268653632,0.422457111997037,-0.107875838281175,-0.219921990395552,0.0172022927795286,0.0778475485181448,0.0407277443561321,-0.0356694260734278,0.100180332494996,0.0842378400869524,0.0866471903767284,0.101229752449529,-0.117443547998364,0.133804322646604,0.0298782011610635,0.0831266502252116,-0.161395048594336,0.0492331064149345,-0.0395656657299639,-0.120350749861523,0.0788841058601055,0.0540883166469833,-0.159962831457054,0.0784011746490131,0.0395708903718099,0.135523381567227,0.283982485679376,0.137119596727485,-0.175638285266431,0.0508272518953349,-0.220111045513016,-0.12911585758236,-0.0179557462416387,0.0202936555612454,0.0575344880363637,0.0751982833278297,0.0535193668852536,0.0682701569348058,0.154860494503156,0.173830662188132,0.100373369958868,0.0247630939149381,0.116110235206121,0.0787831334276868,0.133248061437932,0.101592095916621,-0.0249396681663781
