group,CD275,CD137L,CD52,CD90,CD10,CD45RA,CD7,CD16,Podoplanin,TCR,CD32,CD62L,CD107a,CD314,CD66b,CD35,CD58,CX3CR1,CD24,IgA,CD66,TCR-A-B,FCERIA,CD254,CD15,B7-H4,CD193,TCR-Vr9,CD158f,CD336,CD307d,CLEC12A,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,HLA-A2,GARP,TCR-Vb13,CD82,CD88,Podocalyxin,CD224,CD258,DR3
progressive,0.0187060998236913,0.01617314149163,-0.0410008942627611,-0.125245468681514,-0.039686637984368,-0.0848192667997389,0.157828988479973,0.0261932868454698,-0.0923286878181957,-0.0617588458665086,0.124930601990641,0.176350966477572,-0.220729471884819,-0.0954921972559787,-0.0009462094554914,0.027842414609022,-0.0946260421093377,-0.119214454315239,-0.0781103743930664,0.0326406786409642,-0.199360522336779,-0.134122006091061,0.0151747682822164,-0.100805407364415,0.0689540529489766,-0.023130138057569,-0.0775236808630778,-0.0276821300672145,0.121382312134328,-0.068252078691513,0.0602761568266603,0.0527418620521531,-0.185254007909022,0.0185326239439405,0.104261770210316,-0.0910595458725835,0.122685504010804,0.0364736009251352,0.0774676204464327,0.003440727528616,-0.0549056034535368,-0.0015656247973045,0.111921924365941,0.0128506600654026,-0.0039921846811953,0.160608522665558
progressive,0.541157157883218,0.478566157922576,0.45554252118618,0.463269072158319,0.551083910851785,0.337087309391647,0.242817867147577,0.668908623947781,0.568292511791899,0.518845597081178,0.52357715374618,0.437533444204413,0.589244060181163,0.491269412385519,0.667711904442704,0.576186751757226,0.555719244808681,0.537632818588302,0.601828815815478,0.46484705412746,0.464353276393152,0.467800541035844,0.514745910955632,0.462508476358008,0.603029619376541,0.499776390612844,0.573904628577557,0.452102699384593,0.456121397117563,0.459863907921884,0.468058442142437,0.667753563579808,0.556028611841155,0.480987191116869,0.498979949261924,0.471794518214134,0.53292970805466,0.460222788274187,0.600097447069669,0.48163045847643,0.485400474510967,0.576853501438902,0.525435490708912,0.580719748038949,0.501035461487044,0.471881890973957
progressive,0.0283157004623297,0.135787912790319,0.0458398299442491,0.161966381861921,0.18616164188982,0.359256330843472,0.350325924260742,0.118590658527324,0.0922576259140081,0.135351885669894,0.146062595694777,0.0001137430181703,0.0670426473527568,0.129713637750756,0.148015691892248,0.0513482170815772,0.0565336442631232,0.13655443782888,0.138138711330681,0.150542227047759,0.0995881338309037,0.235237564315997,0.101112839189129,0.141156932129,0.141781038829536,0.0610008070558181,0.11008502832742,0.119511574578836,0.0998785441299696,0.0855512822476275,0.130080260407186,0.0613993206874264,0.0911236583255082,0.0568657450054642,0.0799436301509987,0.1341316270783,0.0904772411980131,0.0941889193336764,0.155968494416078,0.113850628863537,0.0101609922970092,0.14432954119723,0.136313048408133,-0.0235483631998322,0.174529967485624,0.0789680856684337
progressive,-0.259098390834848,-0.180303597585636,-0.332732337261361,-0.105955097792098,-0.172901581922971,0.173821381245419,0.0228648066297477,-0.1706843714117,-0.228433973672455,-0.284934315602549,-0.163382350505097,-0.189124887008433,-0.277152442180863,-0.161993748457967,-0.235734505313537,-0.196682402396098,-0.313430136357112,-0.268752229522825,-0.177535610067389,-0.250344609985395,-0.228551766326487,-0.10692382145462,-0.284421797194569,-0.23096983934028,-0.259652564898819,-0.212647397850611,-0.257410807958317,-0.196110550091612,-0.283605386947653,-0.198083338440151,-0.277571937713589,-0.280578447507009,-0.192512988540877,-0.278371616569343,-0.254448431312929,-0.216090438628606,-0.249751274606068,-0.221345070396752,-0.220357025473345,-0.163901233999103,-0.375496883186448,-0.209810083728208,-0.142645067737476,-0.25802917706841,-0.196941603470072,-0.245643886938834
progressive,-0.0220378262216785,-0.026229633670177,0.0663523815986452,0.127918398100017,0.192359052646848,0.130580585938869,0.119271663542852,0.0476443534938173,-0.0326543349855718,-0.0943030090577559,0.15022169002014,0.160762775000684,0.0567547251631157,-0.0699615458983095,0.070278634831351,0.324115197920258,0.0396443460419756,-0.0764836078832492,0.207722719605366,0.296630721429369,0.0210531453986141,0.129243020911736,0.0682775623497245,-0.0605849286044347,0.183715770445262,-0.0208674869043784,0.069687901991623,-0.0481645389975292,0.0037088648554561,0.133000145900271,-0.0291168880089926,0.218163655922245,-0.174801290017573,0.0610721132067234,-0.0025309434715788,-0.0701266040596777,-0.0137330141831743,-0.0843026817826354,-0.0504036756704476,0.180002242394762,0.0018546622638109,0.199598772282035,0.141170422351135,0.184067134528399,-0.0558466378436651,-0.0365999899326174
stable,0.126665537277938,0.149769227157035,0.0563275605940875,0.184927920160672,0.131070389686133,0.237457755295451,0.46909415898937,0.123250651936265,0.154511746161533,0.174488159129224,0.200111945284191,0.448444363849934,0.129347852307521,0.0710179580171006,0.129858957794657,0.097149040706543,0.145159686474596,0.1628140825585,0.0600185064995931,0.234569468727871,0.164793959859174,0.224042739204054,0.104478368384716,0.0862223470547004,0.143284411683231,0.141602387413958,0.0816284503306889,0.220791495578105,0.180261697909099,0.120118435109655,0.17156710533365,0.10846961034977,0.128613852407604,0.103821071547374,0.192555885802019,0.170776974152153,0.124282228953322,0.143242266553215,0.151665581008729,0.123788704657376,0.0605568878519238,0.201082307613076,0.221337007986151,0.111887625698603,0.202639487559876,0.191511752403045
stable,0.134125765844478,0.155195760269475,0.0570977602235532,0.136174051019232,0.0941500847600557,0.39717229526797,0.474745819812537,0.134695338182327,0.222099449927266,0.196533890278178,0.17356272874275,0.460775735334879,0.122574630560866,0.0624769538291362,0.210873419433251,0.194249337762054,0.0872832258198085,0.206953845159715,0.0781835318579237,0.220459962171257,0.147560792662846,0.375714296916266,0.222302993695215,0.122528074724683,0.217243720471346,0.228062987523425,0.103675276760565,0.150158919388692,0.211530599102865,0.199659721606139,0.150650956298846,0.107901355428505,0.0891710894309919,0.0109469470800895,0.183461205805517,0.172248249159221,0.137273238876265,0.239105347583523,0.154568009472836,0.145616150213424,-0.0586768740788855,0.223756263084016,0.188097400069408,0.0291809555902229,0.186524456199545,0.2022977612435
stable,-0.0172189924454884,0.185343518278398,-0.0355664922966783,0.12534655677584,0.116098565421615,0.534469463012844,0.479407143298982,0.15529277402073,0.153430807916054,0.199718710852398,0.0818979622425683,0.363801890276383,0.0481174778125902,0.0545505155444883,0.129719788074694,0.124944498253925,0.0710185727640656,0.14007259097386,0.0789660887074018,0.136834301809324,0.104670297518113,0.363351774722658,0.118892534681594,0.101801595822792,0.197279139649234,0.118170612298941,0.024938730568975,0.12151875562481,0.209276929534712,0.117187945676565,0.150475326061474,0.0408917552023943,0.0515894111246468,-0.0037608662448156,0.186937774292872,0.0787463639720114,0.145407432609904,0.110697823728404,0.0988982406491277,0.133639378151713,-0.0813720794955918,0.150888871794545,0.175777804974315,-0.0244245419359935,0.120751864278013,0.117716231642993
stable,0.0371604843317357,0.11977528916062,-0.0750122781049894,0.0667420125539331,0.0038265847629155,0.371767055400683,0.644761968046945,0.0953306712739591,0.0403459178526875,0.0911933723251867,0.126754014123983,0.21908817662519,0.022621962445925,0.0819273091721746,-0.0378507599084335,0.10868346861568,0.10067965091965,0.116830810710698,-0.0066439316691704,0.0852553068331615,0.0884065484776666,0.270328240684368,0.102091239517886,0.141378705387721,0.0258114770067949,0.101431279458074,0.0783290781239084,0.193223059660087,0.154240845581769,0.114790694108808,0.205215475145122,0.083894665751153,0.0958036878281306,0.0451889704605705,0.0694724934900462,0.108439378077365,0.0690559155254494,0.134123796877746,0.137192180293041,0.0384646610007095,0.0438043098349718,0.0783622695200363,0.157505946174987,-0.0176903825227603,0.0269522697873775,0.13472372820237
stable,-0.0576008708289647,0.156995336961288,-0.0567267914427883,0.207281974029658,0.076751331868361,0.0855262963271173,0.336341234136749,0.121826478689532,0.130367691868649,0.14218196688531,0.174997730830359,0.349844738654947,0.0839078167518503,0.0881844219443343,0.111688153964329,0.0276584896543404,0.118815001479326,0.204298231788713,0.0723347938563842,0.142385900313067,0.0627383585992787,0.186742461800641,-0.012923064070695,0.0099947188483403,0.103864400564483,0.134757048944297,0.0857311896235229,0.134456782397439,0.164696426398405,0.0975418807411772,0.228029421730902,0.133512620870425,0.033954795399853,0.128593342727936,0.202423228442477,0.125665542421303,0.106242990164039,0.0871167497832124,0.0204484241192141,0.0907313440209224,0.105887925960255,0.127630497192678,0.171526576804786,0.0334291230926381,0.0540886385511553,0.0459922029603627
