group,CD137L,CD47,CD33,HLA,CD10,CD7,CD49f,CD16,CD25,CD294,CD31,Podoplanin,TCR,CD32,CD107a,CD314,CD66b,CD35,CD58,CD178,CD24,CD11a,IgA,CD66,CD2,CD226,CD29,CD15,B7-H4,CD158f,CLEC12A,CD85j,CD101,CD88,CD224,CD258
progressive,-0.190706574000814,0.0523163482418387,-0.23735042260813,-0.210559501342156,-0.290116430154205,-0.0297510486750612,-0.263075703229371,-0.12426468268597,-0.115982586651501,-0.286719540810913,-0.150482907753639,-0.12199920957369,-0.238147135311273,-0.288577944322345,-0.0533804752916882,-0.16432037733823,0.0427699374680205,-0.0877738798149999,-0.247916874343976,-0.307150569576986,-0.0893751136097633,-0.140701675575202,-0.210781706962496,-0.0503971781817055,-0.130130650978264,-0.307804775668973,-0.307564026697849,-0.0052765589290079,-0.219363142572969,-0.240974819501908,-0.0220465651501985,-0.258998508544548,-0.241420969972814,-0.125083764771507,-0.20669002282309,-0.182254869949804
progressive,-0.315164355092293,-0.191256305105953,-0.479714509012863,-0.336418939360867,-0.433833141030552,-0.0535837469614023,0.140009119924003,-0.641588461669409,-0.0744076350085601,-0.0861924616267229,-0.31637816180134,-0.460589454989259,-0.302215245926438,-0.466030846526821,-0.53111220122018,-0.213986176429368,-0.71949097495283,-0.603946675431381,-0.35095602314962,-0.224043045434417,-0.535389127239948,-0.138338487186557,-0.319520602387732,-0.505849857714784,0.0382228855643695,-0.146308111817532,-0.0843077216306878,-0.586117992242061,-0.282841114571278,-0.20448064947571,-0.643879486138501,-0.287652770095557,-0.254535935585345,-0.385417572275198,-0.360059910745548,-0.450364304462665
progressive,-0.461459801608748,-0.261759734297647,-0.247289833103166,-0.235182354451959,-0.475553829539016,-0.264429584444523,-0.227936874963664,-0.480788577906464,-0.193068765640279,-0.466283087951353,-0.100874669782758,-0.464572437023457,-0.48412657093626,-0.397683859208365,-0.396406539439379,-0.467979483695277,-0.384054165902715,-0.337086593399471,-0.434662636410515,-0.45403507933681,-0.340837068485418,-0.277421944255536,-0.473226221043691,-0.351915991873518,-0.100232999772519,-0.377423740436711,-0.29082146298808,-0.40529960845107,-0.460259116068911,-0.497331182918309,-0.38342959029248,-0.432323448900487,-0.425388855143017,-0.480659737478309,-0.420993806055076,-0.398138890050655
progressive,-0.127909212921724,-0.0940662387720601,0.0066809880554445,0.0595868451621817,-0.0482753001556115,-0.166718601405324,-0.0674410368157923,-0.0559951632774106,-0.0502819787485838,0.0555312105411993,-0.106008812426144,-0.0101364764114291,0.0105015200522132,-0.0233285820276727,-0.0433764672130657,-0.0220363679430733,-0.0343009780092979,-0.0630419132003739,0.0761373353986871,-0.0026574225630564,-0.0952243755243495,0.0737133946810116,-0.0118593633078347,-0.0099497908842672,-0.0288764042155982,-0.0615755089887593,-0.0215486466679382,-0.0098272803142673,0.0436553848734272,0.0367579274367228,0.0315871715705982,-0.0402461543361608,0.017589003639488,-0.0515746867563525,-0.0271202861761696,-0.0600963322032625
progressive,-0.321993498238847,-0.468873834268844,-0.382806937077062,-0.45312206795983,-0.439261204415174,0.0165259647981015,0.0569788536472122,-0.532502995023106,-0.453658946471927,-0.23319163375302,-0.471784442932718,-0.360370524850224,-0.454778885855478,-0.419928067203272,-0.462560273636275,0.00919065884455,-0.669594064316645,-0.500268802907314,-0.536063190016184,-0.269335211162607,-0.368861024368469,-0.384862142367924,-0.465145633561671,-0.306109007875424,0.0634606605102841,-0.287963636742286,-0.414069810404137,-0.243200559999809,-0.40238228468294,-0.309133885702266,-0.691656837600167,-0.457581558166397,-0.528522799012465,-0.502146540044933,-0.457478242652208,-0.340156794138688
stable,0.231489108857345,0.207927547289772,0.171777813861833,0.263347469008349,0.148752439080055,-0.193855308180395,0.478419679880046,0.106597781505972,0.299775429713474,0.24152834742761,0.0496371638945785,0.252666306843462,0.212995882151986,0.215969829053982,0.214102938227582,0.235102354793192,0.036247925064162,0.0778313633993016,0.329937037086608,0.180550965487306,0.155996622577866,0.604256610637535,0.109609022997261,0.0869371913177066,0.522746786807442,0.464243096934853,0.508076493017146,0.0452800213836852,0.304210180125861,0.368978999179222,0.0840248223577602,0.293044105503676,0.145842935119407,0.246278991644735,0.381656359104107,0.21561695246115
stable,0.122425326443544,0.206153610466759,-0.0301476171117558,0.0441983148032269,0.05565690609084,0.422095309878909,0.154589737232011,0.0550909035161045,0.063868722440695,0.152018883094122,0.103759632253103,0.186085877018192,0.140045705296633,0.0671660125014646,0.0177163559646487,0.119148386909059,0.076370311297595,0.0162616641185327,0.0699017775998334,0.11880576150265,-0.0073253432065711,-0.0826913720909826,0.138056212293175,0.157343037272138,-0.06427777345122,0.0674191019113741,0.0351898172078759,0.130580835270519,0.110759327398144,0.10969793070632,0.026285193174585,0.11837410551679,0.102668641152764,0.10630394558615,0.0500811481676016,0.0707461483481513
stable,0.0570780449871069,0.153617593651558,-0.100630219590986,-0.0030121527573409,0.0220616238384644,0.172632346416144,0.189152530876003,-0.0456647167947139,-0.0500946850526734,0.012846426093731,0.0270892436569185,0.0443555766623174,0.049870365786075,0.0277917989792741,-0.0452922191375717,0.0735995299109782,-0.021483688100601,0.0043128649726142,0.0772208703826882,0.0515976877711891,0.0800232947320361,0.0977414318567284,0.0758891655378322,-0.0332534251404315,0.227876285176504,0.199101228674164,0.15523122127499,0.0388185277896651,0.0458085549057405,0.0665542885415324,0.0053622659118205,0.0464583774441668,0.0379040432955793,-0.0037413185880922,0.0888698860544586,0.0247163814058199
stable,0.0677092794683585,0.130208071576198,-0.07933277026945,-0.0069082666684745,0.0897728585758673,0.455288719108694,0.0884501066396088,0.0330609704303183,-0.185124320214747,-0.0250686903645791,0.119569528748756,-0.027289765076018,-0.0232581265725057,0.0542844272912777,0.0337891927970555,0.0242578446402265,-0.0466726241642545,0.0992578916286471,-0.0069342572671895,0.0333272998387616,-0.0107040083128796,-0.132412946488486,-0.0385790738985866,-0.0241799558476052,-0.113584929925819,-0.012958371187366,-0.144582335120809,-0.043170105283777,-0.0445476147653869,0.0151584131368223,0.0098910500066457,-0.0050734501431311,-0.024846411373742,-0.0086113268323806,-0.0302003415319125,-0.009078673039907
stable,0.0601115412505337,-0.0031076164963186,0.0964995985207947,0.182054579806972,0.0607580955439121,-0.380946569330565,-0.0146167445598455,0.0610643260107595,0.0044662714322524,0.0862454731529155,0.0829605940135653,0.0600928960315737,0.0089161745347115,0.0409228605384021,0.0484838388459551,0.0928767299885172,0.0322799688934763,0.15852729044166,0.0501123724965959,0.0505812001820974,-0.0402624133965894,0.198300200801343,-0.0016887165690744,0.0689303794712143,0.144024446251043,0.0561472690231663,0.26098024040934,0.0123284428743836,0.0632180585188887,0.0072621464155079,0.094322511211462,0.0041062593083198,-0.000525366078816,0.0567977753889028,0.150663423896898,0.0923054173523516
