group,CD80,CD252,CD47,CD154,CD3,CD10,CD45RA,CD7,CD49f,CD194,CD16,Podoplanin,CD5,TCR,CD32,CD62L,CD95,CD1c,CD64,CD141,CD66b,CD35,CD278,CD39,CX3CR1,CD24,CD66,CD169,TCR-A-B,CD83,CD184,CD226,CD29,CD81,IgD,CD18,CD28,CD127,CD15,CD71,CD26,CD304,TCR-Va24-Jz18,CD158b,CD133,CD209,CD158f,CD336,CD23,CD82,CD101,CD88,CD224,DR3
progressive,0.0530647100404315,-0.0507957651824468,0.237969059076647,0.0278746046680967,0.409620053826246,-0.0097090212783133,0.366946590102544,0.528471199480245,-0.0192455029816944,-0.135858389673294,-0.0547764316116348,0.0461627613124606,-0.147579611870131,0.0182512113614059,0.0432155165074529,0.19481338238093,-0.136239960304981,0.140167589165064,0.196608042711724,-0.049886664643121,-0.147006974748563,0.0307821487691454,0.0980009636472655,0.0312538807787681,0.0997774182353272,-0.105195481053617,0.000920130420061,0.174872522272649,0.358369532080524,-0.0551224224858808,0.221615669303732,0.248352035581495,0.0934131490000038,0.378425207260812,-0.0501035432455083,0.085707159386324,-0.103905309123814,-0.164375905602329,-0.134266020496365,-0.0353058231957346,0.210950648544765,0.131237005100894,0.0617878258743347,0.116767466913717,0.0780467482876652,0.0029625909429176,0.0514818113809625,0.0487915917413346,0.0025191148499276,0.0534215825227684,0.0085776297045939,0.0640180655237583,-0.0453516397159726,0.0633738031411803
progressive,-0.141577234941289,-0.264330289006564,-0.116949351813975,-0.210922812956289,-0.0783877424961843,-0.235239576136226,0.0048882584943322,0.0633716174615839,0.225139452978944,-0.138270698419925,-0.33246224734591,-0.286128862611048,0.391344321590636,-0.240344315831461,-0.334770306275286,-0.333049294864454,-0.0852856020191061,-0.230725036302166,-0.323959071698574,-0.0136928818823385,-0.394503852653206,-0.344201294907341,-0.0922839348769603,-0.306803390762498,-0.353342630684087,-0.384487409569907,-0.268866283436759,-0.183907083798532,-0.232256440354237,-0.177549481421188,-0.376645279889801,-0.191765933696002,-0.125005574105232,0.0558003173196708,-0.113989511616138,-0.354851379981301,-0.0964171976872996,0.274778190860816,-0.285606190658414,-0.250751798393669,-0.044829302712341,-0.223812835810819,-0.271406528021584,-0.089480141175713,-0.19251688143581,-0.146236133485232,-0.155379372115014,-0.188754762753064,-0.317584710324054,-0.351197559939107,-0.28915451368402,-0.371674236377336,-0.227384803492845,-0.144954710992513
progressive,0.0038497071288074,0.0736231499994453,0.186136061082631,-0.0003314639364886,0.32115062402359,0.0840515824747433,0.347919513753589,0.407970645520024,0.068977992688602,-0.415070407129675,0.0921406393062018,-0.016763822222329,-0.0255025825660152,0.0394523723476534,0.147066233519107,0.0342795876006326,-0.34500239106041,-0.0542080158501087,0.0017659232169259,0.0430959055966463,0.121535303583075,0.0826662812980278,-0.424443644897695,-0.282613429386264,0.0232183260863554,0.0544052699342432,0.0575639418611195,0.0967080853671313,0.221597733077994,0.0386301169506453,-0.0360687720450683,0.0020071852548496,-0.0386742300834421,0.204547283125113,0.0543669251524477,-0.0126609363727784,-0.176913063414553,0.257646167425349,0.102962235548061,-0.32224893636246,0.228645456166568,-0.0747639770395466,0.0276896396579256,-0.0582523577530025,-0.0396618107364919,-0.047221251179623,-0.0063053297609202,0.0214649183843936,0.0013482596333387,-0.065690911497374,0.109680542783355,0.0709690558740383,-0.109191010951293,-0.0318070005284949
progressive,0.076733489761103,0.195753862710335,0.165972310811082,0.145340777535883,0.220235574411417,0.137275568078791,0.247650285863408,0.379459656210924,0.196384116146344,-0.0300122471803497,0.126606066441869,0.125405060418625,0.0747688869226957,0.202507045175715,0.169855114528646,0.113169724245098,-0.0057360127471301,-0.0775446866517894,0.116908319769442,0.076390608603769,-0.0046002416375704,0.12935088412688,0.0604766701603267,-0.102006062933319,0.0777393711887937,0.143557487298697,-0.0118369419814799,0.193182010575351,0.247433102805762,0.130178099044645,0.206491391988073,0.278095653836885,0.192224491817599,0.230482566559813,0.111881209487866,0.155984785237696,0.102815908626804,0.284112887937425,0.0731596054443176,0.0166334589404294,0.266814144580187,0.174101855740067,0.187050158628156,0.232347930410394,0.0913197791922404,0.194019493341849,0.218909572566269,0.27408273313735,0.172735443076751,0.019117534315939,0.203730266601348,0.155456649098492,0.17216504984981,0.248271042059164
progressive,0.297138594807351,0.172950744063407,0.213354006438973,0.4118629687848,-0.0145463937407141,0.366288867023982,0.427688098889667,0.144710508232065,-0.178714822652957,0.0046526140174589,0.39625251918754,0.285308764278475,-0.261478945856989,0.216087903531819,0.21948817533202,0.0275291493333216,-0.0349712646243414,0.117617978535195,0.36358162829418,0.259121629831696,0.383472867628586,0.423189983138092,-0.322934843100558,0.394686162682025,0.116702370994715,0.529436564388512,0.39895400012005,0.466750020121492,0.116025693158099,0.223536263682707,0.0868463735343916,-0.122125230162144,0.04467757715836,0.0646661431584212,0.362437908614913,0.127967308229603,-0.132690658064269,-0.0307824337508141,0.46869805047558,-0.454851684635602,-0.0307637257113528,0.126535936234291,0.122653280124434,0.471317261197784,0.35723035403703,0.169004495176114,0.228527889510353,0.430531445741447,0.290221780987341,0.215079000526609,0.460593730381342,0.434152032531777,0.26568239068476,0.185357237150273
stable,0.100337517906294,0.1104247086357,0.0308961063857025,0.0506125888377476,0.286857807003228,0.0277441451304322,0.379138069970013,0.598667729380391,-0.194551831462141,-0.112919237699233,-0.0098445616725323,0.0267612449906611,-0.0024701864283099,0.13917335140174,0.0989758799103128,0.0514972570801206,-0.234890335666694,0.0264536592544202,-0.0939110780844988,0.0763756241661458,-0.0215146477694439,-0.0120109782401417,-0.268878070475588,-0.085818248397505,0.110065451306986,0.0293991519801564,0.0454028781579238,0.0551557280005094,0.325821654292436,-0.0715123283437585,0.106021793235145,-0.0529160289052015,-0.214727711624998,0.182758071044388,-0.0048633849406824,-0.0423694020758417,-0.158615253396869,0.168098989359603,0.0225848686817714,-0.282533627534728,0.154861559042099,0.003712300751431,0.114006813219267,0.137705680169006,0.0945887594555035,0.097290417172275,0.120386005370379,0.0408667303963949,0.0806966647930957,-0.031034884629756,0.149810731838159,0.0980256843186648,0.0005176645228616,0.132777107442167
stable,0.0906128435174983,0.217577359075194,0.13878292184653,0.0245707664275248,0.252490235802882,0.150682982175668,0.230518224142681,0.301172935055878,0.126154382906417,-0.189492408271018,0.167543439836871,0.119381258896795,0.237403127242245,0.146734502731121,0.10996151824044,0.3980240808678,-0.332142921323516,-0.0281131274719417,0.115558625736807,0.0197882184714643,0.1508964663707,0.0986694589643721,-0.0924366285228679,-0.182860809651845,0.180374133691217,0.0739549979048317,0.128433614760227,0.066766978627798,0.178114246317468,0.0180036386538049,0.0763255467791392,0.118188547310352,0.0714477678123358,0.0710653316998505,-0.0023566997099774,-0.0961350387639715,-0.0084803850844726,0.301084424151623,0.0952717897914344,-0.225759807200023,0.199479444737301,0.0539745284750087,0.18086255422521,0.0937982566824625,-0.0084318818484955,0.112461593224647,0.161998675276721,0.160537532883376,0.156862454098152,0.0150656249083058,0.0561152683270108,0.139456442088957,0.015504147205219,0.147515569621477
stable,0.112796719453801,0.140348605896225,0.129014783627306,0.0559914519272183,0.223036906072226,0.0949680312440501,0.430022408007232,0.534458882630533,-0.0724371291465909,-0.105777726903393,0.151906149959186,0.11596578727701,0.0621447022939803,0.189122764631923,0.0518483005654556,0.223754548229366,-0.337595777301331,0.0410049682233222,0.0145869500473262,0.0934142617644683,0.157673418435612,0.131569723049727,-0.138802482186493,-0.0707097147927502,0.154782624711924,0.094984110230509,0.0763819520988192,0.099545970317958,0.284458590857571,0.0130520813511892,0.253133438508479,-0.0115178407878756,-0.130463207324865,0.0497945087764394,0.0222689228640715,-0.17764495510442,-0.0870741100687367,0.0694736331083005,0.156660482180438,-0.225442021573796,-0.0332169718099298,0.1265507160542,0.0676209318199456,0.0309320663353742,0.0688361384300699,0.103045848672352,0.193869312033693,0.0658729912340067,0.0999119713920403,-0.0532426546019983,-0.0507602582109782,0.127996724859263,0.0146469465935079,0.101717372407658
stable,0.104271840178003,-0.0126872207713065,0.125244787320402,0.0991949137774014,0.211299082229684,0.069489233641978,0.302389560422508,0.510326073663736,0.102735252973448,-0.316081929238021,0.141836341312195,0.041273129195159,-0.0203174993071175,0.0838203156714064,0.116682643922954,0.0074101086540201,-0.381307620716108,0.0218715713192389,0.0115563553214602,0.0343540843123694,0.0573775934521607,0.140480466569751,-0.328979610862355,-0.273171737152593,0.094585366437972,0.0582528768873593,0.032699654445917,0.0015638176355834,0.129340398409572,0.156131807015027,0.134500192132601,0.0321728897031903,-0.105934338469177,0.13483216132359,-0.139901536629495,-0.0748557842049697,-0.361640455452827,0.161461387059155,0.0083828304392068,-0.290576394616644,0.181091874148357,0.121890916494134,0.0973182254300935,-0.0873449244102279,-0.0052055645243265,0.0428169621402358,0.10318518111583,0.152512272090215,0.0604393135279171,0.0457092864118723,0.0855233775027812,0.0650894914416355,0.0084307638990073,0.0849984592851819
stable,-0.0606542689251049,0.149394241179654,0.0742178921892569,0.0148446558840101,0.0113575004348398,0.0660567162758213,-0.036064065623289,0.204858417147282,0.168627424257178,-0.0401943106207046,0.102564642672933,0.0762770574423342,0.0026630427522014,0.0995394884903571,0.0676376028513234,-0.0155390159625734,-0.159019573322234,-0.0116143940233745,0.0263068472300196,0.125186227544465,0.16649122257982,0.03507151308298,-0.320415084551974,-0.0835832334543971,0.195290326449985,0.0954196585890353,-0.0355258421734019,-0.0440724035870616,0.195202814020168,0.136772623445789,0.0648611380820619,0.12561424691378,-0.022908289730667,0.0195253727449551,0.0106491160947755,-0.0157644634649951,-0.136947510075942,0.199610439217311,0.117225863050314,-0.32719898236786,0.159782654852486,-0.0444916866609881,0.069777924497122,0.0138924797564389,0.145542838205323,0.129679933773197,0.136805267546626,0.112949617607485,0.0736731446136735,0.0530396406443133,0.0908966037308945,0.0836688385273213,0.0282644477104708,0.0173615881491606
