group,CD252,CD137L,CD30,CD154,CD52,CD3,CD269,CD45RA,CD7,CD49f,CD194,CD14,CD146,IgM,CD5,CD95,CD141,CD1d,CD35,CD272,CD39,CD178,CD21,CD11a,CD268,CD54,TCR-A-B,CD137,CD2,CD226,CD29,CD303,CD49b,CD81,CD18,CD38,CD127,CD71,CD26,CD193,CD1a,CD36,CD158f,CD336,GARP,CD328,CD82
progressive,0.196577055833704,0.244798510720759,0.312566214956186,0.230852613223087,0.315957970046173,-0.0036707179657528,0.1146550240485,-0.027367739888759,0.13693149451685,0.193718431542791,0.254841800976081,0.110261464075955,0.348831750538605,0.367017172102203,0.321857384877238,0.209338274150464,0.22031153521129,0.14458060701302,0.170698549684961,0.316739974542161,0.345707805353443,0.342301341936493,0.138569459615414,0.25991257463075,-0.0590025918401254,0.114399284974442,0.230780039465199,0.143839416859499,0.264290733032937,0.193142303714204,0.161706410326178,0.0781776588492355,0.169461245318989,-0.0041225482538944,-0.0136223299686873,0.0579599354076284,0.223410931288801,0.0993620826358394,-0.0076669762333359,0.0014963489937651,0.31475823521358,0.241929656544296,0.368065200419315,0.163343418910776,0.220143937901799,0.200597826704559,0.201279851690152
progressive,-0.172694180289025,-0.148628794917487,0.0308324414559134,-0.14778727484014,0.0284671665593234,0.149631068840066,0.0174186448185681,-0.126849233922604,0.0579786006322996,0.0160279504231853,-0.0474631459492418,-0.0947946575161203,0.0571234672950822,-0.219749697522214,0.0980817762298982,0.0820627224296784,-0.0327881737125779,-0.0499546671285466,-0.142836730456845,-0.196340085035112,0.0439198210390677,0.0606816348729996,-0.34293701807403,-0.0413254624767857,-0.0932142073969868,0.0986611437974347,0.0183673760328758,-0.0267116336417074,0.112999124318411,-0.0782371708334622,0.0201201877668145,0.0366582323226411,0.0473111489096158,-0.192105117211994,-0.124812788941032,-0.0742307219891222,-0.151458658362245,-0.135871495122506,-0.0338603681529335,-0.0439297013032706,-0.16022297001364,0.0022099304910269,-0.133935499834407,-0.130331719508529,-0.0858810026697615,-0.0273189953972627,-0.0643396751852954
progressive,-0.182533489808178,-0.153686135655879,-0.0786660382978154,-0.112469673275788,-0.0792051566592291,-0.273980858505824,-0.106923034521032,-0.396643382937144,-0.296748472038826,0.155917712003007,0.0193803818285384,-0.0514561021976739,-0.126340903159856,-0.0333876780872645,0.138415884022774,0.0655674010518054,-0.135798461665006,-0.0875139737940152,-0.196815479636578,-0.118755336231168,-0.121960477920049,-0.132090395705943,-0.104574782118338,0.113250910697663,-0.109874706276494,0.079165137175532,-0.307352224662856,-0.0882076398878623,0.328290637669997,0.004791318468764,0.073557837738088,-0.190473688068323,-0.205033612358359,-0.0630015098915334,0.114546721577295,-0.197482704852474,-0.061503251500213,0.0811861081255433,0.137512427152115,-0.207893334351556,-0.0667258971910972,-0.222072608322023,-0.149383365868274,-0.131026796078978,-0.148678093149339,-0.157946412588298,0.0227049028199061
progressive,0.0639193409937264,0.13217099341689,0.0789999824168879,0.0217870979904202,0.135067250617112,0.270827274351148,0.0398437502515928,0.171895305586755,0.383807872201472,0.0459849854943708,0.0419113305054864,0.0847069444134027,-0.0411377647035305,0.0156272596011125,0.165036871822201,0.0280510791421886,0.0965650853632208,0.0228375801945696,0.126769859753092,-0.0147143059819426,0.0634218536993731,0.0406981553876419,0.0849354829533609,0.177595746797239,0.0690395363235823,0.0330742853291282,0.17332408200426,0.0949694813225578,0.208031520783354,0.183944459387644,0.1078898890379,-0.044151609334207,0.123740273700352,0.0751277958385005,0.0426223210228547,0.277770999378162,0.0491901227140591,0.0686098315367175,0.11907144207298,0.141068342185846,0.122732676842569,0.324621704168807,0.0624602204675371,0.0688839880243743,0.120218502122199,0.044403031383722,0.106164896010707
progressive,0.161499102097863,0.0488093890702114,-0.032806387579511,0.0820543070732006,0.298928382075399,-0.181450450617864,0.0101197349196646,-0.22314741601198,-0.349954325724591,-0.108401806072053,-0.0321281859854258,0.306217077151189,0.0589354643735529,0.105422676124467,-0.169534385151005,0.198939098760448,-0.20766085138665,0.198154979213844,-0.314759167546341,0.0588499599090788,-0.0698028722947139,0.0153391277743057,-0.0109604252033684,0.0920362744691366,-0.0187157334715687,0.126857632838353,-0.0890299246801536,-0.176293008931789,-0.0014267792685596,0.302102503126073,0.0829373808022594,0.196300338828513,0.365867553772329,-0.0151118542921335,0.255527725177076,0.116676917595809,-0.283249587902501,0.484267640298897,-0.0916102898446723,-0.0300981798924393,-0.0585891240921115,0.216884801833592,0.0455572233078524,0.0102831971213065,0.0528215641712439,0.169293205553906,0.0309110377301824
stable,0.2096707892194,0.210371174032738,0.209440347152037,0.141030828329358,0.0819709547950221,0.304564109589107,0.301176932495664,0.26145545478321,0.27718151056659,0.0551316559833743,0.106775985683513,0.119308773045507,-0.0078155336073147,0.225424192845333,-0.0159564650619747,0.0449201851300208,0.341378427286847,0.3068443473217,0.240902225568968,0.209887988763115,0.258894687617601,0.202203711258929,0.137867730906551,0.117539562638446,0.239309814256507,0.115762372263393,0.340413024276815,0.32403425827476,-0.0244710542361753,0.121850402788256,0.0500197688539101,0.1096007837593,0.30916698085493,0.120219065880852,0.0694357181337066,0.0575615564512423,0.337232574673075,-0.185607097090963,0.0823625705825033,0.208820289373466,0.169521290379101,0.0272141774990865,0.277471075335703,0.146634397499587,0.315542814000731,0.147843603190512,0.202202668664849
stable,0.0124919349517507,0.0128252861210112,0.0540243399160912,-0.058699002836472,0.0581526440689351,-0.321696643231894,0.0283045206493397,-0.265997531521007,-0.209398867117761,0.266456638767482,0.248321196983009,0.0691646834089051,0.0233161931823089,0.0707923444649456,0.0500719527185505,0.338902545756215,0.0028296442955848,0.0151329306624078,-0.0193899505045134,-0.003512575006723,0.0794948845248136,0.0435587277515812,0.0563064135037649,0.350567012682939,0.0215023135775511,0.344010549615369,-0.347665929957749,-0.0223694026796946,0.482304606967046,0.230712807505503,0.37519205972571,0.0768266812994954,0.0443461331865505,0.038860798147719,0.38985065653152,-0.0950220306630985,0.250215897091754,0.270690319984775,0.386970864807702,-0.0050874084186207,-0.016385593371191,-0.0289723310524558,0.0031441762653903,0.0101660893294538,0.0055630499211188,-0.0077146452134254,0.223185901905766
stable,-0.0185587956151343,0.0404147967676502,0.0539671454333672,0.0138197057852002,0.271725963814598,-0.103930868916823,0.0300922720690297,-0.407614824027881,-0.218271503181977,0.531312337639589,0.278629549107659,0.0437095231021822,-0.0164332572941273,0.0721688724392653,0.314532378680117,0.444157228239242,0.0066784618000311,0.0614281387917436,-0.0515546363107109,0.0383326115911745,0.171113004958821,0.0052027290079387,-0.136191400377503,0.342638782569164,-0.0285340191595146,0.11816404092867,-0.151591715575039,-0.0137034492152597,0.374486996791281,0.209548084878532,0.423766262460312,-0.0029861014803547,0.0229839293000953,-0.0173637225804283,0.300175842060002,-0.0858662328924694,0.112469109961941,0.142968680777541,0.0845882374989515,0.0286077107643768,0.0402643194689873,0.0942910937299048,0.0385159326819715,-0.0026966975257067,0.0497546224445609,0.0317988266638772,0.359099417013498
stable,0.14266654079205,0.168549391425314,0.102728510746436,0.0593292203855764,0.0226170610709615,0.162318104377132,0.14596652766951,0.201177413902062,0.362369188647234,0.0961343106324902,-0.235826897443787,0.139273356976522,0.124681648165093,0.0230846607795278,0.0475517975186027,-0.183955076603247,0.0890687193414585,0.221922348872746,0.144281474937503,0.130885699171542,-0.0820582265578191,0.111083835140264,-0.0169615692520593,-0.0062118783239282,-0.0109457750485077,0.0927521503518887,0.195326790785755,0.139909366427762,0.0478708606808728,0.118158484438342,-0.0275243163503523,0.290612572690875,0.111341503925034,0.161089046627979,-0.0798614931720489,-0.116502357606222,0.211463719517356,-0.205149386564676,0.217572547421228,0.183510135423172,0.141924206186616,0.0845373077605789,0.225354930469389,0.308490504195966,0.217442825139045,0.10306330983579,0.135634834389247
stable,-0.302913200524811,-0.33130397711175,-0.268018714779381,-0.320794652936188,-0.198270999554817,-0.11625771571349,-0.241496383620715,-0.0235986672902402,-0.181663642846497,-0.149020305574797,-0.180373174139457,-0.162772669924055,-0.231824059294987,-0.125965208327322,-0.274816485466751,-0.0371872355426494,-0.116023360625789,-0.258764890510377,-0.0843345512939746,-0.304695664923843,-0.146659660051183,-0.323692769095482,-0.167983238792215,-0.102154284791307,-0.310521420723298,-0.0819596042947196,-0.238201585004043,-0.129677282299942,-0.0265780297292133,-0.257447179107092,-0.133762369433124,-0.30203404392803,-0.219021152986625,-0.167852652581094,-0.107271115503199,-0.210939382000147,-0.261674890040197,-0.259003337826871,-0.180708268110225,-0.342687453630957,-0.256771312625555,-0.140084896581416,-0.271982129872273,-0.274839213419448,-0.190494194681653,-0.197716365226915,-0.208690269296067
