group,CD80,CD273,CD252,CD30,CD3,CD269,CD117,CD10,CD45RA,CD7,CD49f,CD194,CD16,CD146,CD5,TCR,CD152,KLRG1,CD95,CD1d,CD66b,CD35,CD58,CD24,CD66,CD106,CD226,CD29,CD303,CD81,IgG-Fc,CD127,CD15,CD71,B7-H4,CD204,CD1a,CD36,LOX-1,CD133,CD337,CD307d,CD319,Mac-2,GARP,CD328,TCR-Vb13,CD101,CD88,Podocalyxin,CD258
progressive,-0.377913331843641,-0.228450534444566,-0.376323242874024,-0.386717964926967,0.113530289609469,-0.372882082226808,-0.363495940709699,-0.401748712305724,0.0151090485226521,0.0552424429181304,-0.37654596023834,-0.405498052558191,-0.18859896014235,-0.382355840850107,-0.388897886815991,-0.363827945297372,-0.390600459049915,-0.334258233350033,-0.271162996802801,-0.388984412672767,-0.0955052386140945,-0.14795813990008,-0.433879462519035,-0.39935548802502,-0.116686643792828,-0.419943229404637,-0.402030565972598,-0.405641190603735,-0.0420321395563851,-0.0044371975754533,-0.364687909693859,-0.259374132959062,-0.185028781737236,-0.161319013669286,-0.417082484657595,-0.408698793791628,-0.306447923002141,-0.360903032600998,-0.266354133155921,-0.396930181713666,-0.402066002276422,-0.259980164475979,-0.108894182883244,-0.380745896306154,-0.394856251491136,-0.413981453551676,-0.374337531606634,-0.362173455548129,-0.339025047740692,-0.390359904520175,-0.39511068269192
progressive,0.0490726230996803,0.0476571574640811,-0.0074708306853492,0.110846186207274,0.0518154762199261,-0.0791435383237171,0.0572127177544131,0.0183979854241012,0.140470689952949,0.10573483621312,0.11111597407602,-0.0506823905594765,-0.0899580619714405,-0.0982673446131448,0.25727800711302,-0.0324131898493017,0.0082973264075336,-0.11665331911729,-0.0185617344143911,0.0927809320100222,-0.0355574249068857,-0.107678865043026,-0.0364103047783946,-0.09551663554177,-0.0971169545481212,-0.0879421121030793,-0.0510627329142373,-0.0523019310335426,-0.119367162649293,0.136966039907534,0.027336585924893,0.229033078236603,-0.0786575696923448,-0.222108918780098,-0.0476491130471444,-0.149423301687933,0.0971875160368905,-0.0975414903300975,-0.0250242481530441,0.0873190798530952,0.164905602716217,0.0394981317148384,0.0304640004889485,-0.0004469087569083,0.060883080871626,-0.0249391889591286,-0.0435004206384017,-0.0482746134853475,-0.0962004184348606,0.0299662084485934,-0.0815052824630186
progressive,-0.108577438341744,-0.103062384503535,-0.0805859843579171,-0.0586157471604147,0.108800622582824,-0.041520494342686,-0.051573199885438,0.0596410634130292,0.0565400276413572,0.106680337770349,-0.110652348640341,-0.187808371516049,0.058347520998609,-0.181103118838596,-0.0280092547868816,-0.0226491954115369,0.0156774604402963,-0.11230712827066,-0.0530750118145789,-0.0749091168135307,0.0705876229567708,0.0846634602751062,-0.0174952121228391,0.052540972347696,0.0665191492673935,-0.048125141840523,-0.0903238686764456,-0.0975435769326128,0.0502307419141357,0.0321143269875445,-0.152673956450384,0.0687178245936319,0.0614836298909625,-0.0086131943126708,-0.123630357201467,-0.0804816266020935,-0.124969011094286,0.0867539361163683,-0.0399227260192508,-0.130546657836415,-0.0162626048972149,0.0016438809652302,-0.060835495006616,-0.0666812868430557,0.0729379065980158,0.0177163926597363,-0.0137975319266177,0.0548036543693569,0.0735994760447173,-0.0752602994887618,-0.0205344370017683
progressive,-0.0422730474994987,0.0253243839061583,-0.0477473303031586,-0.0548955183624438,-0.350712642807116,-0.0578246225860684,0.0041255302310888,0.0293547557821564,0.0244690613168115,-0.31239385103067,-0.0602137809000624,-0.0074669018060035,-0.102784797044743,-0.0112703887301455,-0.162295115053204,-0.0395177812716832,0.0096003402239553,-0.0876758128165442,-0.149870419072125,-0.0510535544148851,-0.0777190741240279,-0.104390324667416,-0.044619931704929,-0.126130499171541,-0.130618785546001,-0.0854608843133659,-0.0805572903851939,-0.0823360806635053,-0.0199312076013211,-0.0169553956215357,0.0582012209304601,-0.146987196126208,-0.0131796072483736,-0.102072932680884,0.0026538112583193,-0.0054159195409672,-0.138765147937363,-0.0921495765911854,0.0188993431120418,-0.0362408445256214,-0.0600674961337334,-0.0752092957223403,-0.0068611939124452,-0.0266076836567634,-0.0526244023714735,-0.0768101240607926,-0.167731891217564,-0.0903797521987682,-0.11646700459089,-0.065276627257991,-0.0741510977410197
progressive,0.352895592043832,0.35853926711209,0.183845279122519,0.316426893031057,0.264238404559581,0.168682943415514,0.383381360169726,0.30895345907376,0.209075657261673,0.227649807218791,0.0157417201300532,0.0895942564172832,0.372059087738082,0.107333217237059,-0.0856334266602159,0.144882029632937,0.0886740863067392,0.357488741226819,0.0002561997408376,-0.0323746163222618,0.357450611459721,0.452063560318524,0.295541807097968,0.461654677557622,0.4332973316995,0.175263755579852,-0.0572346250557673,0.0043196552501176,-0.006134385588391,0.202121051157285,-0.0226452275120986,0.0638687502771569,0.556842005028832,-0.41467865263494,0.221779153974808,0.245875176125118,0.307267406349741,-0.119070208453771,0.27571902370575,0.175220680441693,0.264872226817053,0.234174120582962,0.36025332594567,0.0331553078961902,0.277871186168445,0.116959442340872,0.291567743610903,0.355668684481173,0.379373532836801,0.348071969958187,0.351115613316436
stable,-0.0080868009811628,-0.003435442882381,-0.0180944120388121,-0.0770270409138913,0.154220465308111,0.0743675172016718,0.02323855823715,0.0205714473184598,0.266892166058654,0.46256289455878,-0.284379392605498,-0.165091732092467,0.152567257535094,-0.106383118684697,-0.0711105821189067,-0.0071650638177449,-0.0274430894785032,-0.0213214160716346,-0.232264511481977,0.0389405616532965,0.230051226842814,0.127189349056951,-0.042398040318827,0.108147095902827,0.201635664850954,-0.101944793669687,-0.193098241837126,-0.344815433099275,0.0011514044408787,0.0107927234996323,-0.0619865156935358,-0.1095994906451,0.193143409476028,-0.208357253148855,-0.0864814927461044,-0.0695097727830531,-0.033669757406398,-0.146371767385068,-0.0063737429043389,0.0902671373049601,-0.0037472354824978,0.0477986313086761,-0.103085519697862,0.0431387240131909,0.0840381623520369,0.0109553670904905,-0.0522047349648315,0.0829311662754445,0.111618289689297,-0.0245543008420519,-0.0289277201197429
stable,0.129586371417013,0.162250172508985,0.213104024807041,0.0826941017747646,0.0957911686486986,0.167929857516814,0.123920974994509,0.173282915269001,-0.0319986819432338,0.13500872589319,0.319382069864711,0.0180699292879843,0.175058458706414,0.141713216531482,0.34685480692348,0.18940228759425,0.138649032029155,0.0974147400846619,-0.0169416899784272,0.125036063769096,0.221255905402633,0.0760077059415091,0.153626407049768,0.157175332914918,0.138456978715788,0.161749706316462,0.230808392808448,0.303137167557909,0.225123661304871,0.146269372778846,0.0234927955103286,0.539826085271031,0.110241858657246,-0.1719001772548,0.132015279597391,0.172666636501905,0.154729211192856,0.0875106571682062,0.0725747274352352,0.0525383820951757,0.136395054431916,0.168038271110829,0.123705062259907,0.129925411364511,-0.0144645811605067,0.111521148665023,0.198217991710552,0.0724987552975898,0.128828908473094,0.242633535632674,0.114278240187859
stable,0.0843047653309644,-0.0321716135990738,0.0506471028759546,-0.0026741190155247,0.323077647357928,0.0258008167564451,0.0987653558065934,0.0268375021205671,0.379352460060181,0.505698321520781,-0.148703950082289,-0.246496690412038,0.0911787956480829,0.0189795814206031,-0.0345329513374682,0.0933940777896199,0.0196473041171551,-0.0939800952256466,-0.444003415799701,0.0360566244568375,0.0840033495897582,0.062787012458702,-0.0377764804512608,0.0458987952174729,0.0539376203277361,0.0434640378003455,-0.133378557186862,-0.226129964261256,0.0035296444221715,0.0634377469537848,0.0932919177532123,0.0377772305762615,0.0818207570943336,-0.267185201549584,0.0176863386638487,0.104713723310017,0.0420444811047659,-0.0722098588329605,-0.0137294193393276,0.0068472961679894,0.0204063879368262,0.0581950998707838,-0.0009070523758982,0.0124641592419822,0.0113780379044422,0.0866941615440113,0.0360773657411477,-0.151296917248448,0.0423816234299686,0.0665371795465251,0.0148589634756534
stable,0.0076042758882513,-0.146183268687688,-0.0311005661092149,-0.177747983266472,-0.0921148056940206,-0.0156867393336362,-0.0832220403161032,-0.187449891021799,0.025229063953599,0.0275120920260853,-0.0341370841156548,-0.127583264415198,-0.315905662481297,-0.0412993386335,-0.0453132236553299,-0.142611845150832,-0.0088933944511578,-0.0664091659286082,-0.0707332731028821,-0.0442299737929022,-0.252183381270717,-0.196263066307713,-0.0832720589364218,-0.275124222168626,-0.0826714159362214,-0.140415166950584,0.0173664716629234,-0.021807849477724,-0.145972389917218,-0.115102909084843,-0.134710783699131,0.11048497595734,-0.270402761262118,0.0876513552723182,-0.0697889669702162,-0.168487934439703,-0.0512823818616938,0.0405221378507493,-0.141084013507845,-0.08692002194575,-0.0353288792519125,-0.127572389580043,-0.0530523239214466,0.0766131857021451,-0.0391790693352089,-0.0731956335579927,-0.0483357509714847,-0.105154529057001,-0.0982497435838322,-0.0664068753626243,-0.0286839240717258
stable,0.0931984683261828,-0.0009086002048568,0.313317136393527,0.280539214441521,0.141884302500093,0.219723876595005,0.0970289839129426,0.163972107184189,0.0677746367023542,0.311052952223292,0.155197621286035,0.0791408022334103,0.246971766284197,0.0832502187169411,0.139278137810882,0.262050003076365,0.288783521383482,0.220892833212951,-0.145370783587802,0.26436735060162,0.289822254112868,0.147412137721695,0.237700295787147,0.173829958432987,0.118346077722578,0.141434707242562,0.242520912159538,0.0011901561428741,0.350479446011441,0.123081552527296,0.183633113295186,0.218019710616327,0.258148585943211,-0.163346881315078,0.251835386075141,0.231613636737572,0.22498717705944,0.136702389317811,0.117588283980079,0.222084347694554,0.280778550352749,0.361902245457432,0.167148729686981,0.160429172539279,0.0887710611060221,0.166664564282557,0.172899372229045,0.26812379036095,0.234056359161158,0.27995585392731,0.166999104888351
