group,CD45RA,CD7,CD49f,CD16,CD25,CD279,TCR,CD32,CD152,CD95,CD66b,CD272,CD278,CD24,CD11a,XCR1,TCR-A-B,CD309,CD2,CD29,CD303,CD98,CD18,CD28,CD15,CD71,B7-H4,CD193,CD204,CD337,CD319,CLEC12A,CD23,CD82,CD88,Podocalyxin,DR3
progressive,-0.009083337116669,-0.029171266777661,0.192139970990574,0.137626953979784,0.275617898322427,0.183398437781487,0.214515820028524,0.0801837895787722,0.194406608369583,-0.0289197125692639,0.110784298680621,0.0752992662977515,0.21923938468927,0.136240063052258,0.176952739763326,0.0478943528431508,0.165843650348259,0.126009834575669,0.201734687399807,0.211577682631087,0.072504717760114,-0.105479330155292,0.160409146170032,0.294834886086204,0.0337865610721733,0.0999236864134167,0.332470579344174,0.061459134125736,0.185000278424705,0.186336830496456,0.15721798682905,0.118738655748084,0.31872945088553,0.219711201391202,0.233124540091265,0.123242573582352,0.170510778730874
progressive,-0.17250980290921,-0.26784534045713,-0.0393026585885028,-0.518317919392233,-0.212523728942604,-0.162691628651912,-0.285048423079974,-0.412415691053124,-0.230003181259346,-0.152081893884258,-0.521705364696402,-0.227392247996884,-0.0054338755084559,-0.417359309456292,-0.0737910739411787,-0.121111684164639,-0.299474096671796,-0.0458635549207913,-0.0460238343714932,-0.19436025136586,-0.0798849547139481,-0.0727040857090828,-0.250927630092017,-0.153710109887876,-0.454678406010336,-0.237804451021989,-0.452718005482956,-0.411893500749172,-0.188580018675961,-0.232381800619008,-0.168054581377486,-0.486881764608124,-0.171043191919148,-0.149618332704618,-0.42672969977355,-0.300184307425414,-0.458081462841236
progressive,-0.559578319374771,-0.421013626242411,0.262310096116135,-0.118718899016441,0.148002431318028,-0.0458182621155651,-0.149435053853727,-0.165142215685407,-0.148932825902039,0.327405736974953,-0.160899993452567,-0.121452646450764,0.11574275486289,-0.0580799106821113,0.113719363242685,-0.0005089114213003,-0.336426728044527,-0.0608299071101971,0.203273880998344,0.17104706746724,-0.102296485270653,0.0126394178058564,0.15063314195722,0.145989857963476,-0.138815499779959,0.0797809853508994,-0.0356701589729514,-0.175688161352406,-0.0615144258775499,-0.0968078724753285,-0.103079409390701,-0.16397392887426,-0.0954753639707232,0.101126686063152,-0.161860119514706,-0.112516614361313,-0.107963822255493
progressive,0.267180747528133,0.219171629431234,0.0918129979348499,0.232113015951967,0.414349046878229,0.294385706571002,0.447785009889893,0.334863504766704,0.440926892544852,0.124878764558568,0.296290639790687,0.411693397605935,0.137785089359677,0.225639176597364,0.212991530080764,0.475101382148309,0.413619102605489,0.438740801035216,-0.0122975445077642,0.155817079445811,0.411038777206308,0.513978481975988,0.159862084349002,0.204849067743767,0.332586803826558,0.159702043372474,0.33648614269564,0.399684201882722,0.409759567953824,0.431106846332805,0.430612211322222,0.276472424089376,0.401434085051907,0.324836689982308,0.325010083248235,0.417759803798423,0.289763490121331
progressive,-0.291905630569168,0.0190017647678545,-0.0350021777009418,-0.295394991661667,0.290744139776326,0.133207223665528,0.0859658078640447,0.0273355236677241,0.178278971280099,0.303212393281378,-0.240257742822745,-0.0578577582667761,0.41545198746541,-0.229858132832428,0.318980948579025,0.0494434273660987,0.0310482510439191,0.106790512296607,0.211287399509313,0.284048187375595,0.318292398622392,0.0943622232864269,0.119219145663827,0.199625861336745,-0.3627891275538,0.486990110236132,0.0934068461434082,-0.221864799082649,0.0421871995316718,-0.0088228609448795,-0.258463079935921,-0.0219278632017248,0.173235089725577,-0.0949587079071205,-0.183356669215768,-0.0816846815268724,0.0099254209986759
stable,-0.437216500758788,-0.639589507638208,0.232271949696993,-0.134194504186696,-0.0468648490206068,-0.135051319612484,-0.193661750139214,-0.196385674327964,-0.180917845242815,0.208854816243603,-0.128216823655155,-0.0969728824245783,0.121547102163838,-0.0969706995270481,0.260922189266628,-0.14791957873627,-0.411656819924274,-0.14864529352893,0.225773359881034,0.228934573354541,-0.12514040864226,-0.0949052934734217,0.0601149892772921,0.140040437307069,-0.179017390574708,0.197969429545315,-0.122504709405554,-0.125035043488425,-0.10852778430608,-0.18442435772648,-0.0612920523275602,-0.0563809767814432,-0.0952503679810987,-0.0177912195556838,-0.186535907408442,-0.196260532443886,-0.202990208106824
stable,-0.347551639721507,-0.278989345981826,0.372191912441624,0.0250966714342132,0.117799677621474,0.146790299542343,0.0565561990654237,0.0397128930222712,0.0387246428045181,0.541363863769371,0.0244851547820879,-0.0368216445142462,0.198516046456051,0.0203728340040967,0.431299039952856,-0.0093098302109387,-0.269110872300584,0.0438123684380633,0.625033420496591,0.46805888341615,0.0680040941049232,0.0670443899349591,0.361753032284682,0.419462003125855,-0.0281810988419011,0.280419826625814,0.0172388724320687,-0.0297354296141629,0.0347666250345333,0.0307206304679371,-0.0053645427560131,0.0297781682545395,0.0376602749409577,0.294324236375789,0.0311627320539523,0.0530097905524595,-0.0427570794890278
stable,-0.417516147190569,-0.381464853677975,0.417776921214346,-0.0573082292809487,0.0940893794050212,0.182950059342699,0.0190577502991823,0.10348697122806,0.0940548289784717,0.464264824409833,-0.0093875962753034,0.0326426883783711,0.192882011352837,0.0468304676463379,0.493995194024906,0.0043583166811582,-0.209623444563717,-0.0239348417695984,0.50061197253505,0.465752252345537,0.0361332262968481,0.080916776550784,0.411725698822241,0.258411105201283,-0.0125969179300117,0.16721900268005,0.0559410197612836,0.128183846847466,0.093162329824302,-0.006716543596115,0.0821195668986331,0.0869317592537743,0.0466843579640427,0.303950171655091,0.0114279969473887,0.0640338757733922,0.0241321139476189
stable,-0.425594402700155,-0.62483771838149,0.0082145349982016,-0.0621724182082578,0.0685580039586581,0.0797656097934685,-0.0655569034904895,-0.102906615105003,-0.101171058426878,0.390112046258681,0.0318938789827679,-0.0460097495831343,0.271127337719766,-0.0358456157527109,0.211554530939135,0.0201751117167357,-0.249945050580294,0.0060298611292183,0.30498437952115,0.183091064601988,-0.217100370427813,-0.0185758570029596,0.132348669439286,0.355867373492874,-0.0069682421618104,0.212129991407209,-0.0838892530095263,-0.0889347693863172,-0.110142364323518,-0.135977542151762,0.0080601003848358,-0.0442482096265095,-0.0893946782504591,-0.0377970624746036,-0.0553810071511302,-0.151044428962663,-0.139624936358017
stable,-0.0315262640292748,-0.239550564660401,0.267319578784777,0.233342500942532,0.1579988525805,0.400339966398862,0.25928355346207,0.130608544420004,0.160628197370586,0.323641486398483,0.205479902283523,0.0807488713004937,0.323843506153523,0.124551287994006,0.320763766641813,0.208488057382752,-0.0136724901818046,0.0859068611835904,0.297079851437591,0.433610014939893,0.11077145255381,0.206893938601911,0.2665364376102,0.356345667333174,0.196174021005057,0.184843501055003,0.216504198391524,0.184218969166352,0.176570422373455,0.170855264566363,0.0387912552343382,0.167284151237437,0.238345875548664,0.254522251359844,0.235202721927351,0.226046150995071,0.297187683872008
