group,CD273,CD3,CD19,CD90,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD45RO,CD279,TIGIT,CD294,CD326,CD5,CD62L,KLRG1,CD27,CD95,CD66b,CD278,CD96,CD11a,IgA,XCR1,integrin,TCR-A-B,CD122,FCERIA,CD41,CD137,CD2,CD29,CD18,CD28,CD127,CD71,CD204,CD1a,CD304,CD158,CD207,CD49d,TCR-Vd2,CD23,CD82,HLA-F,Podocalyxin,CD224,CD258
progressive,-0.0727135514038997,-0.339422335773565,-0.136272353789084,-0.144212232946419,-0.28315371718291,-0.470716368340047,0.0384450928680886,0.127922657915519,-0.164125004708957,0.0536996475849911,-0.112713425233984,-0.120065496998268,-0.153379517678227,-0.254802491300883,-0.0177824423804517,0.0499753879778512,-0.216687538542717,-0.0411941536016711,-0.358337146962944,0.092497045431881,0.0930936745823973,-0.0287127202742348,-0.0863509743388263,-0.0028657530030988,-0.0355294862795063,-0.0406020986612173,-0.178242814232983,-0.404895245011176,-0.037917427691799,-0.205149573550621,-0.30190262164211,-0.228242581387643,-0.0665981578458935,-0.0708458961373285,-0.123991496308201,0.0089254438313964,0.230682908119192,-0.0185947679331794,-0.0991239974777838,-0.160715785759701,-0.0844354046090975,-0.230047517641106,-0.184910742976828,-0.0517868680586351,0.007928217715247,0.01024716572583,-0.200306359327447,-0.269724768252377,-0.0949014010401483,-0.0969632080633859,-0.107385175565736
progressive,-0.0813845843969319,-0.0607585486090013,-0.133626114626516,0.0438668280558188,0.0008622728417497,-0.236094944698442,-0.0234888835965627,-0.0154245608025308,0.042141637816738,-0.330776541442909,-0.111061451530308,-0.182619766900767,-0.190429608455066,-0.0244146414872779,-0.0998847249480656,0.163215374646319,-0.0389112166175227,-0.139833785534159,-0.0331244298588348,0.224524260385944,-0.291376764037813,0.0208872005079406,-0.0605695597296719,0.0234123906878408,-0.0694179183963732,-0.0393185342153961,-0.161368126302282,-0.0912193411046761,-0.0431188105292899,-0.0159082361646333,-0.279675718841385,-0.243630974689463,0.152077351293057,-0.0551025110244052,-0.154800581325634,0.107585905274019,0.0287810263475663,-0.0729627643800213,-0.0829864940984733,0.0657581895542796,-0.225423434883107,0.0063090684302465,0.0390434912352886,0.155680197390922,-0.021558463904062,-0.0981098279803611,-0.169075741671195,-0.0885618827319666,-0.144649886562507,-0.140799030659794,-0.152532949485723
progressive,0.072348753223843,-0.25380582133238,0.024099682558187,0.0078454384203254,-0.52182830641923,-0.466375798671034,0.20950003674959,0.413073883296822,0.19384745593849,-0.0281100718160016,0.166904104004915,0.0982186838347522,0.0465989497087485,-0.0067991849019922,0.136095723677943,0.22815689347922,-0.0713550912650456,-0.0154520373460232,-0.19788590421216,0.430761751624528,-0.0941912572028948,0.337125821131485,-0.0255371300303619,0.12694258389786,-0.0322648018720928,-0.0004008308040401,-0.11074549283001,-0.271178099593015,0.0077058870597512,0.0127304699450308,-0.0420736658258512,-0.0238607861312405,0.205626841533451,0.18044282482975,0.076544062728712,0.251768313179447,-0.117234304223865,0.194868681624682,0.0817079890528166,0.0714625235609436,0.0702708200918471,-0.0184979829014921,0.0549236515573197,-0.0539028573476727,0.120138791253406,0.0008890597922208,0.174705671211125,-0.0085731082874517,-0.0014734342089694,0.117666684866108,-0.0539540279378965
progressive,-0.0776102792151557,-0.182441121448149,-0.248027468468661,-0.0124593595329478,-0.400129005262854,-0.254272390556979,0.0174824679123911,-0.0992202912498748,-0.0102254758465248,-0.171707208023931,0.0669159610687334,-0.0237918045805441,-0.0246938330389976,-0.0651102820769064,-0.173815602487899,-0.0281996124059519,-0.0757730784690399,0.0222340150349724,-0.184854255628682,0.196587909391887,-0.270662346092464,0.192630016779938,0.0026153973656076,0.0526210421738901,-0.128992091704856,-0.12310408224422,-0.156080856252588,-0.163829039849268,0.0105697029543492,-0.0035921403099523,-0.209914313764682,-0.121500796992439,0.0449565172374641,0.0531916429251942,-0.0155388108938813,0.0576910765034626,0.0288752054086935,0.138250456490814,-0.0094939925306611,-0.0747545689174375,0.102670974342557,-0.0172411090414342,0.0536871255364634,-0.0652366562252376,-0.149102590227714,-0.078046203651542,-0.0738526397893536,-0.0053654362438421,-0.156747491377336,-0.0609299831384982,-0.0247590846178659
progressive,-0.253737393958313,-0.460994191200283,-0.226509433134555,-0.301682550206583,-0.181599047758703,-0.395756625165022,-0.06068278779546,-0.284815425663363,-0.412163219574313,0.0913286568271095,-0.328934426735087,-0.257050252371328,-0.0979429357432373,-0.158590204666477,-0.0708689236316335,-0.328921456738228,-0.278460763346759,-0.310390328695808,-0.159317999910411,-0.0581573411701502,0.0368391084955895,0.0690753003534874,-0.0886840461038965,-0.0553944869123892,-0.188652691221427,-0.286110135882362,0.0773938102017905,-0.424263751714598,-0.0937648201516446,-0.184765669179327,0.296357408260875,-0.317881677770182,-0.195220624267707,-0.0326442518187464,0.233759041583169,-0.162681106283755,-0.381484589581295,0.389778012965107,-0.426022571482095,-0.310491358151634,-0.272613354975713,-0.300876884955698,0.0748692201509139,0.0405809622000896,-0.403215902143235,-0.263157695695441,-0.141077976200553,-0.346162401680855,-0.348442982894721,-0.170773740533234,-0.114293673458321
stable,0.147782198551778,-0.138037336534265,0.152339358091117,0.0365982172786363,-0.103139446557447,-0.556720711407446,0.252877612546563,0.205173498547463,-0.0909690689777262,0.339396498795567,0.0578029043163675,0.172924758799875,0.20696702588059,0.088552486766566,0.166424569521952,-0.023014448785649,-0.098564495816207,0.253309976841744,-0.238035060098061,0.216620666174419,0.33570233447802,0.159971888053382,0.156907854149035,0.31033366167644,0.160513118901919,0.0917671425248929,0.259992951762684,-0.120439506397207,0.179841582128389,0.229397099504339,-0.0350207206513479,0.128814684637002,0.0970716159373031,0.293494502305892,0.167540577394084,0.175707392814029,0.0676433932191297,0.0166400199075117,0.145470980060451,0.170784618609143,0.178576857104034,0.061018878301796,0.358273739239451,0.163777030808034,0.265650417908126,0.0812595735137195,0.216093359484495,0.106335620734576,0.127026859299148,0.278065763456926,0.189935130906971
stable,0.0034553476404939,-0.224619256438818,0.101184355929142,-0.0010878429112512,0.0508022139368423,-0.25340781088175,0.153690514063465,0.0030343696474938,-0.0240249651145856,-0.0621239194097207,0.0691955401014331,0.0534281562451943,0.0273611868780177,0.0457660259950424,-0.0071811642859082,-0.0357284157634738,0.0998791517810171,-0.001143387476893,-0.0477747145577431,0.124830634415957,-0.140439732040191,-0.107281227953021,0.0183814157902635,-0.0106908348494513,-0.0674801231076732,0.0185872395553665,-0.107626234897193,-0.170315963047536,0.0272831869709882,0.0322736113769064,0.0780475283748644,-0.0218078685128874,-0.0168785599927111,0.125980500691901,-0.0190241896637356,-0.0921963122339614,-0.138500219871541,0.0778514545868187,0.103325124743126,0.0046083512995733,0.0200589134878635,-0.161631579399791,-0.204909186008624,0.0103741582437857,0.193936374156964,0.0072355643589615,0.0064851332043723,0.015209401351897,0.0472263066995603,0.0780589327819156,0.0261800705369366
stable,0.0813011731500992,-0.249285952618864,0.0041822471439426,-0.0042203533516215,-0.439262784902491,-0.507593843664609,0.379871057132221,0.18585217870281,0.0364070310236883,-0.0052216912066528,0.113267461535974,0.135046453200336,0.0742732142690427,0.0252534167457512,0.132656592533233,0.0719105070186268,-0.315019666486999,0.156321325245807,-0.165468720425731,0.440951505164354,0.0586156636008218,0.142649388312406,0.14110178114072,0.398609529693202,0.0512372434485459,0.0333778632865979,-0.007106735059729,-0.291162980421969,-0.0639452654163747,0.0668950715148755,0.0507050475992132,-0.0591429357928165,0.347521792956855,0.428356574821498,0.358837332017539,0.220117001236142,0.206001656198523,0.198404300397261,0.0209110434484311,0.0392644829271692,0.0594908819078825,0.0904027736161162,0.144445446248639,0.212456811664645,0.144762962202132,0.0158090569702463,0.238258885546996,0.0578258357506913,0.0222310298459183,0.222609808555976,0.0519464238377998
stable,-0.105726184303178,-0.289597804051879,0.0371854902637928,-0.0209999107660302,-0.290761293110926,-0.519272219374171,-0.0496762932365055,0.31398730479935,0.0491078173923274,-0.0044761982175397,0.0151197363095713,0.112961344354542,0.0462513041038694,-0.0571578681951769,-0.0261207049276608,0.0131675767306684,-0.13167152029502,0.0089351876074367,-0.186299626071544,0.403101460520398,0.0998513228099494,0.264659531850149,-0.111208934880782,0.227174985944421,-0.0411233958271014,0.0416022393989769,-0.0531739360438262,-0.260722872647985,-0.162307258155033,-0.090700559006475,-0.228683544771162,-0.112961964264392,0.283516410519514,0.150160511755591,0.159829792763502,0.304676355407797,0.0132236800267,0.238369531325395,-0.0803188392335148,0.0412028750142535,-0.004499563779595,-0.08761037986384,-0.0814649379682287,0.158610324200487,0.0977802171009738,-0.0601538053091664,-0.0223419958020046,-0.0288322349966251,-0.118427108124455,0.0353607743168074,-0.0454645201318023
stable,0.333081738371107,0.004118056422702,0.0737847820300278,0.100557591451159,0.192231240255245,-0.0792595038458759,0.0890472436198114,0.266621282293767,0.139709486556728,0.154951549044232,0.23550079753526,0.395956296535637,0.318170666865821,0.361196376870283,0.245012723347546,0.0512092170976837,0.161203180697116,0.226029787715243,0.100179759424633,0.23172395814476,0.141521801582382,0.344631567746624,0.307827150254176,0.235626337832904,0.250892149360913,0.111988265161436,0.127610136294134,0.0626817585914296,0.333983652796117,0.326532372179597,0.103531799595253,0.161451862342803,0.252033915700661,0.251089508384443,0.0649897355086242,0.343167424464187,-0.0696247688966194,0.0796785549664085,0.224550027642431,0.241774796923405,0.322752723403002,0.124528771656804,0.182881507664408,0.353094544013639,0.152670482423719,0.209355515395478,0.309151111233609,0.280158731238903,0.267485422879869,0.332940937318435,0.310331295687913
