group,CD3,CD33,HLA,CD90,CD10,CD45RA,CD7,CD16,Podoplanin,TCR,CD32,CD107a,CD95,CD64,CD66b,CD35,CX3CR1,CD24,CD11a,IgA,CD66,TCR-A-B,CD106,CD254,CD2,CD29,CD18,CD15,CD305,LOX-1,CLEC12A,Ig-light-chain-1,HLA-A2,TCR-Vb13,NLRP2,CD224,CD258
progressive,0.182519782587782,-0.125687374203294,-0.0391331420577202,-0.252236090434965,-0.282601358337832,0.126957792930792,0.268933258802254,-0.156528557534374,-0.14345921997504,-0.256705329072897,-0.190796933382365,-0.101696600233017,-0.121722560533145,-0.0354991219786709,-0.0485424501864214,-0.0216560946430727,-0.133134676539543,-0.203391744631571,-0.0891481542315346,-0.190015831243162,-0.105380581331694,0.0028640240038137,-0.420275291202165,-0.220576288300801,0.0174587544750481,-0.240056799759,-0.0170399889945192,-0.148129545225527,-0.0678317152002438,-0.206745871866216,-0.0723019366711877,-0.0973535276767059,-0.240996998363261,-0.320372603434519,-0.272242394885912,-0.193967568628521,-0.124248632396378
progressive,0.433558849900621,0.352979644276256,0.264966188737481,0.388579542954746,0.42009566493955,0.0952857518932867,0.223691299568488,0.492759686240302,0.379153004311512,0.39144167681689,0.435541667379173,0.454381904651805,0.274880245131992,0.0173143312433482,0.525587768669412,0.507347080847438,0.366025596982,0.486712295223045,0.266486973770898,0.368197282866358,0.491049282309989,0.423481821184504,0.0801086974035941,0.354659111596527,0.161303869117308,0.159351535207831,0.251936174129941,0.574302174950985,0.372509626767549,0.488011374310822,0.427365692534102,0.35711717565636,0.428477090678388,0.363388912977567,0.425394848767814,0.393376795187625,0.437080918613123
progressive,0.370792526638426,0.155683881159544,0.0276679703719174,0.104760069619044,0.220084392667145,0.52952502112402,0.502010038545137,0.228133212746332,0.130740756146577,0.18146790677335,0.250005580877591,0.149393094154979,-0.375739183338669,0.084788516047011,0.240290686339445,0.203916984841105,0.180857426910514,0.176326658601652,0.0595464439224701,0.205609648947118,0.138265212074105,0.333100034676175,0.112365677276951,0.206313359101503,0.0208594934266646,0.0603909165259231,0.0483278657868021,0.224989652259231,0.245641183698298,0.154958447999605,0.188588477493944,0.187552391188134,0.161652302495468,0.157921479073873,0.159118040821552,0.0355726143655836,0.190311398704535
progressive,0.0679770073818985,-0.0254599962777045,-0.201410566042699,0.146416767335281,0.0084825391002276,0.321623033189711,0.154106447467843,-0.0313567069572858,0.0399828883701405,0.0948774257137248,0.0665344713368944,0.0623283766710169,-0.27908999418869,-0.0428815512657036,-0.0188616403127638,-0.0524831771257864,-0.0237742231957094,-0.0172934937297194,-0.170803578590839,0.0516848482051671,0.0016502383766872,0.203938005591659,0.0429528605903279,0.039739576170816,-0.293978408973775,-0.151985090519528,-0.157086003995193,0.0349296430839417,0.1165934879321,0.0388574943340415,-0.0685749805148446,0.0287314159696346,0.0036849262638459,0.0563656168297764,0.0609867585337491,-0.0242867992059016,0.0662936835533345
progressive,0.0860134586407443,-0.0502708368144018,0.0854323248914761,-0.0492810625492741,-0.0730964400058023,0.0370133938692913,-0.140934913278191,0.0630514236496102,0.136728453673047,0.0954763929294634,0.127277166760579,0.313108222608266,0.103568745233626,-0.086330790561118,0.237290834755987,-0.159238397754743,0.112439552784744,-0.222729779420323,0.0639689119467122,-0.0011119019128964,0.152278208015934,-0.011783372384138,0.286971010470782,0.112505963097741,0.0671206595035459,-0.0748534545484677,0.0728335395011094,0.0989762523389398,0.0671614620561549,0.166201508566218,0.0091675812255798,0.112715435633492,0.327623848424519,0.147702080644997,0.137665291983163,0.0357994191776765,-0.0247037788244151
stable,0.0917216390370073,-0.096392281652709,-0.210156281882869,-0.0476970098867391,-0.046124432464058,0.278450949947354,0.390928757771436,-0.0599426093738044,-0.0813597685895432,-0.0311699810817481,-0.0190170752796183,-0.0785090520991688,-0.361809597825954,-0.17077574141204,-0.0504280851588076,-0.0671036276891191,-0.0373608498415282,-0.0395216886924144,-0.396378802325,0.019929810841728,-0.0463815599860762,0.142200672576584,-0.144308799226659,0.0054667223647975,-0.310342709386726,-0.428175715920459,-0.093802915653735,0.0216185873788614,-0.0819513327687816,-0.0144954424791698,-0.0804039248736138,0.0293410793873296,-0.0197893478371501,-0.142822291493308,-0.0221571387077447,-0.131343213279744,-0.0955846715268341
stable,0.272283024395643,-0.0042089409885635,-0.297315944366397,0.0844164077912832,0.0473499421872358,0.427153194274333,0.430207503223993,0.0550024951597646,0.0898445423797377,0.0335532417870438,0.0164732234396094,-0.0282528426257114,-0.497128802601703,-0.0331753598636169,0.0760959168599866,0.0435290297586251,0.0847631257939607,0.047390996108934,-0.346895856544525,0.0640084803764318,0.0567084803031843,0.333885888071502,0.0141182168890509,0.0937376787722998,-0.489814517080438,-0.38730016676104,-0.31818265033946,0.110748121460736,-0.060053007360432,-0.0032481776405694,0.019232053198808,0.007389199912527,0.0402784290018961,-0.0400164232644386,0.135175415244135,-0.193656414318654,0.043363675116913
stable,0.149214843742898,-0.0217466289771889,-0.303323947177907,0.0451174100361815,-0.001819603536586,0.409763480699044,0.359585768650465,0.0853020190819482,-0.0137189321858711,0.0661593548303921,-0.0763884281082037,-0.0903806204211303,-0.541855193257753,0.0022270914971126,0.046223626911566,-0.0314614408450834,0.0018767919016275,0.0132783901347013,-0.420124259722915,-0.0135929421079485,0.0424502235756734,0.258631918603772,0.0396690684527726,0.0170353074394336,-0.49997140463705,-0.36870178940267,-0.402896134118254,0.0985123245975657,-0.107467647303978,-0.0176243543091203,-0.0615568820161168,-0.0546492576728742,-0.0117605605356635,-0.0463118589380369,0.050025246750133,-0.167222611600761,0.0064335428235535
stable,0.320380287305204,0.0386228669194871,-0.044859006389706,0.0686649398367963,0.0620979055428395,0.355084337144028,0.626531053201021,0.199212964994054,0.0726880230880345,0.139635710984698,0.141144237203948,0.0838770534352637,-0.33571471825184,0.0549328703918612,0.0464689244707154,0.18213066589731,0.140677342622986,0.0556988123197539,-0.139394297871875,0.133865189686778,0.141079268357653,0.261270823672927,0.15575188343755,0.155360678825183,-0.194249231986406,-0.169622637497153,-0.0805690857006021,0.0949741222207302,0.0606848319518462,0.168791776862648,0.155788680213126,0.145545281269863,0.13347006842491,0.0698655323685816,0.132430928620686,0.0115549671320369,0.0695909381519407
stable,0.30324786971558,0.0223299961339458,-0.097117645549439,0.133549795187477,0.106013186185267,0.166702412322694,0.446164997453163,0.123033238389412,0.121931195341253,0.142983146432634,0.112529795335576,0.0772452262240613,-0.251531225801458,0.0682219382515785,0.110143400654905,-0.034383959608797,0.214970909715862,0.115481274047171,-0.117688233926904,0.143073726920407,0.0574318320387902,0.347888554220313,0.0602996448626882,0.0660765417446271,-0.130988610222286,-0.286081204800693,-0.092175323124409,0.049253472349708,-0.0067553789871167,0.0831848135285778,0.0651783055419852,0.128925144960235,0.0843190947994947,0.0959201525986315,0.202803090487317,0.0208718318014653,0.0683053647377267
stable,0.206758566418427,-0.0128132634302898,0.0727091382054048,-0.0025575650289756,-0.0689866010690463,0.029892602830662,-0.223553954652849,-0.0626572936692774,0.0729878401565609,-0.023515631606469,-0.0347813893170832,0.0366604389908049,-0.0650720995433738,0.0240229173921356,-0.103317379991424,-0.076834237675279,0.0420296653800328,0.051200968392835,0.0872242913064998,0.0370824880540438,0.0564203796961219,0.0475887044670839,-0.0543714540213384,0.0712062397405054,-0.062948097644751,0.0671110331915058,-0.150951213822617,-0.102517407924859,-0.0838199810144661,0.0171188561769012,-0.0319167239799492,0.0743723923140354,-0.0143626031877668,0.0025941944567399,0.0239272295619335,-0.006332450397845,0.0041145785165569
stable,0.146726343086546,0.0759879762717512,-0.484317014449634,-0.141507025238607,-0.174587872585176,0.217313590328991,0.206817138000721,-0.0665452490943669,-0.123601927851286,0.0359805073545652,-0.12206301604728,0.157356544836303,-0.447585798322239,0.363159387272057,0.0691391292493214,-0.0535368785323338,-0.146740447335684,0.128006894162969,-0.308775151010528,0.0118138042701762,0.195560543724068,0.166081345382978,0.0480632915735933,-0.0537548532263234,-0.448394605527575,-0.312129092356819,-0.339341558522524,0.0602435940984847,-0.179621415993401,0.140528543876241,-0.0326017372432925,-0.138324806530418,-0.128502352105965,0.174078915974183,-0.02637528685516,-0.113393449854683,-0.0409248103025445
