group,CD80,CD273,CD275,CD137L,CD45RA,CD7,CD49f,CD16,Podoplanin,CD32,KLRG1,CD107a,CD141,CD66b,CD58,CX3CR1,CD11a,IgA,CD106,FCERIA,CD226,CD29,CD193,TCR-Vr9,CD158f,CLEC12A,CD94,HLA-A2,CD82,CD88
progressive,0.35153892197191,0.202305457242079,0.237092902560815,0.276616270041927,0.272326007914592,0.0870369851659954,0.0580199035677982,0.0135287842876251,0.140746649338763,0.20416486129328,0.137099837383226,0.217836918173736,0.110383155583749,0.138621272829258,0.262083236275796,0.220292739156794,0.159271375674709,0.146685298706454,0.0955619573953505,0.257420870100241,0.185334978745292,0.210280804969906,0.213230531798162,0.229567301404866,0.236830258331161,0.187568079780922,0.250590741558571,0.225600205835308,0.247368531643685,0.18200506996532
progressive,0.126016967266199,0.0735368488863796,-0.16131560700093,-0.0029164208464028,-0.0612305775241093,0.0374957054674025,0.234463419013153,-0.28753452045289,-0.0942999315245289,-0.125268396328535,0.137627945190336,-0.162460405274418,-0.0443314525221213,-0.304410967708529,-0.0897729658025237,-0.0276977915705793,0.12865241990912,-0.0226761095821591,0.194246834841703,-0.0373516910169608,0.235382811991595,0.195465820639739,-0.0866692327774594,0.0194771978197456,0.0254728454125031,-0.305807019801348,0.0438960670867343,-0.0643160352627376,-0.028246901761571,-0.114281439734544
progressive,0.123656211864383,0.0083695704666742,0.0801414388014365,0.179854978120192,0.525196573958159,0.535478621307077,0.0319977392289739,0.177489096407707,0.118526836005467,0.179959361713492,0.168200653211611,0.0967237540615897,0.0715646666268378,0.200713526688006,0.0686403124885192,0.172560439935089,0.0590855911916116,0.176216404173857,0.108061774782651,0.132112502392625,0.0671967608451411,-0.0170110547335995,0.108885873427626,0.141254771516612,0.112592881458912,0.113639030894999,0.156802092197568,0.1387049951637,0.0102704590065522,0.180394991644455
progressive,0.0268490458743979,0.0545720036260755,-0.0564726158728488,0.0037189682343099,-0.143169262906114,-0.0293473454947807,0.161222693361001,0.0328915030590249,0.0267379069622135,-0.0110921458747754,0.124743345378688,-0.0411383214734774,-0.0455867160393279,-0.131487443257156,0.0621823420199685,0.0517390890218493,0.159745000258774,-0.0079426881414498,-0.0016667787264588,0.0689611752966194,0.0829695223561083,0.197311983400142,-0.118338366732404,0.0087875271958369,0.020850567062338,-0.002240240307311,-0.0156414431137966,0.0568505911388785,0.0509412776629057,0.026979627637168
progressive,0.456561836621988,0.469743627178582,0.461985051952193,0.459018589228097,0.255825907896579,0.314302806160147,0.0747577375588017,0.54339313296455,0.487963172137893,0.480907312308195,0.505671888952846,0.660800390908964,0.47718746200017,0.572056961621947,0.535877936062717,0.416520585096015,0.279131462448286,0.466319307803062,0.451382134922202,0.499128240143482,0.166085373678548,0.261462561353551,0.647860199966925,0.539841611739448,0.302396114548187,0.485138487559064,0.508940203207569,0.468148935005699,0.476400913497572,0.517153502193614
stable,0.23532256647361,0.315459881994584,0.237977102328015,0.286056540689286,0.314034502216986,0.512312847315292,0.0827483621549369,0.229495478758811,0.302923828327647,0.345355551451597,0.275220668541456,0.268515393703342,0.170095771513494,0.205784797159587,0.327782638098631,0.385810489983846,0.125823543624471,0.34360940076959,0.191269537030573,0.253203715145852,0.222073154792696,0.120773814127442,0.234869095434328,0.324822312856804,0.416797357446594,0.137006331058808,0.241488703400077,0.29059548972971,0.255799436186205,0.334519921539879
stable,0.15904773237369,0.202227742950529,0.1405243887712,0.208447845737569,0.295874747805483,0.436676189370434,0.178359487010636,0.15253311268683,0.238124552573272,0.172451279550091,0.0992252293557865,0.143733326499921,0.120573390709141,0.230527022432756,0.141966171755783,0.267574351445696,0.0050114360045092,0.230552110157274,0.160520712025748,0.140742542795307,0.220276427032606,0.135411278738658,0.208176077859524,0.144229731273438,0.237359541159148,0.135423487420702,0.106312825239537,0.217624101993792,0.0369773827057092,0.220970685517734
stable,0.0999686414554912,0.0721956914170918,-0.0218169080499742,0.128634125635775,0.546459997375572,0.662094566150651,-0.258392081342805,0.118950653568053,0.128821953647619,0.0493756679340135,0.100588987691123,0.0080709501564205,0.0840742956812714,0.0958490675192677,0.0649750818019171,0.154439536312333,-0.187596409859771,0.122403675947947,0.0910653617316704,0.119875519922318,-0.0527109497275034,-0.240552331735636,0.0903872843729938,0.133577432512843,0.191697530335385,0.0015958173084499,0.10133810484447,0.111819770226101,-0.117817113469735,0.106580182452883
stable,-0.0915064416849495,-0.141177681762496,0.0737928477989626,-0.0422970938446236,0.0197906447862312,-0.0024651698266205,0.086032270978599,0.0463137163818425,-0.0752294058230308,-0.0725584489812521,-0.0016694752802207,-0.0837898656434019,-0.23246882048104,0.0518878376664139,-0.106375453881965,-0.0808545997107313,0.0504381344572249,-0.128799674054859,-0.141452134753942,-0.111212113292454,-0.100654541283805,-0.0210314051517284,-0.136687660806782,-0.146980179740926,-0.0886791608797587,-0.0232257138715458,-0.110283539053759,-0.018690740372726,-0.100930357084065,-0.0849448880574486
stable,-0.0257837771742201,0.0783735366738504,-0.020532115196512,0.0412997825038737,0.186442415434656,0.442315738549031,-0.1066995289054,0.0919908612501789,0.0720479597068802,0.118059607299764,0.130179335325816,0.0396183780859041,0.0849102209443288,0.0562969723655529,0.150729878669006,0.140161481900291,-0.111553921554907,0.0723307120838344,0.0265695246343036,0.0075913949514403,0.0160547820337176,-0.238071775152363,0.0805213952592551,0.124774672662997,0.144453837523955,0.0072163231550306,0.0049111033140475,0.138333083315219,0.0936434776811403,0.111822397207526
