group,CD275,CD47,CD3,CD8,CD90,CD45RA,CD7,CD49f,CD194,CD25,Podoplanin,CD5,TCR,CD185,CD62L,KLRG1,CD95,CD1d,CD278,CX3CR1,CD11a,IgA,integrin,CD62P,TCR-A-B,CD41,CD2,CD226,CD29,CD49b,CD81,CD18,CD38,CD71,B7-H4,CD26,CD193,CD144,TCR-Vr9,CD158f,CD150,Ig-light-chain-2,TCR-Vb13,CD82,CD101,CD258
progressive,0.217335428615029,0.363084235461732,0.278217241664666,0.161609495306923,0.144913168169274,0.46147929042354,0.366545719233395,0.121373642241333,0.0085888128538579,0.0807122117699724,0.251196068653673,-0.165698538153514,0.152785457065128,0.281093844722166,0.308006708063329,0.192174388465704,-0.0206745529027,0.143108887256663,0.0843712241904437,0.320402495576194,0.0764000582745615,0.104270768153708,0.377375332654648,0.377716159633068,0.264399397134342,0.423638734516829,0.0022762639755011,0.351585912688156,0.234178148214353,0.348252865619632,0.424532570344963,0.245471073615083,0.23764629253656,0.113825051348271,0.131108284091475,0.427295341276066,0.289445107338352,0.171908831215202,0.384539991740797,0.204165925713601,0.186739033265402,0.113639302471567,0.144540654647105,0.177938231879497,0.101644595013862,0.250888458314615
progressive,-0.0130179742005453,0.211817315622946,-0.0224403778111604,0.0936880811495971,-0.0179530479389831,0.0273196267263278,0.172617639373029,0.207961409829073,-0.003882030265283,-0.0073198604229083,0.0291730606436254,0.0010179875079046,0.0842977495574195,0.0813587128886766,0.0780019238743126,0.0379793285366466,-0.0283872924136201,-0.0049443185895148,0.023912611544308,0.072454818106158,-0.0200108407455829,0.0238018530959987,0.0684701287555937,0.0892860648373137,0.027998044702051,0.326602673704867,0.0670340762981399,0.152050800478132,0.134037811143826,0.105782572594904,-0.0816065492646707,0.0175012053639828,0.103070442021666,-0.16453290182509,0.11689947082978,0.0874189061492033,0.0573531590272919,0.0783221504292398,0.0879082849984582,0.104029024599905,0.0531759675351141,0.128147136658738,0.0717503058448397,-0.019257514147159,-0.105029941981894,-0.0705257980478318
progressive,0.0857091124297902,0.16107994372371,0.220807015822297,0.0043088298459583,0.036024937957179,0.518977011196312,0.588687946032518,-0.0600515961681796,-0.25763680401542,-0.116244123097623,0.0328257282417063,-0.0985757536891963,0.123831436989987,0.118629671822593,0.21699191058328,0.0949510079477737,-0.37079837563451,0.127034300274346,-0.208940596308899,0.100087179239707,-0.0116369874430254,0.102379319873124,0.197377726193053,0.127831401029274,0.287686127116618,0.165248465725121,-0.152471386232508,-0.0086052745719563,-0.0611503331829535,0.114511766128184,0.225798491631976,-0.0458296020904502,0.260393979690426,-0.134390842685661,0.037806865838017,0.107590544238964,-0.0029340550756763,0.0734709495918935,0.101045659468569,0.0989786846596683,0.0110428527841179,0.139050444673411,0.134809279069705,-0.0345879023746161,0.127360169907556,0.113931350702576
progressive,-0.423095224018214,-0.111805669775296,-0.187338123965295,-0.076939011563732,-0.268551207038545,-0.0419851802064073,-0.137382081793751,-0.140472479495699,-0.173950754103392,-0.359896335777439,-0.267051545149324,-0.134387213444428,-0.265372182996654,-0.377196506833648,-0.314065602195186,-0.357570921626085,-0.416047441243351,-0.255675324705155,-0.512492929802833,-0.246700603517405,-0.182824195883389,-0.222046686035893,-0.198416942248743,-0.126139981171897,-0.277478516163674,-0.12493376689729,-0.145942161362762,-0.267463323330128,-0.232750169367894,-0.268646646849448,-0.217836841774832,-0.0712370078305785,-0.432937870601899,-0.302319517136912,-0.317055388628447,-0.0395318163522189,-0.370168598595222,-0.322086924406265,-0.333732769731313,-0.247435317862126,-0.229656691997314,-0.159210941955878,-0.350335395413144,-0.185462667107249,-0.253984021180808,-0.367888550438575
progressive,-0.0960575306781073,0.109770005087981,0.330139892724033,-0.389414434367195,0.0876315979171502,0.155789708249846,0.167240287956817,0.151923032313964,0.0607983480389564,-0.032067368357683,0.0051851874079168,0.269955665114539,-0.0595337922276861,-0.103506875361674,0.203765419106008,0.234685370477318,-0.124577123982315,-0.278161214952766,-0.3234349357728,-0.083958984744213,-0.122756156966208,0.124656558901388,-0.137189516861365,-0.175585602710268,0.166588206404321,-0.243149188823641,0.155270804748036,-0.189732473350996,-0.0869484892487972,-0.360460644110669,0.0858857052269586,-0.25613806210027,-0.0616774850573957,-0.368064655173014,0.0379465312457596,0.179011458264049,0.137127807144807,-0.0640151247206855,0.0857366179309188,-0.0413538431383355,-0.155343671320956,0.0664218335468015,0.116886983803267,0.0031529258484786,0.069785054112848,-0.0066867371254055
stable,0.131849696649381,0.110037518237472,0.335784277504856,-0.0286769566018903,0.209521560610633,0.415857573315668,0.578901875950555,-0.0986481198301605,0.0201210128231675,0.160286870916472,0.21672456694229,0.0070107194318424,0.287093002714865,0.223458666824981,0.314860191645123,0.132366591787269,-0.140423090034339,0.270852043284401,-0.0197041658797708,0.279231142775661,-0.15389213531099,0.32311074956279,0.0746719829770792,0.207856001798365,0.453032170576882,0.114724690853675,-0.185000954580258,0.058956314602612,-0.10610101641811,0.176069083637899,0.306212901455117,-0.0278995683597877,0.0694786952695565,-0.0571117789043981,0.232727400359629,0.12087698656531,0.145547323672152,0.211013679130651,0.244183545231071,0.306698508915416,0.173680856225792,0.27722908143813,0.163892950814386,0.133566139315641,0.298588774265643,0.21262858753818
stable,0.0898553320941303,0.293837032528496,0.50949213206486,0.177314438546677,0.26965980420633,0.283376123990947,0.498628728801845,0.117960706735549,0.0140614160528695,-0.0546568209519524,0.23023124816819,0.434562780411133,0.203998272024805,0.06600165477666,0.3125675385612,0.0767969644212724,-0.0523219135070213,0.171440919528597,0.161045102506665,0.256284919357249,0.0109984792289157,0.262225159178508,0.102558030292937,-0.0477231997366492,0.368240390290789,0.0087879562257419,0.157910025265561,0.159948567013117,0.0372227125230504,0.075464030434865,0.220919138100718,-0.0213457992280279,0.0851643244628132,-0.104608165271831,0.0924165618170331,0.12955965460117,0.146278423035334,0.176443541171755,0.091624411598224,0.189592532744514,0.101156194251411,0.124312854893496,0.167391888487433,0.133931887204646,0.0774257392704196,0.150304199556585
stable,-0.0629871607299197,0.0304519086595173,0.208632191121445,-0.141715594145164,0.0337880629484656,0.456892230693675,0.378014987662226,-0.288045311371323,-0.113122643665439,-0.123103180365759,-0.0030019427787213,-0.0926479014726838,0.0136828498046552,0.0673304218110339,0.355863515219143,-0.198397813049171,-0.416515879497539,0.0766032459015065,-0.166771389465967,0.0013203985591003,-0.4150759884098,0.0115419423463853,0.0282054843079749,0.0854593613028242,0.296031389359508,0.0550174886459486,-0.451031924762433,-0.211453996809331,-0.350672888252116,0.0539910603331161,-0.0554455296025882,-0.38386808417463,0.108632841631905,-0.117983776355349,-0.013600508885304,-0.37019097246907,-0.081155351652583,0.0343883151219823,-0.0005367792408689,0.062253354907514,-0.156470351886787,0.0586420338947381,-0.0260896622672776,-0.167589577508756,-0.182731044934883,-0.0149365940694573
stable,-0.0566757075122918,-0.0934164801130028,0.147931452187531,-0.165614496577716,-0.004184007132529,0.258177021629369,0.465460483516045,-0.172199161935807,-0.387540042511243,-0.159057446982122,-0.165696459197307,-0.188289514313341,-0.110274129072947,-0.071438243095555,0.143651210470022,-0.13752517647144,-0.472708403326029,-0.0894606651438369,-0.257809355991183,-0.115574288435524,-0.423001539627576,-0.0451764815485794,-0.0691612962009773,0.0057723546343357,0.116115744161746,0.0456127064252287,-0.470503500901693,-0.146468816141383,-0.336512034657584,-0.0279824917574529,-0.0985112936226893,-0.225555913381895,-0.131180948719995,-0.199912272352545,-0.0987237668460073,-0.166580766500116,-0.0755326366397698,-0.135960227428127,0.0226355627560985,-0.0722412712231326,-0.144017678106239,-0.0593179926657795,-0.0954765032100251,-0.154706540353758,-0.0827973006483062,-0.132249819186957
stable,-0.0122026174738437,-0.0056088885372225,0.228242219348792,-0.0541639668383131,0.154675897932934,0.081734560832754,0.403535620450548,-0.0808635150986494,-0.149627145685824,0.129698225934111,0.0820216550746374,0.0482470192557689,0.123899140957937,0.190717029901253,0.0964172221755222,0.0948487603623699,-0.273293985965256,0.161669281427874,-0.203936546471001,0.205311204924208,-0.177217015682144,0.144967290663341,0.072689264606507,0.0177395966755344,0.264827239168933,-0.0313474540110462,-0.154951107143977,0.0444018097286143,-0.267298134400434,0.0340108110435502,0.102137271075173,-0.116947074520301,-0.0932854734935802,-0.299372421955728,0.125345740669847,0.0096486718054581,0.0689046379335874,0.156317733742883,0.142003566812575,0.164050367646331,0.0629425098584729,0.162961228584966,0.0587146134368774,0.106290565789446,0.123278602410993,0.0287357056315285
