group,CD80,CD274,CD252,HLA,CD45RA,CD7,CD49f,CD16,TIGIT,CD294,Podoplanin,CD107a,CD95,CD66b,CD35,CD278,CD24,CD11a,IgA,CD66,CD206,CD254,CD83,CD309,CD2,CD29,CD303,CD28,CD127,CD15,CD26,CD304,TCR-Va24-Jz18,CD337,CD336,CLEC12A,CD94,Ig-light-chain-1,HLA-A2,TCR-Vb13,HLA-F,Podocalyxin,CD258,DR3
progressive,-0.108612803800128,-0.124786048869819,-0.27420475584755,-0.199196113928563,-0.26947233446118,-0.279619621315537,0.0009451764791108,-0.285702994780711,-0.197215017043833,-0.396363303614479,-0.285867595782933,-0.28841554623829,-0.0810886380687132,-0.383221179873075,-0.24203440273873,-0.142976222979834,-0.258837151298274,-0.308788442589283,-0.441221860648171,-0.247765153284798,-0.188396215130274,-0.263181756750625,-0.178803589474333,-0.247929748093535,-0.23157340124022,-0.181411042985515,-0.408119190077621,-0.326590608883806,-0.305080948461034,-0.483619189551303,-0.227803065747105,-0.189968200625001,-0.407009203058507,-0.270815060658113,-0.252775372265728,-0.247718603913797,-0.255695967104518,-0.361640243925301,-0.24704341570297,-0.200590296183703,-0.378001110275956,-0.244014094331273,-0.176908731320801,-0.438219725567492
progressive,0.0576783976994903,0.115251013831271,0.110282289912127,0.23026714598309,0.114332469077418,0.0345188306362134,-0.234595444963921,0.412517153595026,0.106352281870299,0.08494193411998,0.239904211077503,0.425835533797656,0.107927236438091,0.506246124707197,0.437798783562746,0.0194427150425377,0.410403370110043,-0.0805209277029069,0.122011248183566,0.261548746555314,0.0986477010742626,0.206904626932046,0.0955080765600295,0.0582085427475722,-0.233037914195625,0.0648590865527817,0.105927295537728,-0.0027105944709016,-0.109573905392327,0.323776302891778,0.0039879008124489,0.172681603348928,0.103908484132312,0.0670533705530087,0.210825102207408,0.427456871097694,0.216610388925321,0.154224563667412,0.124249697575986,0.183716708011613,0.205991954697046,0.194308007200934,0.165158916327245,0.0967831823134861
progressive,-0.145823673785375,-0.0538904747363278,-0.273491408232969,-0.0389937351214188,-0.478121846462679,-0.518778846630651,-0.0753690417383058,-0.300429815322373,-0.0841806093333085,-0.220346397809516,-0.190021330241199,-0.169511134204693,0.212393242456748,-0.326344982745888,-0.255189803527243,0.199204514085648,-0.235896935917607,-0.12039139209287,-0.260647180184581,-0.232751961568545,-0.071776652906216,-0.17166571168821,-0.140210514052182,-0.226385268150437,-0.165516205525037,-0.083251402573548,-0.0945010361422927,-0.0229627966883965,-0.23757549831781,-0.312047941550869,-0.294302396261465,0.048990205758735,-0.200545576940678,-0.144705960151262,-0.187996977545407,-0.23239289618134,-0.230809624205554,-0.250757324010269,-0.164386962417203,-0.21631616439217,-0.180080612186279,-0.191472212611616,-0.246352058280067,-0.138261142050056
progressive,0.0377664078464817,-0.097482531321625,-0.100384427850515,-0.220955857090953,0.475660048595883,0.170022119666287,-0.137335183563437,-0.0540739622332732,-0.0976837329178592,-0.0760178696117705,-0.0733541132916171,-0.0769080188526484,-0.372438931914129,-0.0956561189182027,-0.003988313959916,-0.211033553749402,-0.118111610102756,-0.224849823589206,-0.0589330788786137,-0.108219665900363,0.0402563843067812,-0.0101561336787501,0.0001120105364287,0.101571615847974,-0.255723834174468,-0.142200828439709,0.0305176516759494,-0.214557328446437,-0.0914651795009289,-0.0363349333339532,-0.0200914592083439,0.0860066892449917,-0.0246283811019668,-0.0076075129265906,0.0591185300661494,-0.0677751269363272,0.0209683930459624,-0.121898835099954,-0.0426532655747879,-0.0741458221155774,-0.0675540686208019,0.087635871065035,-0.105473548868197,-0.124900553809356
progressive,0.415107996451846,0.402757815754481,0.409906881599099,0.0415616715688262,0.248156465923663,-0.181476137782897,-0.218099989095992,0.218978398720285,0.451148090150624,0.498834889158687,0.476852056263785,0.270928160272675,0.0517523476492085,0.33952554188972,0.103535938773609,0.176907782805764,0.338971963570346,-0.246992790197334,0.179757475918255,0.53576839337417,0.351473608685505,0.34929829207742,0.43993239453834,0.533500879557915,-0.230517902694248,-0.101511898377765,0.153865568418097,0.185344695517942,-0.257586893652862,0.501071146143664,0.197147819699514,0.405018185296304,0.289456780394771,0.454253073014186,0.530328015394608,0.0709248682654659,0.408488223381476,0.1725413207005,0.431409541771006,0.212921181189541,0.247825742346118,0.26038924595735,0.395322375423284,0.154092161004444
stable,-0.0161088684778694,0.0481620720476546,-0.0042022088917632,-0.147970314240557,0.37522857831738,0.588579468874943,-0.364277019704608,-0.0498234883809539,-0.0050684495264523,0.101037528437746,-0.0300621280911067,-0.0482442203036523,-0.314326431786742,-0.0223401823435789,-0.0315093405432319,-0.170620893907492,0.0025883498848809,-0.442180803340895,0.080140686418004,0.0131104539714548,0.0790440268293071,0.030582354579618,-0.0067318588455175,0.0474172812336513,-0.323707360781402,-0.380392790662692,0.017519813373802,-0.266372806717329,0.0309620806316251,0.0178083273347047,-0.0289575288755263,-0.0598332040134505,0.0251223590920475,0.0294072906617559,0.0019938283551589,-0.0921735554689372,-0.0237440198740511,0.0779023573374261,0.0355065073925694,-0.0804296828567993,0.05279414836153,0.0476668898280741,-0.0373512707736465,0.0384538954590619
stable,-0.0375659165154503,0.0215337769658065,-0.0114847187292692,-0.0769564703119571,0.443661276519556,0.434091343659974,-0.505985393374743,0.0030943310444781,-0.0529456829018718,0.0354072629362762,0.0225267426318417,0.0089140293260102,-0.218802329862313,0.0411468810529007,0.0333400450087587,0.0460823126208685,0.0112585076328299,-0.258351303525511,0.0541727509011049,-0.0482615490224826,-0.056995358682899,0.041815164341869,0.0383503807636998,0.0242386653257576,-0.262024127400244,-0.425953660792696,-0.0953151616662412,-0.0684939125070876,-0.26781067109627,0.0377478334707121,-0.0886755770898441,-0.0394405951643597,-0.0154470413697815,0.0461640656915078,-0.0057460420761833,0.0621997847340609,0.0085364909272781,0.036654394425022,0.0935153352337008,-0.0529271936521783,0.0145904715021349,-0.0435881159012775,0.0133951167539346,0.0598301273888182
stable,-0.0375891351775396,-0.148755684896377,-0.143167904933997,-0.270366134285853,0.332407542425279,0.0391236315853738,-0.454220685619324,-0.108473544170951,-0.164617992376361,-0.202151609376424,-0.174341476209571,-0.177462721615256,-0.424215578313238,-0.118930334294048,-0.0883039242826096,-0.158936464009041,-0.0726144572234492,-0.497840050247755,-0.193746647973668,-0.0831022099430919,-0.066192897453318,-0.144955666685998,-0.064800222720121,-0.104914552431422,-0.547809274168422,-0.46794226119898,-0.226075402364611,-0.307622403766482,-0.442896879085487,-0.123304603238468,-0.54581673590681,-0.169136987727977,-0.216741110112897,-0.157925229291843,-0.123584081589748,-0.11333943254278,-0.222213629671259,-0.228334954454749,-0.133251238966115,-0.2033894781681,-0.146358993329742,-0.19325776698808,-0.180123149536377,-0.183052639978091
stable,-0.0661581181244123,0.0134021325872172,0.0430477853320743,0.130476775201079,-0.275498443209859,-0.31964320655685,0.0677234106271368,0.0375767781325107,0.137763343991765,0.0030415652827843,0.0714745965016781,0.0973521446369742,0.339103031582232,0.129349523374482,0.082458831235755,0.457713064539203,0.0094952412480009,0.232241877072003,0.0351582682466605,0.0913004561336249,-0.0389477878995488,-0.132388435110668,-0.117448964821309,0.0367654079534318,0.247776137693906,0.236673538556541,-0.19446285979241,0.448636513285525,-0.0570493114219973,0.0719328532396086,0.0121933241973615,-0.0375567234430486,-0.0585535464727796,-0.0465266341792566,-0.0310499293366578,0.115335939546934,0.0295915707330914,-0.0414535221440375,-0.0255795540073566,0.100787511965949,0.0204924848413211,-0.0314910421890018,0.0396941162439548,-0.0505521987798391
stable,-0.0805214415546854,-0.0489234562232346,-0.143339246612287,-0.24445404883823,0.0419068384614483,0.0724938032607687,-0.52932744458191,-0.0606535179381272,-0.157984882884739,-0.0904512221050671,-0.114101039332554,-0.195082492836478,-0.153089661871588,-0.114008055141476,-0.219045984509824,0.017476108200649,-0.0846902772254846,-0.371513771437599,-0.139150034651968,-0.111248976310107,-0.0102471125604439,-0.176077074590247,-0.0590321567518381,-0.0008183082146248,-0.347779996600094,-0.435615929607066,-0.149912819756406,-0.195956776693404,-0.320996964279146,-0.125125756668763,-0.394837115020539,0.0190196342653076,-0.170246224639066,-0.13084590840185,-0.139265935229562,-0.107482473214622,-0.0869983150875931,-0.128456125093151,-0.16538898978422,-0.119197864941226,-0.267308958795965,-0.146809442506856,-0.170868210572333,-0.175321883482672
